pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	4.50421115586094e-14	9.00842231172188e-13	0.965327754226083	0.669044735956264	2.20360417520365	118	NDUFA8,NDUFB11,COX15,NDUFA12,UQCR10,NDUFA9,COX6B1,NDUFS3,NDUFB3,SDHC,NDUFA3,COX7B,NDUFA4,COX6C,NDUFS8,ATP6V0E1,COX7A2L,TCIRG1,NDUFA13,COX5A,UQCRC2,UQCR11,NDUFS6,NDUFC1,NDUFS7,SDHD,NDUFS5,NDUFB7,ATP6V0A2,COX7C,SDHB,ATP6V1D,ATP6V1F,NDUFV1,ATP6V0E2,NDUFB4,NDUFA7,NDUFB5,COX6A1,NDUFAB1,NDUFC2,ATP6V1E1,NDUFB10,NDUFA11,NDUFS1,COX11,PPA1,NDUFA1,UQCRQ,ATP6V1C2,ATP6AP1,NDUFS4,NDUFA2,NDUFB9,SDHA,UQCRB,NDUFB6,COX7A2,NDUFV3,UQCRC1,ATP6,COX1,ND4,ATP6V0D1,ATP8,NDUFB8,COX4I1,COX5B,PPA2,NDUFC2-KCTD14,NDUFS2,COX10,CYC1,ATP6V1G2,NDUFA10,NDUFA6,CYTB,ND4L,COX8A,ATP6V1C1
Inositol phosphate metabolism	0.00125068624427284	0.0125068624427284	0.45505986738723	-0.381758140722031	-1.59189474023526	73	IPMK,MTMR6,PLCH2,INPP5A,SYNJ2,PIK3CA,PLCB1,IMPA2,MTMR3,IPPK,ALDH6A1,ITPKA,PLCD4,PIK3CB,OCRL,MTMR7,PIP5KL1,PLCD3,PI4K2A,ITPKB,MIOX,INPP5E
Citrate cycle (TCA cycle)	0.00263589116667072	0.0175726077778048	0.431707695803346	0.609373483476047	1.68198073832601	30	IDH2,IDH1,SDHC,SUCLA2,PDHB,SUCLG1,MDH2,DLST,SDHD,SDHB,ACO2,PCK2,SDHA,SUCLG2,MDH1,IDH3B,IDH3G
Nitrogen metabolism	0.418502202643172	0.967032967032967	0.141225119642531	-0.336695626603868	-1.01016733496796	17	GLUD2,CA2,CA8,CA12,CA6,GLUD1,CPS1,CA3
Fructose and mannose metabolism	0.421383647798742	0.967032967032967	0.170932335370056	-0.286126671843943	-0.992700972143619	31	PFKFB3,HKDC1,HK2,SORD,GMPPB
Amino sugar and nucleotide sugar metabolism	0.425196850393701	0.967032967032967	0.191892240384838	-0.254854616918236	-1.01202144120509	48	GFPT1,HKDC1,AMDHD2,NANS,HK2,GFPT2,UXS1,GMPPB,NANP,GNE,RENBP,GNPNAT1,GCK,HK3,UAP1
Fatty acid elongation	0.438188494492044	0.967032967032967	0.0611692626746689	0.381101721011043	1.0218153735795	26	ELOVL6,PPT1,ECHS1,HADHB,ACAA2,HADH,ACOT2,ACOT4,ABHD17B
Fatty acid degradation	0.548387096774194	0.967032967032967	0.047925896705813	0.330485639944282	0.970146115703387	44	GCDH,ECI2,ACSL5,ACADS,ECHS1,HADHB,ACAA2,HADH
Galactose metabolism	0.596385542168675	0.967032967032967	0.138022242496643	-0.25875227069565	-0.900673587620611	30	B4GALT1,HKDC1,HK2,GLA
Glyoxylate and dicarboxylate metabolism	0.666666666666667	0.967032967032967	0.0409883873374721	0.323962975441598	0.883356092145174	28	MDH2,CAT,PCCA,ACO2,GRHPR,MDH1,SHMT1,GLUL,GLDC,GCSH,MUT,MCEE
Propanoate metabolism	0.686390532544379	0.967032967032967	0.038875878582578	0.315013268230099	0.877421956962443	32	LDHB,SUCLA2,SUCLG1,ECHS1,BCKDHA,ECHDC1,PCCA,SUCLG2,ACACA
Starch and sucrose metabolism	0.697867298578199	0.967032967032967	0.0381628909049257	0.311255319435744	0.877779746501125	35	G6PC3,GYG1,GPI,GAA,PGM1,GANC,AGL,ENPP1,HK1,PGM2
Pentose and glucuronate interconversions	0.774269005847953	0.967032967032967	0.0326513265618535	0.289672862460021	0.814572699532502	34	RPE,UGDH,AKR1B1,GUSB,CRYL1,AKR1A1
Butanoate metabolism	0.842358604091456	0.967032967032967	0.0299195667151671	0.278118041094041	0.758349825627503	28	HMGCL,ACADS,ECHS1,HADH
Pentose phosphate pathway	0.857655502392344	0.967032967032967	0.0287155399266326	0.267045048290138	0.737092505120477	30	G6PD,GPI,RPE,PGM1,PGM2,PGLS,TALDO1,RPIA,H6PD,ALDOA,TKT,PRPS1,ALDOC
Fatty acid biosynthesis	0.860433604336043	0.967032967032967	0.0346410167413251	0.314387499837683	0.72073965294463	13	ACSL5,OXSM,FASN,ACACA,ACSL4
Pyruvate metabolism	0.920094007050529	0.967032967032967	0.0240742072753014	0.248709768082784	0.710136045344719	39	LDHB,PDHB,MDH2,GRHPR,PCK2,MDH1,ACACA,LDHD,ALDH9A1,GLO1,FH,ACYP2,ALDH3A2,ME2,DLAT
Sulfur metabolism	0.936260623229462	0.967032967032967	0.0327241935806629	0.299932495255813	0.616951893149037	8	MPST,BPNT1,ETHE1,PAPSS1
Glycolysis / Gluconeogenesis	0.93640350877193	0.967032967032967	0.0189287891242153	0.233726957244733	0.723139014112499	68	G6PC3,LDHB,GPI,PGK1,TPI1,PDHB,MINPP1,PGM1,PCK2,ADH5,PGAM1,HK1,GAPDH,PGM2,ALDH9A1,ENO3,AKR1A1,BPGM,ENO1
Ascorbate and aldarate metabolism	0.967032967032967	0.967032967032967	0.0988903007520636	-0.194746326424557	-0.653938558589959	27	ALDH2,MIOX,ALDH1B1
