pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Glycolysis / Gluconeogenesis	0.00568912788684862	0.0950843575863105	0.407017918923954	0.511264023308438	1.5216115262495	68	GAPDH,G6PC3,LDHA,MINPP1,TPI1,PGK1,GPI,PCK2,PGAM1,PFKM,GALM,ALDOC,PKM,PGAM2,ALDH3A2,LDHB,ENO1,PGAM4,HK1,PDHB
Inositol phosphate metabolism	0.0124563722982993	0.0950843575863105	0.380730400722792	-0.372100343766513	-1.36815774609377	73	PLCD1,PIP4K2A,PIK3CB,PLCH2,PLCB1,MTMR8,PIK3CG,ISYNA1,PLCB2,SACM1L,INPP5K,IPMK,PIK3C2B,IMPA2,INPP4B,ITPKB,PIP5K1C,INPP4A,PLCE1,PLCH1,PLCB4,PLCG1,PIK3C2A,PIK3CA,MTMR4,PLCD3,MTMR1,INPP5B
Sulfur metabolism	0.0156592442261845	0.0950843575863105	0.352487857583619	0.771703999156308	1.48601942397232	8	TST,MPST,SUOX,PAPSS1
Oxidative phosphorylation	0.0190168715172621	0.0950843575863105	0.352487857583619	0.426579343152141	1.35323200346939	118	NDUFS8,NDUFV2,NDUFS5,NDUFA6,NDUFA13,UQCR10,NDUFA12,NDUFC1,NDUFB11,NDUFS7,CYC1,ATP6V0A2,COX17,COX5A,NDUFA2,NDUFA1,NDUFA7,ATP6V1C2,NDUFS6,NDUFS3,NDUFA8,UQCRQ,NDUFV3,SDHB,COX5B,SDHC,NDUFB3,COX8A,NDUFS4,NDUFAB1,ATP6V0B,UQCRH,ATP6V0C,COX6A1,ATP6V1F,PPA1,COX6C,UQCRC1,NDUFB4,COX7A2,ATP6V1A,NDUFB6,COX6B1,NDUFB10,NDUFS2,UQCRHL
Citrate cycle (TCA cycle)	0.0663329161451815	0.265331664580726	0.193813302725311	0.511206019394148	1.35045933887846	30	PCK2,MDH1,SDHB,SDHC,IDH3B,DLST,FH,IDH2,PDHB,SUCLG1,IDH3G,IDH1,PC,SUCLA2,ACO2,SDHA,DLD,ACLY,MDH2,CS
Ascorbate and aldarate metabolism	0.187979539641944	0.626598465473146	0.110122263835536	0.473121726819034	1.22154817962886	27	UGDH,ALDH3A2,ALDH2,ALDH9A1,MIOX
Nitrogen metabolism	0.274809160305344	0.684188569044639	0.16440575583821	-0.416741779937853	-1.12864479154089	17	CA5B,CA8
Pentose phosphate pathway	0.295369211514393	0.684188569044639	0.0822054920415869	0.424363096217068	1.12104530193308	30	GPI,PFKM,ALDOC,PRPS1,TALDO1,RBKS,RPIA,G6PD,PRPS2,PGM1,RPE,PGD,ALDOA,DERA,PGM2,TKT
Galactose metabolism	0.307884856070088	0.684188569044639	0.0799858801499946	0.421174366956419	1.11262159594013	30	G6PC3,GALK1,PFKM,GALM,GLB1,HK1,AKR1B1,PGM1,GALE,GALT,B4GALT2
Fructose and mannose metabolism	0.37593984962406	0.732165206508135	0.0697792517076235	0.402157253563014	1.06788894561821	31	TPI1,TSTA3,PFKM,ALDOC,GMPPA,GMDS,HK1,AKR1B1,PFKFB4,KHK,GMPPB,ALDOA,HK2
Pyruvate metabolism	0.414179104477612	0.732165206508135	0.0646484568421928	0.377751741340599	1.03603458713217	39	LDHA,PCK2,MDH1,PKM,ALDH3A2,LDHB,FH,PDHB,ME2,PC,GRHPR,ACYP1,ALDH2,ALDH9A1,ACACA,DLD,LDHD,MDH2
Glyoxylate and dicarboxylate metabolism	0.439299123904881	0.732165206508135	0.0621124188949471	0.395143642135908	1.03221154821712	28	GLDC,MDH1,AFMID,SHMT2,PGP,CAT,PCCA,GRHPR,ACO2,AMT,DLD,GLUL,SHMT1,MDH2,CS
Pentose and glucuronate interconversions	0.502457002457002	0.773010773010773	0.0549073703290958	0.366213124156275	0.987162509449215	34	GUSB,DCXR,XYLB,UGDH,AKR1B1,CRYL1,RPE
Fatty acid degradation	0.586021505376344	0.837173579109063	0.130777137971974	-0.278069215811348	-0.951358680472994	44	CPT1A,ACSL6,EHHADH,ACAT1,CPT1C,ACADSB,ECI1,ADH6,ADH1B,ACADL,ACADVL
Fatty acid elongation	0.635309278350515	0.847079037800687	0.0463227785794633	0.350541580375903	0.897289534180761	26	ACOT2,ELOVL6,HADHB,ABHD17A,HADH,ECHS1,MECR,ACOT7,ACOT4
Butanoate metabolism	0.785982478097622	0.90432864626413	0.0351652290409302	0.306659765416791	0.801070085616844	28	AACS,HADH,ALDH5A1,ECHS1,ACADS,HMGCL,ABAT
Amino sugar and nucleotide sugar metabolism	0.794011976047904	0.90432864626413	0.0325785172778622	0.287924625338995	0.816998005392842	48	GALK1,TSTA3,GPI,HEXA,GMPPA,UAP1,UGDH,CYB5R4,GMDS,HK1,NPL,NANP,PGM1,GALE,GALT,GNE,GMPPB,CYB5RL,PGM3,HK2,UAP1L1,NANS,PGM2
Propanoate metabolism	0.813895781637717	0.90432864626413	0.0330894161454377	0.295543158252244	0.79030988937814	32	LDHA,ECHDC1,HIBCH,LDHB,ECHS1,BCKDHA,ABAT,SUCLG1,PCCA,MLYCD
Starch and sucrose metabolism	0.948655256723716	0.980821917808219	0.024567800621605	0.244405092185175	0.664979752548227	35	G6PC3,GPI,GYS1,HK1,PYGB,PGM1,GBE1
Fatty acid biosynthesis	0.980821917808219	0.980821917808219	0.0287861460642093	0.256364727409163	0.565001853108634	13	ACSL4,ACSL1,ACACA,MCAT,ACSL5,FASN,ACACB,ACSL3
