gene	avg_expr
EEF1A1	213.296292545409
MALAT1	163.744415772926
RPLP1	139.275860589892
B2M	135.218128041106
RPL10	121.795583374818
RPS12	103.725323890522
FOS	103.674800592394
RPL13	89.1703551237194
TMSB4X	84.9498463790271
TPT1	80.2104979706777
RPL32	77.5967581289735
RPS27	75.7441234548425
RPL30	74.9834986912797
RPS3	73.6715785074017
MT-CO1	70.6111000382563
RPS15A	69.9344211528922
RPS27A	69.2276731908187
ACTB	66.6734265320618
RPL28	66.5490120984509
RPS3A	66.4996722258632
RPS19	64.5282746823935
RPL19	63.0302094179737
RPS14	62.5494256732553
RPS18	61.6951983218503
RPL11	59.9472420607316
RPS8	58.2262023660703
MT-CO2	58.1295714053417
RPL34	57.151030989855
RPL39	56.3331367839953
RPS4X	53.7282071523795
RPS23	51.5986724219191
RPL18A	49.0785236180962
RPS28	47.1012404643879
HLA-B	47.0203257817428
RPS2	46.2195890568236
JUNB	45.1885664310377
RPS13	44.8387656860567
RPS6	44.6586643819415
RPL3	44.115613356326
FTH1	43.4022542002691
RPL26	43.3813048939219
RPLP0	42.5028994568045
RPL18	41.058074894373
DUSP1	40.9219139812195
MT-CO3	40.6425455704021
RPL37	40.5896482458951
RPLP2	39.8144076281132
RPL7A	39.5016918663011
RPS25	39.3521515779596
RPS15	39.017894142858
RPL29	38.3126278693299
MT-ND4L	38.1696037894417
RPL35A	37.9784935510163
RPL12	36.9218647559918
RPS7	35.9679143051302
MT-CYB	35.9266259502247
RPL8	35.3725213695139
RPS24	35.1699948735696
MT-ATP6	34.6346570692988
RPL14	34.3106615821519
RPL6	33.6451728849914
RPSA	32.9381454306459
RPL23A	32.5706872458843
ZFP36L2	32.315532549789
FAU	30.4358807924811
RPL5	30.2779206761979
JUN	29.7184523692743
RPL17	29.0882123917533
IL7R	28.1923810721363
CD69	28.0841949950159
BTG1	27.6325658722531
RPS16	27.5387331949143
RPS5	27.5057088698731
PTMA	26.8200418780794
RPS21	26.6654685357904
TMSB10	26.5310879810583
RPL21	25.9041382042001
RPL15	25.8136363169977
RPL36	25.0197052073484
RPS26	24.8857774861179
HLA-A	24.7416704673723
ZFP36	24.5074717088356
MT-ATP8	24.2403488098023
RPL9	24.185200362556
EIF1	23.7402119008222
RPS9	23.3064017607518
RPL10A	23.2935511312005
RACK1	22.8676865673576
HLA-C	22.8042862016755
TNFAIP3	22.5542626069548
MT-ND3	22.3132905996865
TSC22D3	21.9457177040248
EEF1B2	21.1078872611617
RPL13A	20.5363575972668
VIM	20.3388954922129
NACA	20.3014231373344
ACTG1	19.8537352392179
RPL22	19.5650144419752
RPL24	19.4959694049422
H3F3B	19.4304367695789
KLF6	19.3420885652852
IL32	18.7914473774784
RPL35	18.5003416897628
UBA52	18.2081741458282
PFN1	18.0971643643373
RPL41	18.0774262816457
RPS29	17.9446079227651
HSPA8	17.7681200473198
MT-ND1	17.5490271699142
FTL	17.2851520960141
SARAF	17.2251687933966
RPL37A	17.1359272558647
PABPC1	16.055765087312
RPL4	15.7809735742103
FOSB	15.6620886671592
MT-ND5	15.6061042570639
CCL5	15.0689061265981
EEF1G	14.7065462390958
CXCR4	14.5599779566229
EEF2	14.3955143073308
S100A4	14.1457292549358
RPL27	14.0619616758497
HLA-E	14.031895588847
CD3E	13.999896923046
DNAJB1	13.9830690748979
IFITM1	13.8869093137546
ANXA1	13.8783388462797
UBC	13.7611858750059
HSP90AA1	13.4971181139199
EEF1D	12.966446593139
GAPDH	12.9207689700433
SRGN	12.8686865912142
SH3BGRL3	12.7371461214964
RPL7	12.4240283787698
CD52	12.1308235945253
ARHGDIB	11.6793823069897
PNRC1	11.6708615629011
MYL12A	11.5687166829036
RPL38	11.2383096300778
DDX5	11.0074632158397
PPIA	10.9684992366809
KLRB1	10.9561504882677
NFKBIA	10.8983024282376
HNRNPA1	10.8287398502223
PFDN5	10.7939376888552
ITM2B	10.5628287738971
TXNIP	10.5061590935175
RPL31	10.4224112168928
CFL1	10.3406419893285
NR4A2	10.017736484832
BTF3	9.9864304862402
RPL27A	9.93145122019489
CALM1	9.78905492141369
MT-ND2	9.67541692772166
FXYD5	9.48252779683916
CCL4	9.39427175958135
BTG2	9.22143002283036
SERF2	9.19111668133908
CRIP1	9.17194075278426
NPM1	9.00114445763652
RPL36AL	8.88720649080481
TOMM7	8.83158755037896
LTB	8.76834878585441
MT-ND4	8.71364320516217
CORO1A	8.65254678110327
HSPA1B	8.61369236755964
PTPRC	8.42300450593747
ATP5F1E	8.40824504712829
RPS11	8.39497694838375
MYL6	8.32114064465354
PTPRCAP	8.31765740891846
DUSP2	8.29894090118913
COX4I1	8.29246163549304
IFITM2	8.09670515211095
LAPTM5	7.83502161231415
RAC2	7.60240662861755
HSPA1A	7.45137048220013
HSP90AB1	7.32450048937226
ZFP36L1	7.14146635468688
SLC2A3	7.13053540108101
LDHB	6.98604406310736
MCL1	6.92950242438769
H3F3A	6.90075328707331
CYBA	6.89951615885495
RPS20	6.8983492522744
HNRNPA2B1	6.86305149965855
CD3D	6.74661055351997
NR4A1	6.71134926584124
TAGAP	6.69778039427998
COX7C	6.61107932686841
CCNI	6.59192496845352
PPP1R15A	6.58587047628403
HINT1	6.56872427717541
OAZ1	6.48211823350474
ATP5MC2	6.41959853217161
RGCC	6.37420213913075
S100A6	6.37114018752604
YWHAZ	6.34339304154751
CD2	6.27386779509313
TAGLN2	6.18727040285451
TMA7	6.17667761107391
CITED2	6.15587494339165
PPDPF	6.14401124624878
UBB	6.06367806730263
ATP5MG	6.04644197571318
SLC25A6	6.03138242883023
MIF	6.01891566775893
PCBP1	5.96189861401815
EVL	5.96020040623981
PCBP2	5.83970307246519
SRSF7	5.79666186930361
TNF	5.76491390747397
IER2	5.75038644567502
NOP53	5.63440515320038
RPL36A	5.59982039349459
COMMD6	5.56908137407387
CD37	5.54349122230176
FYB1	5.44589567956065
CD48	5.39981755440969
KLF2	5.36441034598247
S100A10	5.33237910596875
CD7	5.30056861689417
CD99	5.2082950319535
S100A11	5.16998127670437
RHOA	5.15671723547263
PTGER4	5.11714268913205
HMGB1	5.09859514004886
PSME1	5.01978212087622
UQCRB	5.00524993342188
CNBP	4.93212010796306
YBX1	4.92081807440156
DDIT4	4.88874972071739
ARPC2	4.7189866395396
CYTIP	4.68810478072981
EIF3K	4.68310867453416
PPIB	4.6586118146336
RPS4Y1	4.62446321253974
MYL12B	4.60814496241495
GIMAP7	4.573775058466
C12orf57	4.54845067555488
GADD45B	4.52788477154415
CD74	4.52684629179951
ARPC1B	4.50763121078179
SERP1	4.45317603867615
CLIC1	4.4502978678199
RPS10	4.39277475644753
LSP1	4.33753238367067
GPR183	4.31872325894168
GPSM3	4.3155906825744
EIF3F	4.30060535585857
