Gene	Rank
COX8A	1.83378343029829
GAPDH	1.50204530217871
ATP5MG	1.29068362911145
UQCRQ	1.22528518362727
ATP5F1C	1.22455489853534
COX6A1	1.19225715248849
DCXR	1.18862899597674
ATP5MF	1.11829320704854
IDH2	1.10280559586274
LDHA	1.09690665532949
PGAM1	1.08388750766631
NDUFA4	1.08292898849556
NDUFA2	1.07074190343014
COX5A	1.02658591115963
ATP5MC2	0.990506287198591
ATP5F1E	0.989108176374227
UQCR10	0.985600047323085
ATP5MC3	0.983485754100392
COX6B1	0.983117527512317
ATP5F1B	0.978850027909854
COX17	0.953924050179556
COX7A2	0.946702862807714
COX6C	0.912153987507196
GPI	0.90620763411934
TPI1	0.886244262092813
TALDO1	0.873482821021955
ACOT7	0.872053020507427
ATP5PF	0.856614810437773
UQCRFS1	0.856107377964873
NDUFS3	0.855249055490343
COX5B	0.854208407161949
ENO1	0.83668895174513
NDUFB4	0.811366548974245
NDUFB6	0.806044890475184
NDUFB1	0.801832110065986
NDUFB10	0.791313228431491
COX4I1	0.789953359728399
NDUFB9	0.784668946828838
NDUFS6	0.784593901561497
NDUFA12	0.773481520331298
PKM	0.771839407860695
UQCRH	0.765032501378605
NDUFS5	0.756781970601123
NDUFB11	0.751862264970539
ATP5PD	0.747985255528732
NDUFB7	0.742317860190452
NDUFA13	0.736148573676149
ATP5F1D	0.713999227459366
NDUFB3	0.713908954272298
UQCRC1	0.699158036987024
ECHS1	0.697457444151718
PGP	0.692430245299072
NDUFA1	0.677599603887817
COX7B	0.666759403279649
ELOVL5	0.64411268202751
ATP5PB	0.638563112196991
COX7C	0.633786626106126
MPST	0.628195171425615
HADH	0.626223176731065
PGK1	0.620634415170488
ATP6V0C	0.613718753422098
NDUFB5	0.612716331337136
MDH1	0.611495552294491
NDUFC1	0.609972555877227
PMM1	0.606808168685075
ACYP1	0.606750752044476
NDUFS8	0.597218857697666
MTMR14	0.593709881389804
PI4K2B	0.589159478917936
SHMT2	0.58189798850426
NDUFA11	0.580579499225798
IDH3G	0.575226646504824
NDUFB2	0.57166830454757
TIGAR	0.569308627983783
NDUFA6	0.566979689786846
ACADVL	0.566807588727276
PGM2	0.563595627019163
ACADM	0.561479599119463
SUCLG1	0.5613475252665
ELOVL1	0.555383828425803
GUSB	0.552550082193517
TKT	0.546810230640135
NDUFV2	0.546191243119828
PRPS2	0.54429106771967
OXCT1	0.542443447919639
SHMT1	0.540527298605271
GLO1	0.540276104721766
ATP6V1F	0.536373756321904
NDUFAB1	0.531505285020378
SDHD	0.531171261915083
CYC1	0.530550331532565
