p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	Diagnosis
3.24344389178789e-14	6.0496010676692	0.045	0.001	1.08778621242782e-09	AC100861.2	NoColitis
3.24344389178789e-14	6.0496010676692	0.045	0.001	1.08778621242782e-09	EDDM13	NoColitis
5.52568310668893e-14	-1.6086987416766	0.864	0.996	1.85320360032133e-09	CD7	NoColitis
7.7581898448619e-14	-2.03520732013516	0.477	0.879	2.60194171016978e-09	CBLB	NoColitis
3.2702464840215e-13	2.10601135703279	0.864	0.492	1.09677526581113e-08	CTSW	NoColitis
4.08191969882967e-13	-1.07938615713185	0.773	0.993	1.36899422859349e-08	CD8A	NoColitis
5.55455264318081e-13	-3.16440796284753	0.25	0.772	1.86288586546998e-08	LINC02446	NoColitis
7.44781109260873e-13	4.14271047206068	0.114	0.007	2.49784688423912e-08	AC004832.6	NoColitis
7.88694811339884e-13	-1.18195614263361	0.932	0.997	2.6451246582717e-08	CCL5	NoColitis
5.46776837519534e-12	-0.907735649833114	0.977	0.997	1.83378015767301e-07	SARAF	NoColitis
1.5583097315558e-11	-1.69056888093813	0.568	0.912	5.22625917769183e-07	ISG20	NoColitis
1.68050516341948e-11	3.52122209531441	0.182	0.022	5.63607821707626e-07	PTGDR	NoColitis
1.79656770045744e-11	-1.99667494842224	0.682	0.91	6.02532875379415e-07	LAG3	NoColitis
1.87250242964899e-11	4.08612694369432	0.091	0.005	6.27999864855679e-07	DRAIC	NoColitis
2.90416589905612e-11	-2.40320175121981	0.227	0.755	9.73999159225442e-07	CTLA4	NoColitis
3.09852968932626e-11	11.2195260691115	0.023	0	1.03918488720624e-06	IGKV2D-29	NoColitis
3.09852968932626e-11	9.16507828508914	0.023	0	1.03918488720624e-06	IGHV3-49	NoColitis
3.09852968932626e-11	7.46463856694805	0.023	0	1.03918488720624e-06	RAI2	NoColitis
3.09852968932626e-11	7.0496010676692	0.023	0	1.03918488720624e-06	KCNK1	NoColitis
3.09852968932626e-11	7.0496010676692	0.023	0	1.03918488720624e-06	AC008641.1	NoColitis
3.09852968932626e-11	7.0496010676692	0.023	0	1.03918488720624e-06	LHFPL6	NoColitis
3.09852968932626e-11	7.0496010676692	0.023	0	1.03918488720624e-06	IGHV1-69D	NoColitis
3.09852968932626e-11	7.0496010676692	0.023	0	1.03918488720624e-06	WNT3	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	TTC34	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AL157902.1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	VHLL	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	FCRL4	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AL512306.3	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	IL19	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	SIPA1L2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	MYCN	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	ATP6V1B1-AS1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	IGKV1D-33	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AC007405.3	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	GRK7	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	ATP13A4-AS1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AC110792.3	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AC097467.3	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	SELENOP	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	PCDHGA4	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	PCDHGA10	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	NDST1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	BTNL9	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AL136307.1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	MOCS1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	PPP1R14C	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	OPRM1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AC007349.3	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	CDK14	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	PEG10	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	GPC2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AFF2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AC103724.4	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	ADGRB1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	UNC13B	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	PRDM12	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	SPTBN2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	ME3	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	APOA1-AS	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	TMEM236	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	UNC5B-AS1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	TMEM254-AS1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AC010203.2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	LINC02332	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	STXBP6	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	LINC01220	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	SAMD15	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AL133467.2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	IGHA2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AC091057.3	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	PRSS22	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	CRYM	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	SEPT4-AS1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	CLUL1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AP001029.2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	ALPK2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	ISM1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	GRIN3B	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	DMKN	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	KIR3DL1	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	IGLV1-44	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	IGLV2-18	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	AP000345.2	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	PDGFB	NoColitis
3.09852968932626e-11	6.46463856694805	0.023	0	1.03918488720624e-06	LCA5L	NoColitis
3.22730307329599e-11	2.24430861206849	0.432	0.11	1.08237290472201e-06	KANSL1-AS1	NoColitis
3.61862729379966e-11	-2.38241877914329	0.273	0.764	1.21361522179453e-06	CLIC3	NoColitis
7.95935744098844e-11	6.20160416111425	0.045	0.001	2.6694092985587e-06	CAV1	NoColitis
8.14260060211804e-11	5.46463856694805	0.045	0.001	2.73086538993835e-06	RAB27B	NoColitis
9.26918285275357e-11	-2.10774586769364	0.5	0.821	3.10869854515649e-06	GBP5	NoColitis
9.96920882949777e-11	4.6870309882845	0.091	0.006	3.34347325723696e-06	PTK7	NoColitis
1.00171518410402e-10	-0.67347273841005	1	1	3.35955238444806e-06	HLA-B	NoColitis
1.21512561382941e-10	-1.87501782457738	0.455	0.85	4.07528828366108e-06	LINC01871	NoColitis
2.02404517369541e-10	3.69204906305112	0.159	0.019	6.78824270353966e-06	DUSP6	NoColitis
2.04117643574415e-10	4.46463856694805	0.068	0.003	6.84569753019872e-06	SPART	NoColitis
2.24486220694243e-10	2.42024444758959	0.386	0.097	7.52881886964354e-06	EOMES	NoColitis
2.63360941179899e-10	3.84315019020178	0.136	0.014	8.83259924529144e-06	LMNA	NoColitis
2.64964954040056e-10	-1.08701459551023	0.841	0.983	8.88639462859539e-06	LIMD2	NoColitis
3.07085647471897e-10	3.11815791060061	0.5	0.169	1.02990384449125e-05	CCL4L2	NoColitis
3.1222048603517e-10	3.51354816742899	0.182	0.024	1.04712506606475e-05	MYBL1	NoColitis
3.17612227695082e-10	1.66389802273697	0.864	0.589	1.06520788924377e-05	TXNIP	NoColitis
3.29786964044816e-10	-1.50007168450539	0.705	0.92	1.10603952001351e-05	ID2	NoColitis
3.44928567100248e-10	2.77161632036944	0.25	0.045	1.15682142834081e-05	ADRB2	NoColitis
3.46480907110621e-10	3.31779717861878	0.136	0.014	1.1620276662676e-05	SLC44A1	NoColitis
4.66043705192307e-10	4.6166416603931	0.091	0.006	1.56301737847396e-05	CXCR5	NoColitis
6.13553150431002e-10	2.02071994768207	0.341	0.077	2.05773455591549e-05	BCL2	NoColitis
6.53885845212848e-10	-0.869831250544454	0.977	0.992	2.19300234767485e-05	ATP5MG	NoColitis
7.64744814147706e-10	-1.13886181575259	1	0.994	2.56480115768858e-05	RARRES3	NoColitis
1.04215209438595e-09	-0.911628408769272	0.932	0.995	3.4951696941516e-05	HMGB1	NoColitis
1.05410769054121e-09	-1.17824249940943	0.659	0.924	3.53526637253713e-05	STK17B	NoColitis
1.16470904285121e-09	-1.24582350703111	0.727	0.953	3.9062011879144e-05	CLEC2B	NoColitis
1.25278742240868e-09	-0.716838649218451	1	1	4.20159845727422e-05	PTPRCAP	NoColitis
1.44139644965108e-09	-1.49066537884133	0.773	0.937	4.83415541283978e-05	PRF1	NoColitis
2.05573911307433e-09	4.72767297278184	0.068	0.004	6.89453783742867e-05	S1PR5	NoColitis
4.33163182301896e-09	-1.12851366129404	0.864	0.944	0.00014527426808041	CYTOR	NoColitis
7.30806688534961e-09	3.59016944903191	0.091	0.007	0.000245097947200855	C1orf162	NoColitis
8.8911550043999e-09	5.46463856694805	0.045	0.002	0.000298191556537564	ZFP28	NoColitis
9.13610282749857e-09	5.0496010676692	0.045	0.002	0.000306406616628647	CNR2	NoColitis
9.13610282749857e-09	5.0496010676692	0.045	0.002	0.000306406616628647	CD80	NoColitis
9.13610282749857e-09	5.0496010676692	0.045	0.002	0.000306406616628647	OGN	NoColitis
9.13610282749857e-09	5.0496010676692	0.045	0.002	0.000306406616628647	IL10RB-DT	NoColitis
1.11350647117129e-08	3.97278547061837	0.136	0.017	0.000373447800301429	AC004585.1	NoColitis
1.41279933826895e-08	1.3104334866518	0.841	0.564	0.000473824642068641	FOS	NoColitis
1.50265595816561e-08	3.54710072714002	0.136	0.017	0.000503960755249583	AIG1	NoColitis
1.50933805276176e-08	-1.99100479119954	0.273	0.714	0.000506201796135238	CREM	NoColitis
1.53625487788522e-08	1.86940773077306	0.636	0.302	0.000515229160945146	FOSB	NoColitis
1.89430127750994e-08	-1.78530087336533	0.409	0.773	0.000635310762451282	ITGAE	NoColitis
2.0424359559904e-08	1.29276001741998	0.659	0.276	0.000684992170920061	HSPB1	NoColitis
2.17394806277253e-08	2.08381678300712	0.25	0.051	0.000729098701292651	DTHD1	NoColitis
2.40856022414145e-08	-0.875719073237253	1	1	0.00080778292797256	GAPDH	NoColitis
2.458200641232e-08	-1.60298785864812	0.409	0.743	0.000824431331056388	CALCOCO2	NoColitis
2.59586236663783e-08	-4.12701423793971	0.091	0.54	0.000870600320522994	GNLY	NoColitis
2.8382339206003e-08	3.59016944903191	0.114	0.012	0.000951886892290927	FCRL3	NoColitis
2.90385426864711e-08	-0.837688469209322	1	0.998	0.000973894644618867	CD52	NoColitis
3.09569650544005e-08	-1.13490424906534	0.818	0.973	0.00103823469399448	TNFAIP3	NoColitis
3.84133349937771e-08	-1.66027805639019	0.386	0.746	0.0012883064290213	RUNX3	NoColitis
4.02501109464333e-08	-0.819658984907022	0.886	0.966	0.00134990822092148	LDHB	NoColitis
4.38930845814018e-08	-2.00092783786135	0.227	0.65	0.00147208627069105	ITGA1	NoColitis
4.94280369695113e-08	-1.34700371351266	0.364	0.808	0.00165771750388347	CD38	NoColitis
4.95222944374169e-08	-0.935684023380274	0.773	0.95	0.00166087871084209	LEPROTL1	NoColitis
5.02293508736566e-08	4.38663605494677	0.091	0.008	0.0016845919696007	F5	NoColitis
5.46248573664815e-08	2.63174855278331	0.136	0.018	0.00183200846635706	IKZF2	NoColitis
7.1858909516526e-08	-0.970872372934034	0.818	0.943	0.00241000410736525	SSR2	NoColitis
8.38339719853925e-08	-2.77615276521391	0.091	0.516	0.00281162375244609	BCL2L11	NoColitis
8.38756995197131e-08	-0.840818326175616	0.795	0.935	0.00281302321049214	RGS10	NoColitis
1.18388390440691e-07	-1.43408470778907	0.5	0.773	0.00397050983859989	CDKN1B	NoColitis
1.24364282210218e-07	-0.651553528362186	1	0.999	0.00417092929676628	BTF3	NoColitis
1.37970697184226e-07	3.6166416603931	0.091	0.009	0.00462726124216458	TBX19	NoColitis
1.37970697184226e-07	3.6166416603931	0.091	0.009	0.00462726124216458	ZSCAN18	NoColitis
1.44635834714588e-07	-1.47922867645644	0.409	0.741	0.00485079662465786	GPRIN3	NoColitis
1.8894455505181e-07	-0.674089295781368	0.977	0.996	0.00633682248732759	LAPTM5	NoColitis
1.89999149948146e-07	-1.13080541764143	0.614	0.866	0.0063721914909609	SAT1	NoColitis
2.03437548554154e-07	4.2496256759772	0.136	0.02	0.00682288850340923	CD40LG	NoColitis
2.14322076754407e-07	-1.10137851363102	0.727	0.922	0.00718793381018931	UCP2	NoColitis
2.15787349777752e-07	4.72767297278184	0.045	0.002	0.00723707613684624	BGLAP	NoColitis
2.15787349777752e-07	4.72767297278184	0.045	0.002	0.00723707613684624	AC009185.1	NoColitis
2.15787349777752e-07	4.72767297278184	0.045	0.002	0.00723707613684624	AEBP1	NoColitis
2.15787349777752e-07	4.72767297278184	0.045	0.002	0.00723707613684624	MAPK8IP1	NoColitis
2.15787349777752e-07	4.72767297278184	0.045	0.002	0.00723707613684624	ECHDC3	NoColitis
2.15787349777752e-07	4.72767297278184	0.045	0.002	0.00723707613684624	AC142472.1	NoColitis
2.2228704309405e-07	-1.12750258628252	0.705	0.909	0.00745506285128826	RNF213	NoColitis
2.52295888485773e-07	-0.743721157409917	0.977	0.991	0.00846149950803586	ATP5MC2	NoColitis
2.99916848263236e-07	3.87967606622689	0.068	0.005	0.0100586112570524	MMP23B	NoColitis
3.12317400722097e-07	3.53863914839182	0.091	0.009	0.0104745009854177	DHRS3	NoColitis
3.15580447181991e-07	-1.55031177451792	0.386	0.718	0.0105839370375896	SLA2	NoColitis
3.62929761150464e-07	-1.85922041608062	0.364	0.702	0.0121719383294643	NFKBIZ	NoColitis
4.2235954922426e-07	-1.31090840578151	0.705	0.859	0.0141650945618832	SH2D2A	NoColitis
4.51667334540351e-07	-1.45751005754969	0.455	0.783	0.0151480190658143	DUSP4	NoColitis
5.01811006619085e-07	-1.28952668486698	0.432	0.783	0.0168297375399909	GIMAP1	NoColitis
5.2265401711557e-07	-0.591202295129067	1	0.999	0.017528770426022	RPL13A	NoColitis
5.5096752714613e-07	-1.0804952698127	0.682	0.826	0.0184783489254269	MIR4435-2HG	NoColitis
5.98441930704149e-07	2.51710598684218	0.227	0.054	0.0200705454719558	JAZF1	NoColitis
6.61832528346614e-07	-0.810749863286182	1	1	0.0221965393356887	FTH1	NoColitis
6.87954257216233e-07	-0.533929477558821	1	1	0.023072609878518	CD3E	NoColitis
6.89678012752329e-07	2.44473900951034	0.182	0.036	0.0231304211916876	MPP1	NoColitis
6.99725793554975e-07	-0.631080777045995	1	0.999	0.0234674036642468	SH3BGRL3	NoColitis
7.55615455782176e-07	-1.32220089799176	0.614	0.822	0.0253418311560226	IL2RB	NoColitis
8.0940608945129e-07	-1.51073176654324	0.227	0.624	0.0271458614280174	PDE3B	NoColitis
9.11719337558984e-07	-0.616929315705167	1	1	0.0305772431430532	RPLP0	NoColitis
9.5473546681035e-07	3.87967606622689	0.068	0.006	0.0320199180858855	ABCA3	NoColitis
9.68037015486471e-07	3.76419884880695	0.068	0.006	0.0324660254253853	IFNG-AS1	NoColitis
9.70677031843288e-07	2.81256187036835	0.136	0.022	0.0325545662939602	AC243829.1	NoColitis
9.9557068373104e-07	3.46463856694805	0.068	0.006	0.0333894495909716	GCSAM	NoColitis
1.07030588356047e-06	2.14271047206068	0.25	0.064	0.0358959187228511	EHD4	NoColitis
1.09186323660933e-06	-0.822276175247802	0.932	0.962	0.0366189092294037	GPSM3	NoColitis
1.14448695125376e-06	-3.03361230057978	0.091	0.458	0.0383838033711486	GPR34	NoColitis
1.16630741010802e-06	2.41733285216969	0.227	0.055	0.0391156179202029	LINC02084	NoColitis
1.21855743872418e-06	-0.783484632496637	0.955	0.994	0.0408679793799315	PABPC1	NoColitis
1.3940425247244e-06	-0.652650339494901	1	0.999	0.0467533981942068	CD3D	NoColitis
1.39430933298728e-06	1.17596227785707	0.705	0.398	0.0467623464097273	AHNAK	NoColitis
1.40450951611315e-06	-0.718878997392854	0.955	0.986	0.0471044401514029	SLC25A6	NoColitis
1.61045529546202e-06	1.98124704936657	0.432	0.179	0.0540114496992051	CD81	NoColitis
1.62603293305018e-06	0.952432408662206	0.955	0.747	0.054533892508637	ITGB2	NoColitis
2.02128880969988e-06	4.87967606622689	0.045	0.003	0.0677899840997146	RAB11FIP5	NoColitis
2.0275121784814e-06	-0.500247262109172	1	1	0.0679987034419091	RPS15A	NoColitis
2.06709279790889e-06	-1.11046427099758	0.659	0.856	0.0693261582562682	ABI3	NoColitis
2.08707340682902e-06	4.46463856694805	0.045	0.003	0.0699962679182318	AP003721.4	NoColitis
2.08707340682902e-06	4.46463856694805	0.045	0.003	0.0699962679182318	CIB2	NoColitis
2.08707340682902e-06	4.46463856694805	0.045	0.003	0.0699962679182318	BAIAP2L2	NoColitis
2.11387080010689e-06	4.2422461456116	0.045	0.003	0.0708949988939849	SLC4A4	NoColitis
2.14108947765945e-06	4.0496010676692	0.045	0.003	0.0718078589017425	ABCA1	NoColitis
2.20374494320401e-06	-0.523753659598231	1	1	0.073909197905176	ARHGDIB	NoColitis
2.20722299833438e-06	-1.0333082872943	0.591	0.832	0.0740258449181385	GBP2	NoColitis
2.55772207462027e-06	-0.656722265606227	0.932	0.995	0.0857808829386147	EEF2	NoColitis
2.64304466849523e-06	3.76419884880695	0.068	0.006	0.0886424320919931	CHTF18	NoColitis
2.70728285036266e-06	-0.71178394609419	0.977	0.978	0.0907968522354629	ITM2B	NoColitis
2.74646705060731e-06	-2.31390796068512	0.136	0.487	0.0921110119432679	HSH2D	NoColitis
2.79926110142604e-06	1.37349067888985	0.591	0.315	0.0938816188196267	RNPEPL1	NoColitis
2.89234981377477e-06	-1.26410652041319	0.5	0.77	0.0970036280543783	CAMK4	NoColitis
2.90874811624495e-06	1.5958831002263	0.182	0.038	0.0975535943226231	TRAV9-2	NoColitis
3.13809253903942e-06	-0.493312517584636	0.977	0.996	0.105245347574304	COX4I1	NoColitis
3.29512454244746e-06	-1.74342156338104	0.227	0.578	0.110511886904603	SUSD3	NoColitis
3.29804052826565e-06	1.30587790572586	0.773	0.502	0.110609683236973	GZMK	NoColitis
3.42613282840327e-06	-0.485008473561022	1	0.999	0.114905642798989	RPS19	NoColitis
3.47066087759369e-06	-1.63207658754049	0.205	0.582	0.116399024512737	GBP4	NoColitis
3.76923378992252e-06	2.76419884880695	0.159	0.031	0.126412562846422	RIPK2	NoColitis
3.86702312734966e-06	-1.16116898605049	0.477	0.763	0.129692221645053	SLFN5	NoColitis
4.08183052325636e-06	-2.2598752861719	0.091	0.449	0.136896432088972	FUT8	NoColitis
4.17117958649958e-06	3.57092336008726	0.273	0.084	0.139893020972023	CCL3L1	NoColitis
4.35589769947476e-06	7.0496010676692	0.023	0.001	0.146088097044985	KIR3DL2	NoColitis
4.35589769947476e-06	6.0496010676692	0.023	0.001	0.146088097044985	PALLD	NoColitis
4.35589769947476e-06	6.0496010676692	0.023	0.001	0.146088097044985	NCR2	NoColitis
4.35589769947476e-06	6.0496010676692	0.023	0.001	0.146088097044985	ULBP1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AL033528.2	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	OSCP1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AL031733.2	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AL591895.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	IL1R1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC098820.2	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC097662.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	PLXNA1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	LINC02362	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC091965.4	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	EPB41L4A	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	MSH5-SAPCD1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	Z84485.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	SRSF12	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC005154.6	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC005154.4	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	CLCN1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	GPM6B	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	PAK3	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC120193.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	NIPAL2	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC104958.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	SAXO1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	ANKRD18A	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	BX649632.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	KRTAP5-AS1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	TNNT3	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	CTTN	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	SH3PXD2A-AS1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	TCF7L2	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC073912.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	LINC02334	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	SERP2	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	RNASE4	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	RNASE1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	TRAJ3	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AL591767.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AL163932.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC012414.5	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC012651.1	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC093525.4	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	TNFRSF17	NoColitis
4.40669685360802e-06	5.46463856694805	0.023	0.001	0.147791799076306	AC092142.1	NoColitis
