Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	80/158	5.09382371119328e-113	9.52545033993144e-111	118.684766214178	30687.6181860619	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	83/232	2.10200288748443e-101	1.96537269979794e-99	65.3813045050838	15156.5765689558	RPL22;RPL21;RPL24;RPL23;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;JUN;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;NFKBIA;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Fluid shear stress and atherosclerosis	13/139	2.14753349693968e-08	1.3386292130924e-06	8.54303127720849	150.838842309086	CALM1;ACTB;CYBA;ACTG1;RHOA;HSP90AA1;JUN;DUSP1;FOS;KLF2;HSP90AB1;SUMO2;RAC2	3	KEGG_2021_Human
Antigen processing and presentation	10/78	4.64651759602504e-08	2.17224697614171e-06	12.0600490196078	203.628653945213	CD74;HSP90AA1;HSPA8;B2M;HLA-C;HLA-A;HLA-B;HLA-E;PSME1;HSP90AB1	4	KEGG_2021_Human
Human immunodeficiency virus 1 infection	14/212	4.82250118168985e-07	1.803615441952e-05	5.85790104434172	85.2020163326959	CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;JUN;CD3E;CD3D;FOS;CXCR4;RAC2;CFL1;NFKBIA	5	KEGG_2021_Human
Salmonella infection	15/249	6.07126854032877e-07	1.89221202840247e-05	5.32351336606656	76.2035815760926	PFN1;ACTB;MYL12A;RHOA;JUN;PTPRC;ARPC1B;FOS;RPS3;ARPC2;ACTG1;HSP90AA1;NFKBIA;GAPDH;HSP90AB1	6	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	13/193	9.95310255654469e-07	2.65890025439122e-05	5.96366619784341	82.4191271776234	CALM1;HLA-C;HLA-A;HLA-B;HLA-E;JUN;RPS27A;FOS;ZFP36;UBC;UBB;NFKBIA;UBA52	7	KEGG_2021_Human
Yersinia infection	10/137	8.89213454506704e-06	0.000200075128261352	6.43799212598425	74.8760594309656	ACTB;FYB1;ARPC2;ACTG1;RHOA;JUN;NFKBIA;ARPC1B;FOS;RAC2	8	KEGG_2021_Human
Viral myocarditis	7/60	9.62928424787255e-06	0.000200075128261352	10.7057224939825	123.658606584492	ACTB;HLA-C;HLA-A;HLA-B;HLA-E;ACTG1;RAC2	9	KEGG_2021_Human
Shigellosis	13/246	1.42375725933079e-05	0.000266242607494858	4.59464696401731	51.2745423199055	PFN1;ACTB;MYL12A;RHOA;JUN;ARPC1B;RPS27A;ARPC2;ACTG1;UBC;UBB;NFKBIA;UBA52	10	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	12/219	2.13264919775305e-05	0.000346016811755372	4.76019973206674	51.1986162258342	B2M;HLA-C;HLA-A;HLA-B;HLA-E;JUN;CD3E;CD3D;FOS;ZFP36;NFKBIA;SLC25A6	11	KEGG_2021_Human
Mitophagy	7/68	2.22042873853715e-05	0.000346016811755372	9.29791540174054	99.6292570693432	JUN;TOMM7;CITED2;RPS27A;UBA52;UBC;UBB	12	KEGG_2021_Human
