gene	avg_expr
MALAT1	213.90690088914
EEF1A1	206.296146833067
RPLP1	126.377555321815
B2M	125.102494211156
RPL10	116.062875801049
RPS12	112.231423937408
RPL13	96.7606605399567
RPL32	84.8889712603524
TMSB4X	84.097196188954
RPS27	83.4691136084989
RPL30	81.8854215932463
TPT1	74.6404314524962
RPS15A	74.527734485895
RPS3	74.0007320741503
RPS3A	73.387643644674
ACTB	73.2996942206526
JUNB	72.6824386375298
RPL28	70.3143552518666
RPS27A	68.9111243523321
RPL19	68.3715147937227
RPS8	67.5210423349287
RPS18	67.2741334068688
RPL11	64.0794640732914
RPS14	62.0656822584348
MT-CO1	62.0041145034571
RPL39	57.6056704993311
FOS	56.733622919257
RPL34	56.1445499583435
MT-CO2	55.5127934697463
RPS23	55.0648363021708
RPS4X	54.2065998429707
RPS19	53.1366698909957
RPL18A	52.3957361162621
RPS28	50.6133530454224
RPS6	49.523209356095
RPS13	49.4909631341506
RPS2	47.2963879864533
RPL3	45.6046230790268
RPL26	42.7677056418945
RPL37	42.6089470332939
HLA-B	41.8148647925802
RPS25	41.4388828919562
RPS15	41.3933807587068
RPL18	40.9013594686092
RPL29	40.1953154132367
RPL35A	39.5296675968887
RPLP2	39.1916560205769
FTH1	38.954510408552
MT-CO3	38.4587580195513
RPL7A	37.5067404875045
RPL12	37.132102951034
RPL8	36.4959079138003
MT-ATP6	35.948296464811
MT-ND4L	35.1070505275459
RPS7	34.3027428300886
RPLP0	34.0077453199702
MT-CYB	33.2843095109281
RPL23A	32.6930302205408
RPL14	32.6702759875971
RPL6	32.5397287867681
DUSP1	32.412007832175
RPS24	32.291816688339
RPSA	31.5021571590577
RPL5	31.3644311713905
FAU	30.0003679136884
BTG1	29.8038164903063
RPS16	29.6097575417965
RPL21	29.0355091496679
RPL17	28.8971388579867
RPL36	28.5693000018843
TMSB10	28.4112795651977
RPS5	28.0929565389643
RPL9	27.6776326406022
PTMA	27.2289564117646
RPL15	26.8657475675194
EIF1	26.815084015451
ZFP36L2	26.6220776023615
CD69	26.5628684746558
RPS21	25.7200857795462
RPS9	25.2543890979159
HLA-A	25.187177675763
RPS26	24.8981492808216
MT-ATP8	24.8535859767497
RPL10A	24.3582848677292
RACK1	23.6649424886213
ACTG1	22.3346971661916
RPL22	22.2276087473301
EEF1B2	22.1923699249752
RPL24	21.7839499884045
NACA	21.773827720154
RPL13A	21.4854543892108
MT-ND3	19.9111727232239
SARAF	19.8984592366097
HLA-C	19.2212054195723
UBA52	18.7702519604939
PFN1	18.5644434443297
RPS29	18.3410726500625
RPL35	17.7855995334214
RPL41	17.6785115112946
RPL37A	17.5521754733421
PABPC1	17.5287724159618
H3F3B	17.0581390799304
RPL4	16.9028010857222
MT-ND1	16.5628674567485
JUN	16.4711581854046
HSPA8	16.2473920231431
FTL	16.19430594894
IFITM1	15.718349613677
EEF1D	15.6966902321964
