p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	-9.00169140214486	0.017	0.431	0	CCL4	c2
0	-7.13862046480542	0.024	0.494	0	GZMA	c2
0	-6.87936033356683	0.025	0.556	0	NKG7	c2
0	-5.96754136581078	0.064	0.743	0	CCL5	c2
0	-5.62370637591798	0.013	0.461	0	CXCR6	c2
0	-5.38619462787119	0.027	0.462	0	HOPX	c2
0	-4.5680487820496	0.033	0.445	0	LAG3	c2
0	-3.7340316472743	0.059	0.519	0	LINC01871	c2
0	3.4779421778632	0.357	0.036	0	ACTN1	c2
0	-3.4499124294319	0.111	0.511	0	PRF1	c2
0	3.44141434423402	0.23	0.028	0	LYPD3	c2
0	3.33350504108358	0.45	0.052	0	C1orf162	c2
0	3.19501837630928	0.762	0.115	0	CCR7	c2
0	3.17625558312678	0.257	0.023	0	SCML1	c2
0	-3.15867473382958	0.091	0.519	0	CYTOR	c2
0	-3.14807107243127	0.17	0.714	0	CST7	c2
0	2.95061515540833	0.191	0.025	0	LINC01891	c2
0	2.78402075061952	0.681	0.151	0	LEF1	c2
0	-2.66047486085947	0.196	0.635	0	ID2	c2
0	2.6426294010272	0.213	0.033	0	TSHZ2	c2
0	2.51564902225082	0.553	0.139	0	SELL	c2
0	2.4811743521656	0.288	0.062	0	TRABD2A	c2
0	2.27879714293542	0.757	0.244	0	TCF7	c2
0	2.07532409602571	0.483	0.138	0	MAL	c2
0	2.06081489453159	0.577	0.266	0	KLF2	c2
0	1.9616722480746	0.491	0.173	0	LDLRAP1	c2
0	1.91562052216785	0.37	0.097	0	IL6R	c2
0	-1.23530209406293	0.962	0.915	0	GAPDH	c2
0	-1.18759886183732	0.923	0.901	0	SH3BGRL3	c2
0	-1.17603032199666	0.904	0.905	0	IL32	c2
0	1.14095917490962	0.983	0.908	0	JUNB	c2
0	1.08031681680826	0.907	0.731	0	SLC2A3	c2
0	0.980453178772733	0.952	0.778	0	LDHB	c2
0	0.961483444342929	0.992	0.887	0	EEF1B2	c2
