Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	82/158	1.38979285213471e-72	3.55786970146486e-70	29.2446697480245	4838.73450326138	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RSL24D1;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	88/232	4.79665948767413e-63	6.13972414422288e-61	16.6466666666667	2388.7124532285	RPL22;RPL21;RPL24;MX2;RPL23;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;PRKCA;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;STAT3;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;IL6ST;RPS5;RPS2;RPS3;RSL24D1;IL6R;RPL13A;RPS3A;PIK3CB;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
RNA transport	19/186	0.000144587102408684	0.0123380994055411	2.81768063353138	24.9128852444947	EEF1A1;RPP21;EIF1B;EIF2S3;EIF1;EIF4EBP3;FUS;NUP50;PABPC4;PABPC1;EIF4B;THOC3;EIF3H;EIF3F;EIF3G;TACC3;EIF3D;EIF3E;EIF4A2	3	KEGG_2021_Human
Cytokine-cytokine receptor interaction	23/295	0.00151941960079646	0.0919563062590429	2.09352172241446	13.5857560945518	CD4;TNFSF8;IL27RA;IL17RA;IL16;CD27;CCR7;CCR4;IFNGR2;CD40LG;CXCR5;CXCR4;EDAR;GDF10;IL6ST;TNFRSF10D;TNFRSF10A;IL6R;TGFBR2;EDA;LTB;LTA;ACVR1C	4	KEGG_2021_Human
Leukocyte transendothelial migration	12/114	0.00179602160662193	0.0919563062590429	2.89721043056398	18.3166895447438	ACTN1;NCF1;PRKCA;PTK2;PXN;TXK;ARHGAP5;RHOH;PIK3CB;ITK;ITGB2;CXCR4	5	KEGG_2021_Human
Th17 cell differentiation	11/107	0.00330091787490472	0.140839162662601	2.81901544401544	16.1065989543946	RUNX1;CD4;IL6ST;IL27RA;IL6R;NFATC1;TGFBR2;LAT;IFNGR2;STAT3;JAK3	6	KEGG_2021_Human
Chemokine signaling pathway	16/192	0.00395403220139669	0.144604606222508	2.24163918982572	12.4030331481089	ELMO1;NCF1;GNG7;PTK2;PXN;RASGRP2;PIK3CB;ITK;GRK6;CCR7;CCR4;STAT3;TIAM1;CXCR5;CXCR4;JAK3	7	KEGG_2021_Human
FoxO signaling pathway	12/131	0.0056436005000163	0.180595216000522	2.48111409512259	12.8453058460215	S1PR1;PLK3;IGF1R;TGFBR2;PIK3CB;ATM;SGK1;STAT3;KLF2;SOD2;CDKN1B;BNIP3	8	KEGG_2021_Human
Proteoglycans in cancer	16/205	0.00736454120037718	0.186097889904391	2.08602681141541	10.2446414773545	WNT10A;FZD6;ANK3;PRKCA;PTK2;TFAP4;CTSL;STAT3;WNT7A;RPS6;DDX5;PXN;IGF1R;PIK3CB;EIF4B;TIAM1	9	KEGG_2021_Human
NF-kappa B signaling pathway	10/104	0.00792912843366174	0.186097889904391	2.61417710441394	12.645329269652	EDAR;CYLD;ATM;LAT;EDA;LY96;LTB;LTA;CD40LG;ERC1	10	KEGG_2021_Human
