Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	28/295	5.79870289644135e-18	1.22352631114912e-15	0	0	10.2792614759189	407.972554270033	CCL4L1;CCL4L2;CXCR4;CXCR6;CXCL13;TNF;TNFSF13B;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;IL32;IFNGR1;CCL20;TNFRSF18;CD4;CD40LG;IFNG;IL2RA;XCL2;CD27;TNFSF9;TNFRSF25;LTB;IL6ST;IL7R
Rheumatoid arthritis	14/93	2.64438035912457e-12	2.78982127887642e-10	0	0	16.3853330956201	436.80978438042	HLA-DRB4;CCL20;ITGB2;TNF;TNFSF13B;HLA-DMA;IFNG;CCL5;CCL3;ACP5;CTLA4;LTB;HLA-DRB3;HLA-DQB1
Viral protein interaction with cytokine and cytokine receptor	14/100	7.34576746378811e-12	5.16652311619764e-10	0	0	15.0462932634567	385.740267976464	CCL4L1;CCL20;CCL4L2;CXCR4;CXCL13;TNF;CCL5;IL2RA;CCL4;XCL2;CCL3;CCR7;CCR6;IL6ST
Allograft rejection	9/38	3.26581560970166e-10	1.72271773411763e-08	0	0	28.1075608984499	613.934940911136	HLA-DMA;HLA-DRB4;CD40LG;IFNG;PRF1;GZMB;HLA-DRB3;TNF;HLA-DQB1
Graft-versus-host disease	9/42	8.58830484637464e-10	3.6242646451701e-08	0	0	24.6955796497081	515.531327178606	HLA-DMA;HLA-DRB4;IFNG;PRF1;GZMB;KLRC1;HLA-DRB3;TNF;HLA-DQB1
Type I diabetes mellitus	9/43	1.07553280753648e-09	3.78229037316996e-08	0	0	23.9680248246087	494.950490167763	HLA-DMA;HLA-DRB4;IFNG;PRF1;ICA1;GZMB;HLA-DRB3;TNF;HLA-DQB1
Antigen processing and presentation	11/78	1.26086201140138e-09	3.80059834865274e-08	0	0	14.9783029297955	306.927448340144	CD74;HLA-DMA;CD4;HLA-DRB4;IFNG;PSME2;KLRC1;HLA-DRB3;TNF;CTSB;HLA-DQB1
Cell adhesion molecules	14/148	1.51405777266277e-09	3.99332737539806e-08	0	0	9.63303202298367	195.632166158695	ITGB1;VCAM1;HLA-DRB4;ITGB2;HLA-DMA;CD4;CD40LG;SELL;PECAM1;CTLA4;ICOS;HLA-DRB3;TIGIT;HLA-DQB1
Th17 cell differentiation	12/107	3.27864194504274e-09	7.68659389337799e-08	0	0	11.5611260709914	225.856269157806	NFKBIA;HLA-DMA;CD4;HLA-DRB4;IFNG;IFNGR1;IL2RA;GATA3;IL6ST;HLA-DRB3;FOXP3;HLA-DQB1
Th1 and Th2 cell differentiation	11/92	7.58176444106335e-09	1.59975229706437e-07	0	0	12.380658436214	231.487607344014	NFKBIA;HLA-DMA;CD4;HLA-DRB4;IFNG;IFNGR1;IL2RA;GATA3;RBPJ;HLA-DRB3;HLA-DQB1
Apoptosis	13/142	8.80247516173677e-09	1.68847478102405e-07	0	0	9.25059769615301	171.582240408784	PRF1;GZMB;CTSW;PIK3R1;TNF;TUBA4A;NFKBIA;DDIT3;PMAIP1;CTSH;CTSC;CTSB;BIRC3
Leishmaniasis	10/77	1.64269251783287e-08	2.69198491338051e-07	0	0	13.5538895384827	242.94457956364	ITGB1;NFKBIA;HLA-DMA;HLA-DRB4;IFNG;IFNGR1;ITGB2;HLA-DRB3;TNF;HLA-DQB1
Hematopoietic cell lineage	11/99	1.65856890397851e-08	2.69198491338051e-07	0	0	11.3917824074074	204.080656145159	HLA-DMA;CD4;HLA-DRB4;IL2RA;CD7;FLT3LG;HLA-DRB3;IL7R;TNF;CD55;HLA-DQB1
NF-kappa B signaling pathway	11/104	2.79269990187573e-08	4.20899770925557e-07	0	0	10.7765830346476	187.444349607772	NFKBIA;VCAM1;CD40LG;CCL4L1;CCL4L2;CCL4;TNFAIP3;LTB;TNF;TNFSF13B;BIRC3
Chemokine signaling pathway	14/192	4.32993842691271e-08	6.09078005385722e-07	0	0	7.23558579944084	122.68027920343	CCL4L1;CCL20;CCL4L2;CXCR4;PIK3R1;CXCR6;CXCL13;NFKBIA;CCL5;CCL4;XCL2;CCL3;CCR7;CCR6
Inflammatory bowel disease	9/65	4.91070972333492e-08	6.47599844764792e-07	0	0	14.5357961992136	244.626726482967	HLA-DMA;HLA-DRB4;IFNG;IFNGR1;GATA3;HLA-DRB3;TNF;FOXP3;HLA-DQB1
Toxoplasmosis	11/112	6.06913165853443e-08	7.28429394925712e-07	0	0	9.91895856252292	164.827948769879	NFKBIA;ITGB1;HLA-DMA;HLA-DRB4;CD40LG;IFNG;IFNGR1;HLA-DRB3;TNF;BIRC3;HLA-DQB1
Intestinal immune network for IgA production	8/48	6.21408962495868e-08	7.28429394925712e-07	0	0	18.02100456621	299.038054043042	HLA-DMA;HLA-DRB4;CD40LG;CXCR4;ICOS;HLA-DRB3;TNFSF13B;HLA-DQB1
Malaria	8/50	8.6704588992539e-08	9.20416848612898e-07	0	0	17.1611219830398	279.052869164913	VCAM1;CD40LG;IFNG;KLRB1;CD81;ITGB2;PECAM1;TNF
Influenza A	13/172	8.72433031860567e-08	9.20416848612898e-07	0	0	7.49374008111444	121.807485489804	HLA-DRB4;IFNGR1;PIK3R1;TNF;NFKBIA;SOCS3;DNAJB1;HLA-DMA;IFNG;CCL5;VDAC1;HLA-DRB3;HLA-DQB1
Autoimmune thyroid disease	8/53	1.39013766903318e-07	1.39675737221905e-06	0	0	16.0146118721461	252.849788221519	HLA-DMA;HLA-DRB4;CD40LG;PRF1;CTLA4;GZMB;HLA-DRB3;HLA-DQB1
Human T-cell leukemia virus 1 infection	14/219	2.21775436334577e-07	2.12702804848162e-06	0	0	6.2739493873812	96.1269461652641	EGR1;CDKN1A;HLA-DRB4;ITGB2;PIK3R1;TNF;NFKBIA;HLA-DMA;CD4;IL2RA;TSPO;VDAC1;HLA-DRB3;HLA-DQB1
Viral myocarditis	8/60	3.74844097931145e-07	3.43878715928138e-06	0	0	13.8538812785388	204.99249589243	HLA-DMA;HLA-DRB4;CD40LG;ITGB2;PRF1;HLA-DRB3;CD55;HLA-DQB1
Asthma	6/31	1.16202106901861e-06	1.02161018984553e-05	0	0	21.4457918552036	293.06424675337	HLA-DMA;HLA-DRB4;CD40LG;HLA-DRB3;TNF;HLA-DQB1
Human cytomegalovirus infection	13/225	1.88908301785576e-06	1.59438606707026e-05	0	0	5.60511814494798	73.8722007021376	PTGER4;CDKN1A;CCL4L1;PTGER2;CCL4L2;CXCR4;PIK3R1;TNF;NFKBIA;CCL5;CCL4;EIF4EBP1;CCL3
Epstein-Barr virus infection	12/202	3.54968281922483e-06	2.88070413406323e-05	0	0	5.75265605875153	72.1880807124786	NFKBIA;ENTPD1;CDKN1A;HLA-DMA;HLA-DRB4;TNFAIP3;PIK3R1;VIM;RBPJ;HLA-DRB3;TNF;HLA-DQB1
TNF signaling pathway	9/112	5.32199730643784e-06	4.15904233947549e-05	0	0	7.88411864255812	95.7420711079131	NFKBIA;SOCS3;VCAM1;CCL20;CCL5;TNFAIP3;PIK3R1;TNF;BIRC3
Pathways in cancer	19/531	1.10268100223049e-05	8.30948898109407e-05	0	0	3.43636380709135	39.2267147564573	PTGER4;ITGB1;CDKN1A;IFNGR1;PTGER2;GSTP1;TCF7;LEF1;FLT3LG;CXCR4;PIK3R1;NFKBIA;IFNG;IL2RA;PMAIP1;PIM2;IL6ST;IL7R;BIRC3
Natural killer cell mediated cytotoxicity	9/131	1.90115763124586e-05	0.000138325606963061	0	0	6.64983456158821	72.286777131407	IFNG;IFNGR1;SH2D1A;ITGB2;PRF1;GZMB;PIK3R1;KLRC1;TNF
T cell receptor signaling pathway	8/104	2.46028702836797e-05	0.000167458246124401	0	0	7.48744292237443	79.4615919894922	NFKBIA;CD4;CD40LG;IFNG;CTLA4;PIK3R1;ICOS;TNF
Toll-like receptor signaling pathway	8/104	2.46028702836797e-05	0.000167458246124401	0	0	7.48744292237443	79.4615919894922	NFKBIA;CCL4L1;CCL4L2;CCL5;CCL4;CCL3;PIK3R1;TNF
Tuberculosis	10/180	4.13632278838535e-05	0.000272738783859159	0	0	5.31390620764435	53.6338839208188	CD74;HLA-DMA;HLA-DRB4;IFNG;IFNGR1;ITGB2;HLA-DRB3;TNF;CORO1A;HLA-DQB1
Phagosome	9/152	6.14048214009408e-05	0.000392618706533288	0	0	5.66722268557131	54.9608514252247	ITGB1;HLA-DMA;HLA-DRB4;TUBB;ITGB2;HLA-DRB3;CORO1A;TUBA4A;HLA-DQB1
Necroptosis	9/159	8.69364390840718e-05	0.000539517313139387	0	0	5.40082568807339	50.4995202330927	IFNG;IFNGR1;FTH1;TNFAIP3;VDAC1;HMGB1;TNF;GLUL;BIRC3
Osteoclast differentiation	8/127	0.000102450576755576	0.000617630619869328	0	0	6.03322973024826	55.4220329457011	NFKBIA;SOCS3;IFNG;IFNGR1;ACP5;FOSB;PIK3R1;TNF
Salmonella infection	11/249	0.000136166163908819	0.000798085016243356	0	0	4.17999144102085	37.2087565417692	NFKBIA;TUBB;TCF7;LEF1;SNX9;TXN;TNF;TUBA4A;S100A10;RHOB;BIRC3
Chagas disease	7/102	0.000163800944663611	0.000934108089838433	0	0	6.59071770334928	57.4503544203723	NFKBIA;IFNG;IFNGR1;CCL5;CCL3;PIK3R1;TNF
HIF-1 signaling pathway	7/109	0.000247195701740654	0.00137258665966521	0	0	6.13622994652406	50.9634160136525	LDHB;CDKN1A;IFNG;IFNGR1;EIF4EBP1;PIK3R1;TIMP1
Leukocyte transendothelial migration	7/114	0.000325444288399341	0.00176073704749387	0	0	5.84800339847069	46.961334369811	ITGB1;VCAM1;TXK;ITGB2;PECAM1;CXCR4;PIK3R1
Hepatitis C	8/157	0.000436897517585301	0.00227267392948972	0	0	4.81113052005761	37.2180007483075	NFKBIA;SOCS3;CDKN1A;YWHAQ;IFNG;CD81;PIK3R1;TNF
