4	11	3	0	2	10	1	6	7	8	5	9
Glycolysis / Gluconeogenesis	0.906447912675187	0.774704233317898	0.907910473779974	0.847899276296883	1.05721676921524	1.71362303852715	0.896746030363807	0.607742418823828	1.23489910730918	0.887897706108671	1.19120013743396	NA
Citrate cycle (TCA cycle)	0.898783571906403	0.737536662088534	0.868843342211951	0.786486683983994	1.10338272185556	1.74035458242213	0.901440558804104	0.55871777185766	1.2266583110424	0.913021850099118	1.19516907562484	1.06960486810332
Pentose phosphate pathway	0.845853044055919	0.747398055319533	0.872564602010596	0.76278866482342	1.04546145916064	1.72333096999776	0.826023500794457	0.576817553294218	1.22065167300027	0.893586340088811	1.37401148865894	1.11151264879543
Pentose and glucuronate interconversions	0.883461932494718	0.810444672257131	0.913502696690434	0.805241721806528	1.08095579541144	1.6951441251776	0.872421325604276	0.608443372295023	1.26963965396973	0.895867659164023	1.16323462312043	NA
Fructose and mannose metabolism	0.913793995677513	0.785962106884413	0.912660599592224	0.853624071385693	1.02633847492285	1.61961037108514	0.866181891729303	0.624877553196558	1.23210346724369	0.907730636156718	1.18857819748835	1.06853863463755
Galactose metabolism	0.889794753205684	0.815317303458072	0.933718866568572	0.869873508494724	1.03193196605776	1.64970638092229	0.874876896534433	0.648546191176313	1.2280646073906	0.882007731572889	1.25396383993759	0.92219795468107
Ascorbate and aldarate metabolism	0.910571822409779	0.706603382457375	0.854006110316729	0.784282510829416	1.14501318035894	1.83532877807516	0.827041196669327	0.493952141640473	1.26270260368277	0.865650964444486	1.16817389568501	1.14667341343053
Starch and sucrose metabolism	0.883289002262773	0.789742982257536	0.896285703857128	0.813128343318129	1.02732436285613	1.57186653339989	0.944938475743418	0.694040860343441	1.25815776607174	0.923076848249201	1.22392399134234	NA
Amino sugar and nucleotide sugar metabolism	0.89970616168119	0.813887818251712	0.891142155550346	0.844027530716327	1.03707824043051	1.64184983899692	0.889273340373265	0.604752559407579	1.1585108876863	0.913446104629699	1.26016530946454	NA
Pyruvate metabolism	0.927196859822533	0.793576428596888	0.918888135218094	0.869506988280415	1.03154220319492	1.72795082316594	0.864527568162535	0.60464697477176	1.23093413449779	0.883570443308039	1.15991507790695	NA
Glyoxylate and dicarboxylate metabolism	0.875999234580557	0.773205963957395	0.904447158308198	0.813405411657982	NA	1.79550620833025	0.802903198400201	0.639934645480468	1.36101729615466	0.848237759856175	1.15762204847266	NA
Propanoate metabolism	0.911023931139624	0.766310104124418	0.869071864091855	0.820319031574156	1.04310338636581	1.67354780046022	0.882254722232611	0.594804526143524	1.22897691358681	0.908104834199833	1.20407381455151	1.09840907152964
Butanoate metabolism	0.861267668090399	0.791442245261518	0.86104284892299	0.836154094849476	NA	1.7876627328501	0.890186005433705	0.667345216346842	1.27729166556101	0.925658762570941	1.07597253955942	NA
Inositol phosphate metabolism	0.918446130098671	0.769514892190485	0.881174402515542	0.821237356412651	1.07595102033428	1.41772008676814	0.957876580650033	0.70733791614125	1.18024147780943	NA	1.11841573683104	1.15949686971183
Oxidative phosphorylation	0.90294109818741	0.824205843873527	0.915557960109471	0.858142183506517	1.04771184546487	1.46822404909123	0.915566894316102	0.644919580717789	1.17640484752414	0.936838835730527	1.22618090431946	1.08330595715895
Nitrogen metabolism	1.09731343992581	0.693426620654622	0.938972057843056	NA	1.12572552364801	1.04289352111248	0.849396960242554	0.620480532808333	1.02580752867853	1.20732823843202	0.562707618025172	1.81912823919843
Sulfur metabolism	0.726377183013129	0.7201954243236	0.821028155180501	0.607915590366544	1.09014397380352	1.89582917618251	0.687694891673349	0.499648066682881	1.54620516951956	0.720585289000785	1.81456130058423	0.869815779669392
Fatty acid biosynthesis	0.894365074840697	0.747368491755147	0.854995230221168	0.786375308223535	1.0764564388378	1.79173672439772	0.87386988732838	0.617928255634927	1.23731561977588	0.928535048207049	1.10588618163496	1.08516773914273
Fatty acid elongation	0.935860468174916	0.72956337282028	0.861283036500959	0.81002004478966	1.07332170909124	1.67010602842296	0.899279823258089	0.701101640160466	1.13232328696569	NA	1.05347818385528	1.14663233093046
Fatty acid degradation	0.879107885044748	0.736920421413308	0.872438471035302	0.756907455904657	1.11907437821053	1.62476736015695	0.921064649441396	0.645287031146494	1.22220567228055	0.933461128215005	1.19935841959447	1.0894071275566
Synthesis and degradation of ketone bodies	0.924480638840571	0.847562420949266	0.909051027011456	0.905930326129352	1.02024949509565	1.70367074695672	0.853866118520627	0.648470863050058	1.24521344439367	0.844025719241104	1.170611012621	0.926868187190525
Steroid biosynthesis	0.897279635467267	0.74553750947988	0.854462106847685	0.816005981172151	1.02823994915173	1.56932744255434	0.882467787228391	0.590325784617128	1.12719953487262	NA	1.05863661652517	1.41067614231231
Primary bile acid biosynthesis	0.904058571119612	0.737227712707761	0.86719519665165	0.810769050662586	1.07593915817195	1.55572630370917	0.926019914848099	0.566801678621643	1.11201396771251	NA	1.17059834530827	1.27178463322555
Steroid hormone biosynthesis	0.946429569777651	0.69468066781043	0.839145716938029	0.80955806400981	1.08969767681496	1.76991220169574	0.857198543337599	0.60977472305951	1.11773799164441	0.939353466203419	1.07080292445575	1.25570845425269
Glycerolipid metabolism	0.862660022432188	0.809335795856221	0.891874138258275	0.821133938382066	0.974212581870825	1.47990576280446	0.881961869794342	0.699918376566357	1.33318130765762	0.920492508569071	1.31242298695396	NA
Glycerophospholipid metabolism	0.918070264809811	0.788974659758432	0.905305169813984	0.825968156108836	1.06818475002232	1.42882119139352	0.922782586439659	0.730638823172602	1.18412093549992	NA	1.10906955022721	1.13861538919774
Ether lipid metabolism	0.884925495854711	0.823467059049252	0.891902869451956	0.8017423610914	1.07090066259935	1.27446278123339	1.02805537101078	0.696342756527405	1.08806957675184	1.06461686547315	1.19205117965626	1.1834630213005
Sphingolipid metabolism	0.932424336101731	0.771482280081525	0.891993561153186	0.83169099002226	1.12424548734295	1.41679133251796	0.909651803775957	0.64606521015781	1.16266250532087	NA	1.17441191979021	1.17650102010509
Arachidonic acid metabolism	0.961497845749826	0.874828479461278	1.0358806086392	1.10864157443117	0.905857409351774	1.4633487187946	0.701354475293685	0.733139580123609	1.42541542978249	0.744887642348928	1.24170428134387	0.803443954679571
Linoleic acid metabolism	0.85132245609556	0.741354318936526	0.873665409327019	0.79124826026247	1.03584130503529	1.26332224583834	1.05046485658249	0.656522158697133	1.44446541768853	NA	1.32732513631464	NA
alpha-Linolenic acid metabolism	0.78613541415483	0.713572698144847	0.826505242937846	0.713330595690924	NA	1.4215041352312	0.922642082718133	0.643074984457896	1.31683542971434	NA	1.19600207023183	1.49303916682398
Biosynthesis of unsaturated fatty acids	0.810369699455644	0.608901096509182	0.79988153053153	0.678188104162717	1.14402400015123	1.9405998575853	0.840061962982039	0.533241887028621	1.2522841538231	NA	NA	1.41990106917706
Purine metabolism	0.913570167957395	0.794185609457423	0.906069722534286	0.849425590625931	1.0340613108316	1.62373075443567	0.872855333166918	0.643477873270952	1.21664983140365	0.910429227571662	1.15756944251828	1.07797513622623
Pyrimidine metabolism	0.925389352030319	0.779837415618681	0.89215335105229	0.844989081152099	1.07478307999268	1.77421539835884	0.907132381664148	0.619981691887837	1.1619089897388	0.899661568276491	1.11478709452988	NA
Alanine, aspartate and glutamate metabolism	0.89232421446711	0.803874203857516	0.918254791675272	0.843178276029119	1.04365299326647	1.70376484604836	0.845625443652976	0.655880011757952	1.26932202823733	0.861187215047011	1.18640810180741	NA
Glycine, serine and threonine metabolism	0.821532697415273	0.690428219789972	0.824722245198123	0.737155205171184	1.04917776836306	2.01446635802107	0.877902913602115	0.547031867497743	1.33435850458782	0.90754937448254	1.07465477074431	1.12102007512679
Cysteine and methionine metabolism	0.879365487342392	0.808764296212787	0.900402187399623	0.870846402108633	NA	1.6986512131336	0.869512330692323	0.632476049690962	1.21314103516843	0.889045757302239	1.25145163669072	NA
Valine, leucine and isoleucine degradation	0.873545755541344	0.744574968552727	0.849937048527984	0.768187774661864	1.05963694783246	1.72698626959635	0.873030603981425	0.563645352109852	1.27015094868496	0.902505190971104	1.26792775977345	1.09987137976648
Lysine degradation	0.899785505744909	0.797959251343739	0.858901906357678	0.821237163954292	NA	1.66394349182498	0.912061782114492	0.703867202872906	1.12726253379945	NA	1.1563691969792	1.09122630084553
Arginine biosynthesis	0.959608011943965	0.788599240434359	0.889660624766956	0.936665974889965	1.08526002649606	1.46940387310559	0.8537355172752	0.634908763122933	1.1719009117028	NA	1.05041487183487	1.18392183880779
Arginine and proline metabolism	0.922406901643852	0.829541200863999	0.888344666461373	0.877437155667765	1.06801409643389	1.53182423819033	0.933667887527857	0.615803230358654	1.12003401393914	0.94217085307509	1.18608974250091	1.08466601333713
Histidine metabolism	0.885363689168038	0.601981577074712	0.650211496096095	0.588308154709028	1.12630334196952	1.59099070828534	NA	0.532890951503858	1.17388549034617	NA	1.0603760331994	1.75611260897262
Tyrosine metabolism	0.777798037886839	0.742574529010426	0.900756519724737	0.805616436240772	0.968738928573938	1.91269874416865	0.701664809041281	0.589576040283931	1.53759247033738	0.747007670057348	1.47794350243703	0.83803231223767
Phenylalanine metabolism	0.955096207852551	0.879853518136075	1.08655409811671	1.09045794198118	0.968107066984276	1.37878018227514	0.823273571916266	0.706377132383887	1.16049302305164	0.853382198381707	1.2033435847691	0.894281474151475
Tryptophan metabolism	0.811401864688392	0.685894144258315	0.892039008180499	0.803957729941072	NA	1.96423807915347	0.773137947438911	0.644195861912046	1.41866395400965	0.822487371317285	1.191661389506	NA
beta-Alanine metabolism	0.875391721530525	0.723920225547039	0.842003818432757	0.748829886419322	1.07806720212719	1.71138639293756	0.880088170170166	0.591035875081073	1.274936831308	0.953712079752635	1.15650146673187	1.16412632996187
Taurine and hypotaurine metabolism	0.853851016654071	0.844902760146141	0.940316216929871	0.903173320312904	0.957663651346586	1.43569049403238	0.819615155704223	0.881489703789351	1.40827165128401	0.817154569983673	1.31070855414	0.827162905676795
Phosphonate and phosphinate metabolism	NA	0.754584224387621	0.882490438427261	0.808296461822162	1.10789500130248	1.32738216923757	1.07494215775773	0.717601811705184	1.05809458888357	1.07361962074792	0.977689353743591	1.23368180865416
Selenocompound metabolism	0.922506003872459	0.758976510883683	0.87203851665959	0.82204271277245	1.02527065586537	1.65187574785694	0.885640431018972	0.615676267766064	1.18855555379264	0.928708827401626	1.22017988170807	1.10852889040213
Glutathione metabolism	0.868026134149256	0.779220754504817	0.866615953965316	0.8082863299061	1.06021546463025	1.72445050314731	0.937471645553836	0.602456265697687	1.20886465705438	0.899820740699923	1.22830523713546	NA
N-Glycan biosynthesis	0.916918972608849	0.769496335374934	0.898144563817626	0.85622448867969	1.0626967927836	1.58927531300847	0.908937206388644	0.691417035648359	1.20683043549114	0.918302685492826	1.12976775580197	NA
Mucin type O-glycan biosynthesis	NA	0.682876482073169	0.829782896115392	0.742394958797867	1.29844392470411	1.74975462213019	0.841819568509527	0.656874953957232	1.17264804916129	0.918748999944634	1.07620314014895	NA
Mannose type O-glycan biosynthesis	NA	0.772850033546546	0.875862582760714	0.878892490390047	0.894797352706324	1.34265746641065	0.899580084330449	0.762741087962109	1.15245444327531	NA	NA	1.41371735410849
Other types of O-glycan biosynthesis	0.9339718125669	0.808064253838858	0.922917815436199	0.859424828707084	0.970279821865465	1.30452856258296	0.909046646182239	0.776990242582535	1.19023936642791	NA	1.16116908239525	1.17192230842352
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0.967192921576505	0.748271692506265	0.954439521512009	0.846228012569851	1.13334292408632	1.50102335450585	0.797476574040125	0.66305454517054	1.38317360960566	0.863977616312504	1.13893071605005	NA
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.899077173314623	0.822619286774167	0.867001593300695	0.797633279101325	NA	1.41629069157499	0.867841229279791	0.628316411122501	1.11637277714557	NA	1.14661099354029	1.42698727991255
Glycosaminoglycan biosynthesis - keratan sulfate	0.897084842314306	0.70397999017449	0.825874580310526	0.778629187922846	1.11371101525148	1.5686926901649	0.919462576694393	0.598189040188201	1.25288496376454	NA	1.04859265823401	1.28545046640987
Glycosaminoglycan degradation	0.976771772433782	0.745579314742918	0.8846426535302	0.816019890055537	1.10188020795121	1.5309377032136	0.878268878467882	0.716645904513257	1.23137876242918	0.906369851560121	1.26271557228626	NA
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.916927050471609	0.79497438162328	0.876385590009316	0.843621491819976	1.04555089932765	1.53247994144882	0.893306270241562	0.674424103212013	1.17569418656794	0.956972593951566	1.151949761414	1.13771372991226
Glycosphingolipid biosynthesis - lacto and neolacto series	0.857124740040178	0.664461053363866	0.841108720210699	0.845798213204406	1.04665423318434	1.56774183725559	0.818043095764244	0.581508377627524	1.05919691021688	NA	NA	1.70741576993084
Glycosphingolipid biosynthesis - globo and isoglobo series	0.797147471159109	0.728952274131875	0.855612685275899	0.767696094208237	0.932143352275027	1.68168083207324	0.80181107668695	0.553666562130328	1.48702262726852	0.881199991515249	1.23390619825761	1.27916083501796
Glycosphingolipid biosynthesis - ganglio series	0.890260297286438	0.666408376547582	0.852243355016649	0.689009979650385	1.2644319682746	1.57289167695198	0.904046000766901	0.593542936367418	1.36881749037955	NA	1.03260395771046	1.19313302786162
Other glycan degradation	0.895726817327163	0.824720476167396	0.910864269683957	0.850350482164659	NA	1.37357016216752	0.916887870899167	0.710121319247558	1.19855019774133	0.955928122153994	1.24001666019828	1.11988706999918
Thiamine metabolism	0.836231392967711	0.850932986881868	0.885384366490299	0.856303825762701	0.960087682668907	1.48575885502438	0.854573815727401	0.646307714663638	1.28070246263542	0.922321752658456	1.26666306495939	1.15473207955983
Riboflavin metabolism	0.826810546325748	0.727523544054713	0.859631589704605	0.732645685730622	1.24945012104168	1.74341184369033	0.852306419925475	0.549026823612387	1.23421351929509	0.82676614668264	1.49494342592569	0.903270334011018
Vitamin B6 metabolism	0.97191437467681	0.794811728067556	0.861228124878212	0.856618869476021	1.06039829190243	1.76748136218883	0.953653845763168	0.725077378396059	1.05804023747371	0.935653570573736	1.06584402075397	NA
Nicotinate and nicotinamide metabolism	0.890457745344007	0.799850162850438	0.919534280237761	0.865535080956655	1.03810672192137	1.46245407279589	0.878785934343446	0.659865201913578	1.16105756068988	0.92170725764348	1.18165071213594	1.22099526916756
Pantothenate and CoA biosynthesis	0.90072033523465	0.812189228768066	0.9277174317204	0.905494270332088	NA	1.57702281256444	0.958526949428568	0.643853890892077	1.1395011281605	NA	1.02875079603531	1.10668491902851
Folate biosynthesis	0.912986035726264	0.792821865836731	0.877313234654113	0.831207435100204	1.05529108370912	1.6582343523374	0.88086763024612	0.581720173874575	1.15683267408262	0.933000429194329	1.21461724977296	1.10510783546556
One carbon pool by folate	0.77918045183664	0.725223919800975	0.832824284682982	0.740644908424794	1.0727764620041	2.19408776683672	0.814588944929925	0.578827349006653	1.35933237834345	0.813687116909088	1.1743140193336	0.914512397891079
Retinol metabolism	0.915802670839659	0.809724743864601	0.888741830975683	0.846355556415967	0.956420433326662	1.65547134165662	0.892511461934281	0.598018079975111	1.14953221675101	NA	1.13817881603265	1.18635337851068
Porphyrin and chlorophyll metabolism	0.908136536339622	0.76492825064073	0.869854199680161	0.806728205082711	1.03233847787473	1.63713061629472	0.968840338611151	0.600086726170007	1.17600637251423	NA	1.12156351170954	1.14103151191255
Ubiquinone and other terpenoid-quinone biosynthesis	0.861532031673391	0.744565060978585	0.856644780003299	0.775947994974778	NA	1.7120948165158	0.889046498711159	0.572247532107275	1.26742411581012	NA	1.22679676452998	1.13414739552237
Terpenoid backbone biosynthesis	0.910124336820406	0.745456375013012	0.855237273184677	0.790747868933376	1.04023582183546	1.60145288977293	0.919970959286889	0.573759427483926	1.16536315500436	NA	1.17759529244015	1.20948903884185
Metabolism of xenobiotics by cytochrome P450	0.836498732657649	0.831126575080239	0.860566894516358	0.867173523822324	NA	1.78131189729646	0.782816510917942	0.608620177171345	1.18092208812428	0.932539388858471	1.15977477841323	1.17004145311744
Drug metabolism - cytochrome P450	0.921503732225451	0.807592802557178	0.904380703466499	0.864784803989902	1.0245897583067	1.36555110678157	0.851340999830521	0.66840583826388	1.04592764486864	NA	1.24206715154521	1.3344046754928
Drug metabolism - other enzymes	0.908460894672537	0.770593047574907	0.891029584227422	0.830569684075774	1.10100556576469	1.71194891236281	0.855369066235402	0.589769803166397	1.18739796157961	0.884436872475831	1.22725857405427	NA
