pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	6.07031363231606e-18	5.09906345114549e-16	1.0959292864312	0.811031425360887	1.62697670168486	114	ND4,ND1,CYTB,ND4L,ND2,UQCRB,COX3,ND5,COX5A,ATP8,UQCRH,NDUFA13,PPA1,ATP6,ND3,NDUFB5,NDUFA4,COX6B1,COX7B,NDUFB9,NDUFS5,COX6C,NDUFB11,UQCR10,COX8A,ND6,COX5B,COX6A1,COX1,COX7A2L,COX7A2,NDUFB4,NDUFA11,NDUFA1,UQCR11,COX4I1,COX7C,UQCRFS1,ATP6V0E1,NDUFB2,SDHD,ATP6V1G1,TCIRG1,NDUFA12,NDUFAB1,NDUFB3,UQCRC2,NDUFA7,NDUFB8,NDUFS6,NDUFA2,NDUFA3,ATP6V1F,UQCRQ,COX17,UQCRC1,SDHC,NDUFB6,NDUFC1,NDUFV2,NDUFB7,NDUFS7,SDHA,NDUFC2,NDUFA6,NDUFS8,NDUFB10,ATP6V0C,NDUFB1,NDUFA5,SDHB,ATP6V0B,NDUFS4,CYC1,ATP6V0D1,ATP6V0E2,NDUFS2,NDUFA9,COX11
Nitrogen metabolism	0.00435018850707649	0.135078037981187	0.407017918923954	0.811705879448653	1.45486089280214	14	GLUD1,GLUL
Glycolysis / Gluconeogenesis	0.00606048326339786	0.135078037981187	0.407017918923954	0.650735553551131	1.26466790347758	52	LDHB,TPI1,ENO1,GAPDH,ALDOA,LDHA,GPI,PGK1,PGAM1,PKM,ALDH9A1,GALM,ENO2,ADH5,PFKL,HK1,PDHB,ADPGK,BPGM,AKR1A1,PFKP
Drug metabolism - cytochrome P450	0.00643228752291368	0.135078037981187	0.407017918923954	0.71109473932705	1.33899376752414	28	GSTK1,MGST3,GSTM1,GSTO1,MGST2,ADH5,GSTP1,GSTM3
Glutathione metabolism	0.031968031968032	0.531468531468531	0.252961123069611	0.627125421761158	1.21372263743643	46	ODC1,GSTK1,MGST3,GPX1,GSTM1,GSTO1,GPX4,GCLM,MGST2,SMS,IDH2,LAP3,SRM,TXNDC12,GSTP1,GSTM3
Metabolism of xenobiotics by cytochrome P450	0.037962037962038	0.531468531468531	0.231126709673834	0.639335167435582	1.22048744484362	36	GSTK1,MGST3,GSTM1,GSTO1,MGST2,ADH5,GSTP1,GSTM3
Cysteine and methionine metabolism	0.0749250749250749	0.899100899100899	0.160801401070022	0.614722068023073	1.17834293814783	39	LDHB,MAT2A,MDH2,AMD1,LDHA,MDH1,MAT2B,ENOPH1,GCLM,SMS,MTR,SRM,ADI1,AHCY,DNMT1
Fatty acid elongation	0.0889110889110889	0.913752913752914	0.14641623786055	0.643977317299667	1.20319713394513	25	ELOVL5,HADHA,THEM4,TECR,HSD17B12,PPT1,ACAA2,HADHB,ELOVL1,ECHS1
Glycosaminoglycan biosynthesis - keratan sulfate	0.0979020979020979	0.913752913752914	0.13880510939114	0.68256616795321	1.22339735321304	14	ST3GAL1,B3GNT2,B4GALT1,B4GALT4,B4GALT3,FUT8
Fructose and mannose metabolism	0.144855144855145	0.998001998001998	0.11101149245045	0.614675303771546	1.1547484766391	27	TPI1,ALDOA,PFKFB3,AKR1B1,ENOSF1,PFKL,TSTA3,HK1,GMDS,PMM1,PFKP,MPI
