Gene	Rank
IDH2	0.536095270489046
ATP5F1E	0.453858942645385
COX5B	0.437428070752188
GAPDH	0.412714603187839
G6PD	0.393805973136727
ATP5F1B	0.351169402373405
PGAM1	0.341964178838267
COX5A	0.325929294670894
ALDOA	0.323569340494116
NDUFA3	0.322767831435602
NDUFA13	0.320396179418258
GYG1	0.302317687520766
NDUFS8	0.299060842221872
ATP5MF	0.295273681644129
ENO1	0.285570384290303
TPI1	0.269166585245762
INPP5K	0.269048528569936
NDUFB10	0.265127001184712
ATP5F1D	0.264561922258061
NDUFA12	0.26141318647788
NDUFA8	0.257976010971844
COX6B1	0.255644712020678
ATP5F1C	0.254856945777685
SUCLG1	0.254633814589292
NDUFA9	0.246728535507189
TKT	0.239584979693593
SDHB	0.232339004076425
ACOT7	0.229905769456641
ABHD17A	0.225958148027009
COX8A	0.225296267872648
NDUFA6	0.224305714560804
NDUFA2	0.222997495698669
ME2	0.222744123857296
ABHD17B	0.22216541777714
NDUFA11	0.21964402823505
PIK3CG	0.216401587104177
PIKFYVE	0.215346002466601
ATP5MC3	0.214095945747515
PCK2	0.212547078751398
AKR1B1	0.212435693001121
SDHD	0.211792678405135
ACAA2	0.205355073097612
GUSB	0.201785772279562
PDHB	0.201721624580118
IDH3B	0.201392885739658
TALDO1	0.200722309632357
ATP5PD	0.199666205314917
ATP5F1A	0.199589822024256
NDUFB9	0.197478423766675
COX6A1	0.197011001494952
NDUFB11	0.19629989240933
GPI	0.193161400108547
PKM	0.192736821862448
SQOR	0.192018073020461
INPP5D	0.191718871272191
ATP5PB	0.1888296627057
MDH2	0.188542432286101
ACSL5	0.185653016772504
NDUFA1	0.184208709976028
GCDH	0.183161936385667
NDUFB4	0.183064018748105
UQCRH	0.182179612631504
HEXA	0.181203189847679
SDHA	0.181001793973796
MTMR3	0.180533178391367
SUCLG2	0.179422717849925
MPI	0.177946414622386
NDUFB8	0.177069236863366
UQCRFS1	0.175309847005614
NDUFS7	0.174462700172825
UQCRC1	0.171468838686097
HAGH	0.168198159432566
NDUFV1	0.167395514917476
ATP6V0A2	0.1672324264836
ABAT	0.160343582468922
COX7A2	0.159444694736387
NDUFS6	0.15911413435447
ATP6V1E1	0.158907647792304
UQCR10	0.158749599310011
NDUFS2	0.155267775644053
NDUFB7	0.154154528595371
HK1	0.154053283695133
COX7B	0.153675885945535
INPP4A	0.152476688656307
ECHS1	0.152361719971383
ACADVL	0.151838652607494
NDUFS3	0.151351429529572
IDNK	0.15134769502717
ACAT1	0.15103989989062
PIP4K2A	0.150022167923848
ALDH9A1	0.149599716524256
ATP5PF	0.149526267562164
ECHDC1	0.148919443069867
GLUL	0.147979323931234
NDUFC2	0.147334677805213
ELOVL5	0.14655872804433
SHMT2	0.146499805696446
COX17	0.145990629583884
SACM1L	0.145910804069371
NDUFB1	0.142579052530419
ADH5	0.140970681057013
COX6C	0.140483232226696
PFKL	0.140477534205756
TECR	0.14032816192579
NDUFA4	0.140149114732233
ATP6V0D1	0.140131113090798
NDUFB5	0.140114841297504
MPST	0.137495652581615
ATP5MC2	0.136339441123604
ATP6V1D	0.135640826813317
TCIRG1	0.135361287898321
ATP6V0B	0.134984285476074
GLB1	0.134586579345814
NDUFAB1	0.132324763225453
PGK1	0.128422409615187
CYC1	0.128200947143829
ACAA1	0.127946989457479
PLCB2	0.12683337648777
BCKDHA	0.126564055364244
COX7A2L	0.125529975071356
ACSL4	0.125318163891861
CYB5R4	0.124658963115354
ACLY	0.122980746950556
CPT1A	0.122749131711831
PMM1	0.119928580943386
MINPP1	0.119710004581239
NDUFA5	0.118460386944209
NDUFB2	0.117628574179685
ACOX3	0.117003025890843
MDH1	0.116041144479879
ALDH2	0.114681173148691
MLYCD	0.114239036135547
SYNJ1	0.113369447119122
PLCG1	0.113193662445347
HIBCH	0.112232916163681
PCCB	0.110293146956873
B4GALT1	0.109836075880015
PPT1	0.109655085589358
MTMR4	0.108975653921879
ECI2	0.108025829257457
NDUFB3	0.107533689221652
GALK1	0.10743879994228
UAP1	0.105891001378847
PFKP	0.105060186090324
ACO2	0.104498064900163
MTMR6	0.104059694787841
CYB5R3	0.10398870957949
DCXR	0.103116545575539
GMPPA	0.102931832165884
TST	0.102006428622104
PRPS1	0.101533150087578
ATP5ME	0.100369982897189
L2HGDH	0.0999146091662811
ACAT2	0.0982335257835204
ATP6V1C1	0.0975617914310924
PIK3CD	0.0972297356483739
ATP6V0E2	0.095999778300741
PIP5K1A	0.0958216167271377
CDIPT	0.095418636963339
ETHE1	0.0943001946470922
NDUFS5	0.0934718775966277
ATP5MG	0.0930955367916445
