pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00154814521038711	0.0216740329454196	0.45505986738723	0.590038796988936	1.50914414459841	95	CD74,IFITM3,ISG20,PSME2,PSME1,PSMB9,UBE2L6,ISG15,GBP2,CSF1,PLSCR1,EPSTI1,PARP9,IRF7,LY6E,BST2,OAS1,IFITM1,PSMB8,IFI35,UBA7,B2M,IFIT3,RSAD2,TRIM5,RTP4,IFI44,CCRL2,GBP4,HLA-C,MX1,MOV10,IRF9,IFI44L,LAMP3,DHX58,STAT2,IFITM2,HELZ2,MVB12A,TMEM140,IRF1,USP18,TRIM25,SAMD9L,IFI30,TRIM26,DDX60
HALLMARK_ANDROGEN_RESPONSE	0.0872093023255814	0.487029539661119	0.160801401070022	-0.574759176481212	-1.24363872183438	96	CCND3,NDRG1,MYL12A,TNFAIP8,SORD,ANKH,NGLY1,XRCC5,NCOA4,IQGAP2,ELL2,TMEM50A,XRCC6,INSIG1,TPD52,ABHD2,SMS,IDI1,CDC14B,ZBTB10,UBE2J1,GPD1L,ACSL3,DNAJB9,SRP19,PDLIM5,PIAS1,CDK6,SAT1,HPGD,AKAP12,ACTN1,SLC26A2,UBE2I,HMGCS1,FKBP5,PTK2B,VAPA,CENPN,ITGAV,GNAI3,SEC24D,ABCC4,MAF,LMAN1,SGK1,RAB4A,HERC3,PGM3,ELOVL5
HALLMARK_HEDGEHOG_SIGNALING	0.2	0.487029539661119	0.107972360317345	-0.615318864430108	-1.180003776206	35	TLE3,L1CAM,MYH9,PTCH1,CDK6,LDB1,GLI1
HALLMARK_PROTEIN_SECRETION	0.21461716937355	0.487029539661119	0.0959206777921745	-0.527045959290798	-1.13994892515565	95	ATP1A1,RAB9A,VPS4B,RAB14,BNIP3,RAB2A,MAPK1,SNX2,ARFGAP3,GALC,KIF1B,TPD52,RAB5A,GOLGA4,M6PR,ARF1,ZW10,SEC31A,YIPF6,ARFGEF2,TMED10,VAMP3,CAV2,SCRN1,TSG101,COPB1,STX12,AP3S1,VPS45,VAMP4,RAB22A,CLTC,DNM1L,MON2,USO1,IGF2R,ARFGEF1,PPT1,ARCN1,SNAP23,ATP6V1H,SCAMP1,KRT18,SEC24D,ANP32E
HALLMARK_ANGIOGENESIS	0.259501965923984	0.487029539661119	0.0919686140000427	-0.589901779890589	-1.13821897947769	36	S100A4,TIMP1,PDGFA,THBD
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.265644955300128	0.487029539661119	0.0891647117820678	-0.56900061563905	-1.12486679403294	42	LEF1,TCF7,NCOR2,FRAT1,PPARD,NUMB,PTCH1,DVL2,HDAC5,DLL1,WNT1,HDAC11,PSEN2,CUL1,ADAM17
HALLMARK_TGF_BETA_SIGNALING	0.272952853598015	0.487029539661119	0.0860347242455604	-0.547509946290736	-1.11804410294333	54	JUNB,NCOR2,TGFB1,KLF10,SLC20A1,SPTBN1,SMURF2,UBE2D3,MAP3K7,BMPR2,TGFBR1,HDAC1,WWTR1,CDH1,LTBP2,FNTA,SKI,ID2,SMAD1,SMAD3,SMAD7,XIAP,CDK9,APC,TRIM33
HALLMARK_MYC_TARGETS_V2	0.286600496277916	0.487029539661119	0.0833634065110386	-0.535761417732238	-1.10121228957842	58	SLC29A2,SORD,DDX18,DUSP2,LAS1L,UNG,NDUFAF4,NOP16,MPHOSPH10,RRP9,AIMP2,NPM1,SUPV3L1,NIP7,RCL1,TCOF1,NOLC1,IPO4,TBRG4,DCTPP1,MAP3K6,PUS1,MRTO4,MYBBP1A,NOP2,RABEPK,GNL3,PHB,CDK4,NOC4L
HALLMARK_NOTCH_SIGNALING	0.313090418353576	0.487029539661119	0.083129129135339	-0.58246733867249	-1.09247748173628	32	SKP1,APH1A,PPARD,TCF7L2,DLL1,ARRB1,SAP30,PSEN2,NOTCH2,CUL1,MAML2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.48792270531401	0.683091787439614	0.0554793308704233	-0.471027281621826	-0.992235499508048	73	PNRC1,CLU,ANTXR2,S100A11,CYP51A1,ALCAM,DHCR7,PCYT2,LSS,PPARG,IDI1,MVD,ACSS2,FADS2,ACAT2,MVK,FDPS,PDK3,SC5D,CD9,FDFT1,HMGCS1,ATF5,TNFRSF12A,ERRFI1,PLAUR,ACTG1,LDLR,NSDHL,CHKA,EBP,CPEB2,PMVK,ECH1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.602287166454892	0.766547302760772	0.0481183992657975	-0.460966174413492	-0.926294459653608	47	JUNB,PRNP,CDKN2D,GCLM,MBP,TXN,PDLIM1,OXSR1,GLRX2,SOD2,PRDX6,SCAF4,STK25,GCLC,NDUFS2
HALLMARK_APICAL_SURFACE	0.693333333333333	0.800707547169811	0.106323255932708	0.387546289286485	0.885992520580965	43	HSPB1,MAL,AFAP1L2,SCUBE1,AKAP7,CD160,TMEM8B
HALLMARK_PANCREAS_BETA_CELLS	0.767650834403081	0.800707547169811	0.0374584205912161	-0.426542723696896	-0.838151065075779	40	SRP9,SEC11A,AKT3,DPP4,SRPRB,SPCS1,ELP4
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.800707547169811	0.800707547169811	0.0314209215415833	-0.39198808337386	-0.841933996452075	87	TNF,CD44,SOCS1,ITGA4,IL2RA,IFNGR1,PIM1,CCR1,TGFB1,PIK3R5,LTB,MAP3K8,GRB2,FAS,IL18R1,IFNAR1,IL15RA,CD9,PTPN1,IL17RA,TNFRSF12A,IL4R,ACVR1B,IL6ST,TYK2
