Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	16/78	4.73190743965596e-15	1.08360680368122e-12	0	0	20.389169581552	672.525504019543	CD74;HSP90AA1;HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;KIR2DL4;IFNG;CD8B;CD8A;PSME2;KLRD1;KLRC1;CALR;HSPA1B
Apoptosis	14/142	6.45940003469668e-09	7.3960130397277e-07	0	0	8.54388695219123	161.11830814598	GADD45B;GADD45A;PRF1;GZMB;FASLG;CTSW;ACTB;ERN1;NFKBIA;PMAIP1;CYCS;CTSD;CTSC;BIRC3
Cytokine-cytokine receptor interaction	19/295	1.62197631832824e-08	1.1980079987851e-06	0	0	5.44540179097443	97.6743646301623	IFNGR1;CCL4L2;FASLG;CXCR6;CXCL13;TNFRSF1B;TNFSF13B;IFNG;CXCR3;CCL5;CCL4;XCL2;CCL3;CD27;XCL1;TNFSF8;CCR7;LTB;IL6ST
Natural killer cell mediated cytotoxicity	13/131	2.092590390891e-08	1.1980079987851e-06	0	0	8.57617029862793	151.646227601042	KLRC2;KLRC3;IFNGR1;PRF1;ICAM2;GZMB;FASLG;FCGR3A;TYROBP;KLRK1;IFNG;KLRD1;KLRC1
p53 signaling pathway	10/73	4.19909556997783e-08	1.92318577104985e-06	0	0	12.2452536570184	207.995571395995	CCND2;CDK6;CD82;SESN3;GADD45B;GADD45A;SESN1;PERP;PMAIP1;CYCS
Graft-versus-host disease	8/42	6.83177074442125e-08	2.60745916745411e-06	0	0	18.037079423209	297.595520189575	HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;KLRD1;KLRC1
Viral protein interaction with cytokine and cytokine receptor	11/100	8.97973566081716e-08	2.93765638046733e-06	0	0	9.55967442271963	155.112507731088	CCL4L2;CXCR3;CCL5;CCL4;XCL2;CCL3;XCL1;CCR7;CXCL13;IL6ST;TNFRSF1B
Pathways in cancer	23/531	7.12102370308259e-07	2.03839303500739e-05	0	0	3.59716437821305	50.9180206148405	HSP90AA1;GADD45B;GADD45A;IFNGR1;GSTP1;TCF7;LEF1;FASLG;HSP90B1;NFKBIA;CCND2;CDK6;IFNG;GNG5;LPAR6;TPR;CKS2;PMAIP1;CYCS;CALM3;PIM2;IL6ST;BIRC3
Lipid and atherosclerosis	14/215	1.1458581879802e-06	2.91557250052741e-05	0	0	5.42062595389586	74.150675920218	XBP1;HSP90AA1;HSPA5;LY96;FASLG;SOD2;HSP90B1;ERN1;NFKBIA;CCL5;CCL3;CYCS;CALM3;HSPA1B
Type I diabetes mellitus	7/43	1.42006720449805e-06	3.25195389830055e-05	0	0	14.8463608957795	199.903374617687	HLA-DRB4;IFNG;PRF1;ICA1;CD28;GZMB;FASLG
