Gene	Rank
PRPS1	-0.0912817468513472
GBE1	-0.0932640204182134
PI4KB	-0.0933252647257895
MTMR1	-0.093327364526011
BPGM	-0.0935916320231313
PIP5K1B	-0.0936355233401177
GLYCTK	-0.0939644595078191
H6PD	-0.0961500531604593
GCSH	-0.0970835915738038
GLB1	-0.0978824303091809
IMPA2	-0.0984394139477493
NPL	-0.0986679263832592
FASN	-0.0995749525717993
SUCLA2	-0.10095817589836
MLYCD	-0.101125690312261
AFMID	-0.104017514731434
NANS	-0.104333775590724
GYS1	-0.10527062877753
INPP5B	-0.105346731525976
XYLB	-0.105632250797704
FPGT	-0.107432903427115
BDH2	-0.108095743024667
GCDH	-0.10816650115911
NANP	-0.110413749905414
PPA2	-0.111036921825891
ECI1	-0.112361206524583
GMDS	-0.113344150509659
ATP5PO	-0.113344292909186
GMPPA	-0.113613741878268
BPNT1	-0.114484051648483
COX11	-0.11629007971524
PI4K2A	-0.116681694350217
GAA	-0.11703254445364
ABHD17B	-0.117155200569009
UAP1L1	-0.117571134188156
ABAT	-0.117743174245927
SYNJ2	-0.120880851818245
PIP5K1C	-0.124458377864023
GLA	-0.125356631873438
ACYP1	-0.126814196081885
MINPP1	-0.127105500962982
ACAT1	-0.134201145237224
ALDH3A2	-0.135258499472937
SYNJ1	-0.136439678378532
MPI	-0.136974282534316
ACOX1	-0.13838119994444
ATP6V0E2	-0.138564674863472
ENOSF1	-0.138707765071796
IDH1	-0.139041926063067
PTEN	-0.139218336348023
PI4KA	-0.140522394507453
PYGB	-0.140917892539565
PIP4K2C	-0.140965412233699
HMGCS1	-0.140973390927497
NDUFB8	-0.141568352484401
G6PC3	-0.141597720819867
IDNK	-0.141858672665732
PLCB2	-0.141890728307795
CPT2	-0.144692390624823
IPPK	-0.144838185992545
HACD3	-0.145710401765466
PIP5K1A	-0.14684121974718
PIKFYVE	-0.146849993353217
LDHB	-0.14842110834347
IMPA1	-0.149203669151904
INPP4A	-0.149253026537865
SACM1L	-0.149275957487821
PLCG1	-0.150418926379953
ACOX3	-0.152252094463394
HEXB	-0.152320443689805
SHMT1	-0.152500456249925
INPPL1	-0.153401723446402
PIP4K2A	-0.153529056056591
PRPS2	-0.15357136008165
MUT	-0.154000520718397
RPE	-0.155450390167617
ACSS1	-0.157994883573448
HAGH	-0.158084329293996
COX10	-0.158746787785243
COX15	-0.159171444189846
GLUD1	-0.160925111933662
PGD	-0.16181355438712
PGP	-0.162103100553839
ACYP2	-0.163188408589663
GUSB	-0.165878401462017
AKR1A1	-0.165922156008533
ATP6V1C1	-0.165952670369087
PFKP	-0.165992076079312
PCK2	-0.167063038493587
HMGCL	-0.167414169835618
PDHA1	-0.167723666959523
RENBP	-0.167955491524191
PPA1	-0.1724013477202
PIK3C3	-0.172877197618418
MTMR6	-0.173885188443398
NDUFS1	-0.175269114276482
ATP6V1H	-0.177175818155321
ATP5MC1	-0.177495274329232
ACADVL	-0.178700829259159
MTMR2	-0.178725555766119
CMAS	-0.180222171221154
B4GALT1	-0.181108756986008
CS	-0.182701341063542
FH	-0.184569243355897
INPP5F	-0.184648729906835
OGDH	-0.184960744998075
GLDC	-0.186884652623626
ATP6V0E1	-0.18697066339249
CYB5R3	-0.187507299557872
ACAT2	-0.187971560394662
PCCB	-0.189504477709346
DERA	-0.190214241608167
PFKL	-0.191575305719605
TST	-0.192083963449966
ATP6V0A2	-0.192393090619907
RPIA	-0.192812175870296
TKFC	-0.193324254936272
ATP6V1E1	-0.193769156290598
PIK3CG	-0.193945636922869
IDH3B	-0.194144412132266
CAT	-0.197111103126172
ME2	-0.198314116794058
GALK1	-0.19886410640921
PGM2	-0.199656822566903
DCXR	-0.200552982169152
HK1	-0.20083109585688
ACADM	-0.200999017570242
ACLY	-0.201241814186537
ACAA1	-0.202535969701231
ATP6AP1	-0.202621221859009
DLST	-0.203098762100816
ALDH9A1	-0.203231520770821
INPP1	-0.205615380227765
HIBCH	-0.20811982174818
TECR	-0.208649021129794
ACO2	-0.208793449613408
NDUFS4	-0.210014346201843
ECHDC1	-0.210413716900539
ATP6V1B2	-0.210422718333568
ECI2	-0.210751411065338
CYB5R4	-0.211016751581964
ACADS	-0.213832100035718
HACD4	-0.215783640714376
PMM1	-0.217502619116409
ACOT2	-0.217635342353797
HADHB	-0.220771169535218
BCKDHA	-0.222135167494706
SDHD	-0.223060363242598
NDUFA7	-0.224370478562435
CDIPT	-0.226515462334181
ATP6V1G1	-0.227998504434137
SDHA	-0.228944076880777
MTMR14	-0.230134807471147
GRHPR	-0.230140413922357
ACSL4	-0.230265186231461
ADH5	-0.231733553507181
AKR1B1	-0.232967958094531
TKT	-0.233582792632808
HADH	-0.236122034887959
OXCT1	-0.238907310588089
INPP5K	-0.239252563232878
DLD	-0.240326072431509
TIGAR	-0.240777005319548
ELOVL1	-0.241118445738529
HADHA	-0.241416667097201
NDUFB7	-0.242371355173484
HEXA	-0.243907440998464
COX17	-0.245184639510203
NDUFV1	-0.247528751228504
ATP6V1A	-0.251085251807302
TSTA3	-0.251963511857988
PGK1	-0.253703162492935
PDHB	-0.257865598158445
ENO1	-0.263447680098652
INPP5D	-0.26390193157944
PGLS	-0.264004684707584
NDUFA3	-0.264470081047851
NDUFA9	-0.264676019503745
IDH3G	-0.265028795045853
SDHB	-0.267687507368396
ATP6V0C	-0.269910538281317
ACSL5	-0.270066509164466
NDUFA5	-0.271624935240256
COX7C	-0.272652439284015
ITPK1	-0.272815949006497
NDUFB6	-0.273182995451711
ECHS1	-0.273845066405363
ATP6V1D	-0.274100968830132
ETHE1	-0.274460931324649
NDUFA10	-0.275133689611562
TCIRG1	-0.276190288566766
NDUFS5	-0.276845804289831
NDUFC1	-0.279989506991868
NDUFC2	-0.281263906446179
SDHC	-0.281421303431614
SQOR	-0.283070661961824
NDUFB2	-0.286355023227127
NDUFB9	-0.286393873992003
NDUFA8	-0.289169214990504
ACAA2	-0.29048384007391
ABHD17A	-0.292136089536587
LDHA	-0.292708621737493
ATP5PD	-0.297469587096239
COX7A2L	-0.298006595686419
NDUFA4	-0.298094765143425
SHMT2	-0.298841524933246
PLCG2	-0.30072919533557
UQCRB	-0.302737115241722
ATP5PB	-0.309657730572636
UQCRC1	-0.311562305389475
PIK3CD	-0.31227558382932
ELOVL5	-0.313249051385442
NDUFB1	-0.313265605991763
COX4I1	-0.318124088627375
SUCLG1	-0.318949407173182
ATP5ME	-0.319620654683634
NDUFA6	-0.319625027234961
UQCR11	-0.320140746679653
GALM	-0.323681668227709
UQCRQ	-0.324340928349149
NDUFS2	-0.325172224374581
ATP6V0B	-0.327924222982862
CYC1	-0.328479653462396
NDUFAB1	-0.329271669199285
ACOT7	-0.331173657278478
GPI	-0.331509470878626
MDH2	-0.3323320427355
ATP6V0D1	-0.33436500573776
UQCRC2	-0.335288001787121
TALDO1	-0.33586090028481
ATP6V1F	-0.340046849823164
NDUFV2	-0.34017595043124
MDH1	-0.341255818107485
NDUFA11	-0.344491722805659
NDUFS3	-0.344936110049451
COX7B	-0.34552615521244
NDUFS6	-0.347042867260665
MPST	-0.350715445341307
NDUFB11	-0.35219474848047
GYG1	-0.352928839265584
NDUFA2	-0.35336202333778
COX6C	-0.353587715795608
NDUFA13	-0.356610683001431
ATP5PF	-0.35692191431975
G6PD	-0.357211155254969
TPI1	-0.360583233097432
NDUFB4	-0.3675301099306
NDUFB5	-0.371225473608101
UQCR10	-0.371416093766477
NDUFA12	-0.377466526882995
NDUFS7	-0.378705428026348
ATP5F1D	-0.379430190651172
NDUFA1	-0.382560413341748
NDUFS8	-0.383092306636425
NDUFB3	-0.383209869138345
UQCRH	-0.386488508733698
ATP5F1A	-0.388163122714899
COX6A1	-0.388527586289715
PKM	-0.390887857828018
COX7A2	-0.398273207952059
NDUFB10	-0.406979154260895
PGAM1	-0.407171535648128
COX5B	-0.407788514942982
UQCRFS1	-0.418407571391912
ATP5F1B	-0.418649983464618
ALDOA	-0.425522275180644
COX6B1	-0.433257775191516
ATP5MG	-0.434573599389812
ATP5MF	-0.436909292922448
ATP5F1E	-0.453491066351188
ATP5F1C	-0.464254830861513
ATP5MC3	-0.465635975297067
ATP5MC2	-0.467725405656537
COX8A	-0.473095947310922
COX5A	-0.505522022901381
IDH2	-0.578511393106023
GAPDH	-0.629044035215178
