pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	2.99966010090943e-21	5.69935419172792e-20	1.19534448258848	-0.771608712878308	-1.82868797311707	120	COX5A,COX8A,ATP5MC2,ATP5MC3,ATP5F1C,ATP5F1E,ATP5MF,ATP5MG,COX6B1,ATP5F1B,UQCRFS1,COX5B,NDUFB10,COX7A2,COX6A1,ATP5F1A,UQCRH,NDUFB3,NDUFS8,NDUFA1,ATP5F1D,NDUFS7,NDUFA12,UQCR10,NDUFB5,NDUFB4,ATP5PF,NDUFA13,COX6C,NDUFA2,NDUFB11,NDUFS6,COX7B,NDUFS3,NDUFA11,NDUFV2,ATP6V1F,UQCRC2,ATP6V0D1,NDUFAB1,CYC1,ATP6V0B,NDUFS2,UQCRQ,UQCR11,NDUFA6,ATP5ME,COX4I1,NDUFB1,UQCRC1,ATP5PB,UQCRB,NDUFA4,COX7A2L,ATP5PD,NDUFA8,NDUFB9,NDUFB2,SDHC,NDUFC2,NDUFC1,NDUFS5,TCIRG1,NDUFA10,ATP6V1D,NDUFB6,COX7C,NDUFA5,ATP6V0C,SDHB,NDUFA9,NDUFA3,ATP6V1A,NDUFV1,COX17,NDUFB7
Citrate cycle (TCA cycle)	0.079	0.7505	0.156312403073186	-0.555509325654814	-1.21076322375309	30	IDH2,MDH1,MDH2,SUCLG1,SDHC,SDHB,IDH3G,PDHB,DLD,SDHA,SDHD,ACO2,DLST,ACLY,IDH3B,OGDH,FH,CS,PDHA1,PCK2
Glycolysis / Gluconeogenesis	0.315684315684316	0.998001998001998	0.0672065093710464	-0.453528752030414	-1.05079400414428	68	GAPDH,ALDOA,PGAM1,PKM,TPI1,GPI,GALM,LDHA,ENO1,PDHB,PGK1,DLD,ADH5,ALDH9A1,HK1,PGM2,PFKL,PDHA1,PCK2,PFKP,AKR1A1,ACSS1,LDHB,G6PC3,ALDH3A2,MINPP1
Fatty acid elongation	0.493	0.998001998001998	0.0463227785794633	-0.463198836197858	-1.00956741903931	30	ACOT7,ELOVL5,ABHD17A,ACAA2,ECHS1,HADHA,ELOVL1,HADH,HADHB,ACOT2,HACD4,TECR
Pentose phosphate pathway	0.5	0.998001998001998	0.0456790414930062	-0.461512690082925	-1.00589237055398	30	ALDOA,G6PD,TALDO1,GPI,PGLS,TKT,PGM2,RPIA,PFKL,DERA,PFKP,PGD,RPE,PRPS2,IDNK
Pyruvate metabolism	0.506493506493506	0.998001998001998	0.0450442767152794	-0.448555117615234	-0.999445131708445	39	PKM,MDH1,MDH2,LDHA,PDHB,DLD,GRHPR,ALDH9A1,ME2,ACAT2,FH,PDHA1,PCK2,ACYP2,HAGH,ACSS1,LDHB,ALDH3A2,ACAT1,ACYP1
Fatty acid degradation	0.613386613386613	0.998001998001998	0.0362254755857254	-0.427069831357326	-0.960585965213691	44	ACAA2,ECHS1,ACSL5,HADHA,HADH,ADH5,ACSL4,HADHB,ACADS,ECI2,ALDH9A1,ACAA1,ACADM,ACAT2,ACADVL,ACOX3,CPT2,ACOX1,ALDH3A2,ACAT1,ECI1,GCDH
Sulfur metabolism	0.761410788381743	0.998001998001998	0.0275182928235944	-0.454755398911018	-0.858679666911805	9	MPST,SQOR,ETHE1
Glyoxylate and dicarboxylate metabolism	0.803	0.998001998001998	0.0226556224333514	-0.400028719224159	-0.866065676796669	28	MDH1,MDH2,SHMT2,DLD,GRHPR,ACO2,CAT,PCCB,ACAT2,GLDC,CS,PGP,MUT,SHMT1
Propanoate metabolism	0.88011988011988	0.998001998001998	0.016838053046391	-0.379179791476479	-0.831378206417857	32	SUCLG1,LDHA,ECHS1,HADHA,DLD,BCKDHA,ECHDC1,HIBCH,ACADM,PCCB,ACAT2,ACSS1,MUT,LDHB,ACAT1,ABAT,MLYCD,SUCLA2
Galactose metabolism	0.949	0.998001998001998	0.0106794512946723	-0.349055650528645	-0.762608309971395	31	GALM,AKR1B1,HK1,PGM2,GALK1,PFKL,B4GALT1,PFKP,G6PC3,GLA,GAA
Fructose and mannose metabolism	0.956043956043956	0.998001998001998	0.00978249842757038	-0.346463076168988	-0.762192825156569	33	ALDOA,TPI1,TSTA3,TIGAR,AKR1B1,PMM1,HK1,TKFC,PFKL,PFKP,ENOSF1,MPI,GMPPA,GMDS,FPGT
Butanoate metabolism	0.966	0.998001998001998	0.0086840800745758	-0.342169314521632	-0.740799559429065	28	ECHS1,HADHA,OXCT1,HADH,ACADS,ACAT2,HMGCL,HMGCS1,ACAT1,ABAT,BDH2
Pentose and glucuronate interconversions	0.987012987012987	0.998001998001998	0.00523322083191526	-0.315402741177835	-0.695398071812375	34	AKR1B1,DCXR,AKR1A1,GUSB,RPE,XYLB,SORD,ISPD,DHDH,UGDH,CRYL1,UGP2
Ascorbate and aldarate metabolism	0.992	0.998001998001998	0.00434551079568136	-0.280693082395466	-0.605896477099676	27	ALDH9A1,ALDH3A2
Amino sugar and nucleotide sugar metabolism	0.993006993006993	0.998001998001998	0.00382852089890286	-0.310370804404939	-0.703426232444829	48	GPI,TSTA3,HEXA,PMM1,CYB5R4,HK1,PGM2,GALK1,CYB5R3,CMAS,RENBP,HEXB,MPI,UAP1L1,GMPPA,GMDS,NANP,FPGT,NANS,NPL,GNPDA2,GNPNAT1,NAGK,GNE,UXS1,GALT,PMM2,GMPPB,FUK,UGDH,UAP1,GNPDA1,PGM1,GFPT1,UGP2,CYB5R2,AMDHD2
Inositol phosphate metabolism	0.995004995004995	0.998001998001998	0.00323243877654383	-0.31111992198786	-0.723901000543747	73	TPI1,PIK3CD,PLCG2,ITPK1,INPP5D,INPP5K,MTMR14,CDIPT,INPP1,PIK3CG,INPP5F,MTMR2,MTMR6,PIK3C3,PIP4K2A,INPPL1,PLCG1,SACM1L,INPP4A,IMPA1,PIKFYVE,PIP5K1A,IPPK,PLCB2,PIP4K2C,PI4KA,PTEN,SYNJ1,MINPP1,PIP5K1C,SYNJ2,PI4K2A,INPP5B,IMPA2,PIP5K1B,MTMR1,PI4KB,PI4K2B
Fatty acid biosynthesis	0.995967741935484	0.998001998001998	0.00523322083191526	-0.236650918568845	-0.476967294497045	13	ACSL5,ACSL4
Starch and sucrose metabolism	0.998001998001998	0.998001998001998	0.00204130030921835	-0.270596788692182	-0.597432021351126	35	GYG1,GPI,HK1,PGM2,G6PC3,PYGB,GAA,GYS1,GBE1,AGL
Nitrogen metabolism	NA	NA	NA	0.370510396975425	NA	17	GLUL,CA9,CA2,CA5B,CA3,CA12,CA7,CA5A,CA4,CA14,CPS1,GLUD2,CA1,CA6,CA13,CA8,GLUD1
