Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Interferon Gamma Response	4/200	0.00647344292462845	0.071207872170913	5.75218658892128	28.991291769154	LATS2;CD40;TDRD7;CSF2RB	1	MSigDB_Hallmark_2020
Estrogen Response Early	2/200	0.169177406135491	0.525309545886837	2.76767676767677	4.91762849022281	ADCY9;RHOBTB3	2	MSigDB_Hallmark_2020
IL-6/JAK/STAT3 Signaling	1/87	0.276166334253153	0.525309545886837	3.16024211532335	4.06644765523623	CSF2RB	3	MSigDB_Hallmark_2020
Interferon Alpha Response	1/97	0.302625676238478	0.525309545886837	2.82962328767123	3.38213165183478	TDRD7	4	MSigDB_Hallmark_2020
UV Response Dn	1/144	0.414745897900177	0.525309545886837	1.8951048951049	1.66786142779414	CAP2	5	MSigDB_Hallmark_2020
Apoptosis	1/161	0.450754256235863	0.525309545886837	1.69229452054795	1.34847607633347	FEZ1	6	MSigDB_Hallmark_2020
Myogenesis	1/200	0.525309545886837	0.525309545886837	1.35795415433331	0.874206858232938	ADCY9	7	MSigDB_Hallmark_2020
Epithelial Mesenchymal Transition	1/200	0.525309545886837	0.525309545886837	1.35795415433331	0.874206858232938	CAP2	7	MSigDB_Hallmark_2020
Inflammatory Response	1/200	0.525309545886837	0.525309545886837	1.35795415433331	0.874206858232938	CD40	7	MSigDB_Hallmark_2020
Allograft Rejection	1/200	0.525309545886837	0.525309545886837	1.35795415433331	0.874206858232938	CD40	7	MSigDB_Hallmark_2020
KRAS Signaling Dn	1/200	0.525309545886837	0.525309545886837	1.35795415433331	0.874206858232938	PLAG1	7	MSigDB_Hallmark_2020
