gene	avg_expr
EEF1A1	162.944363905314
MALAT1	143.872410333606
B2M	143.229285582314
TMSB4X	122.74015996019
RPLP1	115.471057158921
ACTB	102.619362032185
CCL4	88.5151462337035
RPL10	86.7797349994525
MT-CO1	82.3056120535253
RPS12	76.3168612712166
RPL13	71.3182427255454
FOS	67.1246846456017
TPT1	65.1299163539666
MT-CO2	63.2247697814357
CCL5	62.2036976857123
RPS19	57.0705550286425
RPS27	56.3289747432238
RPL28	55.5913641311705
RPL32	55.3600605976353
RPS3	53.7056671709372
HLA-B	53.3374690144425
RPS18	51.9475066797853
RPL30	51.7490544044675
RPS15A	51.1002491826672
RPS3A	48.7967010413956
RPS27A	48.6062475036506
RPL19	46.5794258707965
RPS4X	45.6247177771101
RPS14	43.9530266048109
RPL11	42.2940952120443
RPL39	41.9034632137707
RPS8	41.0588802945335
MT-CO3	40.2696701754954
MT-ND4L	39.0246688928821
RPL34	38.4332020201018
RPL18A	38.0791225773002
RPS2	37.8747860660788
RPS23	37.3815300504999
CCL4L2	35.6528868698099
MT-CYB	35.4597279827894
RPL26	35.2138029189823
RPS6	35.0709851192019
MT-ATP6	35.0036048785027
RPLP2	33.2009645123036
RPL3	33.0653242547719
RPS15	32.4307042613807
RPS28	32.2614218851293
RPS13	32.2597494280875
RPL7A	32.1163220357127
RPLP0	31.9246893618896
RPL37	30.7330403978802
RPS7	30.4138169051738
RPL18	29.8924019259498
RPL29	29.4251550846585
RPL12	29.0952708481145
HLA-A	29.0402917918394
RPS25	28.4216814633765
HLA-C	28.4098462197862
RPL8	28.0054914901994
PTMA	27.9144673398242
RPL35A	27.7809519732185
ACTG1	27.2100356557003
RPS24	27.157524892459
PFN1	26.9859042529869
RPL6	26.6993315422628
MT-ATP8	26.683687764951
FTH1	26.2115786711764
ZFP36	26.0389836508075
RPSA	25.6614818375836
RPL14	25.5631301947507
RPL23A	25.4058997684655
CD69	24.4304726821517
IL32	24.1419091243379
JUNB	23.9053292839795
FAU	23.9030251592947
VIM	23.6449633857458
SH3BGRL3	23.4987107315402
GAPDH	23.3608695843194
RPL17	23.0913564643246
RPL15	23.0397200354168
RPL5	22.766409484692
TMSB10	22.7095835748232
DUSP1	22.4973665808658
RPS16	22.2769275658265
ZFP36L2	22.1914149964034
EIF1	21.3459499244404
RPS5	21.2892473205837
RPL21	20.7995272680561
MT-ND3	20.5159292368877
FTL	20.2368057172017
BTG1	20.1812245004749
RACK1	19.9250291282139
JUN	19.8037236418469
CD52	19.2103827630494
RPS21	18.9063704602166
RPL10A	18.7656574209666
RPL36	18.3095410832111
RPL9	17.6806166454084
RPS9	17.5803619550709
RPL13A	17.2684608309948
HSPA8	17.044456313773
H3F3B	17.0195056832716
KLF6	16.9416442450356
RPS26	16.94020527886
CD3E	16.8659837596658
NACA	16.5032218659654
PABPC1	16.4212994134569
CD8A	16.2642874289545
MT-ND5	16.1955847440339
UBA52	16.1765646099437
CFL1	15.8776287239755
RPL35	15.7256358126133
MT-ND1	15.1876711407386
CD7	15.1523036181012
RPL24	14.927562523837
RPL22	14.7464958294532
UBC	14.563516895744
EEF1B2	14.3786482367861
HLA-E	14.343187440803
ARHGDIB	14.3287772952784
TNFAIP3	14.207630347155
RPL37A	14.0609077344924
SARAF	14.0572082957566
RPL41	13.9484031387636
S100A4	13.853968816156
RPS29	13.7959134236372
MYL12A	13.6498449142157
RPL4	13.5807784057554
HSP90AA1	13.5450619050477
PTPRCAP	13.1515798838968
NR4A2	13.0869603476488
IFITM1	13.0081702857593
EEF1D	12.600985723173
TSC22D3	12.5146873391903
CORO1A	12.4658529882904
EEF2	12.2155778156594
FOSB	12.0820617177487
SRGN	12.0063983203089
PPIA	11.867873853292
RPL27	11.8287689699449
