pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Inositol phosphate metabolism	2.12887241216361e-07	4.25774482432722e-06	0.690132458796796	0.528269024869473	2.17847825120302	62	PLCG2,MTMR8,PIK3C2B,INPPL1,PLCH2,PIK3C2A,ISYNA1,PIK3CA,MTMR4,MTMR1,PIP4K2B,PIK3CD,IPMK,SYNJ1,PIP4K2A,ITPKB,IMPAD1,INPP5F,PI4KA,MTMR6,MINPP1,PI4K2B,IPPK,PIP4K2C,MTMR2,PIK3CG,IMPA1,INPP4B,PI4K2A,PIKFYVE,PTEN,INPP1,MTMR3,INPP4A,ITPK1
Sulfur metabolism	0.0521945432977461	0.521945432977461	0.213927855492356	0.58918837115238	1.51082543932771	7	BPNT1,MPST,IMPAD1,PAPSS1,ETHE1
Nitrogen metabolism	0.0841750841750842	0.561167227833895	0.160801401070022	0.49128398019671	1.42908694602961	11	GLUL,CA5B,GLUD1
Starch and sucrose metabolism	0.133264462809917	0.666322314049587	0.118815039412263	0.378531577339705	1.31509543745268	21	UGP2,PGM2L1,GANC,G6PC3,GYG1,AGL,GAA,GYS1,PGM1,PYGB
Propanoate metabolism	0.276142131979695	0.901528955081993	0.0747385227439092	0.310355947803541	1.14662478728841	28	MCEE,ACACA,PCCB,BCKDHA,ACSS1,LDHA,DBT,PCCA,ACACB,ACAT1,MLYCD,HIBCH,SUCLA2,ACAT2,LDHB,ECHS1,DLD,SUCLG2,ABAT,BCKDHB
Fatty acid biosynthesis	0.320441988950276	0.901528955081993	0.0714786287425507	0.373075599641383	1.11398607180274	12	OXSM,ACACA,ACACB,FASN,ACSL4,ACSL3,ACSL6,MCAT,ACSL5
Glyoxylate and dicarboxylate metabolism	0.333333333333333	0.901528955081993	0.065981614400873	0.307693438587664	1.09844904125772	24	GLUL,MCEE,GLYCTK,PCCB,AMT,PCCA,SHMT2,ACAT1,GRHPR
Galactose metabolism	0.415036045314109	0.901528955081993	0.0555947097758869	0.292045639750654	1.03162618991593	23	GLA,UGP2,GANC,G6PC3,GLB1,GALM,GAA,B4GALT1,PGM1,GALE,GALK1
Amino sugar and nucleotide sugar metabolism	0.504531722054381	0.901528955081993	0.0455878202571231	0.24679016553383	0.978635750668923	45	UAP1L1,FUK,UGP2,UGDH,PGM3,MPI,AMDHD2,GMPPB,GFPT1,PMM2,CYB5R1,GMPPA,FPGT,GMDS,NAGK,PGM1,NANS,GALE,UXS1,GALK1,HEXA,CYB5R4,GNPDA2,UAP1,GNE,GNPNAT1,GPI,CMAS,PMM1,TSTA3
Butanoate metabolism	0.533123028391167	0.901528955081993	0.0450442767152794	0.282086683492517	0.952567127986644	19	BDH2,HMGCS1,HMGCL,HADH,ACAT1,OXCT2,ACADS,OXCT1,ACAT2,ECHS1,AACS,ABAT
Oxidative phosphorylation	0.563436563436563	0.901528955081993	0.0401660980049421	0.220317626978601	0.961902217484261	107	UQCRHL,ATP6V1C2,ND6,UQCRH,UQCRB,ND5,ATP6V1A,NDUFA3,COX7C,PPA1,UQCR11,ND2,COX4I1,COX15,NDUFS7,ATP8,NDUFV3,UQCRQ,ND3,ATP6V0C,COX10,LHPP,NDUFS5,COX7A2,COX3,COX2,COX1,NDUFB2,NDUFA5,ATP6,ATP6V0B,ATP6V1H,ATP6V0A2,UQCR10,ATP6V1G1,ATP6V1E1,COX8A,NDUFA1,NDUFB8,PPA2,NDUFB10,NDUFV1,ATP6V1B2,ATP6V1D,NDUFV2,COX6A1,NDUFS1,ATP6V0E1,NDUFB7,TCIRG1,NDUFB1,ATP6V1C1,NDUFA13,ND1,UQCRFS1,NDUFS4,COX5B,NDUFB9,NDUFA11,ATP6V0E2,NDUFA2,ATP6V1F,COX6B1,NDUFS6,COX11,ATP6AP1,ND4,COX7A2L,SDHD,COX17,COX6C,CYTB,NDUFB4,NDUFB5,NDUFA10,ND4L,NDUFS8,NDUFA9,NDUFA4,NDUFC2,NDUFB3,COX7B,NDUFB11,NDUFC1,COX5A,NDUFA6,ATP6V0D1,CYC1,SDHB,SDHC,NDUFA8,NDUFS3,NDUFB6,UQCRC2,NDUFA7,NDUFAB1,NDUFS2,SDHA,UQCRC1
Fructose and mannose metabolism	0.578252032520325	0.901528955081993	0.03975964750879	0.255625179614284	0.92968999723238	26	FUK,MPI,GMPPB,ALDOC,ENOSF1,PMM2,GMPPA,FPGT,GMDS,ALDOA,TPI1
Fatty acid elongation	0.585993820803296	0.901528955081993	0.03975964750879	0.262478873708096	0.927184123166839	23	MECR,ELOVL6,HADH,ACOT7,ABHD17A,ABHD17B,ACOT2,ACOT4,ACAA2,HSD17B12
Pentose and glucuronate interconversions	0.676470588235294	0.916246215943491	0.0356933083353341	0.274981351725047	0.842721833262124	13	UGP2,UGDH
Fatty acid degradation	0.687184661957619	0.916246215943491	0.0312771255290148	0.225817349626318	0.858306906961869	34	CPT1B,CPT1A,HADH,ECI1,ACOX3,ACAT1,ECI2,ACAA2,ACOX1,ACADS,ACSL4,ACSL3,ACAT2,ACSL6,CPT2,ECHS1,ACADSB,ACAA1,ACSL5,ALDH3A2,ADH5,HADHB,ACADVL,ALDH9A1,GCDH,ACSL1,ACADM,ALDH7A1
Pentose phosphate pathway	0.817073170731707	0.981854838709677	0.0225842720346634	0.206302348331406	0.75030648365182	26	GLYCTK,H6PD,PGD,IDNK,ALDOC,ALDOA,PGM1,G6PD,PRPS2,RPE,GPI,PFKP,TKT,DERA,PRPS1,PFKL,PGLS,RPIA,PGM2
Ascorbate and aldarate metabolism	0.852760736196319	0.981854838709677	0.0302754424728262	0.284164572234714	0.693479377708487	6	UGDH,ALDH3A2,ALDH9A1,ALDH7A1,MIOX,ALDH1B1
Citrate cycle (TCA cycle)	0.891370558375635	0.981854838709677	0.01707634511757	0.187167716367539	0.685222281613571	27	IDH1,IDH3A,PCK2,PDHA1,IDH2,DLST,SUCLA2,FH,DLD,SUCLG2,IDH3B,ACO1,ACO2,IDH3G,ACLY,OGDH,SDHD,CS,SUCLG1,DLAT,PDHB,SDHB,SDHC,SDHA,MDH2,MDH1
Glycolysis / Gluconeogenesis	0.973921765295888	0.981854838709677	0.00801915843678622	0.151418559898809	0.607489423351943	49	G6PC3,ENO2,MINPP1,ACSS1,LDHA,ALDOC,PCK2,GALM,PDHA1,BPGM,GAPDH,ALDOA,PGM1,TPI1,PKM,PGK1,LDHB,DLD,GPI,PFKP,ALDH3A2,ADH5,PGAM1,ENO1,PFKL,ALDH9A1,HK1,ADPGK,AKR1A1,DLAT,PGM2,ALDH7A1,PDHB,PKLR
Pyruvate metabolism	0.981854838709677	0.981854838709677	0.00759591053352814	0.152343110764631	0.574735523444282	32	ACACA,ACSS1,LDHA,PCK2,ACACB,PDHA1,ACAT1,GRHPR,HAGH,PKM,FH,ACAT2,LDHB,GLO1,DLD,ALDH3A2,ME2,ACYP1,ACYP2,ALDH9A1,DLAT,ALDH7A1,PDHB,PKLR
