gene	avg_expr
B2M	160.949088911559
ACTB	148.489560605583
TMSB4X	132.906175997858
MALAT1	102.731873617411
EEF1A1	93.5409819450895
HLA-B	80.2592762415818
MT-CO1	79.0925741681138
RPLP1	78.1814164902648
CCL5	73.2664262746729
MT-CO2	65.5771121078561
GZMB	63.5894522283658
GAPDH	60.4351337278455
RPL10	54.9969967494559
RPS15A	54.1747825003883
RPL28	53.3295396123332
RPS27	52.6356994628939
RPS19	50.822655932764
ACTG1	48.3431973695519
RPL13	47.2771790291118
HLA-A	47.0935428162534
GZMA	44.5563542475725
MT-CO3	42.6825956699819
RPS12	42.0619894919136
TPT1	41.7756640389458
TMSB10	41.5316808076605
CCL4	40.6016842495267
PFN1	37.0852832973422
IL32	37.0082892748953
RPS4X	35.5692155466189
CD7	35.4804339096985
RPS3	34.2814767264429
RPS18	33.565217324664
RPL32	33.2165657582136
RPL19	32.7474253257464
RPL30	32.1118972150973
RPL26	31.4977807343632
RPS15	31.3888263069614
RPS27A	31.3429464842452
RPS8	31.1213750164814
RPL18A	30.9699412342006
RPS2	30.8783495950479
RPL11	30.2597486505369
SH3BGRL3	29.7788694036644
RPL39	29.6319869186939
NKG7	29.2209809794345
RPL37	29.0505248532047
RPS3A	28.7089405181115
RPL7A	28.5519624274017
RPS24	28.432588497937
RPLP0	28.3749527447518
MT-ATP6	27.8521537276817
RPS28	27.6060592141856
PTMA	27.2044342752975
MT-ND4L	27.1907707465698
RPS14	26.9789575020024
HLA-C	26.6650621536906
RPL29	25.9146816488894
RPL34	25.6153174904571
RPS23	25.4575985983477
RPS7	25.1132840124695
RPL18	24.8686470261136
RPS6	24.5709815084766
RPL12	24.3857129477353
FTH1	24.2684886510952
MT-CYB	24.2644577903853
CD52	24.2637590199771
CD74	23.9874918814686
SRGN	23.8196178885667
RPS26	23.6390604741324
RPL15	23.5487497992761
RPS13	23.2802409662055
GNLY	23.0378065481864
RPLP2	22.5150253209286
RPL35A	22.4399406049391
RACK1	22.2382049705479
FTL	22.1390046461785
RPL6	21.9723165158221
MT-ATP8	21.8973206269749
FAU	21.7549856785289
CFL1	21.3195320528885
CD8A	21.299299635881
PTPRCAP	20.9889454466538
RPL3	20.9450542290699
RPL23A	20.9227315372187
COTL1	20.8348975563171
RPS25	20.4745322261607
RPS16	20.0823880320235
EIF1	20.0129349334319
H3F3B	19.8663809897119
RPSA	19.746425218106
RPL8	19.5243500478769
RPL14	19.3578948025995
MYL6	19.0453682391544
RPL17	18.6827449896096
CD3D	18.2307557924991
RAC2	18.1883947926577
ZFP36	18.0403035995529
UBC	17.7064287703797
ARHGDIB	17.6757275305896
CD3E	16.9249448859024
RPS9	16.8397531416617
CORO1A	16.3215718106665
SERF2	15.7279861848223
DUSP2	15.6670663812242
RPL36	15.6624477673436
MT-ND3	15.6299100665459
NACA	15.3219239036943
HSPA8	15.26041616459
PABPC1	15.2264495130067
RPL5	14.9844867537421
LAG3	14.8877878612832
RPL24	14.6772350314121
RARRES3	14.5292695996179
RPL37A	14.4854036480571
RGS1	14.4024295640043
UBA52	14.3779895085205
RPS21	14.0349409043139
RPL13A	13.7789601500965
HLA-E	13.6565694698041
ARPC2	13.5756227103137
RPL41	13.498152715525
RPS5	13.3584056749829
PPIA	13.26620469413
TNFAIP3	13.198627703217
PTPRC	13.1785953029971
JUNB	13.1089900971369
RPL21	12.7950657794898
RPL10A	12.7380838393135
EEF2	12.7201858339528
HSP90AA1	12.624018719013
CD69	12.4840273757172
HNRNPA1	12.4316641535466
MT-ND1	12.4311355095623
ATP5F1E	11.9489492378749
BTG1	11.9403438993606
CST7	11.8443147455434
BTF3	11.7550760121108
RPL4	11.7119746950327
RPS29	11.7069765358435
LINC02446	11.6512405279922
IFITM1	11.5784327217451
EEF1D	11.5165672557807
LAPTM5	11.4637414667009
RPL35	11.3487840242602
CYBA	11.3230639390413
SARAF	11.1321063678682
RPL22	11.0282435946841
RPL9	10.8527655152353
PRF1	10.6590983997916
ZFP36L2	10.6242305816109
NPM1	10.3761185805062
LSP1	10.3195640447262
H3F3A	10.3155820662854
OAZ1	10.2514123657177
CLIC1	9.99810083643889
EVL	9.97965451997486
MYL12A	9.86337021227135
ARPC1B	9.75657278197577
ATP5MG	9.69420914757756
MT-ND5	9.45518268196414
HCST	9.22519730234737
ATP5MC2	9.04507807737387
RPL27	8.99348674500148
RPL36AL	8.97735450992186
COX4I1	8.65686129574553
UBB	8.64412702221601
ARPC3	8.62905666122919
S100A4	8.57452002891189
JUN	8.54147473546901
HMGB1	8.49833198863655
RPS11	8.44492219892632
ID2	8.31803069203232
ALOX5AP	8.31219101023714
CD2	8.28398996948389
RHOA	8.22720120442915
SLC25A6	8.05017658453189
RPL7	7.99251773182887
RPL31	7.94871718953852
LDHA	7.92274883317433
PSME1	7.86042269962319
CALM1	7.81312356920461
IFITM2	7.80287177692161
SRP14	7.71173268034634
CD8B	7.68965670717459
LIMD2	7.64665119045078
PNRC1	7.6337403412889
PFDN5	7.42533775860116
ZFP36L1	7.39062995403305
LCK	7.2484791652443
YWHAZ	7.20687448672822
HNRNPA2B1	7.15784149342383
PCBP1	7.14243037596063
PPIB	7.11225124898542
NR4A2	7.08928127714184
EEF1B2	7.08216984538354
SUB1	7.0739354049115
TMA7	7.07160777924733
DUSP4	6.98195722133478
CHCHD2	6.97744464434112
SUMO2	6.93518180858434
HSP90AB1	6.88285071962625
FKBP1A	6.78718232063869
ITM2B	6.75154802366958
COX7C	6.74893486501544
YBX1	6.69277642061326
PPDPF	6.68689220903776
PARK7	6.66453527328262
EEF1G	6.65863786040103
VIM	6.60684310617642
FYB1	6.59687876336779
MYL12B	6.59401509918017
DDX5	6.57411088920677
PSMB9	6.5367249686093
YWHAB	6.42276011894634
PGK1	6.39043122727414
LINC01871	6.31263179876138
KLF6	6.24759240746021
EIF3K	6.23124388335092
CXCR6	6.21763377119588
CCNI	6.21511457338508
TPI1	6.17589381798308
LDHB	6.11017887754252
MCL1	6.09740517017606
ALDOA	6.07936210563852
HINT1	6.07115628559391
IFNG	6.04219825160599
HMGN2	5.99672177673833
STK17B	5.97816043423876
CYTIP	5.97334256606745
MIF	5.96815739548533
PSME2	5.94877343281673
RPL27A	5.91496686031892
TRBC2	5.88119775271194
CD99	5.84723921104723
PKM	5.83501813674611
CRIP1	5.83200903907638
CALR	5.79547717901075
NFKBIA	5.75730765373776
SRSF7	5.71832496854991
CAPZB	5.66258235474124
SLC25A5	5.65602565045122
RPL38	5.64888534427818
CNN2	5.62119808701916
GABARAP	5.60696414400424
UQCRB	5.60040230913453
KLRB1	5.51383637956576
UBE2D3	5.50204693893888
DNAJB1	5.49320509988354
SH2D2A	5.44014485323649
CD3G	5.38997425073579
