gene	avg_expr
EEF1A1	117.684824902724
ACTB	115.996108949417
TMSB4X	108.665369649806
B2M	98.8988326848251
MALAT1	84.7431906614787
RPLP1	84.1284046692608
RPL10	64.7704280155643
MT-CO1	63.4591439688718
RPS12	56.3735408560312
MT-CO2	55.4824902723737
RPL13	55.1556420233464
TPT1	46.0933852140078
RPL28	45.7159533073931
RPS19	43.9377431906615
RPS15A	43.0505836575876
RPS27	42.5097276264591
RPL32	42.0856031128405
RPS3	41.8599221789884
RPS18	41.6653696498055
HLA-B	39.5953307392997
MT-CO3	38.295719844358
RPS3A	37.852140077821
RPL19	37.3463035019455
RPL30	37.2412451361867
RPS27A	36.9610894941634
RPS4X	35.9455252918288
RPS8	34.9649805447471
RPS2	34.6770428015564
ACTG1	34.5564202334631
GAPDH	33.7315175097277
RPS14	33.6108949416342
RPL11	33.5019455252918
RPL18A	32.6459143968871
CCL5	31.9143968871595
PFN1	31.8054474708171
RPLP0	31.6225680933852
RPS23	30.8521400778209
RPS6	30.7003891050583
RPL39	29.4202334630349
TMSB10	28.8988326848249
MT-ATP6	28.4669260700388
MT-ND4L	28.4669260700388
RPL26	28.4552529182879
RPL34	27.8871595330739
PTMA	27.8365758754863
RPS15	27.7509727626459
RPL7A	26.5797665369649
RPL3	26.4319066147859
RPS28	26.3696498054474
FOS	26.124513618677
RPS13	25.7276264591439
CCL4	25.692607003891
RPL37	25.669260700389
MT-CYB	25.4941634241245
RPL29	24.8949416342412
RPS7	24.68093385214
RPL18	24.6614785992217
RPLP2	24.4124513618676
RPL12	23.7392996108949
RPS24	23.6848249027237
RPSA	23.4669260700389
RPL8	23
RPL6	22.0233463035019
RPS25	21.7587548638132
MT-ATP8	21.3190661478599
HLA-A	21.272373540856
IL32	20.8210116731517
RPL15	20.7782101167315
RPL35A	20.7392996108949
RPL23A	20.568093385214
FTH1	20.3424124513618
RPL14	19.9610894941634
SH3BGRL3	19.1906614785992
RPS16	18.7354085603112
RPL17	18.568093385214
FAU	18.3424124513618
CFL1	18.2256809338521
HLA-C	18.0817120622568
CD52	17.7743190661478
RPS5	17.3735408560311
RACK1	17.1595330739299
FTL	17.1400778210116
RPL5	17.1050583657587
JUNB	16.4863813229572
RPS9	16.4591439688716
RPS21	15.9260700389105
RPL21	15.6070038910505
RPL10A	15.1945525291828
RPL36	15.1750972762646
RPS26	14.9649805447471
VIM	14.5486381322957
EIF1	14.4824902723735
PPIA	14.4007782101167
RPL13A	14.1284046692607
ARHGDIB	13.9299610894941
MT-ND3	13.8365758754863
ZFP36	13.6536964980544
ZFP36L2	13.5953307392996
GZMA	13.443579766537
NACA	13.3307392996109
RPL9	13.2373540856031
HSPA8	13.1634241245136
RPL35	13.0933852140078
PABPC1	12.8949416342412
RPL24	12.8093385214007
RPL37A	12.7237354085603
UBA52	12.6070038910506
H3F3B	12.431906614786
COTL1	12.408560311284
RPL41	12.3696498054474
RPL4	12.3112840466926
GNLY	12.2801556420233
MT-ND1	12.2762645914397
RPL22	12.1206225680934
BTG1	12.112840466926
CORO1A	11.8793774319066
CD74	11.6887159533074
MYL6	11.5875486381323
CD7	11.4474708171206
EEF1B2	11.4396887159533
DUSP1	11.2879377431906
RPS29	11.136186770428
MT-ND5	11.0739299610895
EEF2	10.9571984435797
CD3E	10.7431906614786
