Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	138/249	3.58581295081445e-34	1.12594526655574e-31	4.95758940758941	381.78846151646	PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;CALM3;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;PSMD2;COX8A;DAXX;XBP1;COX7A2L;ATF4;TXN;UBE2J1;UBE2J2;PRKACB;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7C;COX7B;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;GNAI2;GNAI3;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;COX6A1;KIF5B;MFN2;NDUFV2;MAP3K5;SEM1;BCL2L1;UBA1;TXN2;UQCRB;ATP5MC3;HTRA2;COX7A2;ATP5MC2;UQCRH;UBB;CYC1;EIF2AK3;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;ADORA2A;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;KLC2;CASP9;UQCRFS1;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;DDIT3;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;CAMK2D;MAPK9	1	KEGG_2021_Human
Huntington disease	154/306	1.49315982926929e-31	2.34426093195279e-29	4.04595254617273	287.178650226112	POLR2J3;ATG13;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;TBPL1;UQCRC2;BAX;PSMC1;UQCRC1;STX1A;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD3;PSMD4;NRBF2;AP2S1;PSMD2;COX8A;COX7A2L;ATG2A;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;CLTC;CLTB;CLTA;ACTR1A;ATG101;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;AP2A1;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;MAP3K5;CREB3;SEM1;DNAL4;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;AP2M1;MAP2K7;GPX7;WIPI1;NDUFC2;WIPI2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;KLC2;CASP9;UQCRFS1;CASP3;COX4I1;DNAI2;TBP;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;REST;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;BECN1;DCTN6;DCTN3;HDAC1;DCTN2;DCTN5;RB1CC1;DCTN1;MAPK9;POLR2E;POLR2F;POLR2G;POLR2I;POLR2J;POLR2K;POLR2L	2	KEGG_2021_Human
Oxidative phosphorylation	89/133	4.78674193823252e-31	5.01012322868337e-29	8.00109979818136	558.591084688684	ATP6V1E1;PPA1;SDHD;SDHB;SDHC;SDHA;UQCRQ;UQCRC2;UQCRC1;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV2;COX8A;ATP6V0C;ATP6V0B;ATP6AP1;COX7A2L;ATP6V1B2;ATP6V1A;ATP6V1D;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;COX15;ATP6V1F;CYC1;ATP6V1C1;ATP6V1H;ATP6V0A2;COX10;NDUFC2;NDUFC1;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;ATP5ME;COX7C;NDUFB9;COX7B;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;ATP5MG;ATP5MF;ATP6V1G1;NDUFA9;ATP5PF;ATP6V0E1;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C	3	KEGG_2021_Human
Prion disease	138/273	1.1939976258739e-28	9.37288136311009e-27	4.07004489337823	261.683844022534	BAD;MAPK11;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;ATF2;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD3;PSMD4;PSMD2;COX8A;COX7A2L;CSNK2B;ATF4;PRKACB;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;ATP5PF;ATP5PD;CSNK2A2;CSNK2A1;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;RAC2;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;ATF6B;NDUFB10;COX6A1;KIF5B;NDUFV2;CYBA;CREB3;SEM1;NOTCH1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;EIF2AK3;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;GSK3B;NDUFB9;PSMD13;SLC25A4;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;PIK3R3;KLC2;CASP9;UQCRFS1;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;DDIT3;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;PIK3CD;MAPK9;CCL5;MAPK3;MAPK1;FYN	4	KEGG_2021_Human
Pathways of neurodegeneration	201/475	7.88373962769545e-28	4.95098848619274e-26	2.94183622438372	183.592880227621	BAD;ATG13;PSMC6;CCS;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;OPTN;ARAF;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;NRBF2;PSMD2;GABARAPL2;DAXX;GABARAPL1;PRKCB;ATG2A;ATF4;GABARAP;WDR41;TBK1;CSNK1A1;TOMM40L;ATG101;ATXN1;CSNK2A2;CSNK2A1;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;PSMA1;NDUFA12;NDUFA13;NDUFA10;NDUFA11;PSMB7;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;UQCRQ;RAB1A;CSF1;PARK7;TANK;NRAS;MFN2;MAP3K5;MAP2K2;MAP2K3;MAP2K1;BCL2L1;UQCRB;FASLG;UQCRH;MAP2K6;MAP2K7;GPX7;EIF2AK3;WIPI1;NDUFC2;WIPI2;NDUFC1;TNFRSF1A;TNFRSF1B;CDK5;NDUFB9;SLC25A4;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;KLC2;DVL3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SLC25A6;SLC25A5;BECN1;HSD17B10;BAK1;MAPK11;CALM3;STX1A;UQCR10;UQCR11;UBE2L6;UBE2L3;FRAT2;COX8A;XBP1;COX7A2L;CSNK2B;UBE2J1;UBE2J2;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7C;COX7B;ACTR1A;FADD;ATP5PF;ATP5PD;ATP5PB;NDUFAB1;COX5A;DERL1;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;RAB8A;RAC1;SDHD;SDHB;SDHC;SDHA;PPIF;PPID;NDUFB11;NDUFB10;COX6A1;KIF5B;CAPN1;CAPN2;NDUFV2;SEM1;UBA1;DNAL4;VCP;ATP5MC3;HTRA2;COX7A2;ATP5MC2;UBB;CYC1;AXIN1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;GSK3B;PSMD13;PSMD14;CASP9;CASP7;UQCRFS1;CASP3;DNAI2;SOD1;CAT;DDIT3;VDAC3;VDAC2;KRAS;VDAC1;CAMK2D;DCTN6;DCTN3;DCTN2;DCTN5;RB1CC1;DCTN1;MAPK9;MAPK3;MAPK1	5	KEGG_2021_Human
Amyotrophic lateral sclerosis	166/364	1.49556455229974e-27	7.82678782370199e-26	3.34841805645468	206.822721685226	BAD;ATG13;MAPK11;PSMC6;CCS;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;PFN1;OPTN;UQCR10;UQCR11;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;NRBF2;PSMD2;COX8A;GABARAPL2;DAXX;GABARAPL1;XBP1;COX7A2L;ATG2A;ATF4;GABARAP;WDR41;GLE1;TBK1;SEC13;ATP5F1D;ATP5F1E;COX6C;TOMM40L;COX7C;COX7B;ACTR1A;ATG101;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;DERL1;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAB8A;RAC1;BID;SDHD;SDHB;SDHC;SDHA;UQCRQ;SRSF3;RAB1A;NDUFB11;NDUFB10;TANK;COX6A1;KIF5B;RAE1;NDUFV2;MAP3K5;MAP2K3;SEM1;BCL2L1;DNAL4;VCP;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;MAP2K6;GPX7;EIF2AK3;WIPI1;NDUFC2;WIPI2;NDUFC1;TNFRSF1A;TNFRSF1B;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;NDUFB9;PSMD13;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;KLC2;CASP9;UQCRFS1;CASP3;COX4I1;CASP1;DNAI2;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ANXA11;SOD1;CAT;DDIT3;VDAC1;NUP37;BECN1;DCTN6;NXT2;DCTN3;DCTN2;DCTN5;RB1CC1;DCTN1;HNRNPA3;HNRNPA1	6	KEGG_2021_Human
Alzheimer disease	161/369	3.3249666284395e-24	1.49148503047143e-22	3.08553711338192	166.805933965944	BAD;ATG13;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;UQCRC1;CALM3;UQCR10;ARAF;UQCR11;PSMD9;FRAT2;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;NRBF2;AKT2;PSMD2;COX8A;XBP1;COX7A2L;CSNK2B;ATG2A;ATF4;PSENEN;CSNK1A1;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;ATG101;FADD;ATP5PF;ATP5PD;CSNK2A2;CSNK2A1;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;PPID;NDUFB11;CSF1;NDUFB10;COX6A1;NRAS;KIF5B;CAPN1;CAPN2;NDUFV2;MAP3K5;MAP2K2;MAP2K1;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;MAP2K7;EIF2AK2;AXIN1;EIF2AK3;WIPI1;NDUFC2;WIPI2;NDUFC1;TNFRSF1A;NDUFS8;CDK5;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PSMD11;GSK3B;NDUFB9;PSMD13;SLC25A4;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;PIK3R3;KLC2;APH1A;CASP9;CASP7;DVL3;UQCRFS1;CASP3;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;CHUK;NDUFA5;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;DDIT3;VDAC3;VDAC2;KRAS;VDAC1;SLC25A6;SLC25A5;GAPDH;BECN1;RB1CC1;PIK3CD;HSD17B10;MAPK9;MAPK3;MAPK1	7	KEGG_2021_Human
Proteasome	41/46	2.29416503794892e-23	9.0045977739495e-22	32.130983485334	1674.95887139896	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;SEM1;PSMA2;PSMC4;PSMA3;PSMC5;PSMC2;PSME4;IFNG;PSMA1;PSMC3;PSME2;PSMC1;PSME3;PSME1;PSMD11;PSMD13;POMP;PSMD14;PSMB10;PSMB7;PSMD9;PSMB8;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMD3;PSMB2;PSMD4;PSMD2;PSMF1	8	KEGG_2021_Human
Non-alcoholic fatty liver disease	88/155	2.99196413387264e-23	1.04386304226223e-21	5.18658577437005	268.994631690026	TGFB1;SDHD;SDHB;SDHC;SDHA;MAPK11;UQCRQ;UQCRC2;BAX;UQCRC1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;BCL2L11;AKT2;NDUFV2;MAP3K5;COX8A;XBP1;COX7A2L;MAP3K11;ATF4;UQCRB;FASLG;COX7A2;UQCRH;CYC1;EIF2AK3;NDUFC2;NDUFC1;COX6C;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;COX7C;GSK3B;NDUFB9;COX7B;GSK3A;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;PIK3R3;ADIPOR2;CASP7;UQCRFS1;CASP3;COX4I1;MLX;NDUFA9;NDUFA8;NDUFA7;PPARA;NDUFA6;NDUFA5;NDUFA4;NR1H3;NDUFA3;NDUFA2;NDUFA1;ITCH;COX6B1;CDC42;NDUFAB1;DDIT3;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;PIK3CD;PRKAG1;COX5B;MAPK9;RAC1;BID	9	KEGG_2021_Human
Diabetic cardiomyopathy	103/203	7.04864566313163e-22	2.21327473822333e-20	4.07410763454318	198.425487149653	MAPK11;UQCRC2;UQCRC1;PDHB;UQCR10;UQCR11;AKT2;COX8A;PRKCB;COX7A2L;PRKCZ;PDK2;ATP5F1D;ATP5F1E;COX6C;COX7C;COX7B;CTSD;ATP5PF;PPARA;ATP5PD;ATP5PB;PARP1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;GYS1;ATP5F1A;ATP5F1B;ATP5F1C;RAC1;RAC2;TGFB1;G6PD;SDHD;SDHB;SDHC;PPP1CA;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;PPP1CC;PTPA;NDUFV2;CYBA;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;MPC1;MPC2;CYC1;NDUFC2;NDUFC1;TGFBR2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;GSK3B;NDUFB9;SLC25A4;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;PIK3R3;UQCRFS1;COX4I1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;GAPDH;CAMK2D;PIK3CD;MAPK9	10	KEGG_2021_Human
