gene	avg_expr
TMSB4X	140.844848884804
EEF1A1	139.330460049945
MALAT1	134.015877353605
ACTB	115.165260199406
B2M	114.325319482367
RPLP1	93.091938540505
MT-CO1	88.5408883840917
RPL10	72.2450473152087
CCL5	71.300858578295
MT-CO2	70.6043855765163
RPL13	60.4433641036274
RPS19	57.2918833051025
TPT1	55.8287403898202
RPS12	55.3971362439789
RPS3	48.7162278214097
RPS27	48.4692949095689
RPL28	46.0475666951993
RPL30	44.4057881872295
MT-CO3	43.6969633193476
RPS18	43.2368715954841
RPL32	43.1467465196611
FOS	43.0226522498722
HLA-B	42.9906495392976
RPS15A	42.9616524337142
RPS4X	42.7051029170329
CCL4	42.2013720527856
RPS3A	42.1955350484975
RPS27A	41.5808722289106
RPL19	40.08561669618
MT-ND4L	38.1017027345442
MT-CYB	37.1353912489769
RPL18A	36.2069591918112
RPL11	35.6523419441933
MT-ATP6	34.8072692110791
RPS14	34.7651348407441
GZMA	34.1101182050201
PTMA	33.365857722971
ZFP36	33.2373785646069
RPS23	32.7200416782228
RPS2	32.4768086272188
ACTG1	32.3622763744354
RPS8	32.2297937652801
RPS6	31.7070865061016
GAPDH	30.8192043368718
RPL26	30.7640490933883
CD7	30.422352861367
RPL39	30.2364641959855
IL32	30.0915297985205
RPL3	29.034938363499
RPL7A	28.7959974099
RPL34	28.4021061408347
RPS15	28.1203570626043
RPLP2	27.4916800920604
RPL8	27.2646838274407
MT-ATP8	27.2556566666178
RPS7	27.1230346193053
FTL	26.7677881222759
RPS13	26.7425244459644
RPL37	26.6173142365938
PFN1	26.5301605481075
RPL29	26.4548291369865
RPS28	26.1226155958109
RPL18	25.6719031566495
RPL12	25.2297114317936
RPS24	24.6995494077617
HLA-A	24.2174097769416
RPL6	24.211269235116
RPL15	23.7692019779154
CD69	23.179377581956
FTH1	22.9040239473679
RPLP0	22.599137033655
RPS25	22.5837398292687
ZFP36L2	22.0080756689046
RPL23A	21.7952311174943
FAU	21.7458740375694
RPL35A	21.6490551613902
HLA-C	21.3997881441671
CCL4L2	21.1869352317196
RPS16	21.1849018240247
PABPC1	20.8088133187698
BTG1	20.4138369911223
RPL17	20.2588899805111
RPS5	19.7492997284063
RPL14	19.7460036408591
RPSA	19.5389044571948
EIF1	19.3550032165336
SH3BGRL3	19.3034249240216
RPL5	19.0811311828177
MT-ND3	18.7665547649656
GNLY	18.7459555487346
JUNB	18.6974784041677
RACK1	18.5861354549884
RPL21	18.3111401800923
TMSB10	17.9919043367772
VIM	17.7084961111677
NR4A2	17.1999332871706
UBC	17.1140264109472
CFL1	16.7591875129053
MT-ND1	16.2833162571968
RPL13A	16.1756619894
H3F3B	16.0783668962858
MT-ND5	16.0546581069896
SRGN	15.8242915174552
HSPA8	15.7511290821517
RPL10A	15.6782881563177
RPS9	15.2913717762091
CD52	15.2430137287337
RPS21	15.1075093529206
HSP90AA1	15.0018463880833
DUSP1	14.9617116464389
NACA	14.8799057197266
UBA52	14.6168500393876
RPL9	14.5724549985925
CD3E	14.5021512840518
RPL36	14.2856517222055
PTPRCAP	14.1153995475153
RPL35	13.5471268797629
ARHGDIB	13.3197564588529
NKG7	13.3011652393319
CORO1A	13.2803389589794
RPL24	13.1854674922735
IFITM1	12.9603332180953
KLF6	12.9524737498
RPS26	12.7850553413764
HLA-E	12.7353061095308
RPL41	12.5700435862723
RPL4	12.2821853527576
RPL22	12.2319562351191
EEF2	12.086330357135
EEF1B2	12.0704536982304
RGS1	11.9736960794464
EEF1D	11.9579337829893
RPL37A	11.92906461141
RAC2	11.8809145088577
MYL12A	11.8258865101577
PTPRC	11.6635990991844
SARAF	11.4699090818433
RPS29	11.4532459185095
ZFP36L1	11.3362806476195
MYL6	11.2879540344435
SERF2	11.0627811306597
EVL	11.0229437709347
PNRC1	10.9499172165694
MT-ND4	10.7353967320813
XCL1	10.6762745879392
XCL2	10.5425229806306
TRDV1	10.4669238112208
RPL27	10.4205100109761
PPIA	10.2828067207726
CYBA	10.2103659535551
TNFAIP3	10.1792452765951
CD3D	10.0457225954815
HSPA1A	10.0408651424142
ARPC2	9.8639374721657
LSP1	9.67625951143239
MT-ND2	9.64522260360602
OAZ1	9.60955147243507
CALM1	9.46591259074577
HNRNPA1	9.43978857592442
HSPA1B	9.25969932395258
DDX5	9.15924761154192
DNAJB1	9.10257617152059
PPDPF	9.05865772386316
BTF3	8.88678371378225
H3F3A	8.83653055233744
