pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	0.000517479396549912	0.0103495879309982	0.477270815362862	-0.520359847479418	-1.41602502279539	118	COX17,NDUFA6,LHPP,ATP6V1B2,ATP6V0B,NDUFS5,NDUFB2,NDUFB1,NDUFA13,COX6C,CYC1,ATP6V1E1,NDUFV1,NDUFA4,NDUFV2,NDUFA11,NDUFB9,NDUFS6,ATP6V1F,COX7C,COX11,ATP6V0E1,NDUFS3,COX7A2,NDUFB6,NDUFA7,ATP6V0E2,COX8A,PPA1,COX6B1,COX5B,NDUFA9,NDUFB11,UQCRC1,COX5A,ATP6V1H,ATP6V1A,NDUFS8,ATP6V1C1,NDUFB8,COX4I1,UQCRQ,NDUFA8,SDHB,NDUFB10,ATP6V0C,NDUFB3,COX10,ATP6V0A1,COX6A1,UQCRFS1,NDUFB7,SDHC,NDUFA12,UQCR11,NDUFS4
Ascorbate and aldarate metabolism	0.0487538953678766	0.487538953678766	0.321775918075361	0.354901960784314	1.36834792641293	27	UGDH,ALDH7A1,RGN,UGT1A8,UGT1A10,UGT1A9,UGT1A7,UGT1A6,UGT1A5,UGT1A4,UGT1A3,UGT1A1,UGT2B17,UGT2B15,UGT2B10,UGT2A3,UGT2B7,UGT2B11,UGT2B28,UGT2B4,UGT2A1,UGT2A2,MIOX,ALDH2,ALDH3A2,ALDH9A1,ALDH1B1
Glycolysis / Gluconeogenesis	0.0870870870870871	0.580580580580581	0.148261500475107	-0.456377851488985	-1.21662873958475	68	ENO1,AKR1A1,PFKP,PGAM1,PKM,GAPDH,LDHB,PFKL,PCK2,LDHA,GPI,GALM,PGK1,TPI1,ALDOA,PGAM4,HK1,ENO2,ADPGK,MINPP1,HK2,ENO3,BPGM,ACSS2,ALDH1B1,PGM2,DLAT,PDHB,ALDOC,ALDH9A1,PFKM,HKDC1,LDHC,DLD,ALDH3A2,PGM1,ALDH2
Fructose and mannose metabolism	0.214067278287462	0.68045665197242	0.0886261133285098	-0.465419535465714	-1.16219018060675	31	PFKP,PFKL,SORD,TPI1,AKR1B1,ALDOA,PMM1,HK1,TSTA3,HK2,PMM2,PFKFB3,MPI,GMPPA,ALDOC,FPGT,PFKM,HKDC1,GMPPB
Citrate cycle (TCA cycle)	0.249237029501526	0.68045665197242	0.0802023444698144	-0.458115805658773	-1.13825886477163	30	IDH3A,ACLY,CS,PCK2,OGDH,IDH3B,MDH2,SDHB,MDH1,SUCLG1,SDHC,IDH3G,SUCLA2,FH,ACO2,DLAT,PDHB,IDH2,DLD,DLST,SDHA,SDHD
Fatty acid elongation	0.268916155419223	0.68045665197242	0.0764767053228531	-0.462569603223015	-1.13043641746991	26	ACOT2,ELOVL5,HADHA,ELOVL1,ACOT7,ACAA2,HSD17B12,ECHS1,ACOT4,TECR
Glyoxylate and dicarboxylate metabolism	0.274669379450661	0.68045665197242	0.0751181635276301	-0.458921326375481	-1.13351749558271	28	CS,ACAT2,ACAT1,SHMT2,MDH2,MCEE,MDH1,GCSH,GLYCTK,GRHPR,MUT,PCCB,ACO2,HYI,DLD,CAT
Amino sugar and nucleotide sugar metabolism	0.27648839556004	0.68045665197242	0.0743625384422526	-0.427923420336775	-1.11090152830024	48	UXS1,GPI,NANS,HEXB,NPL,GALK1,RENBP,GNPNAT1,NAGK,PMM1,HK1,GNPDA2,CMAS,TSTA3,HK2,UAP1,GNPDA1,PMM2,CYB5R1,PGM2,CYB5R3,MPI,GFPT1,GMPPA,FPGT,AMDHD2,HKDC1,GMPPB,NANP,CYB5R4,PGM1,CYB5RL
Butanoate metabolism	0.306205493387589	0.68045665197242	0.0696133438850965	-0.451564734329273	-1.11534700466632	28	HADHA,HMGCS1,ACAT2,ACAT1
Fatty acid biosynthesis	0.4125	0.788675429726997	0.248911114434702	0.326427062441065	1.01644231065305	13	ACACB,ACSL3,ACSL6
Sulfur metabolism	0.448236632536974	0.788675429726997	0.0566484183613995	-0.521110067660365	-1.02790770351468	8	ETHE1,PAPSS1,IMPAD1
Propanoate metabolism	0.489340101522843	0.788675429726997	0.0473534245254193	-0.403015452086546	-1.01331695180828	32	HADHA,LDHB,LDHA,ACAT2,ACAT1,MCEE,ACADM,ECHS1,SUCLG1,SUCLA2,MUT,ABAT,HIBCH,ACSS2,PCCB,ECHDC1
Pentose phosphate pathway	0.51881993896236	0.788675429726997	0.044774889329693	-0.401849309229177	-0.998456138998981	30	TALDO1,TKT,PFKP,PFKL,GPI,ALDOA,RPIA,GLYCTK,PGLS,PRPS2,PGM2,PGD,ALDOC,PFKM,G6PD,PGM1,RBKS,PRPS1,TKTL1,PRPS1L1,FBP1
Pyruvate metabolism	0.552072800808898	0.788675429726997	0.0416556773979467	-0.384135736452337	-0.983193901412219	39	PKM,LDHB,PCK2,LDHA,ACAT2,ACAT1,MDH2,ACYP2,MDH1,GRHPR,FH,ACYP1,ACSS2,ALDH1B1,DLAT,GLO1,PDHB,ALDH9A1,LDHC,DLD,ALDH3A2,ALDH2,ME2,HAGH
