Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Androgen Response	2/100	0.143055245187403	0.738454700255214	3.07976320299112	5.9886746739475	ARID5B;FADS1	1	MSigDB_Hallmark_2020
Adipogenesis	2/200	0.384727581422017	0.738454700255214	1.5166165471509	1.44870211824987	CD302;BCL2L13	2	MSigDB_Hallmark_2020
Interferon Gamma Response	2/200	0.384727581422017	0.738454700255214	1.5166165471509	1.44870211824987	HLA-A;ARID5B	2	MSigDB_Hallmark_2020
Allograft Rejection	2/200	0.384727581422017	0.738454700255214	1.5166165471509	1.44870211824987	HLA-A;CD28	2	MSigDB_Hallmark_2020
Pperoxisome	1/104	0.501279189622277	0.738454700255214	1.45366284201236	1.0038880288164	FADS1	5	MSigDB_Hallmark_2020
Bile Acid Metabolism	1/112	0.527338571168215	0.738454700255214	1.34834834834835	0.862824944514448	FADS1	6	MSigDB_Hallmark_2020
IL-2/STAT5 Signaling	1/199	0.736686064661048	0.738454700255214	0.75256351392715	0.229978474067535	NCS1	7	MSigDB_Hallmark_2020
Hypoxia	1/200	0.738454700255214	0.738454700255214	0.748743718592965	0.227015740432921	HS3ST1	8	MSigDB_Hallmark_2020
Myogenesis	1/200	0.738454700255214	0.738454700255214	0.748743718592965	0.227015740432921	MYL6B	8	MSigDB_Hallmark_2020
Complement	1/200	0.738454700255214	0.738454700255214	0.748743718592965	0.227015740432921	DOCK9	8	MSigDB_Hallmark_2020
mTORC1 Signaling	1/200	0.738454700255214	0.738454700255214	0.748743718592965	0.227015740432921	FADS1	8	MSigDB_Hallmark_2020
Oxidative Phosphorylation	1/200	0.738454700255214	0.738454700255214	0.748743718592965	0.227015740432921	NDUFV2	8	MSigDB_Hallmark_2020
heme Metabolism	1/200	0.738454700255214	0.738454700255214	0.748743718592965	0.227015740432921	OSBP2	8	MSigDB_Hallmark_2020
