gene	avg_expr
EEF1A1	116.023379383634
ACTB	108.156216790648
B2M	101.144172865746
TMSB4X	91.8721218561813
MALAT1	87.7534537725824
RPLP1	82.0967056323061
RPL10	62.1625929861849
RPS12	55.6879206517888
MT-CO1	55.1137088204036
RPL13	51.6925256818986
MT-CO2	46.917817924194
RPL28	44.8430747431809
TPT1	44.5982996811903
RPS15A	43.663124335813
RPS27	43.28692879915
HLA-B	41.9330499468649
RPL32	40.7527453064117
RPS3	39.3616719801631
RPL30	38.15302869288
RPS18	37.345377258236
RPS19	37.1229188806235
RPL19	36.6461211477153
RPS8	36.2206872121858
RPS3A	36.2075805880271
RPS27A	35.5221395678358
RPL11	33.3659227771877
ACTG1	32.7084661707405
RPS14	32.2490258590154
RPS4X	32.1916400991854
TMSB10	32.1211477151967
MT-CO3	32.050655331208
RPS2	31.4063053489197
RPL18A	31.0262132483175
RPS23	30.0049592631954
RPL39	29.8320935175347
PFN1	29.5363088912507
RPLP0	28.7910024796317
RPL34	28.4612114771522
RPS6	28.209351753454
FOS	27.970244420829
RPL26	27.3329791002481
GAPDH	26.8434289762665
RPS28	26.7329082536311
RPS15	25.9659936238046
RPS13	25.4024087849807
RPL3	25.3574211831386
RPL37	25.3436060928092
FTH1	25.13390010627
RPL7A	24.9192348565357
RPL29	24.4013460857246
MT-ATP6	23.9851222104145
MT-ND4L	23.906128232377
RPL18	23.8108395324124
HLA-A	23.8055260361318
PTMA	23.297555791711
RPS24	23.1165426850869
RPS7	22.5189514700674
RPLP2	22.3382925965286
RPSA	22.1671980162948
RPL12	22.0758058802694
MT-CYB	21.9925611052073
RPS25	21.9192348565357
RPL35A	21.1803046404536
RPL6	21.0318809776834
JUNB	21.0205455189516
RPL8	20.8710591569254
RPL14	19.8742472546937
IL32	19.8359900814736
RPL23A	19.7863974495219
RPL15	19.1147715196601
FAU	18.0871413390011
HLA-C	17.5359546581651
RPS16	17.4041799504074
RPL17	17.3861140630536
MT-ATP8	17.3538788522849
RPL5	16.9110874955722
RACK1	16.8221749911443
RPS26	16.6617074034715
RPS5	16.3436060928091
RPS9	16.0733262486718
SH3BGRL3	15.5575628763727
CFL1	15.5054906128233
RPS21	15.3574211831386
EIF1	15.2359192348566
DUSP1	15.0970598653915
RPL36	15.0743889479278
CCL5	14.9022316684378
RPL21	14.7594757350337
RPL10A	14.6457669146299
CD52	14.6199078993978
HSPA8	14.0549061282324
ARHGDIB	13.9008147360964
BTG1	13.8101310662417
CCL4	13.4512929507616
CD69	13.3181013106625
RPL9	13.2826780021255
RPL13A	13.2628409493447
NACA	13.22954303932
ZFP36L2	13.0120439249026
VIM	12.8738930216082
PPIA	12.8331562167907
H3F3B	12.8285511866809
RPL24	12.7849805171804
GNLY	12.532058094226
MT-ND3	12.2536308891251
RPL35	12.0099185263904
CORO1A	11.9408430747432
UBA52	11.9153382925966
RPL37A	11.8639744952179
RPL22	11.791356712717
S100A4	11.538788522848
FTL	11.4215373715905
RPL41	11.3464399574921
RPL4	11.2642578816862
SRGN	11.2139567835636
HSP90AA1	11.1264612114772
EEF1B2	11.0981225646476
RPS29	11.0503010981226
ZFP36	10.8342189160468
PABPC1	10.8239461565711
MYL6	10.5161176053843
MT-ND1	10.4063053489196
UBC	10.3266029047114
CD3E	10.2950761601134
CD74	10.2309599716612
EEF2	9.95501239815803
HLA-E	9.83988664541272
SARAF	9.82642578816865
TNFAIP3	9.55437477860435
MT-ND5	9.35529578462634
RAC2	9.30853701735744
COTL1	9.23591923485646
HNRNPA1	9.23060573857601
IFITM1	9.14665249734332
JUN	9.14275593340423
RPL27	9.09847679773292
PTPRCAP	9.086078639745
SERF2	8.89514700673046
EEF1D	8.88699964576697
EEF1G	8.8434289762664
MYL12A	8.75309953949705
HMGB1	8.37265320580955
BTF3	8.30570315267449
KLF6	8.21927027984418
IL7R	8.20722635494159
TSC22D3	8.17676230959978
RPL7	8.06907545164719
HMGN2	7.87105915692548
TUBA1B	7.86184909670583
ATP5F1E	7.81756996103442
PTPRC	7.56854410201915
CALM1	7.55260361317752
NPM1	7.33333333333336
CD3D	7.13921360255052
H3F3A	7.11866808359904
ARPC2	7.08182784272062
HNRNPA2B1	6.97414098476803
DUSP2	6.91037902940145
CRIP1	6.89373007438903
RPL31	6.87637265320582
DNAJB1	6.79914984059518
HIST1H4C	6.78675168260735
LAPTM5	6.72298972724055
ARPC1B	6.58944385405608
CD7	6.57385759829979
COX4I1	6.39603258944389
RPL38	6.3542330853702
RPL27A	6.30003542330857
PFDN5	6.28551186680837
RPS11	6.22174991144175
TUBB	6.15090329436788
OAZ1	6.14594403117259
PNRC1	6.14275593340418
GZMA	6.08395324123276
DDX5	6.08289054197664
CYBA	6.0651788877082
KLRB1	5.92631951824303
GZMB	5.88310308182785
LTB	5.87070492383992
ATP5MG	5.87035069075458
ATP5MC2	5.8345731491322
CXCR4	5.77151965993628
ANXA1	5.74707757704571
RPL36AL	5.73715905065536
NFKBIA	5.70456960680134
LDHB	5.68402408784986
HINT1	5.61849096705641
PCBP1	5.5727948990436
YBX1	5.55118668083608
ITM2B	5.52957846262842
YWHAZ	5.43181013106627
HSP90AB1	5.36769394261427
RHOA	5.3428976266384
IFITM2	5.33970952887005
CHCHD2	5.27346794190589
FXYD5	5.26709174636912
SLC25A6	5.23627346794195
CLIC1	5.17924194119737
S100A6	5.16648955012403
UBB	5.15834218916052
CD2	5.15090329436772
ARPC3	5.12256464753816
RARRES3	5.12150194828213
TMA7	5.11973078285518
EVL	5.11087495572088
PSME1	5.0779312787815
COX7C	5.06624158696425
MT-ND4	4.97874601487781
PPDPF	4.91427559334047
TOMM7	4.8682252922423
FYB1	4.85405596882753
RGS1	4.84236627701033
MIF	4.79667020899754
ZFP36L1	4.79489904357068
LSP1	4.7867516826072
MT-ND2	4.78002125398512
CCNI	4.69146298264259
TAGLN2	4.61849096705635
NR4A2	4.55685441020191
FOSB	4.54233085370174
MYL12B	4.45731491321291
H2AFZ	4.38009210060225
SUMO2	4.37123627346796
LIMD2	4.35387885228482
NKG7	4.32872830322355
PCBP2	4.26248671625932
YWHAB	4.2614240170032
CD99	4.25717321997876
PPIB	4.22068721218562
CD8A	4.20722635494156
RAN	4.15196599362382
SRP14	4.13921360255047
LDHA	4.1321289408431
KLF2	4.13035777541623
LCP1	4.12894084307475
SLC2A3	4.09953949698902
RPS20	4.09068366985476
SUB1	4.07793127878144
HMGB2	4.04002833864687
CNN2	4.03400637619554
BTG2	4.01487778958555
EIF3K	3.98618490967054
SLC25A5	3.96563939071909
LCK	3.93836344314557
SRSF7	3.90223166843781
S100A10	3.88593694651081
MCL1	3.84449167552249
TAGAP	3.78072972015587
GMFG	3.77081119376547
TPI1	3.72511512575273
