gene	avg_expr
B2M	203.615384615385
MALAT1	168.769230769231
ACTB	164.538461538462
TMSB4X	151.615384615385
EEF1A1	103.230769230769
HLA-B	90.7692307692308
MT-CO1	82.3076923076923
RPLP1	77.5384615384615
ACTG1	66.7692307692308
MT-CO2	65
HLA-A	60.6153846153846
GAPDH	59.6923076923077
RPL28	55.5384615384615
RPL10	52.9230769230769
RPS15A	51.5384615384615
TMSB10	51.3076923076923
RPS27	48.6153846153846
RPL13	46.6153846153846
CCL5	45.8461538461538
TPT1	42.4615384615385
RPS12	41.8461538461538
PFN1	41.8461538461538
MT-CO3	40.5384615384615
RPS19	38.4615384615385
RPS4X	37.0769230769231
RPS3	36.8461538461538
RPS8	35.9230769230769
RPL11	35.0769230769231
RPL19	34.5384615384615
RPL30	34.1538461538462
CD52	32.6923076923077
GZMB	32.6153846153846
IL32	32.6153846153846
RPS28	32
RPS18	31.8461538461538
CD74	31.4615384615385
RPL18A	31.3846153846154
RPS15	30.7692307692308
RPL32	29.9230769230769
RPL26	29.8461538461538
RPS27A	29.6153846153846
RPS3A	29.6153846153846
SH3BGRL3	29.0769230769231
RPL7A	28.8461538461539
RPL37	28.8461538461539
RPLP0	28.7692307692308
RPL39	28.3846153846154
FTH1	28.1538461538462
RPS24	27.7692307692308
SRGN	27.4615384615385
RPS23	27.1538461538462
CCL4	27.0769230769231
HLA-C	26.6153846153846
RPS14	26.3846153846154
MT-ATP6	26.3846153846154
RPS2	26.1538461538461
RPL18	25.7692307692308
PTMA	25.6923076923077
RPS26	25.4615384615385
RPL34	25.0769230769231
MT-ND4L	24.9230769230769
RPL29	24.5384615384615
RPS7	24.3846153846154
PTPRCAP	24.0769230769231
RPS6	24
RPL15	23.9230769230769
RACK1	23.6923076923077
ARHGDIB	23.6923076923077
RPL12	23.6153846153846
RPS13	23.5384615384615
MT-CYB	23.5384615384615
EIF1	22.6153846153846
RPL14	22.3076923076923
RPLP2	21.6923076923077
HLA-E	21.6153846153846
RPL6	21.6153846153846
MT-ATP8	21.5384615384615
RPL35A	21.3076923076923
RPSA	21.0769230769231
FAU	20.4615384615385
RPL23A	20.3846153846154
GZMA	20.1538461538462
RPL3	20.1538461538462
H3F3B	19.4615384615385
UBC	19.3076923076923
CFL1	19.0769230769231
RPS25	19
CD7	18.9230769230769
JUNB	18.8461538461538
RPL8	18.6153846153846
MYL6	18.6153846153846
RAC2	18.2307692307692
CD3E	18.1538461538462
CORO1A	18.1538461538462
HSPA8	17.8461538461538
NACA	17.8461538461538
COTL1	17.7692307692308
SARAF	17.1538461538462
SERF2	17.1538461538462
RPL17	16.7692307692308
RPS9	16.6923076923077
FTL	16.5384615384615
RPS16	16.3076923076923
PTPRC	16.2307692307692
MT-ND3	16.1538461538462
RPL24	15.7692307692308
BTG1	15.7692307692308
CD3D	15.6153846153846
HNRNPA1	15.5384615384615
RPL36	15.2307692307692
PABPC1	15.2307692307692
RPL5	15.1538461538462
RPL41	15.1538461538462
ZFP36	14.6923076923077
PPIA	14.5384615384615
UBA52	14.3846153846154
EEF2	14.3076923076923
RPL13A	14.1538461538462
LAPTM5	14.1538461538462
CD8A	14.0769230769231
ARPC2	14.0769230769231
NKG7	13.9230769230769
RPS21	13.8461538461538
DUSP2	13.5384615384615
CD69	13.3846153846154
RPL37A	13.3846153846154
CD2	13.2307692307692
MYL12A	13.1538461538462
RPL10A	12.9230769230769
BTF3	12.8461538461538
MT-ND1	12.8461538461538
ATP5F1E	12.8461538461538
IFITM1	12.7692307692308
RPL9	12.3846153846154
RPS5	12.1538461538462
S100A4	12.0769230769231
RPS29	11.8461538461538
ZFP36L2	11.6923076923077
RARRES3	11.6153846153846
OAZ1	11.6153846153846
TRBV28	11.5384615384615
LSP1	11.5384615384615
HMGB1	11.3846153846154
TSC22D3	11
FYB1	11
EVL	10.9230769230769
EEF1D	10.9230769230769
RPL35	10.9230769230769
TNFAIP3	10.9230769230769
HSP90AA1	10.6923076923077
RPL22	10.6153846153846
CYBA	10.6153846153846
ARPC1B	10.5384615384615
LTB	10.5384615384615
ATP5MC2	10.4615384615385
H3F3A	10.3846153846154
RGS1	10.3076923076923
DUSP1	10.1538461538462
RPL21	10.1538461538462
NPM1	10.0769230769231
ITM2B	10.0769230769231
DDX5	9.84615384615385
HNRNPA2B1	9.84615384615385
CALR	9.84615384615384
RPL4	9.76923076923077
CLIC1	9.69230769230769
FOS	9.61538461538462
LIMD2	9.61538461538461
YWHAZ	9.53846153846154
RPL27	9.53846153846154
ARPC3	9.46153846153846
RPL36AL	9.30769230769231
SPOCK2	9.23076923076923
KLF6	9.15384615384616
CD99	9.15384615384615
SLC25A6	9
JUN	8.76923076923077
RPL7	8.76923076923077
LDHA	8.69230769230769
MT-ND5	8.69230769230769
LCK	8.53846153846154
HINT1	8.53846153846154
ATP5MG	8.53846153846154
EEF1G	8.46153846153846
ZFP36L1	8.46153846153846
TIGIT	8.38461538461539
PFDN5	8.38461538461539
LAG3	8.30769230769231
HCST	8.30769230769231
TRBC2	8.15384615384616
COX4I1	8.15384615384616
VIM	8.15384615384615
SUMO2	8.15384615384615
UCP2	8.07692307692308
PSME1	8.07692307692308
RHOA	8.07692307692308
PCBP1	8
CYTIP	8
CRIP1	8
RNF213	7.92307692307692
CD37	7.92307692307692
KLRB1	7.92307692307692
COX7C	7.84615384615385
SRP14	7.69230769230769
UQCRB	7.69230769230769
CALM1	7.69230769230769
UBB	7.61538461538462
RPL31	7.61538461538462
TMA7	7.61538461538462
FXYD5	7.61538461538462
CCNI	7.53846153846154
SH2D2A	7.53846153846154
CXCR6	7.53846153846154
MYH9	7.53846153846154
CST7	7.46153846153846
RPS11	7.46153846153846
LINC02446	7.46153846153846
PNRC1	7.38461538461539
EEF1B2	7.38461538461539
ALDOA	7.38461538461539
PKM	7.30769230769231
GNLY	7.30769230769231
LAT	7.30769230769231
PSMB9	7.23076923076923
GIMAP7	6.92307692307692
IFITM2	6.84615384615385
ALOX5AP	6.76923076923077
RPL27A	6.69230769230769
GBP5	6.69230769230769
GIMAP4	6.61538461538462
IL17A	6.61538461538462
STK17B	6.46153846153846
TPM3	6.46153846153846
CD28	6.46153846153846
SAT1	6.46153846153846
GMFG	6.38461538461539
EIF3F	6.38461538461539
SUB1	6.38461538461538
MCL1	6.30769230769231
CHCHD2	6.30769230769231
SLC25A3	6.30769230769231
