Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	22/78	4.42599929751738e-24	1.01355383913148e-21	0	0	33.7839987523394	1816.71920000359	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-DRB4;HSPA5;KLRC4;IFI30;CTSS;HLA-DMA;CD4;HLA-DMB;IFNG;CD8B;CD8A;KLRD1;KLRC1;HSPA1B;HLA-DRB1;CTSB;HLA-DQB1;HSPA1A
Th17 cell differentiation	16/107	3.67951782959361e-13	4.21304791488468e-11	0	0	14.7078793546879	421.098712422592	JUN;HSP90AA1;HLA-DRB4;HSP90AB1;GATA3;FOS;FOXP3;IL2;NFKBIA;HLA-DMA;CD4;HLA-DMB;IFNG;IL6ST;HLA-DRB1;HLA-DQB1
Th1 and Th2 cell differentiation	14/92	8.8288728175918e-12	5.8844649279371e-10	0	0	14.8974358974359	379.184342984929	JUN;HLA-DRB4;FOS;GATA3;RUNX3;IL2;NFKBIA;HLA-DMA;CD4;MAF;HLA-DMB;IFNG;HLA-DRB1;HLA-DQB1
Rheumatoid arthritis	14/93	1.02785413588421e-11	5.8844649279371e-10	0	0	14.7081130160765	372.129419647443	JUN;HLA-DRB4;FOS;HLA-DMA;HLA-DMB;IFNG;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;HLA-DRB1;HLA-DQB1
Hematopoietic cell lineage	14/99	2.46345473187794e-11	1.1282622672001e-09	0	0	13.6657235045917	333.810869208369	HLA-DRB4;IL1R2;ITGA1;FLT3LG;HLA-DMA;CD4;HLA-DMB;CD8B;CD8A;CD7;IL7R;HLA-DRB1;CD55;HLA-DQB1
Apoptosis	16/142	3.12133732593524e-11	1.19131041273195e-09	0	0	10.6034447821682	256.499179399822	JUN;GADD45B;BCL2A1;CTSW;FOS;ACTB;TUBA4A;CTSS;ERN1;NFKBIA;TUBA1A;LMNA;CTSH;CTSC;CTSB;BIRC3
Graft-versus-host disease	10/42	8.37799491894274e-11	2.74080119491127e-09	0	0	25.5666493775934	593.218552880668	HLA-DMA;HLA-DMB;HLA-DRB4;IFNG;CD28;KLRD1;KLRC1;IL2;HLA-DRB1;HLA-DQB1
Intestinal immune network for IgA production	10/48	3.48632029776831e-10	9.9795918523618e-09	0	0	21.5232583533523	468.712085533098	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;CD28;CXCR4;ICOS;IL2;HLA-DRB1;HLA-DQB1
Inflammatory bowel disease	11/65	4.81067701497756e-10	1.22405004047762e-08	0	0	16.7164351851852	358.651335953203	HLA-DMA;JUN;MAF;HLA-DMB;HLA-DRB4;IFNG;GATA3;FOXP3;IL2;HLA-DRB1;HLA-DQB1
Cell adhesion molecules	15/148	5.91885776965592e-10	1.35541842925121e-08	0	0	9.37428316554097	199.1820261984	HLA-DRB4;VCAN;HLA-DMA;CD4;HLA-DMB;CD40LG;CD8B;SELL;CD8A;CD28;CTLA4;ICOS;TIGIT;HLA-DRB1;HLA-DQB1
Allograft rejection	9/38	7.94071078932836e-10	1.65311160977836e-08	0	0	25.2892561983471	529.907233918859	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;IFNG;CD28;IL2;HLA-DRB1;HLA-DQB1
Toxoplasmosis	13/112	1.58546750211666e-09	3.02560048320596e-08	0	0	10.8416093710211	219.676879564626	HSPA8;HLA-DRB4;LY96;NFKBIA;HLA-DMA;HLA-DMB;CD40LG;IFNG;HLA-DRB1;HSPA1B;BIRC3;HLA-DQB1;HSPA1A
