pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Glycolysis / Gluconeogenesis	0.0332950631458094	0.578059071729958	0.266350657088526	-0.480926496097836	-1.41846530035221	68	GALM,GAPDH,PCK2,MINPP1,TPI1,ALDOC,ALDH3A2,PGAM4,PKM,ACSS2,ACSS1,GPI,PGAM1,PFKL,ALDOA,G6PC3,ALDH1B1,HK1,BPGM
Sulfur metabolism	0.07475317348378	0.578059071729958	0.193813302725311	-0.704451886646198	-1.35609289549056	8	SUOX,TST,MPST,PAPSS1
Pentose phosphate pathway	0.118320610687023	0.578059071729958	0.142901149386948	-0.493066884667923	-1.27781763155551	30	ALDOC,DERA,GLYCTK,RBKS,GPI,PFKL,ALDOA
Butanoate metabolism	0.120822622107969	0.578059071729958	0.142056643575821	-0.503317501361874	-1.29258557979567	28	HMGCS1,ABAT,BDH2,ALDH5A1,HADH,AACS,ECHS1,OXCT1
Pentose and glucuronate interconversions	0.14735516372796	0.578059071729958	0.12563992130984	-0.473958034397501	-1.25994418322386	34	DCXR,XYLB,GUSB,KL,UGP2,ISPD,RPE,RPEL1,DHDH
Fructose and mannose metabolism	0.173417721518987	0.578059071729958	0.114750719227023	-0.466939936789239	-1.22319973995982	31	TPI1,ALDOC,GMDS,PFKFB3,FPGT,PFKL,ALDOA,PMM1,GMPPB,HK1,TSTA3
Ascorbate and aldarate metabolism	0.249360613810742	0.712458896602119	0.0928481214159878	-0.451693418788013	-1.15318697246557	27	ALDH3A2,ALDH1B1
Oxidative phosphorylation	0.347222222222222	0.78834618680377	0.0658311958368866	-0.338969915927701	-1.05785683314327	118	NDUFV3,ATP6V0B,ATP6V0C,NDUFV2,NDUFS3,NDUFA7,UQCRFS1,COX8A,NDUFB1,NDUFA13,ATP6V0A1,NDUFS2,ATP6V1H,COX5A,ATP6AP1,NDUFB10,NDUFS7,ATP6V1C2,NDUFS6,UQCRC1,UQCR10,ATP6V1F,NDUFA2,ATP6V0D1,COX17,ATP6V1E1,NDUFA6,ATP6V1C1,ATP6V1D,ATP6V0A2,ATP6V1A,NDUFA10,NDUFC1,ATP6V1B2,NDUFV1,UQCRQ,NDUFB3,UQCRHL,ATP6V1E2,NDUFB5,COX5B,LHPP,NDUFB6,SDHA,NDUFA8,TCIRG1
Glyoxylate and dicarboxylate metabolism	0.354755784061697	0.78834618680377	0.0739901439101341	-0.416885952011408	-1.07061798672068	28	GLDC,GLYCTK,AFMID,PGP,HYI,SHMT2,GRHPR,CAT,MDH1
Galactose metabolism	0.432569974554707	0.850371747211896	0.0636424081651019	-0.395502566145545	-1.02497281415805	30	GALM,GLA,GANC,PFKL,G6PC3,B4GALT1,HK1,GCK,GALT,B4GALT2,LCT,UGP2
Amino sugar and nucleotide sugar metabolism	0.508373205741627	0.850371747211896	0.0531298054705469	-0.344053112404303	-0.965820155023166	48	NANS,RENBP,GMDS,HEXA,FPGT,GPI,UAP1,PMM1,CYB5R4,GNE,GMPPB,HK1,TSTA3,UAP1L1,NANP,CYB5RL,PGM3,GCK,GALT,UGP2,NAGK
Propanoate metabolism	0.648171500630517	0.850371747211896	0.0444181153081573	-0.339616534121478	-0.89744152103241	32	ABAT,ALDH6A1,ACSS2,ACSS1,HIBCH,BCKDHA,ECHS1
Pyruvate metabolism	0.657992565055762	0.850371747211896	0.0429311093452583	-0.322832251388935	-0.879074982298533	39	PCK2,ALDH3A2,PKM,ACSS2,ACSS1,ME3,HAGH,ALDH1B1,GRHPR,ACYP1,MDH1
Inositol phosphate metabolism	0.677382319173364	0.850371747211896	0.0380842053196415	-0.300527954944408	-0.895594708219031	73	INPP5F,INPP1,MINPP1,TPI1,SYNJ2,PI4K2A,PTEN,PIP5K1B,PIP5K1A,IMPA1,ITPK1,ALDH6A1
Starch and sucrose metabolism	0.68	0.850371747211896	0.115240003147781	0.273743029303643	0.889189890610483	35	GYG1,HKDC1,GAA,AGL,ENPP1,PGM1,PYGM
Fatty acid biosynthesis	0.680297397769517	0.850371747211896	0.0965629554309422	0.33392843216007	0.84984189802701	13	ACSL6,ACACA,OXSM,FASN
Fatty acid degradation	0.728588661037395	0.857163130632229	0.036993251998507	-0.305588529661484	-0.847229908910962	44	ACSL1,HADHB,ACSL4,ALDH3A2,HADH,ACAA1,ALDH1B1,ACADVL,ECHS1,CPT1B,ACOX1,ACOX3,CPT2
Nitrogen metabolism	0.851851851851852	0.899400399733511	0.0835990603684159	0.272297088930751	0.752905731827368	17	CA5B,GLUL,CA6,CA13
Fatty acid elongation	0.854430379746835	0.899400399733511	0.0317090865085553	-0.286257514562401	-0.730608809042788	26	HADHB,ACOT2,HADH,ELOVL1,ELOVL6,ECHS1,ACOT1,ELOVL7,ABHD17A,ACAA2
Citrate cycle (TCA cycle)	0.980916030534351	0.980916030534351	0.024919740580511	-0.237497987588276	-0.615492797095149	30	PCK2,OGDH,IDH1,MDH1,SDHA,PC,DLD,IDH3G,PDHB,ACLY,SDHC,DLST,IDH2
