Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Antigen processing and presentation	21/78	6.34457631351314e-22	1.32601644952425e-19	29.2270797962649	1426.5524794104	CD74;TAPBP;IFNG;HLA-DQB1;HLA-DRA;TNF;B2M;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;CD8B;CD8A;HLA-DPB1;PSME1;HLA-DRB1;HLA-DPA1;HLA-DMA	1	KEGG_2021_Human
Allograft rejection	16/38	1.25081370173167e-20	1.3071003183096e-18	56.6554078332734	2596.39879289871	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;IFNG;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;TNF;HLA-DPA1;HLA-DMA;HLA-DQA1	2	KEGG_2021_Human
Graft-versus-host disease	16/42	8.92631318129126e-20	6.21866484963291e-18	47.9294618425053	2102.3155296498	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;IFNG;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;TNF;HLA-DPA1;HLA-DMA;HLA-DQA1	3	KEGG_2021_Human
Type I diabetes mellitus	16/43	1.40465705342166e-19	7.33933310412819e-18	46.1519543258674	2003.42511936498	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;IFNG;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;TNF;HLA-DPA1;HLA-DMA;HLA-DQA1	4	KEGG_2021_Human
Cell adhesion molecules	24/148	2.71806373783286e-19	1.13615064241414e-17	15.489400921659	662.159451429999	VCAM1;PDCD1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;CD8B;CD8A;HLA-DRB1;CD99;PTPRC;HLA-DQB1;HLA-DRA;PECAM1;HLA-DQA1;HLA-DPB1;ITGB2;SELPLG;ITGAL;HLA-DPA1;HLA-DMA;TIGIT	5	KEGG_2021_Human
Viral myocarditis	17/60	2.14384971506211e-18	7.46774317413301e-17	30.8874123292728	1256.62127564148	HLA-DQB1;HLA-DRA;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DPB1;HLA-DRB1;ITGB2;PRF1;ITGAL;HLA-DPA1;FYN;HLA-DMA	6	KEGG_2021_Human
Autoimmune thyroid disease	14/53	6.80304914910541e-15	2.03119610309005e-13	27.7212669683258	904.306690164022	HLA-DQB1;HLA-DRA;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DPB1;HLA-DRB1;PRF1;HLA-DPA1;HLA-DMA	7	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	23/219	2.69504171631088e-14	7.04079648386219e-13	9.31858719097395	291.157184500815	E2F3;B2M;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;PIK3R1;HLA-DRB1;NFATC2;HLA-DQB1;PPP3CC;HLA-DQA1;HLA-DPB1;HLA-DPA1;HLA-DMA;TNF;CCND3;MAD1L1;HLA-DRA;ITGB2;ITGAL	8	KEGG_2021_Human
Epstein-Barr virus infection	21/202	4.54358967354522e-13	1.05512249085661e-11	9.1460969524149	259.931058637045	E2F3;B2M;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;PIK3R1;HLA-DRB1;HLA-DQB1;HLA-DQA1;HLA-DPB1;CD44;HLA-DPA1;HLA-DMA;TNF;CCND3;TAPBP;HLA-DRA;ITGAL	9	KEGG_2021_Human
Rheumatoid arthritis	15/93	1.7667811011927e-12	3.69257250149275e-11	14.879618413083	402.670177308302	IFNG;HLA-DQB1;HLA-DRA;CCL3L1;TNF;HLA-DQA1;HLA-DRB5;HLA-DPB1;HLA-DRB1;ITGB2;ITGAL;CCL5;HLA-DPA1;CCL3;HLA-DMA	10	KEGG_2021_Human
