Gene	Rank
GAPDH	0.266676370250426
ATP5MG	0.263221113329355
ATP5MC2	0.241872865050867
GYG1	0.224874889656272
IDH2	0.220158532052262
INPP5D	0.187170668879485
UQCRB	0.178547438043984
COX7A2L	0.160593210015944
ATP5F1D	0.159695307572544
MPST	0.155427701448078
COX6B1	0.150358850395645
ATP5F1E	0.147727272760579
ATP5F1C	0.138616115113758
UQCRH	0.13408441889011
UQCR11	0.132668506542445
RENBP	0.120681274613931
COX4I1	0.11890507272921
ATP5F1B	0.116584730387617
PIK3CD	0.116437817793346
COX7A2	0.110802320739193
COX5A	0.108495066571806
ABHD17A	0.105733655548509
ATP5MC3	0.104013641987256
NDUFA1	0.103837666655329
ATP6AP1	0.103759096615509
NDUFS2	0.103036920241742
NDUFB4	0.102817268251198
ATP6V0C	0.0990490856336196
ACSS1	0.0986457965599992
UQCRFS1	0.0985874657828803
NDUFB11	0.0982736775716152
COX7C	0.0980469515562037
PLCG2	0.0966120073555149
ATP5MF	0.0959763751063694
NDUFB5	0.0947511640996801
ATP6V1F	0.0920954091212694
ATP5ME	0.0902397365981486
ABAT	0.0887489795976081
NDUFB10	0.0887185219374146
GLDC	0.0861886163993325
UQCRC2	0.0860182801358717
ETHE1	0.0856373159843192
BCKDHA	0.083208151624277
CAT	0.0804949395445912
ATP6V0D1	0.0797441241234965
SDHC	0.0787114182569327
HEXA	0.0783343867667139
ECI2	0.0780639350165012
COX7B	0.0777424754640269
ACYP2	0.0777143054284454
INPPL1	0.0775741346679663
ALDOA	0.0770707422891954
COX5B	0.0768937659474124
NDUFS8	0.0737784177463483
PGAM1	0.0730822617066107
PIK3CG	0.0718167492004529
IDH1	0.0716008977886287
ALDOC	0.0712578574398662
COX6C	0.0708803269057157
TCIRG1	0.070490819511439
ACSL5	0.0687806000451743
PGK1	0.0683697263011116
MDH2	0.0676094881550159
GALM	0.0665665180659683
INPP5K	0.0658096576904037
ATP5F1A	0.0655246347914828
