Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	7/158	1.41769675526477e-08	9.21502890922104e-07	0	0	30.6145695364238	553.255699613901	RPS26;RPL30;RPL21;RPL12;RPL39;RPS12;RPS23
Coronavirus disease	7/232	1.97632950620667e-07	6.42307089517168e-06	0	0	20.469037037037	315.977542635011	RPS26;RPL30;RPL21;RPL12;RPL39;RPS12;RPS23
Antigen processing and presentation	4/78	1.28187843803286e-05	0.000277740328240453	0	0	32.5782145782146	366.980521179893	HLA-C;HLA-A;HLA-DRB3;B2M
Epstein-Barr virus infection	5/202	3.35199165968283e-05	0.00054469864469846	0	0	15.677347715736	161.529526213514	BCL2L11;HLA-C;HLA-A;HLA-DRB3;B2M
Allograft rejection	3/38	4.70199774226799e-05	0.000611259706494838	0	0	50.2386554621849	500.625086633677	HLA-C;HLA-A;HLA-DRB3
Graft-versus-host disease	3/42	6.36613732573133e-05	0.000634668422899414	0	0	45.0769230769231	435.530190988783	HLA-C;HLA-A;HLA-DRB3
Type I diabetes mellitus	3/43	6.83489070814754e-05	0.000634668422899414	0	0	43.9477941176471	421.498238724693	HLA-C;HLA-A;HLA-DRB3
Parkinson disease	5/249	9.04485674233547e-05	0.000734894610314757	0	0	12.6274334016393	117.570612698921	ERN1;ND1;CYTB;ND3;ND2
Oxidative phosphorylation	4/133	0.000104117901671016	0.000751962623179559	0	0	18.6365985435753	170.897359492417	ND1;CYTB;ND3;ND2
Autoimmune thyroid disease	3/53	0.000128100683468361	0.000832654442544344	0	0	35.1405882352941	314.954339812524	HLA-C;HLA-A;HLA-DRB3
Phagosome	4/152	0.000174223341600734	0.0010046090661318	0	0	16.2285012285012	140.460477701795	HLA-C;HLA-A;HLA-DRB3;CORO1A
Viral myocarditis	3/60	0.000185466289132025	0.0010046090661318	0	0	30.8142414860681	264.775604529223	HLA-C;HLA-A;HLA-DRB3
Huntington disease	5/306	0.000236723129417113	0.00118361564708556	0	0	10.2066029900332	85.2110430167337	ERN1;ND1;CYTB;ND3;ND2
Diabetic cardiomyopathy	4/203	0.000523482512612731	0.00226708280489673	0	0	12.0383736866149	90.9499966639732	ND1;CYTB;ND3;ND2
Amyotrophic lateral sclerosis	5/364	0.0005245486421601	0.00226708280489673	0	0	8.53238161559889	64.4448428008538	ERN1;ND1;CYTB;ND3;ND2
Alzheimer disease	5/369	0.000558051151974579	0.00226708280489673	0	0	8.41303228021978	63.0225290006097	ERN1;ND1;CYTB;ND3;ND2
Human T-cell leukemia virus 1 infection	4/219	0.000695814883743638	0.00266046867313744	0	0	11.1334742776603	80.9451109304111	HLA-C;HLA-A;HLA-DRB3;B2M
Thermogenesis	4/232	0.000862802153134316	0.00311567444187392	0	0	10.491759702286	74.0227760736063	ND1;CYTB;ND3;ND2
Prion disease	4/273	0.00157357022997248	0.00538326657622164	0	0	8.87416920130675	57.2775105453134	ND1;CYTB;ND3;ND2
Pathways of neurodegeneration	5/475	0.00172261541439513	0.00559850009678417	0	0	6.48038563829787	41.2406010335208	ERN1;ND1;CYTB;ND3;ND2
Cell adhesion molecules	3/148	0.00256589175603735	0.0075810438246558	0	0	12.0596348884381	71.9411392686761	HLA-C;HLA-A;HLA-DRB3
Retrograde endocannabinoid signaling	3/148	0.00256589175603735	0.0075810438246558	0	0	12.0596348884381	71.9411392686761	ND1;ND3;ND2
Non-alcoholic fatty liver disease	3/155	0.00292414562493283	0.00826388980959278	0	0	11.500193498452	67.1007877682315	ERN1;BCL2L11;CYTB
Protein processing in endoplasmic reticulum	3/171	0.00385468681901595	0.0104397768015015	0	0	10.3965336134454	57.7887735707649	DNAJA1;ERN1;HERPUD1
Human immunodeficiency virus 1 infection	3/212	0.00699816119048081	0.0181952190952501	0	0	8.33971291866029	41.3825549530176	HLA-C;HLA-A;B2M
Human cytomegalovirus infection	3/225	0.00823671985687765	0.0205917996421941	0	0	7.84618441971383	37.6550402020737	HLA-C;HLA-A;B2M
Leishmaniasis	2/77	0.00893024143939131	0.0214987293911272	0	0	15.1527619047619	71.4954560186954	EEF1A1;HLA-DRB3
Herpes simplex virus 1 infection	4/498	0.0131010404817349	0.0304131296897417	0	0	4.77708256655625	20.7089568719243	HLA-C;HLA-A;HLA-DRB3;B2M
Natural killer cell mediated cytotoxicity	2/131	0.0244177645621678	0.054729472294514	0	0	8.78582502768549	32.6168865347304	HLA-C;HLA-A
Apoptosis	2/142	0.0283469064218596	0.0614182972473625	0	0	8.09102040816327	28.8302263257939	ERN1;BCL2L11
Cellular senescence	2/156	0.033687879581065	0.0706358765409428	0	0	7.35027829313544	24.9219797310609	HLA-C;HLA-A
Tuberculosis	2/180	0.043671978847429	0.0887087070338402	0	0	6.35152487961477	19.886933074902	HLA-DRB3;CORO1A
Kaposi sarcoma-associated herpesvirus infection	2/193	0.0494860473089636	0.0974725174267466	0	0	5.91533283470456	17.7818721683768	HLA-C;HLA-A
Viral carcinogenesis	2/203	0.0541395517568243	0.103502084240988	0	0	5.6181947405828	16.3837248608518	HLA-C;HLA-A
Asthma	1/31	0.0558271110621512	0.103678920543995	0	0	18.4564814814815	53.2560973291931	HLA-DRB3
Endocytosis	2/252	0.0789842806816366	0.142610506786288	0	0	4.50582857142857	11.4380747786438	HLA-C;HLA-A
Intestinal immune network for IgA production	1/48	0.0851421778428748	0.149574096210456	0	0	11.7706855791962	28.9962922204978	HLA-DRB3
Malaria	1/50	0.0885322278902677	0.151436705601774	0	0	11.2891156462585	27.3692036867235	KLRB1
Legionellosis	1/57	0.100301423014591	0.167169038357651	0	0	9.87450396825397	22.7071663783518	EEF1A1
Mineral absorption	1/60	0.10529997887595	0.171112465673419	0	0	9.37099811676083	21.0935738094193	MT2A
Inflammatory bowel disease	1/65	0.113570921330988	0.180051460646688	0	0	8.63671875	18.7876942219951	HLA-DRB3
Fc epsilon RI signaling pathway	1/68	0.118497727521693	0.183389340212143	0	0	8.24875621890547	17.5934545260839	ALOX5AP
Human papillomavirus infection	2/331	0.124768918073842	0.188604178483715	0	0	3.41016066000868	7.09753978652431	HLA-C;HLA-A
Colorectal cancer	1/86	0.147503853536149	0.21444233115444	0	0	6.49607843137255	12.4328508621548	BCL2L11
