Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	20/78	1.80276587379702e-22	3.47933813642824e-20	0	0	35.0657660860292	1755.65699553012	CD74;HSPA8;HLA-DRB4;KLRC2;KLRC3;KLRC4;IFI30;CTSS;KIR2DL4;HLA-DMA;CD4;HLA-DMB;IFNG;CD8B;CD8A;KLRD1;KLRC1;HLA-DRB3;HLA-DRB1;HLA-DQB1
Graft-versus-host disease	12/42	1.37723027784173e-14	1.32902721811727e-12	0	0	39.1207920792079	1248.58377183586	HLA-DMA;HLA-DMB;HLA-DRB4;IFNG;PRF1;GZMB;KLRD1;KLRC1;HLA-DRB3;IL2;HLA-DRB1;HLA-DQB1
Allograft rejection	11/38	1.5187437814724e-13	9.77058499413913e-12	0	0	39.6549899653348	1170.44568650974	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;IFNG;PRF1;GZMB;HLA-DRB3;IL2;HLA-DRB1;HLA-DQB1
Cytokine-cytokine receptor interaction	22/295	1.00768853841576e-12	4.86209719785604e-11	0	0	8.18998015873016	226.23478656387	CCL20;CCL4L1;CCL4L2;TNFRSF9;TNFRSF1B;IL2;CD4;CD40LG;IFNG;CCL5;CCL4;XCL2;CCL3;CD27;XCL1;TNFSF8;CCR7;TNFRSF25;CCR6;LTB;IL6ST;IL7R
Leishmaniasis	13/77	1.68084966790473e-12	6.48807971811224e-11	0	0	19.9305037313433	540.350270418472	ITGB1;HLA-DRB4;CYBB;EEF1A1;NFKBIA;FCGR3A;HLA-DMA;HLA-DMB;IFNG;PTPN6;HLA-DRB3;HLA-DRB1;HLA-DQB1
Th1 and Th2 cell differentiation	13/92	1.77451757562157e-11	5.70803153491604e-10	0	0	16.1339505006612	399.394451048734	HLA-DRB4;GATA3;RUNX3;IL2;NFKBIA;HLA-DMA;CD4;MAF;HLA-DMB;IFNG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Type I diabetes mellitus	10/43	2.24477043584754e-11	6.18915277312251e-10	0	0	29.3419489007724	719.459679979097	HLA-DMA;HLA-DMB;HLA-DRB4;IFNG;PRF1;GZMB;HLA-DRB3;IL2;HLA-DRB1;HLA-DQB1
Viral protein interaction with cytokine and cytokine receptor	13/100	5.24278086927576e-11	1.26482088471278e-09	0	0	14.6444215703094	346.656654822334	CCL4L1;CCL20;CCL4L2;TNFRSF1B;IL2;CCL5;CCL4;XCL2;CCL3;XCL1;CCR7;CCR6;IL6ST
Inflammatory bowel disease	11/65	8.77912280950455e-11	1.88263411359375e-09	0	0	19.8004013866083	458.499273188177	HLA-DMA;MAF;HLA-DMB;HLA-DRB4;IFNG;GATA3;HLA-DRB3;FOXP3;IL2;HLA-DRB1;HLA-DQB1
Th17 cell differentiation	13/107	1.25076408406099e-10	2.41397468223772e-09	0	0	13.549063194665	308.947043714134	HLA-DRB4;GATA3;FOXP3;IL2;NFKBIA;HLA-DMA;CD4;HLA-DMB;IFNG;IL6ST;HLA-DRB3;HLA-DRB1;HLA-DQB1
