Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Oxidative phosphorylation	63/133	3.62721090424055e-35	1.0917904821764e-32	11.3383983572895	899.157828076815	PPA1;UQCRC2;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV2;COX8A;ATP6V0C;ATP6V0B;COX7A2L;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;ATP6V1F;CYC1;NDUFC2;NDUFC1;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;ATP5ME;COX7C;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;LHPP;UQCRFS1;COX4I1;ATP5MG;ATP5MF;ATP6V1G1;ATP5PF;ATP6V0E1;ATP5PD;NDUFA6;NDUFA5;ATP5PB;NDUFA4;NDUFA2;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C	1	KEGG_2021_Human
Parkinson disease	83/249	3.05565096048697e-32	4.59875469553289e-30	6.35322692574601	461.026551790571	PSMC4;PSMC5;UQCRC2;BAX;CALM3;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD8;COX8A;COX7A2L;TXN;UBE2J2;ATP5F1D;ATP5F1E;COX6C;COX7C;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;NDUFB11;NDUFB10;PARK7;COX6A1;KIF5B;NDUFV2;MAP3K5;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;UBC;CYC1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;PSMD11;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC2;VDAC1;SLC25A6;UBA52;SLC25A5	2	KEGG_2021_Human
Huntington disease	92/306	1.18247557959896e-31	1.18641716486429e-29	5.48250926747768	390.423343038187	PSMC4;PSMC5;UQCRC2;BAX;UQCR10;UQCR11;PSMD8;AP2S1;COX8A;COX7A2L;ATP5F1D;ATP5F1E;COX6C;COX7C;CLTB;CLTA;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;NDUFAB1;PSMA1;PPARG;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;MAP3K5;CREB1;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;AP2M1;GPX7;NDUFC2;WIPI2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;PSMD11;NDUFB9;DNAH8;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;SOD1;SOD2;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;BECN1;DCTN3;HDAC1;POLR2G;POLR2J;IFT57	3	KEGG_2021_Human
Diabetic cardiomyopathy	72/203	4.58950145849845e-30	3.45359984752008e-28	6.94404138540155	469.096253687212	UQCRC2;PDHB;UQCR10;UQCR11;COX8A;PRKCB;COX7A2L;ATP5F1D;ATP5F1E;COX6C;COX7C;ATP5PF;ATP5PD;ATP5PB;PARP1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;RAC2;TGFB1;PPP1CA;RELA;NDUFB11;NDUFB10;COX6A1;PPP1CC;NDUFV2;CYBA;NCF2;UQCRB;NCF4;ATP5MC3;COX7A2;ATP5MC2;UQCRH;MPC2;CYC1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;TBC1D4;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;GAPDH;PTEN	4	KEGG_2021_Human
Prion disease	82/273	2.71551563733881e-28	1.63474041367796e-26	5.44390063248397	345.542886471459	PSMC4;PSMC5;UQCRC2;BAX;UQCR10;UQCR11;PSMD8;COX8A;COX7A2L;CSNK2B;ATP5F1D;ATP5F1E;COX6C;COX7C;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAC2;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;CYBA;CREB1;SEM1;NCF2;UQCRB;NCF4;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;HSPA8;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;PSMD11;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;SOD1;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5	5	KEGG_2021_Human
Ribosome	61/158	5.35798433175781e-28	2.68792213976517e-26	7.90015573140912	496.080757546329	RPL22;RPS8;RPS9;RPL24;RPL23;RPS7;MRPS18C;RPSA;FAU;RPL26;RPL28;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS2;RPL19;RPL18;RPS27;MRPL10;RPS26;RPS28;RPS23;RSL24D1;RPS24;RPL5;RPL6;RPL31;RPL30;RPL4;MRPL13;MRPL14;RPL7;RPL8;MRPL4;RPS15;RPS17;RPL37;RPL36;RPS11;RPS13;MRPL28;RPL13A;MRPL27;MRPS15;MRPS12;MRPL34;RPS15A;MRPS21;RPL35A;UBA52;RPLP0;RPLP1;RPS4X;RPL18A;RPL7A	6	KEGG_2021_Human
Amyotrophic lateral sclerosis	92/364	1.98078014227671e-25	8.51735461178984e-24	4.29974531712126	244.574400498331	PSMC4;PSMC5;UQCRC2;BAX;PFN1;OPTN;UQCR10;UQCR11;ACTB;PSMD8;COX8A;GABARAPL2;COX7A2L;GABARAP;ATP5F1D;ATP5F1E;COX6C;COX7C;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;NDUFB11;NDUFB10;TANK;COX6A1;KIF5B;NDUFV2;MAP3K5;MAP2K3;SEM1;CHMP2B;RAB5A;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;TPR;CYC1;GPX7;NDUFC2;WIPI2;NDUFC1;TNFRSF1B;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;PSMD11;NDUFB9;DNAH8;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;CASP1;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;SOD1;VDAC1;BECN1;DCTN3;HNRNPA1	7	KEGG_2021_Human
Pathways of neurodegeneration	107/475	5.51568147773613e-25	2.07527515599822e-23	3.71566536773956	207.54603976231	TPTEP2-CSNK1E;PSMC4;PSMC5;UQCRC2;BAX;OPTN;PSMD8;GABARAPL2;PRKCB;GABARAP;ATXN1;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA1;NDUFA12;NDUFA13;NDUFA11;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;PARK7;TANK;MAP3K5;MAP2K3;RAB5A;UQCRB;UQCRH;GPX7;NDUFC2;WIPI2;NDUFC1;TNFRSF1B;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COX4I1;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;SLC25A6;UBA52;SLC25A5;BECN1;HSD17B10;BAK1;CALM3;UQCR10;UQCR11;UBE2L6;UBE2L3;COX8A;COX7A2L;CSNK2B;UBE2J2;ATP5F1D;ATP5F1E;COX6C;COX7C;ATP5PF;ATP5PD;ATP5PB;NDUFAB1;COX5A;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;FAS;RELA;NDUFB11;NDUFB10;COX6A1;KIF5B;CAPN1;NDUFV2;SEM1;CHMP2B;ATP5MC3;COX7A2;ATP5MC2;UBC;CYC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;PSMD11;DNAH8;UQCRFS1;SOD1;VDAC3;VDAC2;VDAC1;DCTN3;IFT57	8	KEGG_2021_Human
Thermogenesis	69/232	1.02364818071581e-23	3.42353447106065e-22	5.32792359749541	282.039412406877	UQCRC2;UQCR10;UQCR11;ACTB;COX8A;COX7A2L;GRB2;ATP5F1D;ATP5F1E;COX6C;ATP5ME;COX7C;ATP5MG;ATP5MF;ATP5PF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;PPARG;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;NDUFB11;NDUFB10;COX6A1;NDUFV2;MAP3K5;MAP2K3;CREB1;RHEB;FGFR1;COX16;UQCRB;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;COX14;CYC1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COX4I1;COA6;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;RPS6KB2;RPS6KA1	9	KEGG_2021_Human
Non-alcoholic fatty liver disease	54/155	1.94296288597565e-22	5.84831828678669e-21	6.68316831683168	334.109347866479	TGFB1;FAS;UQCRC2;BAX;RELA;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;BCL2L11;NDUFV2;MAP3K5;COX8A;COX7A2L;UQCRB;COX7A2;UQCRH;CYC1;IL6R;NDUFC2;NDUFC1;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS2;COX7C;NDUFB9;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;SOCS3;UQCRFS1;COX4I1;MLX;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;COX6B1;CDC42;NDUFAB1;PPARG;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;BID	10	KEGG_2021_Human
