Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	26/295	1.87591824317071e-14	4.10826095254385e-12	0	0	7.97356814315418	252.021310103101	CCL3L1;CCL4L1;CCL4L2;FASLG;CXCR6;CXCL13;TNFSF13B;CXCR3;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;IL32;TNFRSF18;CD4;CD40LG;IFNG;IL2RB;XCL2;CD27;XCL1;TNFRSF25;LTB;IL7R
Antigen processing and presentation	15/78	8.03916745175698e-14	8.80288835967389e-12	0	0	18.9656834393676	571.850741392375	CD74;HSP90AB1;HLA-DRB4;KLRC2;KLRC3;KLRC4;KIR3DL2;CTSS;CD4;IFNG;CD8B;CTSL;CD8A;PSME2;KLRD1
Apoptosis	17/142	5.47322099710985e-12	3.99545132789019e-10	0	0	10.8872163265306	282.318081289998	GADD45B;PRF1;GZMB;FASLG;CTSW;PIK3R1;FOS;TUBA4A;CTSS;NFKBIA;CTSL;PMAIP1;CTSH;BAX;CTSD;CTSC;BIRC3
Viral protein interaction with cytokine and cytokine receptor	13/100	6.41647057912267e-10	3.51301764206966e-08	0	0	11.7925956700365	249.613668741414	CCL3L1;CCL4L1;CCL4L2;CXCL13;CXCR3;CCL5;CCL4;IL2RB;XCL2;CCL3;XCL1;CCR7;CCR6
Natural killer cell mediated cytotoxicity	14/131	1.93792702036095e-09	8.48812034918094e-08	0	0	9.46698373311277	189.923285632169	KLRC2;KLRC3;SH2D1A;ITGB2;PRF1;ICAM2;GZMB;FASLG;PIK3R1;KIR3DL2;TYROBP;KLRK1;IFNG;KLRD1
Rheumatoid arthritis	11/93	3.73367955347709e-08	1.18286005903919e-06	0	0	10.5051015450394	179.671761657856	HLA-DRB4;IFNG;CCL3L1;CTSL;CCL5;ITGB2;CCL3;FOS;LTB;TNFSF13B;ATP6V1F
Chemokine signaling pathway	15/192	3.78083123893805e-08	1.18286005903919e-06	0	0	6.71138406642421	114.702499005488	CCL3L1;CCL4L1;CCL4L2;PIK3R1;CXCR6;CXCL13;NFKBIA;CXCR3;CCL5;CCL4;XCL2;CCL3;XCL1;CCR7;CCR6
Human cytomegalovirus infection	16/225	4.95537038755988e-08	1.35653264359452e-06	0	0	6.07741082195511	102.223319163085	CDKN1A;CCL3L1;CDKN2A;CCL4L1;PTGER2;CCL4L2;FASLG;PIK3R1;NFKBIA;MYC;CCL5;CCL4;EIF4EBP1;CCL3;BAX;CALM3
Cell adhesion molecules	13/148	7.88657839975759e-08	1.91906741060768e-06	0	0	7.5811096236799	123.992977685125	VCAM1;HLA-DRB4;ITGB2;ICAM2;VCAN;CD4;CD40LG;CD8B;SELL;CD8A;PECAM1;PDCD1;TIGIT
NF-kappa B signaling pathway	11/104	1.20327770190327e-07	2.63517816716815e-06	0	0	9.25737908580731	147.498250511518	NFKBIA;VCAM1;CD40LG;GADD45B;CCL4L1;CCL4L2;CCL4;LY96;LTB;TNFSF13B;BIRC3
Lipid and atherosclerosis	15/215	1.67901047485944e-07	3.34275721812924e-06	0	0	5.93259109311741	92.5477746027023	VCAM1;HSP90AB1;CCL3L1;CYBB;LY96;FASLG;PIK3R1;FOS;PYCARD;NFKBIA;CD40LG;CCL5;CCL3;BAX;CALM3
Colorectal cancer	10/86	1.85177256870248e-07	3.37092909862259e-06	0	0	10.266290726817	159.147549405318	CDKN1A;GADD45B;MYC;LEF1;TCF7;PMAIP1;BAX;FOS;PIK3R1;AREG
Salmonella infection	16/249	2.00100814073487e-07	3.37092909862259e-06	0	0	5.44471195784919	83.9816575595112	HSP90AB1;ANXA2;ARPC1B;TCF7;LEF1;LY96;FOS;DYNLL1;TUBA4A;PYCARD;NFKBIA;MYC;BAX;PFN1;GAPDH;BIRC3
Malaria	8/50	2.60021764839424e-07	4.06748332141671e-06	0	0	14.7701537307837	223.952463306129	KLRK1;VCAM1;CD40LG;IFNG;KLRB1;CD81;ITGB2;PECAM1
Lysosome	11/128	9.95597504832645e-07	1.43561431350243e-05	0	0	7.34943984744782	101.568691113971	CD63;CTSL;NPC2;PSAP;CTSH;CTSW;CD68;LITAF;CTSD;CTSS;CTSC
Toll-like receptor signaling pathway	10/104	1.11041518562429e-06	1.43561431350243e-05	0	0	8.29280648429585	113.700816856643	NFKBIA;CCL3L1;CCL4L1;CCL4L2;CCL5;CCL4;CCL3;LY96;PIK3R1;FOS
Graft-versus-host disease	7/42	1.11440380500188e-06	1.43561431350243e-05	0	0	15.4533333333333	211.821791588082	HLA-DRB4;IFNG;PRF1;GZMB;FASLG;KLRD1;KIR3DL2
Human T-cell leukemia virus 1 infection	13/219	6.75729700389445e-06	7.84852015222537e-05	0	0	4.95020860139587	58.9316769930338	CDKN1A;SPI1;HLA-DRB4;CDKN2A;ITGB2;PIK3R1;FOS;NFKBIA;CD4;PTTG1;MYC;IL2RB;BAX
Pertussis	8/76	6.80921839690785e-06	7.84852015222537e-05	0	0	9.11069939786938	108.392115508596	PYCARD;C1QA;IRF1;ITGB2;CFL1;LY96;CALM3;FOS
Pathways in cancer	21/531	7.53386979643908e-06	7.8550429599577e-05	0	0	3.28523309738833	38.752943826752	CDKN1A;SPI1;HSP90AB1;GADD45B;CDKN2A;GSTP1;PTGER2;TCF7;LEF1;FASLG;PIK3R1;FOS;NFKBIA;IFNG;MYC;IL2RB;PMAIP1;BAX;CALM3;IL7R;BIRC3
Chagas disease	9/102	7.84816537422665e-06	7.8550429599577e-05	0	0	7.51434400102002	88.3328477703716	NFKBIA;C1QA;CCL3L1;IFNG;CCL5;CCL3;FASLG;PIK3R1;FOS
Thyroid cancer	6/37	7.89091073603057e-06	7.8550429599577e-05	0	0	14.8994455645161	175.065490603643	CDKN1A;GADD45B;MYC;TCF7;LEF1;BAX
T cell receptor signaling pathway	9/104	9.20268687466501e-06	8.40636380367019e-05	0	0	7.35539837736634	85.2933103926785	NFKBIA;CD4;CD40LG;CD8B;IFNG;CD8A;PIK3R1;FOS;PDCD1
Allograft rejection	6/38	9.26825797695331e-06	8.40636380367019e-05	0	0	14.43310546875	167.264034145515	HLA-DRB4;CD40LG;IFNG;PRF1;GZMB;FASLG
Kaposi sarcoma-associated herpesvirus infection	12/193	9.59630571195228e-06	8.40636380367019e-05	0	0	5.18638674033149	59.9241988431739	NFKBIA;GABARAPL1;CDKN1A;CLEC2B;MYC;TCF7;UBC;LEF1;BAX;CALM3;PIK3R1;FOS
Endometrial cancer	7/58	1.03902805422828e-05	8.75181322599972e-05	0	0	10.59661668589	121.592359060996	CDKN1A;GADD45B;MYC;LEF1;TCF7;BAX;PIK3R1
HIF-1 signaling pathway	9/109	1.3491686773284e-05	0.000109432570494415	0	0	6.98584980237154	78.335385649778	LDHA;CDKN1A;IFNG;EIF4EBP1;CYBB;ENO1;PIK3R1;TIMP1;GAPDH
