pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00363625467609564	0.0509075654653389	0.431707695803346	0.649359995064287	1.44075814948394	95	PARP14,IFI44,OAS1,UBE2L6,SELL,TRIM21,BST2,EPSTI1,MOV10,LPAR6,IFI35,HELZ2,CMTR1,IFIH1,STAT2,TRIM25,NUB1,TMEM140,MX1,B2M,CSF1,CMPK2,DHX58,IL7,CD47,USP18,UBA7,IFIT2,TRIM5,SLC25A28,SAMD9,PARP9,RSAD2,TDRD7,GBP4,EIF2AK2,IFIT3,IL15,GBP2,IRF9,CNP,ADAR,TRAFD1,PARP12,ISG20,ELF1,PLSCR1,OGFR,RTP4,IFITM1,IFI44L,PSME2,PSME1,MVB12A,NCOA7,OASL
HALLMARK_ANGIOGENESIS	0.0141129254717167	0.0987904783020171	0.380730400722792	-0.645718849323175	-1.43896282784967	36	S100A4,TIMP1,LRPAP1
HALLMARK_APICAL_SURFACE	0.0482673267326733	0.225247524752475	0.227987202850442	0.665443191546296	1.35686950522612	43	MAL,LYN,IL2RB,AFAP1L2,GSTM3,CD160,NCOA6,ADAM10,HSPB1,TMEM8B,MDGA1,BRCA1,GATA3,SCUBE1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.235074626865672	0.822761194029851	0.0946646223153342	0.559657804411546	1.13642168553531	42	ADAM17,MYC,CUL1,MAML1,KAT2A,PSEN2,JAG2,PPARD,FRAT1,NKD1,HDAC11,WNT1,FZD1,CCND2,AXIN2,DLL1,HEY1,NOTCH4,JAG1,CSNK1E,PTCH1,NCSTN,RBPJ
HALLMARK_NOTCH_SIGNALING	0.311772315653299	0.847926267281106	0.0810802057550866	0.568292034165765	1.1106316597874	32	CUL1,DTX2,KAT2A,MAML2,ARRB1,PSEN2,SAP30,PPARD,PSENEN,APH1A,FZD1,DLL1,SKP1,JAG1,FZD7
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.367567567567568	0.847926267281106	0.169570644405628	-0.427100509413462	-1.0229290131624	47	JUNB,PDLIM1,PRNP,PRDX2,TXN,PFKP,G6PD,CDKN2D,STK25,GSR,PRDX6,HMOX2,NQO1,SCAF4,GCLC,EGLN2,LAMTOR5,TXNRD2,IPCEF1,LSP1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.423963133640553	0.847926267281106	0.0598603117764473	0.462717698743404	1.01742406690114	87	CXCL13,HMOX1,STAT1,IL18R1,IL15RA,CD38,IL6ST,STAT2,GRB2,CSF1,TNFRSF12A,IL7,TYK2,IL17RA,MAP3K8,IFNGR2,IRF9,FAS,CSF2,CCR1,SOCS3
HALLMARK_PROTEIN_SECRETION	0.570247933884298	0.981264637002342	0.16823816568964	-0.361843015987302	-0.961216436176185	95	COPE,COPB2,M6PR,ARCN1,MAPK1,ATP1A1,BNIP3,VAMP3,RAB9A,ARFGEF1,ANP32E,TMX1,PAM,ARFGAP3,AP2B1,VPS45,SEC24D,STX7,ZW10,USO1,RAB2A,NAPA,SNAP23,ARFGEF2,SCAMP1,COPB1,AP3S1,AP1G1,CD63,STX12,RAB22A
HALLMARK_ANDROGEN_RESPONSE	0.69672131147541	0.981264637002342	0.150169802128406	-0.347700887936657	-0.928678107815494	96	IQGAP2,INSIG1,PTK2B,PDLIM5,MYL12A,CDK6,SAT1,ELK4,XRCC5,HPGD,CAMKK2,SEC24D,GNAI3,GSR,MAF,HMGCS1,SGK1,ELOVL5,ZMIZ1,DBI,SLC26A2,NCOA4,ACSL3,CCND3,NDRG1,SLC38A2,SPCS3,PGM3,UBE2J1,IDI1,RRP12,ANKH,TPD52,UBE2I
HALLMARK_PANCREAS_BETA_CELLS	0.79875	0.981264637002342	0.0343431191135615	0.405802711409212	0.818342293149262	40	FOXO1,ELP4,STXBP1,SEC11A,SPCS1,SRP9
HALLMARK_TGF_BETA_SIGNALING	0.881785283474065	0.981264637002342	0.0277292221875017	0.37146972782134	0.777085394410171	54	FURIN,HIPK2,SMAD1,BMPR1A,FKBP1A,TGIF1,PMEPA1,ACVR1,SMURF1,SMURF2,IFNGR2,THBS1,BCAR3,PPP1CA,SERPINE1,CDK9,RHOA,SMAD3,ENG
HALLMARK_MYC_TARGETS_V2	0.896510228640193	0.981264637002342	0.0267456741432593	0.366374079212773	0.770367341009679	58	GNL3,EXOSC5,PRMT3,HSPE1,MYC,MAP3K6,PPRC1,SORD,MCM4,NPM1,DDX18,GRWD1,PES1,SLC19A1,HSPD1,CBX3,PPAN,BYSL,IPO4,LAS1L
HALLMARK_HEDGEHOG_SIGNALING	0.975845410628019	0.981264637002342	0.0908241419007155	-0.332545269432929	-0.733893382771734	35	ETS2,CDK6,LDB1,MYH9,DPYSL2,CDK5R1
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.981264637002342	0.981264637002342	0.0201218228563507	0.327848084598096	0.710695307251013	73	ACAT2,PDK3,FBXO6,ALDOC,FASN,GLDC,TNFRSF12A,LDLR,NSDHL,LSS,TP53INP1,ERRFI1,ATF3,SCD,HSD17B7,ALCAM,GUSB,CXCL16,FDPS,PLSCR1,GSTM2,ABCA2,SC5D
