Gene	Rank
CA2	0.293960943672858
GLO1	0.258034932702498
PLCB1	0.223403033918057
RBKS	0.210753763950265
LDHA	0.201707067671803
GYG1	0.194705266338988
PFKFB3	0.186054254109043
GFPT2	0.173594465558029
PGK1	0.138826752918705
PPA1	0.137085754929801
ATP5F1B	0.136156637174111
ME1	0.135209022028423
GAPDH	0.132074911735156
TPI1	0.127016312323148
NDUFB2	0.11959789208539
ENO1	0.108258877006718
ATP6AP1	0.104542236919974
HYI	0.102219723051681
ELOVL6	0.100173536815496
SQOR	0.0954479740846087
UAP1	0.0906509488131449
PIP4K2A	0.0867468904755433
CYB5R3	0.0858814364010244
PLCB3	0.0844849000358002
GNPDA1	0.0814958084616771
KHK	0.0803270571457366
ENO2	0.079369819877532
GALM	0.0791585372567482
ELOVL1	0.0763704826931419
HEXB	0.072611391044759
GFPT1	0.0722843516093958
ACACB	0.0708746005751892
ITPKC	0.0657668119704675
DLST	0.064470333715792
GCSH	0.0640064988253656
PLCG1	0.0638058266387685
CA5B	0.0630469568418965
ACLY	0.0618602456331237
ACAA2	0.0616193762479526
PGAM1	0.0598311741619706
GYS1	0.056993025316518
CYB5R1	0.0569927516622313
ATP5F1C	0.0568933800400664
GLUD1	0.0557868289512344
MIOX	0.0536843386897019
ENPP1	0.0536829482280742
ITPKA	0.0536827760063248
ELOVL3	0.0536795642459773
SDHD	0.0530847652208445
PGM2	0.0523622080302218
LHPP	0.0520725994647334
GAA	0.0504322125483898
GLA	0.0498758917804167
MDH1	0.049687104414761
GALT	0.0487712251120658
HK1	0.0486923164345364
INPP4A	0.0484738381695938
IPMK	0.0464374746434393
NDUFB7	0.0462489989631194
CAT	0.0460974589807066
ACAT1	0.0460786648931442
UGDH	0.0452367108638854
ACSL1	0.0452192832957569
MTM1	0.0449094587831231
SUCLG2	0.0444555615363294
ACSBG1	0.0443517583830206
AMDHD2	0.0425331294786127
ATP6V1E2	0.0424729067943772
FH	0.0420370159109918
L2HGDH	0.0416750505910403
IMPA2	0.0407766287892691
PIP4K2B	0.0399217537000514
SUCLA2	0.0388782078629139
EHHADH	0.0383100197758866
SORD	0.0366477370197336
INPP4B	0.0360893966880112
IPPK	0.0358909454589759
NDUFB3	0.034966347028601
ACSL6	0.0347297540900185
ADPGK	0.0346947955613398
GMPPB	0.0344162524402111
ACSS2	0.0344054642201121
SDHC	0.0340317108178782
GNE	0.0339927908369398
PPT1	0.0338098386036327
ENO3	0.0336201257817619
SACM1L	0.0322713761612679
NDUFA9	0.0321254011035817
GALE	0.032010576204841
NDUFA5	0.0317491062446677
IDH3A	0.0310090176766772
PKM	0.0304511589832365
PIK3C3	0.030186998442719
ELOVL4	0.0300356877448033
NANS	0.0299657195765206
ATP6V1G1	0.0296563960522055
PGD	0.0294961785824236
ACYP1	0.0288036856732431
COX7B	0.0285290771048578
ACSL5	0.0268981234441619
SYNJ2	0.0268780372302994
SDHB	0.0267031338881903
GBE1	0.0263640948698838
PFKM	0.0255996735428569
BCKDHA	0.0250569297123071
COX4I1	0.0241683211717699
ATP6V0A1	0.0240406875107069
DLD	0.0228319600620119
PCCB	0.0228132982370567
ATP6V1F	0.0224836641601754
NAGK	0.021977657200069
FPGT	0.0215107380843417
NDUFS1	0.0212018754746062
PIP5KL1	0.0211893765570346
H6PD	0.021182236562341
ATP5MG	0.0210927375083769
BCKDHB	0.0203060694607626
PLCD1	0.0197308830733407
NDUFV1	0.0194416968660256
COX17	0.0194268926296804
PPT2	0.0188892182029888
PAPSS1	0.0184571989474139
MTMR6	0.0184378463759901
ALDOA	0.0184361228053012
MTMR8	0.0183654866676698
CPT1A	0.0177138870021062
ALDH6A1	0.017266265889059
PFKFB4	0.0167976994139733
ACSL3	0.0158437051958274
ACSM3	0.0150674801118653
ISPD	0.0149660617742987
GCK	0.014965841001068
ECHS1	0.0145020273900838
CMAS	0.0141247021387713
PI4KA	0.01412050052077
ACO1	0.0139859744318334
COX11	0.0139742523720489
PI4KB	0.0134127033639057
TALDO1	0.0133249644640351
COX6A1	0.013119868954996
THEM4	0.0130473493333981
FBP1	0.0129863922075586
MPST	0.0128775324260053
UQCRQ	0.01247275800507
ATP5PB	0.011203761026016
PIK3C2B	0.0101405141777297
HMGCS1	0.00986409946391806
GUSB	0.00952507645623147
ATP6V0C	0.00931083876266787
CYB5R4	0.00913511726846873
G6PC3	0.00894395022888402
ACADM	0.00879687019265418
HADHB	0.00858262249414649
NDUFAB1	0.00751432402982246
PYGM	0.00742433420979155
ATP6V1A	0.0071468365318808
ACADSB	0.00692800322343861
HACD3	0.00685391584774453
TST	0.00608609012272246
PIP5K1C	0.00580085844412852
ACSL4	0.00579960234054181
GNPNAT1	0.0054057045697347
UQCR11	0.00509051689420509
NDUFV3	0.00397249779307401
SUCLG1	0.00391712167800542
MCAT	0.00360265305707006
PC	0.00357283675000124
PDHA1	0.00346032022662804
ACYP2	0.00286161071650268
COX7A2L	0.0021219553234996
NDUFS7	0.00192859024103513
DLAT	0.00172598355428731
ATP6V0D1	0.00156928182598423
HMGCL	0.00148061502146867
MTMR2	0.000609203584543543
COX15	0.000263831349056594
CYP4A11	0
CYP4A22	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
CHIA	0
HAO2	0
HMGCS2	0
CA14	0
THEM5	0
PKLR	0
ATP6V1B1	0
LCT	0
G6PC2	0
GAD1	0
ACADL	0
PLCD4	0
UGT1A8	0
UGT1A10	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
UGT1A5	0
UGT1A4	0
UGT1A3	0
UGT1A1	0
AGXT	0
PLCH1	0
SI	0
COX7B2	0
UGT2B17	0
UGT2B15	0
UGT2B10	0
UGT2A3	0
UGT2B7	0
UGT2B11	0
UGT2B28	0
UGT2B4	0
UGT2A1	0
UGT2A2	0
PDHA2	0
ADH4	0
ADH6	0
ADH1A	0
ADH1B	0
ADH1C	0
ADH7	0
TKTL2	0
ELOVL7	0
ACOT12	0
HK3	0
ELOVL2	0
PGK2	0
HMGCLL1	0
PRPS1L1	0
AKR1B10	0
ATP6V0A4	0
MGAM	0
MGAM2	0
GYG2	0
RGN	0
PFKFB1	0
PGAM4	0
GLUD2	0
CA1	0
CA3	0
ATP6V0D2	0
CA9	0
FBP2	0
ALDOB	0
LDHC	0
LDHAL6A	0
ALDH3B2	0
ALDH3B1	0
NDUFC2-KCTD14	0
TREH	0
OLAH	0
GAD2	0
OGDHL	0
PAPSS2	0
ACSM6	0
HOGA1	0
RPEL1	0
ENO4	0
