Gene	Rank
THEM4	0.143524432018844
ELOVL5	0.0950811401902788
ACYP2	0.0919665866288522
PIK3CB	0.0816926721781407
PLCD1	0.0785726047011226
GNPDA1	0.0716994253678289
OGDH	0.0627164150867769
SQOR	0.0620905005620637
PIKFYVE	0.0575210023743711
CRYL1	0.0532905791227123
PAPSS1	0.0496854411062962
ETHE1	0.0487588221679833
TKTL1	0.0460991733167316
PLCH2	0.0430715553180225
PIK3CA	0.0377949947944856
CA2	0.0305916637440071
ADH1C	0.0305718150837678
ATP6V1G1	0.0289584377181433
ABAT	0.0286534797953434
PFKM	0.0274948010178612
ACSL6	0.0268814773251117
ALDOC	0.0265885561847957
INPP5K	0.0257768314356093
MTMR3	0.0257168083160772
GALT	0.0250245054095494
PIP5KL1	0.0249850972846924
PLCB2	0.0245121543635073
NDUFA4L2	0.0244262944407622
ACLY	0.0239589757352686
GALM	0.0237771060755065
FUK	0.0219381524011188
SUOX	0.0216549909167926
LHPP	0.0206533191846957
GFPT2	0.0175378565389299
PYGB	0.0151420736200038
ITPKA	0.0150253142470949
PIP5K1B	0.0143468975100642
PFKFB4	0.0134991913645012
TKT	0.0125878254560071
PIK3C3	0.0121695367819913
HKDC1	0.0119962575901433
GLYCTK	0.0117171954310742
HK2	0.0117112134929998
GNE	0.0114892083217863
PGLS	0.0113693314642079
LDHB	0.0111155953727761
PC	0.0100745944843258
CPT1B	0.0095614486102578
UXS1	0.00920730311619716
PLCD3	0.00907930905171998
ATP6V0A1	0.00858873115857657
HACD2	0.00781552870336577
OCRL	0.00615622590384356
ATP6V1C2	0.00557452416346241
TECR	0.00488888482077406
FPGT	0.0047962399862724
ACADSB	0.00417054487178548
INPP5A	0.00304836339320808
GLUD1	0.00203782660729406
ALDH6A1	0.00126241668040215
PGM2L1	0.000944859954455713
PLCE1	0.000898840413645404
PLCG1	0.000721240669861774
CYP4A11	0
CYP4A22	0
AMY2A	0
AMY1A	0
AMY1B	0
AMY1C	0
CHIA	0
HAO2	0
HMGCS2	0
PKLR	0
CHIT1	0
ATP6V1B1	0
G6PC2	0
ACADL	0
UGT1A8	0
UGT1A10	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
UGT1A5	0
UGT1A4	0
UGT1A3	0
UGT1A1	0
AGXT	0
PLCH1	0
SI	0
COX7B2	0
UGT2B17	0
UGT2B15	0
UGT2B10	0
UGT2A3	0
UGT2B7	0
UGT2B11	0
UGT2B28	0
UGT2B4	0
UGT2A1	0
UGT2A2	0
PDHA2	0
ADH4	0
ADH6	0
ADH1A	0
ADH1B	0
ADH7	0
TKTL2	0
ACOT12	0
ALDH7A1	0
ELOVL2	0
PGK2	0
HMGCLL1	0
PRPS1L1	0
AKR1B10	0
MGAM2	0
GYG2	0
RGN	0
PGAM4	0
CA3	0
ATP6V0D2	0
FBP2	0
ALDOB	0
LDHC	0
ALDH3B2	0
ALDH3B1	0
NDUFC2-KCTD14	0
TREH	0
GAD2	0
ACSM6	0
HOGA1	0
RPEL1	0
ENO4	0
ACSM4	0
PIK3C2G	0
PLCZ1	0
GYS2	0
LALBA	0
ACSS3	0
ATP4B	0
PYGL	0
COX8C	0
LDHAL6B	0
CA12	0
ALDH1A3	0
ACSM5	0
ACSM2A	0
ACSM2B	0
COX6A2	0
CA7	0
CA5A	0
ALDH3A1	0
G6PC	0
CA4	0
HAO1	0
PLCB4	0
COX4I2	0
PCK1	0
ATP4A	0
COX7A1	0
PLCB3	-0.000167211683222401
SYNJ1	-0.000202366435960284
CA5B	-0.000701817572868559
COX11	-0.00101764759791241
GLB1	-0.00150158187085965
RENBP	-0.0026217587827825
OGDHL	-0.0038012867971623
GBE1	-0.00414598670853731
HAGH	-0.00485853630961815
ALDH9A1	-0.0057709841811497
PIP5K1C	-0.00580645748164543
NDUFV3	-0.00627003921979894
GNPDA2	-0.00668178209814616
MPI	-0.00719826244096031
ITPKC	-0.00844132441129823
ELOVL4	-0.00848259706295896
ADPGK	-0.00911749493535511
BPNT1	-0.00914047787234146
MUT	-0.00950529727828575
PIK3C2B	-0.00955644770393869
PGM1	-0.00961025978371681
PYGM	-0.00998477368151516
ACOX3	-0.0103802852127917
PTEN	-0.0104968520411601
FBP1	-0.0114575227983147
PFKL	-0.0114747549857359
MTM1	-0.0117480361171433
TCIRG1	-0.0122071602471785
ATP6V1A	-0.0131323402359839
IPPK	-0.0131437000527742
INPP5E	-0.0133985994027502
ATP6V0E1	-0.0138083347298457
ISPD	-0.0139512341311922
ACSL1	-0.0147913929785489
UQCR11	-0.0147927100835895
THEM5	-0.0148348872485276
GAPDHS	-0.0148354235280405
CA9	-0.0148355681828401
INPP5J	-0.0148357346725767
CA14	-0.0148358690569693
ENPP1	-0.0148365388634953
GCK	-0.0148366906288393
ELOVL7	-0.0148370361393184
ACSBG2	-0.0148371076893435
ATP6V1G3	-0.0148372145644772
CPS1	-0.0148374387871499
PGAM2	-0.014838041252172
ATP6V0A4	-0.0148383091853502
KL	-0.0148386018138199
MTMR8	-0.0151883522108628
ATP6V1E2	-0.0158382715692799
PI4KB	-0.0161554887827996
BCKDHB	-0.01622171373316
PFKFB2	-0.0165753089914711
CAT	-0.0166846083710153
