pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	2.52798813936357e-06	5.05597627872715e-05	0.627256739718528	-0.576220890794743	-1.49838130115455	120	COX7B,ATP6V0A2,ATP5MC1,ATP5MC3,COX8A,NDUFA7,NDUFV1,UQCRQ,NDUFS6,NDUFA4,UQCRC1,COX17,PPA1,NDUFB6,ATP5MG,ATP6V0C,NDUFA2,COX7A2,NDUFS3,COX6A1,NDUFA3,ATP5F1D,SDHC,UQCRH,NDUFB10,CYC1,UQCRFS1,ATP5PF,NDUFB3,NDUFB7,NDUFA8,COX5A,NDUFB2,NDUFC1,ATP5F1C,COX6C,COX6B1,NDUFA10,COX10,ATP5MC2,SDHD,NDUFS8,NDUFA1,SDHB,COX7A2L,ATP5F1B,ATP6V1C1,ATP6V0E2,COX4I1,NDUFAB1,NDUFS7,NDUFA6,NDUFB4,NDUFB11,NDUFA9,ATP6V1D,ATP5F1A,ATP5ME,NDUFB8
Nitrogen metabolism	0.0296050976496453	0.296050976496453	0.352487857583619	0.376181474480151	1.36039196590831	17	CA2,GLUD1,CA3,CA12,CA7,CA5A,CA4,CA5B,CA9,CA14,CPS1,GLUD2,GLUL,CA1,CA6,CA13,CA8
Citrate cycle (TCA cycle)	0.167670682730924	0.9325	0.102080107662747	-0.494596198944395	-1.17169813706706	30	IDH2,FH,SDHC,SUCLG1,PDHA1,ACO2,SUCLA2,DLST,SDHD,IDH3B,SDHB,MDH2,MDH1,IDH3A,DLD,IDH3G,SDHA,DLAT
Pentose phosphate pathway	0.233935742971888	0.9325	0.0828962134571565	-0.477729390831088	-1.13174067745291	30	G6PD,PRPS1,PGD,PRPS2,DERA,RPIA,IDNK,GPI,PGM2,RPE,PFKP,TALDO1
Fatty acid degradation	0.275724275724276	0.9325	0.0739901439101341	-0.444454922822855	-1.0935912568649	44	HADH,ECI2,ACAT2,ACADM,ALDH3A2,ECHS1,ACSL3,ACAA2,ACOX1,ACAA1,ACADVL,ACADS,GCDH,ACSL4,ALDH1B1,ECI1,CPT1A,ACSBG1
Ascorbate and aldarate metabolism	0.354124748490946	0.9325	0.0619762736001998	-0.459665098237722	-1.07494992070934	27	ALDH3A2,UGDH,ALDH1B1,MIOX,ALDH2
Sulfur metabolism	0.418918918918919	0.9325	0.257206466468838	0.349447086423256	1.00780705192709	9	SQOR,PAPSS1,ETHE1,SUOX
Amino sugar and nucleotide sugar metabolism	0.433566433566434	0.9325	0.0521630305460055	-0.415148182542082	-1.0299173924732	48	GALE,GMPPB,PMM2,UAP1L1,GMDS,GMPPA,CMAS,NAGK,CYB5R3,CYB5RL,GPI,PGM2,PGM3,TSTA3,NPL,NANS,UGDH,GNPNAT1,GALK1,UAP1,NANP,GFPT1,AMDHD2,HEXB,CYB5R1,CYB5R4,HEXA,PMM1,CYB5R2
Pentose and glucuronate interconversions	0.565565565565566	0.9325	0.0400845633477088	-0.408017836319814	-0.980511733557953	34	AKR1B1,DCXR,GUSB,RPE,AKR1A1,UGDH,DHDH
Glycolysis / Gluconeogenesis	0.581418581418581	0.9325	0.0387166740042594	-0.383702484461304	-0.974608323351983	68	TPI1,PGK1,PGAM1,PKM,ALDH3A2,ENO1,PDHA1,LDHA,GPI,G6PC3,ENO2,PGM2,DLD,GAPDH,AKR1A1,PFKP
