pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Inositol phosphate metabolism	1.67776727302822e-08	3.0199810914508e-07	0.73376198835648	0.551057575323595	2.32332145753825	64	IMPAD1,PLCH2,MTMR8,PIK3CB,IPPK,PIK3CA,MTMR1,MTMR4,PLCD1,MTM1,INPP5B,PI4KA,PIK3C2B,ITPKB,INPPL1,MINPP1,PIP5K1C,SYNJ1,PIP4K2B,IPMK,PLCB1,PIK3CG,PIK3C2A,PI4K2B,MTMR3,PLCB3,PIK3CD,ISYNA1,PI4K2A,ITPK1,SYNJ2,IMPA1,INPP1,INPP5D,PIP4K2A,PIKFYVE,INPP4A,PTEN,INPP4B,SACM1L,PLCG2,MTMR2,PI4KB,MTMR6
Fatty acid biosynthesis	0.0455062571103527	0.409556313993174	0.224966093540314	0.523131811414793	1.5243125910588	11	OXSM,ACSL6,ACACA,FASN,MCAT
Nitrogen metabolism	0.0705741626794258	0.423444976076555	0.183023938384487	0.547452740948931	1.45000313176019	8	GLUL,CA5B,GLUD1
Sulfur metabolism	0.213173652694611	0.775100401606426	0.0982123351217438	0.484560076863202	1.24069199515224	7	IMPAD1,BPNT1,MPST,ETHE1
Pentose phosphate pathway	0.306015997504781	0.775100401606426	0.203508959461977	-0.176319191564074	-0.955030538258312	25	RBKS,FBP1,RPEL1,PRPS1L1,PFKM,TALDO1,PFKL,PRPS2,PGM1,PRPS1,RPIA,PFKP,GPI,PGLS,PGM2,RPE,TKT,ALDOA,G6PD,PGD,ALDOC,GLYCTK,DERA
Butanoate metabolism	0.311632870864461	0.775100401606426	0.0711327399327894	0.340820003002679	1.12945030440434	18	AACS,HMGCS1,BDH1,BDH2,HADH,HMGCL
Glyoxylate and dicarboxylate metabolism	0.312953367875648	0.775100401606426	0.0694481442003175	0.316034827767757	1.12009223755136	24	GLUL,PCCA,MCEE,PCCB,ACO1,GCSH,GRHPR,PGP,GLYCTK,MUT,SHMT1,CAT,ACAT1
Fructose and mannose metabolism	0.355464759959142	0.775100401606426	0.0625237414724762	0.293349117512757	1.07747647566931	28	FUK,PFKFB3,KHK,SORD,GMPPB,GMPPA,MPI,FPGT,ALDOC,PMM2,ENOSF1
Amino sugar and nucleotide sugar metabolism	0.387550200803213	0.775100401606426	0.057609110864425	0.264819983086988	1.06313363175472	44	FUK,PGM3,NPL,UGDH,UAP1L1,UAP1,NANS,GNE,GALE,GNPNAT1,GMPPB,NAGK,GMPPA,MPI,GNPDA1,FPGT,AMDHD2,PMM2,CYB5R1,GNPDA2,HEXA,CYB5R4,GALK1,UGP2,GALT,TSTA3,GMDS,HEXB,GFPT1,PGM2,GFPT2,UXS1,GPI
Starch and sucrose metabolism	0.503171247357294	0.905708245243129	0.047925896705813	0.286869526252868	0.98162525794259	21	PGM2L1,G6PC3,GBE1,GAA,GANC,GYS1,GYG1,AGL
Propanoate metabolism	0.561224489795918	0.918367346938776	0.0413209506074822	0.255042225993465	0.946774462989917	29	PCCA,ACACA,MCEE,DBT,PCCB,BCKDHB,ACSS1
Galactose metabolism	0.736183524504692	0.997790055248619	0.0294936424723046	0.23704097125575	0.820648455263581	22	GLA,G6PC3,GALE,GAA,GANC,GALM
Fatty acid elongation	0.748186528497409	0.997790055248619	0.0283628487151644	0.233336993549955	0.816992311386367	23	ELOVL6,MECR,ACOT4,ACOT7,HADH,THEM4
Ascorbate and aldarate metabolism	0.832904884318766	0.997790055248619	0.0336769978828608	0.31641876375326	0.732762365684826	5	UGDH,ALDH3A2,ALDH9A1,ALDH1B1
Fatty acid degradation	0.83756345177665	0.997790055248619	0.0210730272985761	0.193930516443166	0.734572052966039	32	ACSL6,ECI2,ECI1,ACOX3,HADH,CPT2,ACSL1,CPT1B,CPT1A,ACOX1,ALDH3A2,ACSL4,ACADSB,ACAA1,ACAT1,ACADS,ACSL3,ACSL5,GCDH,ALDH9A1,ADH5,HADHB,ACAT2,ACAA2,ACADVL,ALDH1B1,ACADM
Citrate cycle (TCA cycle)	0.940390544707091	0.997790055248619	0.0139869590598254	0.167525773195876	0.605107526782139	26	ACO1,IDH1,PCK2,DLAT,IDH3A,PDHA1,IDH2,IDH3G,FH,SUCLA2,SUCLG1,IDH3B,DLST,SDHD,CS,SUCLG2,OGDH,MDH2,SDHA,ACO2,ACLY,PDHB,DLD,MDH1,SDHB,SDHC
Pyruvate metabolism	0.955102040816327	0.997790055248619	0.0120226641890431	0.158098355107173	0.586896874323934	29	ACACA,ACYP2,ACSS1,PCK2,LDHA,GRHPR,DLAT,ALDH3A2,HAGH,PDHA1,ACAT1,ACACB,FH,PKM,ALDH9A1,ME2,LDHB,ACAT2,GLO1,MDH2,ALDH1B1,ACYP1
Pentose and glucuronate interconversions	0.997790055248619	0.997790055248619	0.0150298748621405	0.129195001554356	0.395287044840566	13	UGDH,SORD,CRYL1,UGP2,DCXR,RPE,AKR1B1,AKR1A1,ISPD,GUSB,RPEL1,XYLB,DHDH
Glycolysis / Gluconeogenesis	NA	NA	NA	-0.119565217391304	NA	46	LDHC,ALDH3B1,HK3,HK2,PGAM2,GAPDHS,ACSS2,FBP1,ALDH7A1,PFKM,ENO3,HKDC1,DLD,PDHB,AKR1A1,PFKL,HK1,PGM1,ALDH1B1,PGAM1,ENO1,LDHB,PFKP,GPI,ADH5,ALDH9A1,PGM2,PKM,ADPGK,GAPDH,ALDOA,TPI1,PDHA1,PGK1,ALDH3A2,DLAT,ALDOC,PGAM4,LDHA,ENO2,GALM,PCK2,ACSS1,BPGM,G6PC3,MINPP1
Oxidative phosphorylation	NA	NA	NA	-0.229490787949161	NA	105	NDUFC2-KCTD14,ATP6V0A1,ATP6V1G2,ATP6V1B1,ATP6V1E2,UQCRC1,NDUFAB1,SDHC,NDUFC1,NDUFA12,SDHB,NDUFB3,NDUFS2,NDUFS8,NDUFB6,UQCRC2,ATP6V1B2,NDUFS3,NDUFA10,COX5A,NDUFA7,NDUFS4,PPA2,NDUFA8,COX11,NDUFA6,SDHA,ATP6V0D1,NDUFB2,ATP6V1C2,NDUFA9,CYC1,COX7B,ATP6V1F,COX7A2L,NDUFC2,UQCRFS1,SDHD,NDUFB10,NDUFB4,NDUFV1,NDUFB5,NDUFA5,NDUFS1,COX6B1,ATP6V0E2,ND1,NDUFA4,NDUFA2,ATP6V1E1,NDUFB9,NDUFV2,NDUFB7,NDUFB1,ATP6V1G1,NDUFB8,NDUFS6,TCIRG1,CYTB,COX17,ATP6V1H,NDUFA1,COX6C,NDUFB11,ND4,ATP6AP1,UQCRQ,COX2,NDUFA11,ATP6V1C1,COX1,PPA1,ATP6,COX7A2,COX8A,NDUFA13,LHPP,ATP6V1D,ND4L,COX5B,NDUFV3,COX7C,ND3,ATP6V0B,NDUFS5,COX4I1,ATP6V0E1,COX10,ATP6V0A2,NDUFS7,COX6A1
