Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	77/158	7.34374822395196e-107	1.35124967320716e-104	108.079140797831	26412.6782489859	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	79/232	3.15159621759915e-94	2.89946852019121e-92	59.1737568321676	12739.8192839553	RPL22;RPL21;RPL24;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;NFKBIA;RPL37A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Salmonella infection	16/249	1.05463681762408e-07	6.46843914809435e-06	5.72744946993874	92.0108983618112	PFN1;ACTB;S100A10;MYL12A;RHOA;PTPRC;ARPC1B;FOS;RPS3;ARPC3;ARPC2;ACTG1;HSP90AA1;NFKBIA;GAPDH;HSP90AB1	3	KEGG_2021_Human
Fluid shear stress and atherosclerosis	12/139	1.8321135454456e-07	8.42772230904977e-06	7.79051148018262	120.851286326241	CALM1;ACTB;CYBA;ACTG1;RHOA;HSP90AA1;DUSP1;FOS;KLF2;HSP90AB1;SUMO2;RAC2	4	KEGG_2021_Human
Antigen processing and presentation	9/78	5.55301228409728e-07	2.0435085205478e-05	10.6518130976006	153.426107405058	CD74;HSP90AA1;HSPA8;B2M;HLA-C;HLA-A;HLA-B;HLA-E;HSP90AB1	5	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	13/193	9.95310255654469e-07	3.05228478400704e-05	5.96366619784341	82.4191271776234	CALM1;HLA-C;HLA-A;HLA-B;HLA-E;GABARAP;RPS27A;FOS;ZFP36;UBC;UBB;NFKBIA;UBA52	6	KEGG_2021_Human
Yersinia infection	11/137	1.23712965097103e-06	3.25188365398101e-05	7.16822740253703	97.5073663056892	ACTB;FYB1;ARPC3;ARPC2;ACTG1;RHOA;NFKBIA;ARPC1B;FOS;LCK;RAC2	7	KEGG_2021_Human
Shigellosis	14/246	2.82653410931735e-06	5.8082067453841e-05	4.99072180011689	63.7637539229635	PFN1;ACTB;MYL12A;GABARAP;RHOA;ARPC1B;RPS27A;ARPC3;ARPC2;ACTG1;UBC;UBB;NFKBIA;UBA52	8	KEGG_2021_Human
Human immunodeficiency virus 1 infection	13/212	2.84097069067701e-06	5.8082067453841e-05	5.38903377647732	68.8253161263878	CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;CD3E;CD3D;FOS;CXCR4;RAC2;CFL1;NFKBIA	9	KEGG_2021_Human
Viral myocarditis	7/60	9.62928424787255e-06	0.000177178830160855	10.7057224939825	123.658606584492	ACTB;HLA-C;HLA-A;HLA-B;HLA-E;ACTG1;RAC2	10	KEGG_2021_Human
