Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	20/295	8.09140529633473e-14	1.56973262748894e-11	0	0	10.951048951049	330.123629252512	CCL4L1;CCL20;CCL4L2;TNFRSF9;TNFSF13B;CD4;CD40LG;IFNG;CCL5;CCL4;XCL2;CCL3;CD27;XCL1;TNFSF8;TNFRSF25;CCR6;LTB;IL6ST;IL7R
Antigen processing and presentation	12/78	5.7587722858444e-13	5.58600911726906e-11	0	0	26.0658761528327	734.611509280979	CD4;IFNG;CD8B;KLRC2;CTSL;CD8A;KLRC3;KLRC4;KLRD1;KLRC1;KIR2DL4;CTSB
Viral protein interaction with cytokine and cytokine receptor	10/100	4.04703924790627e-09	2.61708538031272e-07	0	0	15.6825396825397	303.069474758699	CCL4L1;CCL20;CCL4L2;CCL5;CCL4;XCL2;CCL3;XCL1;CCR6;IL6ST
Apoptosis	11/142	1.00323854023871e-08	4.86570692015773e-07	0	0	11.9121862815091	219.392064693377	NFKBIA;CTSL;LMNA;PRF1;CTSH;GZMB;CTSW;FOS;PTPN13;GADD45G;CTSB
Natural killer cell mediated cytotoxicity	10/131	5.53324012713448e-08	2.14689716932818e-06	0	0	11.64639905549	194.610247220531	FCGR3A;KLRK1;KLRC2;IFNG;KLRC3;SH2D1A;PRF1;GZMB;KLRD1;KLRC1
NF-kappa B signaling pathway	9/104	8.84064297600119e-08	2.4501210533489e-06	0	0	13.2732362821948	215.574892961268	NFKBIA;CD40LG;CCL4L1;CCL4L2;CCL4;TNFAIP3;LTB;GADD45G;TNFSF13B
Toll-like receptor signaling pathway	9/104	8.84064297600119e-08	2.4501210533489e-06	0	0	13.2732362821948	215.574892961268	NFKBIA;CCL4L1;STAT1;CCL4L2;CCL5;CCL4;CCL3;MAP3K8;FOS
Chemokine signaling pathway	11/192	2.23635052306265e-07	5.42315001842692e-06	0	0	8.59966612345483	131.688840227638	NFKBIA;CCL4L1;CCL20;STAT1;CCL4L2;CCL5;CCL4;XCL2;CCL3;XCL1;CCR6
Th1 and Th2 cell differentiation	8/92	4.53690380073163e-07	9.56938636389148e-06	0	0	13.2568745808182	193.627932914678	NFKBIA;CD4;MAF;IFNG;STAT1;FOS;RBPJ;RUNX3
Rheumatoid arthritis	8/93	4.93267338344922e-07	9.56938636389148e-06	0	0	13.1002485501243	190.244619990962	IFNG;CTSL;CCL20;CCL5;CCL3;FOS;LTB;TNFSF13B
T cell receptor signaling pathway	8/104	1.16390141354621e-06	2.05269885661787e-05	0	0	11.5927230046948	158.399870818468	NFKBIA;CD4;CD40LG;CD8B;IFNG;CD8A;MAP3K8;FOS
IL-17 signaling pathway	7/94	6.88139899547139e-06	0.000111249283760121	0	0	11.1197652921791	132.177187158921	NFKBIA;IFNG;CCL20;TNFAIP3;FOSB;FOS;HSP90B1
Primary immunodeficiency	5/38	9.12463569191581e-06	0.000136167640325513	0	0	20.7074190177638	240.299918711131	CD4;CD40LG;CD8B;CD8A;IL7R
