statistic	p.value	sumsq	meansq	gene	method	p_adjust
280.583040304102	7.48776905391233e-101	384.103083354433	192.051541677216	HLA-G	anova	4.99025772129376e-98
277.761631580273	5.16423022695272e-100	381.45533221461	190.727666107305	UQCRB	anova	3.29208450380786e-97
272.899286463017	1.46091802159215e-98	376.85234901836	188.42617450918	ND1	anova	8.92499168024338e-96
255.325616180545	3.01282237655561e-93	359.78247696807	179.891238484035	KRT86	anova	1.76696006740233e-90
247.561689743443	7.26876656251007e-91	352.017132253482	176.008566126741	CD8A	anova	4.09902520536626e-88
247.190519151976	9.46025602605288e-91	351.642352057049	175.821176028524	HLA-A	anova	5.13726940199953e-88
246.389501799827	1.67127749878746e-90	350.832431966532	175.416215983266	ATP8	anova	8.75152524543634e-88
243.083270491893	1.76042449539128e-89	347.473273819959	173.736636909979	RNR1	anova	8.90046343152655e-87
240.67747390814	9.82205570024305e-89	345.012464704617	172.506232352308	TNFAIP3	anova	4.80036602256546e-86
226.321438156442	3.10373954877871e-84	330.032254388872	165.016127194436	RPL39	anova	1.46796868594172e-81
217.380789729985	2.15580240685592e-81	320.438757634621	160.21937881731	CD2	anova	9.87761715291295e-79
216.654414820854	3.67990583440018e-81	319.6501781663	159.82508908315	RGS1	anova	1.6349933134538e-78
207.09632178871	4.37414638717723e-78	309.142229165817	154.571114582909	RPS14P3	anova	1.88628630378802e-75
193.160066522155	1.54861502187626e-73	293.37032175863	146.685160879315	NR4A2	anova	6.48736955735708e-71
192.02991554449	3.65021443092806e-73	292.067147595885	146.033573797943	ITGB2	anova	1.48665122184076e-70
183.099808857244	3.33736836061305e-70	281.638501112093	140.819250556046	RPS29	anova	1.32249986225158e-67
181.335474668951	1.29537495505879e-69	279.550093831219	139.77504691561	SARAF	anova	4.99810199765052e-67
179.162547995839	6.91203134137353e-69	276.965137783159	138.48256889158	MALAT1	anova	2.59856932121074e-66
176.89749208317	3.97919768628489e-68	274.255298704454	137.127649352227	CCNI	anova	1.45857491190773e-65
170.51939066902	5.65292453955905e-66	266.539758372792	133.269879186396	CTSW	anova	2.02154096582963e-63
168.867349306382	2.05441345866208e-65	264.520572687004	132.260286343502	ND5	anova	7.171859554977e-63
165.557751044689	2.74785588734331e-64	260.449430337895	130.224715168948	LOC101060038	anova	9.36954953958782e-62
163.795926678419	1.09784915221805e-63	258.267920277156	129.133960138578	PHLDA1	anova	3.6583327885957e-61
161.499281114845	6.71073202463961e-63	255.409141593413	127.704570796706	C8orf59	anova	2.18650562100591e-60
153.115570736516	5.21128945812977e-60	244.826489816278	122.413244908139	TMSB10	anova	1.66104187032823e-57
152.895030407001	6.21446954400613e-60	244.54494616633	122.272473083165	KLRC1	anova	1.9386500522174e-57
147.684934387952	4.03815236092701e-58	237.845736463328	118.922868231664	NPM1	anova	1.23348728991483e-55
147.018244119117	6.90323303079337e-58	236.9818027804	118.4909013902	ND2	anova	2.06561638158148e-55
146.117828536634	1.42524173412509e-57	235.812562296476	117.906281148238	CTLA4	anova	4.17937886114841e-55
142.078604824091	3.72293402305966e-56	230.532744703381	115.266372351691	RPL18A	anova	1.07030703227649e-53
141.343385658728	6.75507842330745e-56	229.56556902866	114.78278451433	THEMIS	anova	1.90467230466411e-53
134.65265135673	1.57061461641534e-53	220.675648187325	110.337824093662	RPL21P28	anova	4.34497198224182e-51
131.884268812018	1.5187248030218e-52	216.950136903124	108.475068451562	CNBP	anova	4.12361908553808e-50
130.710181729003	3.98579213050009e-52	215.361664877983	107.680832438992	PABPC1	anova	1.0625397130435e-49
130.457850026523	4.90523597791848e-52	215.019612979832	107.509806489916	CXCR6	anova	1.28429589121859e-49
129.613686736169	9.82791180836432e-52	213.87358832757	106.936794163785	RPL28	anova	2.52801478831996e-49
128.445264562384	2.57491236381095e-51	212.283004519513	106.141502259756	DUSP4	anova	6.50920087555105e-49
127.241275986326	6.95815066166887e-51	210.638697217726	105.319348608863	SIT1	anova	1.7291594068032e-48
127.15674729233	7.46158574613718e-51	210.523051941613	105.261525970806	KLRC3	anova	1.82336283683105e-48
125.706510360946	2.47665956159343e-50	208.534791344456	104.267395672228	GPR56	anova	5.95291516263654e-48
125.042903083853	4.29169777571136e-50	207.622359755241	103.81117987762	LCP1	anova	1.01491730302387e-47
124.423747800907	7.17123557566546e-50	206.769551665097	103.384775832548	GSTM1	anova	1.66896279381598e-47
124.203184433579	8.61126702275945e-50	206.465403922936	103.232701961468	LAPTM5	anova	1.9727874544953e-47
123.085722580757	2.17810480973716e-49	204.92164046477	102.460820232385	LCP2	anova	4.91313426467174e-47
122.999745293624	2.33944057126059e-49	204.802667406604	102.401333703302	HIST1H4C	anova	5.19710267512466e-47
122.100217603551	4.94326191066388e-49	203.556239222852	101.778119611426	COX2	anova	1.0817627781217e-46
120.339328187834	2.14385807021908e-48	201.107324201187	100.553662100593	RPL10	anova	4.62253632728708e-46
119.613904547642	3.92773481870123e-48	200.09499929091	100.047499645455	MYO1E	anova	8.34615187127499e-46
119.124353105425	5.91207323056582e-48	199.410687341138	99.705343670569	ZNF683	anova	1.23832596723652e-45
118.992922354044	6.59842360575424e-48	199.226811417932	99.613405708966	BTG2	anova	1.36262094236012e-45
118.768039667879	7.96301118406664e-48	198.912038398381	99.4560191991906	RPL36A	anova	1.62157874973313e-45
118.032640269878	1.47305792687525e-47	197.881318241508	98.9406591207541	CALM1	anova	2.95862675669109e-45
115.661669982764	1.07486854512408e-46	194.543902607089	97.2719513035447	RPS27	anova	2.12969224440665e-44
113.087838750206	9.36610982645544e-46	190.896006036757	95.4480030183786	IL2RB	anova	1.83101203033986e-43
111.838834161823	2.68551040864173e-45	189.116355309001	94.5581776545003	COX1	anova	5.18091494888225e-43
110.832768420803	6.28194066774323e-45	187.678344508538	93.839172254269	CD8B	anova	1.19617940351235e-42
110.695292582618	7.05612015110558e-45	187.481530936238	93.7407654681188	RPL12	anova	1.32636966225013e-42
108.675851687789	3.90023778440516e-44	184.581721414626	92.2908607073128	CD82	anova	7.23864384746183e-42
107.026218962625	1.5819827734122e-43	182.200738929544	91.1003694647718	HSPA1A	anova	2.89937892797121e-41
106.910907166027	1.7448665921949e-43	182.03389236174	91.0169461808701	VIM	anova	3.15842394750144e-41
105.509668979742	5.7477382490928e-43	180.002092877408	90.0010464387041	CD27	anova	1.02772363668535e-40
104.726362654257	1.12036812155119e-42	178.862802874377	89.4314014371884	PELO	anova	1.97913703592572e-40
104.233747863038	1.70536531652343e-42	178.14502486116	89.0725124305802	HLA-DRB5	anova	2.97667455605554e-40
101.372694659212	1.96795937073952e-41	173.956469885864	86.9782349429319	ABI3	anova	3.39461415220975e-39
100.970806990673	2.77693545001161e-41	173.365392692445	86.6826963462225	PNRC1	anova	4.73435204279887e-39
100.188061139535	5.43355431589811e-41	172.212234915827	86.1061174579135	CCND3	anova	9.15710038847104e-39
97.7322967788317	4.48526436904313e-40	168.577689812797	84.2888449063986	RPL13	anova	7.47306206578526e-38
97.6105004351723	4.98122635294435e-40	168.396769717679	84.1983848588397	MSN	anova	8.20615065021011e-38
97.5147634883772	5.40934402735141e-40	168.254515060916	84.1272575304581	LOC102723461	anova	8.8124224587807e-38
97.5009886081895	5.47390428205193e-40	168.234043903528	84.117021951764	BLOC1S1	anova	8.81960270147751e-38
97.1140602881827	7.63962197693334e-40	167.6586931398	83.8293465699002	RPS15A	anova	1.21752323288909e-37
96.9197927509543	9.03212346691007e-40	167.369584143524	83.684792071762	STK17A	anova	1.42396768034232e-37
96.8164461624968	9.87376155178484e-40	167.215718550804	83.6078592754018	RPL11	anova	1.54009672204542e-37
96.5730764301716	1.21792992950069e-39	166.85320323838	83.42660161919	CAPN2	anova	1.87971459224623e-37
96.3182731227545	1.51732145059055e-39	166.473387445507	83.2366937227537	TPT1	anova	2.31739240714153e-37
96.224244819075	1.64555180661073e-39	166.333156973409	83.1665784867044	TOB1	anova	2.48732789572438e-37
95.333419681328	3.55101842291328e-39	165.002745054642	82.5013725273209	CCL3L1	anova	5.31275837926066e-37
93.4218054605783	1.85611544502462e-38	162.136377972934	81.0681889864668	TMBIM6	anova	2.74892572272233e-36
92.324757767637	4.80493089541658e-38	160.484319201289	80.2421596006445	BTN3A2	anova	7.04498967885979e-36
91.9305207550778	6.76537265030662e-38	159.889362965046	79.9446814825228	STK17B	anova	9.82117760384115e-36
91.2785192282388	1.1919089198307e-37	158.903928247515	79.4519641237574	CD6	anova	1.7133106453488e-35
91.0841687950249	1.41124189362762e-37	158.609830222651	79.3049151113254	EIF4G2	anova	2.00889598489011e-35
91.0398675756383	1.46664837962025e-37	158.542769064482	79.271384532241	ABRACL	anova	2.06769216749924e-35
90.9749931158132	1.5517410860843e-37	158.444549682678	79.222274841339	PDCD1	anova	2.16682169563504e-35
90.9177011601264	1.63099130646585e-37	158.357794931861	79.1788974659305	NKG7	anova	2.25599948447192e-35
90.2364842758795	2.9498712289406e-37	157.325162472346	78.6625812361732	PRNP	anova	4.04215065034832e-35
89.5206996097621	5.50155145748268e-37	156.237949010168	78.1189745050841	HNRNPA1	anova	7.46886550644546e-35
87.7874644144654	2.49507903857482e-36	153.596018679903	76.7980093399513	RGS2	anova	3.35622466638385e-34
87.7600855150578	2.55546174216569e-36	153.554179670788	76.7770898353941	ARF1	anova	3.40619818760302e-34
87.2172761071524	4.10626380747783e-36	152.724003813658	76.3620019068292	DDX5	anova	5.42396756263423e-34
86.9470960587609	5.20033156702344e-36	152.310303732326	76.155151866163	KMT2E	anova	6.80779119961586e-34
85.2617916120798	2.27418744288671e-35	149.722457844821	74.8612289224106	SRSF2	anova	2.95080852102698e-33
84.9365169005571	3.02471092974847e-35	149.221532289282	74.6107661446409	HSPA5	anova	3.89020277648878e-33
84.0937481560638	6.33670874172174e-35	147.921463595143	73.9607317975715	KLRC4	anova	8.07902813661949e-33
83.9444524166869	7.22439361976792e-35	147.690826178264	73.845413089132	MT2A	anova	9.13138441836527e-33
83.8707335128437	7.7076234727963e-35	147.576905727728	73.7884528638639	CRIP1	anova	9.65890387676405e-33
83.5860298507459	9.89794723959492e-35	147.136714164581	73.5683570822903	DHRS7	anova	1.22986188497407e-32
82.6802929966928	2.19490093208816e-34	145.733896226916	72.8669481134578	RNF167	anova	2.70433928288038e-32
81.450983403677	6.47999881424868e-34	143.824006742271	71.9120033711355	KIAA1551	anova	7.91747855120951e-32
81.3457900885986	7.10961499597585e-34	143.660257952141	71.8301289760704	DNAJA1	anova	8.61497314636347e-32
80.9163772339411	1.03825064267127e-33	142.991293390016	71.4956466950081	SNHG9	anova	1.2477730264628e-31
79.7210093698326	2.98294636406728e-33	141.124663492935	70.5623317464676	BTG1	anova	3.55576907235402e-31
79.5553828509208	3.45314761102808e-33	140.865515130427	70.4327575652136	EID1	anova	4.08306857039465e-31
79.2755718484702	4.42227062043251e-33	140.427422655599	70.2137113277993	ATP5EP2	anova	5.18714654694251e-31
79.0648377207513	5.32823303764671e-33	140.097245535701	70.0486227678504	KLRC2	anova	6.20020260301397e-31
79.0065934179273	5.60993510897009e-33	140.005952809623	70.0029764048113	COX3	anova	6.47660382422987e-31
78.5660890234478	8.28399567734951e-33	139.314998235756	69.6574991178781	RASAL3	anova	9.48905817353895e-31
78.1802935995494	1.16570127584509e-32	138.709126215944	69.3545631079719	SRGN	anova	1.32492341910394e-30
77.6813299571845	1.8137386801307e-32	137.92451448281	68.9622572414048	NME2	anova	2.04561819446741e-30
77.4114169685407	2.30403056156414e-32	137.49960309591	68.749801547955	B2M	anova	2.57875542699644e-30
77.1608044477573	2.87745185558402e-32	137.10477470703	68.5523873535149	CAMK1	anova	3.19615144746765e-30
76.6023466952897	4.72299628284773e-32	136.223906854399	68.1119534271997	CTSD	anova	5.20665951121154e-30
74.9029968477591	2.138806123825e-31	133.53458993753	66.7672949687648	EIF4B	anova	2.34023696921807e-29
73.9900569153938	4.82220430091695e-31	132.084256605315	66.0421283026573	MYH9	anova	5.23727107111439e-29
73.888049688253	5.28111671048648e-31	131.921961702119	65.9609808510594	PTGER4	anova	5.69350979479065e-29
73.786949654674	5.77910599737042e-31	131.761062061652	65.8805310308259	SLC38A1	anova	6.18490891485001e-29
72.4376283146739	1.92632211165931e-30	129.609036990811	64.8045184954056	TSPAN14	anova	2.04664744935861e-28
72.0441039768771	2.73789906165132e-30	128.979792770707	64.4898963853535	KLF6	anova	2.88799108215336e-28
71.8309715977635	3.31245820410031e-30	128.638689505889	64.3193447529447	RASSF5	anova	3.46909015632277e-28
71.4308017852053	4.73758769390381e-30	127.997665842582	63.9988329212912	HLA-DRB4	anova	4.92641920340551e-28
70.9886148398571	7.03701450931284e-30	127.288453806619	63.6442269033094	FTL	anova	7.26596526306654e-28
70.6947105638256	9.15503535374899e-30	126.816555312031	63.4082776560157	NR3C1	anova	9.38679219277396e-28
70.2063880685543	1.4178566580861e-29	126.031587433381	63.0157937166907	IFITM1	anova	1.44365377228184e-27
70.1618943595462	1.47553174286239e-29	125.96000835418	62.98000417709	TPM4	anova	1.4920169940585e-27
69.6480249801709	2.33894958577571e-29	125.132639325174	62.566319662587	LINC-PINT	anova	2.34888211141394e-27
69.6205717798368	2.39725317712548e-29	125.088402129867	62.5442010649335	FKBP5	anova	2.39105619612339e-27
68.9482800224438	4.38235780834448e-29	124.003969087802	62.001984543901	HSPA6	anova	4.34149528283424e-27
68.4251395476446	7.01064282635136e-29	123.158626085687	61.5793130428436	DRAXIN	anova	6.89866074630628e-27
68.378597667677	7.31002884774755e-29	123.083355455956	61.5416777279782	ITGAE	anova	7.14530953104497e-27
68.2219617803981	8.41491386514406e-29	122.829957065577	61.4149785327887	HNRNPK	anova	8.17082563514849e-27
66.9492351057684	2.64415356065981e-28	120.766621394883	60.3833106974416	CXCR4	anova	2.55056444121014e-26
66.8936913991095	2.77976620285128e-28	120.676396440128	60.3381982200639	ARL6IP5	anova	2.66385176903304e-26
66.6725243650001	3.39248814884288e-28	120.316985778534	60.158492889267	ARHGDIB	anova	3.22991306742431e-26
66.5886385307324	3.65879393380102e-28	120.180604026213	60.0903020131064	EVI2B	anova	3.46098301015423e-26
66.4122099784277	4.28921161871584e-28	119.893655015466	59.9468275077329	TSC22D3	anova	4.03130902266741e-26
66.1727677173179	5.32236121931256e-28	119.503977381569	59.7519886907847	SH3BGRL3	anova	4.97047517181915e-26
65.8517564367514	7.1090717105144e-28	118.981115029383	59.4905575146915	TMSB4X	anova	6.59703857085836e-26
65.0484749758919	1.46771871510478e-27	117.670538507442	58.8352692537208	APOBEC3G	anova	1.35343973590354e-25
64.8726240201417	1.72034036228119e-27	117.383213629063	58.6916068145315	ABCG1	anova	1.57647689948543e-25
64.8520292536163	1.75264177009339e-27	117.349553744507	58.6747768722535	RPSAP58	anova	1.59610146789499e-25
64.33369647246	2.79964583031302e-27	116.501714130027	58.2508570650136	HTRA1	anova	2.53385229407713e-25
64.1746327847479	3.23263154402809e-27	116.2412696509	58.1206348254499	CSRNP1	anova	2.90778182199631e-25
63.950196954314	3.96005842352528e-27	115.87357694194	57.9367884709702	EIF5	anova	3.54038881742242e-25
63.8176277502334	4.46458378071039e-27	115.656273272277	57.8281366361385	NCOR1	anova	3.96725620562277e-25
63.6827997966248	5.0438049668999e-27	115.435178813297	57.7175894066483	EMB	anova	4.45495592919797e-25
63.3317013814301	6.93048810724086e-27	114.859020015058	57.4295100075288	IL10RA	anova	6.08471955858476e-25
63.2976574167207	7.14741940634458e-27	114.803121086056	57.4015605430279	GZMK	anova	6.23782519856097e-25
63.2186843709701	7.67719553060287e-27	114.673428355183	57.3367141775916	CD5	anova	6.6605349627041e-25
63.1144191552612	8.43736424731352e-27	114.502152873186	57.2510764365928	HSP90B1	anova	7.27697850553593e-25
62.392869766895	1.62235020522749e-26	113.315404989513	56.6577024947564	RHOA	anova	1.39104670813131e-24
62.192352563065	1.9458298168859e-26	112.985154569181	56.4925772845904	SUN2	anova	1.65870678925471e-24
62.1355955544611	2.04860910870541e-26	112.891640154338	56.445820077169	EZR	anova	1.7362258238057e-24
61.8855946663946	2.57008073853479e-26	112.479542456802	56.2397712284009	GeneID:102723863	anova	2.16566228668949e-24
61.6707694299011	3.12324812869798e-26	112.125181057306	56.0625905286532	RPS15	anova	2.61674651788399e-24
61.5913752173341	3.35661532831261e-26	111.994159891943	55.9970799459715	LIME1	anova	2.79628942862043e-24
61.5695383363034	3.42381069155585e-26	111.958117872089	55.9790589360446	UBE2V2	anova	2.83615324065491e-24
61.47011308249	3.74720168228659e-26	111.793985527262	55.8969927636312	ADARB2	anova	3.08659949807224e-24
61.2885857258275	4.41862686870157e-26	111.494191827689	55.7470959138444	CD44	anova	3.61932442172639e-24
60.9129477556778	6.2154362048558e-26	110.87330442254	55.4366522112698	ITGA4	anova	5.06281809086643e-24
60.4726886662022	9.27372985627848e-26	110.144714040773	55.0723570203863	MAP1LC3B	anova	7.51223354435111e-24
60.4649889094537	9.33887960416388e-26	110.13196304399	55.0659815219952	ISG15	anova	7.52344245913466e-24
60.1672826026389	1.22426217753042e-25	109.638727491084	54.8193637455419	LOC554223	anova	9.80881532620275e-24
60.1609886642327	1.23129127698051e-25	109.628295021693	54.8141475108464	MCL1	anova	9.81151777341748e-24
59.8780423862303	1.59279823091156e-25	109.159095713496	54.5795478567482	SBDS	anova	1.26235717089867e-23
59.2023925140468	2.94660070231497e-25	108.037074829727	54.0185374148636	ANKRD12	anova	2.31032403729102e-23
59.2072175153861	2.93367809967001e-25	108.045095575483	54.0225477877415	CSDE1	anova	2.31032403729102e-23
59.1147651008557	3.19146561713488e-25	107.891388865633	53.9456944328167	JUNB	anova	2.48900366374636e-23
58.6446974416537	4.89830308426656e-25	107.109216215605	53.5546081078027	LOC101929531	anova	3.79994284769927e-23
58.5423016746407	5.37764283144111e-25	106.938687117154	53.469343558577	PDIA3	anova	4.14984206287313e-23
58.4414320975018	5.8957632157788e-25	106.770648293959	53.3853241469794	CLEC2B	anova	4.52584713454182e-23
57.9074249947956	9.59682863056953e-25	105.880193486285	52.9400967431425	ICAM3	anova	7.32857819694846e-23
57.8183077045433	1.04101010322369e-24	105.731451146453	52.8657255732267	COMMD8	anova	7.90844048366097e-23
57.1722539894955	1.87802211548783e-24	104.651950752049	52.3259753760245	GATA3	anova	1.41935877614859e-22
56.5421192927753	3.34097510019512e-24	103.597020043684	51.7985100218418	OXNAD1	anova	2.51207061123389e-22
56.4231442769621	3.725072704669e-24	103.397614360071	51.6988071800356	CDC42	anova	2.78658244876821e-22
56.2840094786825	4.23072987161283e-24	103.164329327666	51.5821646638329	LOC100996919	anova	3.14877976535976e-22
55.8854611446494	6.09297582601526e-24	102.4955466229	51.24777331145	ITM2B	anova	4.51187937176948e-22
55.8051658634851	6.5577764636442e-24	102.360709830567	51.1803549152837	SNORD3A	anova	4.81941205654462e-22
55.802464391399	6.57401726441771e-24	102.356172782542	51.1780863912711	RPL32	anova	4.81941205654462e-22
55.5233573252719	8.48868681478828e-24	101.887220306519	50.9436101532595	PTPRC	anova	6.1920958247973e-22
55.5174748815321	8.53455041694236e-24	101.87733243114	50.9386662155699	LAT	anova	6.19473159471331e-22
55.4518909584794	9.06301029163312e-24	101.767079650977	50.8835398254885	SPRY1	anova	6.54590428058743e-22
55.2312234621987	1.10938314876728e-23	101.39595599644	50.6979779982199	TOX	anova	7.97341947413033e-22
55.2054076217486	1.13594223347013e-23	101.352522126651	50.6762610633253	ANXA5	anova	8.12448050104344e-22
54.9473147605321	1.43912677698369e-23	100.918107038852	50.4590535194258	PPM1M	anova	1.02429499049198e-21
54.8447066678099	1.58109117846094e-23	100.745305468951	50.3726527344755	LBH	anova	1.11990139413499e-21
54.6245157311531	1.93489285009584e-23	100.374302124653	50.1871510623263	BTF3	anova	1.36391341192813e-21
54.4564763752134	2.25738230862564e-23	100.091003282432	50.0455016412161	TPM3	anova	1.58362389517077e-21
54.1269907430789	3.05438847191368e-23	99.5351019481363	49.7675509740681	RCSD1	anova	2.13254494167611e-21
53.9722859919539	3.52051119090693e-23	99.2738956569873	49.6369478284936	CYTIP	anova	2.4463381555013e-21
53.7355726641333	4.37534574044478e-23	98.8739873034767	49.4369936517383	RHOH	anova	3.02600562483025e-21
53.6852809241743	4.58220199547626e-23	98.788986413236	49.394493206618	MGAT4A	anova	3.15418993697995e-21
53.4835831694414	5.51504124183115e-23	98.4479553686412	49.2239776843206	HNRNPF	anova	3.77857638727703e-21
53.4720655583595	5.57371644487883e-23	98.4284750634028	49.2142375317014	YPEL5	anova	3.80101537278202e-21
53.2555637452216	6.80072068673102e-23	98.0621680911342	49.0310840455671	ANXA1	anova	4.6146070176941e-21
53.2509385805458	6.82969392197258e-23	98.0543399868024	49.0271699934012	RPS23	anova	4.6146070176941e-21
53.0403762041454	8.28835987670039e-23	97.6978461160956	48.8489230580478	NFATC3	anova	5.57449231707253e-21
52.9648210044269	8.88465738119801e-23	97.5698713567841	48.7849356783921	RPS10P7	anova	5.94825783210617e-21
52.4628504085199	1.40988834616204e-22	96.7188915088794	48.3594457544397	FOS	anova	9.39626496883084e-21
52.3991640881985	1.49499314965576e-22	96.6108326449612	48.3054163224806	SLC2A3	anova	9.91836631685643e-21
52.3848872145265	1.51476686444511e-22	96.58660569064	48.29330284532	PARP8	anova	1.00042845795019e-20
52.295809756228	1.64419622873744e-22	96.4354231107262	48.2177115553631	DNAJB1	anova	1.08104058770172e-20
52.2309846567993	1.74529918167867e-22	96.3253759768615	48.1626879884307	ISG20	anova	1.14239181257914e-20
52.1957746241381	1.80279967762537e-22	96.2655943095607	48.1327971547804	PIK3IP1	anova	1.1747843943708e-20
52.1781387685126	1.8323096904934e-22	96.2356487091372	48.1178243545686	RGS9	anova	1.1887311806201e-20
51.910735236113	2.34389933890948e-22	95.7814018944943	47.8907009472471	SUSD3	anova	1.51393181088506e-20
51.7501218182283	2.71764309579712e-22	95.5083851363235	47.7541925681617	MIF	anova	1.74763522239374e-20
51.5805951044057	3.17708393193073e-22	95.2200724352583	47.6100362176292	TIGIT	anova	2.03416614017329e-20
51.5247500535774	3.3448678782982e-22	95.1250646340078	47.5625323170039	EEF2	anova	2.13228055789601e-20
51.2995188667884	4.11661424174868e-22	94.741720415351	47.3708602076755	SMCHD1	anova	2.61289168885364e-20
51.1138905682613	4.88507663299292e-22	94.4255827509871	47.2127913754935	CBLB	anova	3.08728420659233e-20
51.0954935185439	4.96865981060159e-22	94.3942415837543	47.1971207918771	PHF3	anova	3.11326880953165e-20
51.0987346097446	4.95383132396003e-22	94.3997632259529	47.1998816129765	KRT83	anova	3.11326880953165e-20
50.4397729562346	9.09882648682594e-22	93.276009655836	46.638004827918	CREM	anova	5.66267376014651e-20
50.4378898235867	9.11465698673152e-22	93.2727950392761	46.636397519638	ZFP36	anova	5.66267376014651e-20
50.2414930602021	1.09266623813997e-21	92.9374330082696	46.4687165041348	TMEM200A	anova	6.75977737704991e-20
50.2334995430151	1.10076117268606e-21	92.923779230651	46.4618896153255	SON	anova	6.78124382937941e-20
49.9091083698797	1.48529990315809e-21	92.369403597758	46.184701798879	FKBP1A	anova	9.11191095401839e-20
49.855106834553	1.56128329015069e-21	92.2770631671902	46.1385315835951	PRRC2C	anova	9.53813983341227e-20
49.8031100845055	1.63812318996558e-21	92.1881364559902	46.0940682279951	APBB1IP	anova	9.96604241131759e-20
49.6927699537804	1.81396316047399e-21	91.9993820416971	45.9996910208486	ND3	anova	1.09902181234998e-19
49.6763122784754	1.84176377373444e-21	91.9712231112821	45.985611555641	FYB	anova	1.11127326956767e-19
49.5756006530342	2.0214324216936e-21	91.7988756292903	45.8994378146451	CLEC2D	anova	1.21468205601933e-19
49.5170385249493	2.13387375493686e-21	91.6986340783189	45.8493170391595	TNFRSF1A	anova	1.27701457121977e-19
49.3442726464945	2.50343910641148e-21	91.4028040259111	45.7014020129555	KRT81	anova	1.49209041374818e-19
49.1293785780214	3.0538383143234e-21	91.0346192292641	45.517309614632	SASH3	anova	1.81276831435667e-19
49.1150520106327	3.09457562004016e-21	91.0100644736318	45.5050322368159	WDR1	anova	1.82954305407374e-19
49.0942072357279	3.15482144476417e-21	90.9743360370019	45.4871680185009	CCNDBP1	anova	1.85767036237479e-19
49.0248752266152	3.3637870683706e-21	90.8554829628056	45.4277414814028	RTN4	anova	1.97279383985799e-19
48.8446946504084	3.97400807561884e-21	90.5464888694478	45.2732444347239	CD3E	anova	2.32139069341527e-19
48.8064608033392	4.11712879152586e-21	90.4808992437024	45.2404496218512	UBC	anova	2.3954500929108e-19
48.7610967023589	4.29365242750549e-21	90.4030678242649	45.2015339121325	TAPBP	anova	2.47848550756242e-19
48.7643062093472	4.28091791386143e-21	90.4085747465663	45.2042873732832	CLSTN3	anova	2.47848550756242e-19
48.5033338945391	5.45066102099576e-21	89.9606178820538	44.9803089410269	CST7	anova	3.13402321136627e-19
48.4754009021149	5.59346425638851e-21	89.9126499454779	44.9563249727389	BHLHE40	anova	3.20356925496751e-19
48.3901909941298	6.05265943397347e-21	89.766297895737	44.8831489478685	YWHAB	anova	3.4530775338879e-19
48.0582138138546	8.23164197474504e-21	89.1957474086754	44.5978737043377	G3BP2	anova	4.67799746642294e-19
47.6671070048517	1.18276670205886e-20	88.5228300335333	44.2614150167666	PSPH	anova	6.69564686702202e-19
47.6163707898585	1.23972768859861e-20	88.4354769705847	44.2177384852923	DBN1	anova	6.99111052701259e-19
47.5796516793777	1.28265834768327e-20	88.3722488346938	44.1861244173469	ATRX	anova	7.20549298610424e-19
47.4592272842312	1.43418395565012e-20	88.164835245851	44.0824176229255	ARPC4	anova	8.0259561670771e-19
