Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	75/158	8.02677620202963e-103	1.4367929401633e-100	101.550774526678	23872.909634936	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	75/232	3.16899843610916e-87	2.8362536003177e-85	53.484076433121	10652.5030609233	RPL22;RPL21;RPL24;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Antigen processing and presentation	15/78	4.044399397612e-14	2.41315830724182e-12	19.9463019250253	615.12117753046	CD74;HSP90AA1;HSPA8;CALR;B2M;HLA-C;HLA-A;HLA-B;HLA-E;CD8B;CD8A;PSME2;PSME1;HLA-DRB1;HSP90AB1	3	KEGG_2021_Human
Parkinson disease	21/249	6.41693446610673e-12	2.87157817358276e-10	7.85187313261319	202.359107311285	CALM3;CALM1;COX8A;TUBB;ATP5F1E;COX6C;COX7C;RPS27A;COX6B1;PSMA7;ATP5F1B;TUBA1B;COX6A1;ATP5MC3;ATP5MC2;UBC;UBB;COX4I1;SLC25A6;UBA52;SLC25A5	4	KEGG_2021_Human
Salmonella infection	19/249	3.73058207431464e-10	1.33554838260464e-08	6.98061358930924	151.544141447628	PFN1;MYL12B;ACTB;S100A10;MYL12A;RHOA;TUBB;PTPRC;ARPC1B;TUBA1B;RPS3;ARPC5;ARPC3;ARPC2;ACTG1;ACTR3;HSP90AA1;GAPDH;HSP90AB1	5	KEGG_2021_Human
Prion disease	19/273	1.75010005545834e-09	5.22113183211737e-08	6.31325629750827	127.297929705417	COX8A;TUBB;ATP5F1E;COX6C;COX7C;COX6B1;PSMA7;ATP5F1B;TUBA1B;RAC2;COX6A1;CYBA;ATP5MC3;ATP5MC2;HSPA8;COX4I1;SLC25A6;SLC25A5;CCL5	6	KEGG_2021_Human
Diabetic cardiomyopathy	16/203	5.96521452198569e-09	1.52539057062205e-07	7.15316056492527	135.461696484891	COX8A;ATP5F1E;COX6C;COX7C;COX6B1;ATP5F1B;RAC2;PPP1CA;COX6A1;CYBA;ATP5MC3;ATP5MC2;COX4I1;SLC25A6;SLC25A5;GAPDH	7	KEGG_2021_Human
Shigellosis	16/246	8.92598558491423e-08	1.99718927462456e-06	5.80304719435154	94.193402344862	PFN1;MYL12B;ACTB;MYL12A;RHOA;ARPC1B;RPS27A;ARPC5;ARPC3;ARPC2;ACTG1;UBC;UBB;ACTR3;UBA52;CCL5	8	KEGG_2021_Human
Regulation of actin cytoskeleton	15/218	1.09413919211559e-07	2.17612128209657e-06	6.14621108898438	98.5122563453513	PFN1;MYL12B;ACTB;MYL12A;RHOA;ARPC1B;TMSB4X;RAC2;PPP1CA;CFL1;ARPC5;ARPC3;ARPC2;ACTG1;ACTR3	9	KEGG_2021_Human
Yersinia infection	12/137	1.56242846445741e-07	2.79674695137876e-06	7.91596638655462	124.057872108084	ACTB;FYB1;ARPC5;ARPC3;CD8B;CD8A;ARPC2;ACTG1;ACTR3;RHOA;ARPC1B;RAC2	10	KEGG_2021_Human
Phagosome	12/152	4.84566043563338e-07	7.88521107253067e-06	7.06242496998799	102.687744533665	ACTB;HLA-C;HLA-A;CYBA;HLA-B;HLA-E;HLA-DRB1;ACTG1;CORO1A;TUBB;CALR;TUBA1B	11	KEGG_2021_Human
Pathways of neurodegeneration	21/475	6.19986761809233e-07	9.24813586365439e-06	3.89758190177558	55.710350822415	RPS27A;COX6B1;PSMA7;TUBA1B;COX4I1;SLC25A6;UBA52;SLC25A5;CALM3;CALM1;COX8A;TUBB;ATP5F1E;COX6C;COX7C;ATP5F1B;COX6A1;ATP5MC3;ATP5MC2;UBC;UBB	12	KEGG_2021_Human
Viral myocarditis	8/60	7.78121947555139e-07	1.05855315861361e-05	12.5225683407502	176.147237166712	ACTB;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1;ACTG1;RAC2	13	KEGG_2021_Human
Amyotrophic lateral sclerosis	18/364	8.2791867154137e-07	1.05855315861361e-05	4.35110623878812	60.9344186153816	PFN1;ACTB;COX8A;TUBB;ATP5F1E;COX6C;COX7C;COX6B1;PSMA7;HNRNPA2B1;ATP5F1B;TUBA1B;COX6A1;ACTG1;ATP5MC3;ATP5MC2;COX4I1;HNRNPA1	14	KEGG_2021_Human
Oxidative phosphorylation	11/133	9.21244202318175e-07	1.09935141476636e-05	7.40476027162357	102.907957150445	COX6A1;COX8A;ATP5MC3;ATP5MC2;ATP5F1E;COX6C;COX7C;COX4I1;ATP5MG;COX6B1;ATP5F1B	15	KEGG_2021_Human
Alzheimer disease	18/369	1.00715926607865e-06	1.12675942892549e-05	4.28801945181256	59.2105883067854	CALM3;CALM1;COX8A;TUBB;ATP5F1E;COX6C;COX7C;COX6B1;PSMA7;ATP5F1B;TUBA1B;COX6A1;ATP5MC3;ATP5MC2;COX4I1;SLC25A6;SLC25A5;GAPDH	16	KEGG_2021_Human
Thermogenesis	14/232	1.41944907294945e-06	1.4932207790393e-05	5.31503654175089	71.5682518832634	ACTB;COX8A;ATP5F1E;COX6C;COX7C;ATP5MG;COX6B1;ATP5F1B;RPS6;COX6A1;ACTG1;ATP5MC3;ATP5MC2;COX4I1	17	KEGG_2021_Human
Tight junction	12/169	1.50156279456466e-06	1.4932207790393e-05	6.29224428624953	84.3727296161017	MYL6;MYL12B;ACTB;ARPC5;MYL12A;ARPC3;ARPC2;ACTG1;ACTR3;RHOA;ARPC1B;TUBA1B	18	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	13/219	4.06131042911236e-06	3.8261819305848e-05	5.2040473557003	64.6030692206895	RAN;B2M;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1;CALR;CD3E;CD3D;ZFP36;SLC25A6;SLC25A5	19	KEGG_2021_Human
Bacterial invasion of epithelial cells	8/77	5.33012752287485e-06	4.65006090752627e-05	9.42915319199904	114.490054713491	ACTR3;RHOA;ARPC1B;ACTB;ARPC5;ARPC3;ARPC2;ACTG1	20	KEGG_2021_Human
Human cytomegalovirus infection	13/225	5.45537871832691e-06	4.65006090752627e-05	5.05521057240666	61.2636344519737	CALM3;CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;RHOA;CALR;RAC2;CCL5;CCL4;CCL3	21	KEGG_2021_Human
Allograft rejection	6/38	7.09296158487612e-06	5.7290185616155e-05	15.1521516393443	179.650085727	GZMB;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1	22	KEGG_2021_Human
Pathogenic Escherichia coli infection	12/197	7.36130876632159e-06	5.7290185616155e-05	5.33227344992051	63.0235946528977	ACTB;RHOA;TUBB;ARPC1B;TUBA1B;RPS3;ARPC5;ARPC3;ARPC2;ACTG1;ACTR3;GAPDH	23	KEGG_2021_Human
Huntington disease	15/306	7.71736765101594e-06	5.75587003971606e-05	4.26826058346129	50.2461224955124	COX8A;TUBB;ATP5F1E;COX6C;COX7C;COX6B1;PSMA7;ATP5F1B;TUBA1B;COX6A1;ATP5MC3;ATP5MC2;COX4I1;SLC25A6;SLC25A5	24	KEGG_2021_Human
Fluid shear stress and atherosclerosis	10/139	1.01073598197141e-05	7.23686963091532e-05	6.3375322997416	72.8958600091444	CALM3;CALM1;ACTB;CYBA;ACTG1;RHOA;HSP90AA1;HSP90AB1;SUMO2;RAC2	25	KEGG_2021_Human
Graft-versus-host disease	6/42	1.29261253685773e-05	8.89914015759746e-05	13.4658469945355	151.575075863274	GZMB;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1	26	KEGG_2021_Human
Type I diabetes mellitus	6/43	1.48661639308545e-05	9.85571608749243e-05	13.1012405848471	145.638929604484	GZMB;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1	27	KEGG_2021_Human
Human immunodeficiency virus 1 infection	12/212	1.54354979358525e-05	9.86769332327716e-05	4.92857142857143	54.6028574417357	CALM3;CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;CALR;CD3E;CD3D;RAC2;CFL1	28	KEGG_2021_Human
Cell adhesion molecules	10/148	1.75182061735926e-05	0.000108129617416313	5.92149758454106	64.8538395511354	CD2;HLA-C;HLA-A;HLA-B;HLA-E;CD8B;CD8A;HLA-DRB1;CD99;PTPRC	29	KEGG_2021_Human
Cellular senescence	10/156	2.76295894477193e-05	0.000164856550371392	5.59474885844749	58.7259711025409	PPP1CA;CALM3;CALM1;ZFP36L2;HLA-C;HLA-A;HLA-B;HLA-E;SLC25A6;SLC25A5	30	KEGG_2021_Human
Fc gamma R-mediated phagocytosis	8/97	2.95371042456225e-05	0.000170552956773111	7.30281363172068	76.1673479858186	CFL1;ARPC5;ARPC3;ARPC2;ACTR3;PTPRC;ARPC1B;RAC2	31	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	11/193	3.28286889046653e-05	0.000183635478560472	4.94845740034025	51.0889023081615	CALM3;CALM1;HLA-C;HLA-A;HLA-B;HLA-E;RPS27A;ZFP36;UBC;UBB;UBA52	32	KEGG_2021_Human
Epstein-Barr virus infection	11/202	4.97725899025662e-05	0.00026552635700673	4.7131152927775	46.697763732249	VIM;B2M;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1;CALR;CD3E;CD3D;TNFAIP3	33	KEGG_2021_Human
Autoimmune thyroid disease	6/53	5.04351739565856e-05	0.00026552635700673	10.3085106382979	102.000875071261	GZMB;HLA-C;HLA-A;HLA-B;HLA-E;HLA-DRB1	34	KEGG_2021_Human
Endocytosis	12/252	8.33480787166501e-05	0.000426265888293725	4.09873949579832	38.4973492324686	HLA-C;HLA-A;HLA-B;HLA-E;RHOA;ARPC1B;ARPC5;ARPC3;ARPC2;ACTR3;HSPA8;CAPZB	35	KEGG_2021_Human
Leukocyte transendothelial migration	8/114	9.37592754405011e-05	0.000466191952884714	6.12630594105723	56.8201395707982	MYL12B;ACTB;CYBA;MYL12A;ACTG1;CD99;RHOA;RAC2	36	KEGG_2021_Human
Primary immunodeficiency	5/38	0.000105066595953481	0.00050829515339657	12.1935683364255	111.704257241715	PTPRC;CD8B;CD8A;CD3E;CD3D	37	KEGG_2021_Human
Cardiac muscle contraction	7/87	0.000109449618226535	0.000515565306909205	7.08281893004115	64.5956360248102	TPM3;COX6C;COX7C;COX6A1;COX4I1;COX8A;COX6B1	38	KEGG_2021_Human
Necroptosis	9/159	0.000180211215608345	0.000827123271638302	4.87966804979253	42.0694772885376	PPIA;FTL;FTH1;HSP90AA1;TNFAIP3;HMGB1;SLC25A6;SLC25A5;HSP90AB1	39	KEGG_2021_Human
Hematopoietic cell lineage	7/99	0.000245651156760608	0.00109928892650372	6.15521560207551	51.1596782441005	CD2;CD7;CD8B;CD8A;HLA-DRB1;CD3E;CD3D	40	KEGG_2021_Human
Proteasome	5/46	0.00026451944712722	0.00115485319599445	9.81035340965655	80.8137258992803	PSMB9;PSMA7;PSME2;PSME1;PSMB8	41	KEGG_2021_Human
Oxytocin signaling pathway	8/154	0.000725121055809124	0.00309039688071031	4.43880901166082	32.0889135697346	PPP1CA;MYL6;CALM3;CALM1;ACTB;EEF2;ACTG1;RHOA	42	KEGG_2021_Human
Viral carcinogenesis	9/203	0.0010648384136765	0.00443269944297892	3.76446935021602	25.7675375298551	HNRNPK;HLA-C;HLA-A;HLA-B;HLA-E;RHOA;YWHAB;YWHAZ;PKM	43	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	7/131	0.00131504948139052	0.00534986039020235	4.55933890880127	30.2461116941238	HLA-C;HLA-A;HLA-B;HLA-E;HCST;GZMB;RAC2	44	KEGG_2021_Human
Glycolysis / Gluconeogenesis	5/67	0.00150681050339103	0.00599375733571097	6.4805793285056	42.109249860242	LDHB;LDHA;PGK1;PKM;GAPDH	45	KEGG_2021_Human
Lipid and atherosclerosis	9/215	0.00158614189908995	0.00617216086819785	3.54300447165935	22.8398036209298	CALM3;CALM1;RHOA;CYBA;HSP90AA1;HSPA8;HSP90AB1;CCL5;CCL3	46	KEGG_2021_Human
T cell receptor signaling pathway	6/104	0.00196466708329814	0.00748245548745463	4.9310806289729	30.732627030474	CD8B;CD8A;RHOA;PTPRC;CD3E;CD3D	47	KEGG_2021_Human
Platelet activation	6/124	0.00470695309277699	0.0175530125751475	4.09113642678522	21.9232320181781	PPP1CA;MYL12B;ACTB;MYL12A;ACTG1;RHOA	48	KEGG_2021_Human
Rap1 signaling pathway	8/210	0.00503429440907526	0.0183905856984586	3.19908354471811	16.9278926730035	CALM3;PFN1;CALM1;ACTB;FYB1;RHOA;RAC2;ACTG1	49	KEGG_2021_Human
Tuberculosis	7/180	0.00762407105134199	0.0272941743638043	3.25980637027522	15.8962658013078	CD74;CALM3;CALM1;HLA-DRB1;CORO1A;RHOA;LSP1	50	KEGG_2021_Human
Chagas disease	5/102	0.00914637259936645	0.0321019744173842	4.1348621922996	19.410688456512	CALR;CD3E;CD3D;CCL5;CCL3	51	KEGG_2021_Human
Neutrophil extracellular trap formation	7/189	0.00982632101189433	0.0338252204063286	3.09718265273821	14.3173173710787	ACTB;CYBA;ACTG1;HMGB1;SLC25A6;SLC25A5;RAC2	52	KEGG_2021_Human
Mitophagy	4/68	0.0103905017084933	0.0350924491664206	5.0015243902439	22.8412776187137	RPS27A;UBA52;UBC;UBB	53	KEGG_2021_Human
Glucagon signaling pathway	5/107	0.0111061852908519	0.0361455848556815	3.9311724689876	17.6912710605183	CALM3;CALM1;LDHB;LDHA;PKM	54	KEGG_2021_Human
Th17 cell differentiation	5/107	0.0111061852908519	0.0361455848556815	3.9311724689876	17.6912710605183	HLA-DRB1;HSP90AA1;CD3E;CD3D;HSP90AB1	54	KEGG_2021_Human
HIF-1 signaling pathway	5/109	0.0119644994375203	0.037821781079953	3.85518053375196	17.0623019324273	RPS6;LDHB;LDHA;PGK1;GAPDH	56	KEGG_2021_Human
Adherens junction	4/71	0.0120438073830018	0.037821781079953	4.77684746996724	21.1098666054401	RHOA;ACTB;ACTG1;RAC2	57	KEGG_2021_Human
Non-alcoholic fatty liver disease	6/155	0.0134098283277251	0.0407826348575195	3.23484431730663	13.9478962183241	COX6A1;COX8A;COX6C;COX7C;COX4I1;COX6B1	58	KEGG_2021_Human
Focal adhesion	7/201	0.0134423209865567	0.0407826348575195	2.90382249374231	12.5135795253585	MYL12B;ACTB;MYL12A;RHOA;RAC2;PPP1CA;ACTG1	59	KEGG_2021_Human
Ferroptosis	3/41	0.014502443630573	0.043265623497876	6.30044747496271	26.6725544978651	FTL;PCBP1;FTH1	60	KEGG_2021_Human
Gastric acid secretion	4/76	0.0151567691806869	0.0437590594087573	4.44399277326107	18.617254637884	CALM3;CALM1;ACTB;ACTG1	61	KEGG_2021_Human
