statistic	p.value	sumsq	meansq	gene	method	p_adjust
75.4277801244847	1.83563281050605e-27	102.444608948785	51.2223044743926	COX3	anova	1.20160523775726e-24
71.2607476564416	3.13364517954345e-26	98.5557684664733	49.2778842332366	HLA-A	anova	1.9536039376468e-23
68.647524390576	1.90713507817189e-25	96.0435618448957	48.0217809224478	ZFP36L2	anova	1.13491874742848e-22
60.731255408911	5.16597937717591e-23	88.064424328794	44.032212164397	LOC100996809	anova	2.94056530460813e-20
57.8141412280794	4.28587867202515e-22	84.9755148329845	42.4877574164923	VIM	anova	2.33794681558972e-19
55.4938714371667	2.35449141700832e-21	82.4579002411805	41.2289501205902	ND5	anova	1.23300006525892e-18
52.5316592977203	2.12963836012858e-20	79.1625188948704	39.5812594474352	HLA-G	anova	1.07235482349244e-17
51.567099416422	4.39198035366014e-20	78.0692207549026	39.0346103774513	RPS14P3	anova	2.12962247370809e-17
51.3794496190413	5.058079233854e-20	77.8553467389762	38.9276733694881	COX1	anova	2.36501333320059e-17
50.0153859137923	1.41723488828307e-19	76.2889723355589	38.1444861677794	COX2	anova	6.39808246806965e-17
49.3313898817467	2.38192490499301e-19	75.4957143401589	37.7478571700794	H3F3A	anova	1.03947202853895e-16
48.1300059886657	5.95382959126544e-19	74.0895833589012	37.0447916794506	ATP5E	anova	2.51443667770475e-16
47.4377995133016	1.01181222530602e-18	73.2718842821258	36.6359421410629	RNR1	anova	4.13957676678326e-16
41.9287550306932	7.35145698289257e-17	66.5607050380647	33.2803525190323	CTSW	anova	2.83074337705969e-14
41.9550852072717	7.20037703534511e-17	66.593666906986	33.296833453493	LAPTM5	anova	2.83074337705969e-14
41.84489749687	7.85421725796986e-17	66.4556682720918	33.2278341360459	IFITM2	anova	2.85631700948171e-14
41.8675852954272	7.71487509986823e-17	66.484094911063	33.2420474555315	NPM1	anova	2.85631700948171e-14
40.360118468223	2.54570374996873e-16	64.5810711504903	32.2905355752451	TPT1	anova	9.0076631066461e-14
40.1641662237752	2.97505633043543e-16	64.3315587349725	32.1657793674863	CCNI	anova	1.02498519679107e-13
36.7798436427235	4.50087536083832e-15	59.9423640308501	29.971182015425	MALAT1	anova	1.51090923651526e-12
36.4825890046413	5.72673907807422e-15	59.5494940540238	29.7747470270119	PELO	anova	1.87436170025369e-12
33.8194250146622	5.03949130980348e-14	55.9749425409302	27.9874712704651	LCP1	anova	1.60919561531579e-11
32.7532081639726	1.21401999068134e-13	54.5156442616935	27.2578221308468	CNBP	anova	3.78427374238099e-11
32.6396325085449	1.33360389876374e-13	54.359227116121	27.1796135580605	RPL17	anova	4.06035866107324e-11
32.0469991598197	2.17933118523548e-13	53.5399915157837	26.7699957578918	TMSB10	anova	6.48450088115974e-11
30.7298922432069	6.52796300131848e-13	51.7006976857959	25.8503488428979	UQCRB	anova	1.89920203585026e-10
29.649892726397	1.61423896260245e-12	50.1730947680027	25.0865473840013	EEF2	anova	4.594264456172e-10
28.5635792730898	4.0342671614496e-12	48.6185747966436	24.3092873983218	CTSA	anova	1.12375799314251e-09
27.6180029737374	8.99353622549973e-12	47.2505175822932	23.6252587911466	PSMA1	anova	2.40292604620903e-09
27.6343715632083	8.86927863306337e-12	47.2743191209279	23.6371595604639	ND3	anova	2.40292604620903e-09
27.5572629169141	9.47013903428926e-12	47.1621585655463	23.5810792827731	DDX5	anova	2.4796612047383e-09
27.31982242712	1.159025377583e-11	46.8161918062714	23.4080959031357	CKLF	anova	2.97528632221894e-09
26.8797492718408	1.68657003398474e-11	46.1726065950622	23.0863032975311	RPS23	anova	4.24626440094773e-09
26.8154004236744	1.78179832898087e-11	46.0782406384584	23.0391203192292	GNLY	anova	4.4013780609467e-09
26.5095201554722	2.31399929289989e-11	45.6287675191965	22.8143837595983	RPL36A	anova	5.61016273011952e-09
26.4014198228833	2.53817745471413e-11	45.4695608829153	22.7347804414577	LTB	anova	6.04178531583952e-09
26.2458991741983	2.89960487165942e-11	45.2401847441277	22.6200923720638	EEF1B2	anova	6.77886196067235e-09
26.1728230280667	3.08690190758972e-11	45.1322704558756	22.5661352279378	LINC00674	anova	7.09012627616924e-09
26.0242593415852	3.50607673540752e-11	44.9126144774972	22.4563072387486	EMB	anova	7.91406148619918e-09
25.804912909348	4.23203450538932e-11	44.5876495412199	22.29382477061	RPL23A	anova	9.3908128380605e-09
25.4485327447889	5.74837668775044e-11	44.0579964766883	22.0289982383442	HLA-C	anova	1.25429579326715e-08
24.9117045902116	9.12797443841182e-11	43.2562329075875	21.6281164537937	PRNP	anova	1.95907280897848e-08
24.6472365449238	1.14691544139427e-10	42.8594973886095	21.4297486943048	GIMAP4	anova	2.42184144495707e-08
24.2416246768081	1.62887985038501e-10	42.2487724498937	21.1243862249469	RPL7	anova	3.38496746051437e-08
23.9284657701091	2.1367475086982e-10	41.7753744422355	20.8876872211177	IL7R	anova	4.37098412248076e-08
23.2098863796576	3.99007685546501e-10	40.682871470669	20.3414357353345	SH3BGRL	anova	8.03662864488429e-08
23.1392187414898	4.2433937808103e-10	40.5749588237651	20.2874794118826	SNHG9	anova	8.41735020884371e-08
22.1147885824723	1.03853044870514e-09	39.0010169861286	19.5005084930643	HIST1H4C	anova	2.02931949767877e-07
21.8985649821853	1.25529902256329e-09	38.6664991956477	19.3332495978238	RAC2	anova	2.41681982402921e-07
21.8599834881584	1.29851727345561e-09	38.6067248051021	19.303362402551	MSN	anova	2.43861596158317e-07
21.8552921839397	1.30387349000017e-09	38.5994547940917	19.2997273970459	RPS29	anova	2.43861596158317e-07
21.0387971472933	2.67360508071428e-09	37.3282978587446	18.6641489293723	RPL35A	anova	4.92997714319878e-07
21.0115495181683	2.73860410144642e-09	37.2856758683501	18.6428379341751	RPS3A	anova	4.94712431950005e-07
21.0033477494526	2.75847903546825e-09	37.2728437235798	18.6364218617899	RPS3	anova	4.94712431950005e-07
20.9851097873516	2.80319603684802e-09	37.2443051190925	18.6221525595462	CD8A	anova	4.9593841235695e-07
20.555703505786	4.09535755960001e-09	36.5706750819862	18.2853375409931	RNPEPL1	anova	7.14885615603779e-07
20.4508365782592	4.4932381901622e-09	36.4056686406372	18.2028343203186	TMBIM1	anova	7.74019399810573e-07
20.2658101800465	5.2925570188976e-09	36.1140550891173	18.0570275445587	CAPN2	anova	8.9987216222607e-07
20.0428009851478	6.44863081834579e-09	35.7617658442651	17.8808829221325	ZNF683	anova	1.08237788043312e-06
19.9683651081343	6.88859373637546e-09	35.6439807509293	17.8219903754646	IFNG	anova	1.14158821767883e-06
19.8786753256224	7.45905009514067e-09	35.5019262731781	17.750963136589	GIMAP7	anova	1.22067354806977e-06
19.842615965963	7.70158884147952e-09	35.4447732049341	17.7223866024671	CALM1	anova	1.24480495200802e-06
19.7665705919685	8.23941808051583e-09	35.3241667751252	17.6620833875626	CCL5	anova	1.29964411457968e-06
19.7710033722956	8.20705444187856e-09	35.3311999315024	17.6655999657512	GABARAPL2	anova	1.29964411457968e-06
19.565936860201	9.84698975350022e-09	35.005465684467	17.5027328422335	MIR4435-1HG	anova	1.51666811591559e-06
19.5742760064801	9.7742711990953e-09	35.01872665269	17.509363326345	ARL6IP5	anova	1.51666811591559e-06
19.4981942899071	1.0458257201687e-08	34.8976944115895	17.4488472057947	PNRC1	anova	1.59208724749403e-06
19.309327540664	1.23718644670276e-08	34.5967888074785	17.2983944037392	MT2A	anova	1.86175229427961e-06
19.2145827401848	1.34608639769841e-08	34.4455961979417	17.2227980989708	RPL7A	anova	2.00260944530313e-06
19.080073894982	1.5174745146193e-08	34.2306683417513	17.1153341708757	RPS10P7	anova	2.23222206128044e-06
19.0501281437639	1.5585272559221e-08	34.1827740528413	17.0913870264206	RPL6	anova	2.26713764828134e-06
18.8554928655346	1.85401148250669e-08	33.8710818554049	16.9355409277024	TUBB	anova	2.66733168450302e-06
18.7541241860168	2.02961598304195e-08	33.708474171626	16.854237085813	SEPT9	anova	2.88823178804187e-06
18.6913618843565	2.14663754521289e-08	33.6077014884946	16.8038507442473	SPOCK2	anova	3.02191169268034e-06
18.6723370816185	2.18343349088795e-08	33.5771405388586	16.7885702694293	TMSB4X	anova	3.04101183645798e-06
18.5055814770916	2.53438253438571e-08	33.3089842968632	16.6544921484316	APBB1IP	anova	3.49264590949239e-06
18.3079540094721	3.02460250048918e-08	32.9905212017482	16.4952606008741	CYTIP	anova	4.12480166004212e-06
18.2697457182028	3.129865663316e-08	32.9288680805952	16.4644340402976	BTF3	anova	4.22435064578692e-06
17.5654297888872	5.88822052468404e-08	31.7875317931321	15.8937658965661	IFITM1	anova	7.86618194991464e-06
17.4071080053454	6.78940763952379e-08	31.5297004508595	15.7648502254297	SEPT7	anova	8.97847725420662e-06
17.3606159320193	7.07953178559683e-08	31.4538976482422	15.7269488241211	TMBIM6	anova	9.26852301370337e-06
17.3329855524553	7.25783181064572e-08	31.4088286044875	15.7044143022437	CCND3	anova	9.40787465989839e-06
17.1796459401102	8.33273798312097e-08	31.1584494650616	15.5792247325308	CD2	anova	1.06953142818647e-05
17.0757208328817	9.15102048396995e-08	30.9885048239925	15.4942524119963	FYB	anova	1.16315689491393e-05
16.9555022862535	1.01990528381513e-07	30.7916621252846	15.3958310626423	SH3BGRL3	anova	1.28390384381804e-05
16.886018634213	1.08590512750097e-07	30.6777669368984	15.3388834684492	RPL30	anova	1.35396856468979e-05
16.681506699359	1.30619376039599e-07	30.3420077030519	15.1710038515259	ISCU	anova	1.6132725199155e-05
16.669754233986	1.32014049268899e-07	30.3226888952589	15.1613444476295	RPS14	anova	1.61525975049386e-05
16.5712741699149	1.44305675119658e-07	30.1607033781842	15.0803516890921	DNAJB1	anova	1.7493054617283e-05
16.5463796007344	1.47591211859923e-07	30.1197262043685	15.0598631021843	PPA1	anova	1.77271939969735e-05
16.4945293459738	1.5467804453269e-07	30.0343413379891	15.0171706689945	IL2RB	anova	1.84094996274725e-05
16.4591432940989	1.59710243136812e-07	29.9760396524701	14.988019826235	CD44	anova	1.88371757040284e-05
16.4144238940838	1.66306128249503e-07	29.902326307975	14.9511631539875	SRGN	anova	1.94399984914508e-05
16.3415541428957	1.77646657434448e-07	29.7821295378795	14.8910647689398	RPL38	anova	2.04645636819707e-05
16.3381355867525	1.78197392281138e-07	29.7764882290336	14.8882441145168	RNU4-2	anova	2.04645636819707e-05
16.2609560816064	1.91098944628308e-07	29.6490670223338	14.8245335111669	STK17B	anova	2.17553685484679e-05
16.2254179243438	1.97351776374866e-07	29.5903562289077	14.7951781144538	ANXA1	anova	2.21034809992619e-05
16.2244026745266	1.97533400314211e-07	29.5886786310456	14.7943393155228	UBB	anova	2.21034809992619e-05
15.9789662530504	2.46767807847883e-07	29.182540219578	14.591270109789	CD82	anova	2.73786791554617e-05
15.8770504790031	2.70683209780405e-07	29.0135542230731	14.5067771115366	CXCL13	anova	2.9779702373488e-05
15.7678801634316	2.9889596994126e-07	28.832317706405	14.4161588532025	RPL14	anova	3.26095503205915e-05
15.7029969826989	3.17047319914714e-07	28.724494557125	14.3622472785625	RPS13	anova	3.43039959696152e-05
15.6188617556853	3.42247018553722e-07	28.5845572231618	14.2922786115809	RPLP0	anova	3.67270325156175e-05
15.2525492079744	4.7768873552293e-07	27.9736925167505	13.9868462583753	MT1L	anova	5.08447229712699e-05
15.1290570688432	5.34603412016992e-07	27.7671686722257	13.8835843361128	SON	anova	5.64437731461811e-05
14.9420630959074	6.34050525020283e-07	27.4538802801142	13.7269401400571	ATP5EP2	anova	6.64079157885243e-05
14.7208542407674	7.76027833532757e-07	27.0823849489805	13.5411924744902	HNRNPA1	anova	8.06329872746893e-05
14.5669494034651	8.9330171484657e-07	26.8233523663839	13.4116761831919	SNX6	anova	9.13680160216507e-05
14.5696256155552	8.91117315710769e-07	26.8278605999508	13.4139302999754	GTF2A2	anova	9.13680160216507e-05
14.5427344449447	9.13313256460314e-07	26.7825544594068	13.3912772297034	COMMD6	anova	9.26906756091351e-05
14.5039445313875	9.46314337240027e-07	26.717176261092	13.358588130546	ANXA7	anova	9.51324486888773e-05
14.4975073760632	9.51905803409939e-07	26.7063239314748	13.3531619657374	REEP5	anova	9.51324486888773e-05
14.4508769637225	9.93415392688229e-07	26.6276858266049	13.3138429133025	PCED1B-AS1	anova	9.85287448566234e-05
14.4235842709934	1.01855116483168e-06	26.581639185377	13.2908195926885	ALOX5AP	anova	0.000100262194360725
14.4106976612631	1.03064085077492e-06	26.5598925369475	13.2799462684737	TSC22D4	anova	0.000100695149390636
14.3861647335333	1.05405727407409e-06	26.518483214421	13.2592416072105	TAPBP	anova	0.000102220132090207
14.2215878427526	1.22561319976941e-06	26.2403848691549	13.1201924345775	MIF-AS1	anova	0.000117122102272855
14.2220528381985	1.22509088190439e-06	26.2411713633645	13.1205856816822	TAF1D	anova	0.000117122102272855
14.1899296168177	1.26170627060442e-06	26.1868280063851	13.0934140031925	CD3E	anova	0.000119697525324297
14.0580385645556	1.42395514480612e-06	25.963491284868	12.981745642434	PDCD4	anova	0.000134118134933826
13.8672983529464	1.69647900967496e-06	25.6398911258698	12.8199455629349	DBN1	anova	0.000158645022819033
13.6600557182283	2.0524714039914e-06	25.2874714519793	12.6437357259897	NOL7	anova	0.000189543891452109
13.6582656146325	2.05585339032993e-06	25.2844236103877	12.6422118051938	ATP5B	anova	0.000189543891452109
13.6101411541823	2.14890605882986e-06	25.2024625603105	12.6012312801552	RUNX3	anova	0.000196737609246158
13.5987184423342	2.17160833505298e-06	25.1830016625756	12.5915008312878	EZR	anova	0.000197435391128567
13.4487482281022	2.49305686309008e-06	24.9272544577159	12.463627228858	CCR7	anova	0.000225097244493623
13.3020679984689	2.85376950084722e-06	24.6766807313295	12.3383403656647	FAM102A	anova	0.000254160206157087
13.307233904945	2.84021458789076e-06	24.6855130000184	12.3427565000092	CAPZB	anova	0.000254160206157087
13.279071222041	2.91490557714165e-06	24.6373560936283	12.3186780468142	LCP2	anova	0.000257850971729314
13.2526108513139	2.98688229263818e-06	24.5920955043241	12.296047752162	SNORD3A	anova	0.000262444717954491
13.1084064043494	3.41177613940461e-06	24.3451849168732	12.1725924584366	LGALS3	anova	0.000297779821447234
13.0079478624414	3.74325274976421e-06	24.1729289295286	12.0864644647643	PTGER2	anova	0.00032454745033055
12.9709940756006	3.87318298385449e-06	24.1095129942502	12.0547564971251	NACA	anova	0.000333603365951467
12.9283685299426	4.02870370297166e-06	24.0363294663503	12.0181647331751	THRAP3	anova	0.000344730646269967
12.8817542882777	4.20598239215968e-06	23.9562556065006	11.9781278032503	PGAM1	anova	0.000357563126481523
12.8514291348293	4.32550664222102e-06	23.9041394463123	11.9520697231561	TC2N	anova	0.000363009826666395
12.8549261218065	4.31155097996587e-06	23.9101502453884	11.9550751226942	KANSL1-AS1	anova	0.000363009826666395
12.8160530780308	4.46926602533787e-06	23.8433193202253	11.9216596601126	TIMP1	anova	0.000372685546520531
12.7862344656044	4.59417029294491e-06	23.792034062189	11.8960170310945	FXYD5	anova	0.000380571408634556
12.7797084451477	4.62197173639585e-06	23.7808075001851	11.8904037500925	SMAD1	anova	0.000380571408634556
12.7568329673179	4.72076719665447e-06	23.7414485090894	11.8707242545447	MYH9	anova	0.000386276775866252
12.7203852680484	4.88258896614253e-06	23.678715499248	11.839357749624	PERP	anova	0.000392643674749679
12.7257403636539	4.85846786037109e-06	23.6879342701457	11.8439671350728	RPS27A	anova	0.000392643674749679
12.7190655913022	4.88855170976151e-06	23.6764435925719	11.838221796286	CTSD	anova	0.000392643674749679
12.6640578500307	5.14372504216811e-06	23.5817127672369	11.7908563836185	M6PR	anova	0.00041061980641503
12.6109347866881	5.40287589784948e-06	23.4901691177894	11.7450845588947	MAP1LC3B	anova	0.000428693643967548
12.585683523666	5.53062791998874e-06	23.4466350275001	11.72331751375	PPP1R14B	anova	0.000436186630894534
12.5677221757051	5.6233448578958e-06	23.4156610995969	11.7078305497984	CAMK4	anova	0.000440843298680071
12.5331326066976	5.80632750199119e-06	23.3559936459068	11.6779968229534	HSP90AA1	anova	0.000451937033203503
12.5250947777473	5.84969957049395e-06	23.342124790276	11.671062395138	SF1	anova	0.000451937033203503
12.5216448001318	5.86841549378212e-06	23.3361716288212	11.6680858144106	EVI2B	anova	0.000451937033203503
12.4960768401228	6.0090115165767e-06	23.2920448701453	11.6460224350727	RPL10A	anova	0.000457383597529199
12.4972571497992	6.00244707360835e-06	23.2940822151765	11.6470411075883	ARL2	anova	0.000457383597529199
12.4751619825018	6.12653790119822e-06	23.2559387923239	11.6279693961619	HLA-DRB4	anova	0.000463633723713798
12.401336729305	6.56019026421542e-06	23.1284200905516	11.5642100452758	ATP1A1	anova	0.000493597764017863
12.3844946442975	6.66337333828778e-06	23.0993130610965	11.5496565305483	EEF1G	anova	0.000498496478542078
12.3761784904092	6.71492307391741e-06	23.0849386771284	11.5424693385642	ZNF800	anova	0.00049949870956663
12.3222428078792	7.05914073761741e-06	22.9916770439967	11.4958385219984	EML4	anova	0.000522137121677328
12.2538546604103	7.52125275456209e-06	22.8733395500612	11.4366697750306	MRPS24	anova	0.000553192365520938
12.2406409068706	7.61399077652525e-06	22.8504636757442	11.4252318378721	RPS18	anova	0.000556884733219378
12.2277765914576	7.70538183648048e-06	22.8281893125127	11.4140946562563	GeneID:102723863	anova	0.000560438105573347
12.1718938504764	8.11537575768279e-06	22.7313897732064	11.3656948866032	UBE2D2	anova	0.000586997234362338
12.1271321550675	8.45956341543049e-06	22.6538077237381	11.326903861869	DUS1L	anova	0.000608530792498989
12.1149809489603	8.55550814087299e-06	22.6327398517316	11.3163699258658	LAT	anova	0.000612069467651963
11.9736900410591	9.75489722096728e-06	22.3875452719912	11.1937726359956	HLA-DRB1	anova	0.000690330348199479
11.9739964468798	9.75212109119954e-06	22.38807745002	11.19403872501	PIK3R1	anova	0.000690330348199479
11.9161814446485	1.02902817231149e-05	22.2876277259494	11.1438138629747	C8orf59	anova	0.000724303055478601
11.8307585353758	1.11406316107861e-05	22.139084805824	11.069542402912	RPS6	anova	0.000779963363895246
11.8126966967202	1.13292993550242e-05	22.1076575474972	11.0538287737486	DDX18	anova	0.000788953123170092
11.7890313169615	1.15813755511645e-05	22.0664700235195	11.0332350117597	SEPT6	anova	0.000802240046115587
11.7754122398285	1.17289928042527e-05	22.0427619589456	11.0213809794728	CXCR3	anova	0.000802604118683977
11.7775012699724	1.17062274403516e-05	22.0463987879723	11.0231993939861	RPL5	anova	0.000802604118683977
11.766024186644	1.1831851123282e-05	22.0264170185763	11.0132085092882	GPR137B	anova	0.000802604118683977
11.7689712720483	1.17994645900727e-05	22.0315481973297	11.0157740986649	DUSP1	anova	0.000802604118683977
11.6934106627644	1.26587127465247e-05	21.8999326088715	10.9499663044357	KMT2E	anova	0.000854267357100519
11.6699264498388	1.293838875137e-05	21.8590024346339	10.9295012173169	NSG1	anova	0.000868663515553518
11.5884970580551	1.39572044794337e-05	21.7169921629234	10.8584960814617	PIGT	anova	0.000932284291044622
11.5748214978922	1.41360612991659e-05	21.6931289252136	10.8465644626068	KIAA1551	anova	0.000939438144815634
11.5687855345979	1.42157350960583e-05	21.6825952053313	10.8412976026657	CDC37	anova	0.00093996163574543
11.5624333187929	1.43000715099188e-05	21.6715087571714	10.8357543785857	GZMA	anova	0.000940786614109832
11.5530297600232	1.44258450287216e-05	21.6550952970263	10.8275476485131	SLC38A1	anova	0.000944315815580114
11.5358488891122	1.46585232553724e-05	21.6251021677422	10.8125510838711	HNRNPK	anova	0.00095477306696187
11.5245653925637	1.48133852853131e-05	21.6054009137061	10.8027004568531	TSC22D3	anova	0.000958380846427226
11.5211690734178	1.48603201821515e-05	21.5994703413878	10.7997351706939	ITGB2	anova	0.000958380846427226
11.5155765846954	1.4937931040035e-05	21.5897043471472	10.7948521735736	LOC102723461	anova	0.000958663692039896
11.4653534047053	1.56534544631319e-05	21.5019719797821	10.750985989891	EIF4B	anova	0.000999683052835723
11.4165332040019	1.63820456825905e-05	21.4166401047094	10.7083200523547	PRELID1	anova	0.00104113467027415
11.3926938921784	1.67501301755229e-05	21.3749538043679	10.6874769021839	LIX1L	anova	0.00105938504472438
11.3644324430005	1.71972925150861e-05	21.3255194530901	10.6627597265451	MRPL18	anova	0.00107502125676785
11.3616499245378	1.72419630162748e-05	21.3206514283538	10.6603257141769	LOC101929531	anova	0.00107502125676785
11.3615421430272	1.72436956860105e-05	21.3204628610177	10.6602314305089	SERP1	anova	0.00107502125676785
11.3484009307163	1.7456269209954e-05	21.2974700584202	10.6487350292101	ZFAS1	anova	0.00107800696460716
11.35159721474	1.74043243209386e-05	21.3030628363248	10.6515314181624	ANKRD32	anova	0.00107800696460716
11.3034055267323	1.82042975333794e-05	21.2187156139298	10.6093578069649	SF3B2	anova	0.00111369468835048
11.3039213915316	1.8195541281324e-05	21.2196187598281	10.609809379914	PDIA3	anova	0.00111369468835048
11.253497001159	1.90718085982274e-05	21.1313124240896	10.5656562120448	GHITM	anova	0.00116134008450229
11.2428841681443	1.92615803211044e-05	21.1127198064359	10.5563599032179	ABRACL	anova	0.00116746578501805
11.2300852184379	1.9492972518958e-05	21.0902942021464	10.5451471010732	RBM39	anova	0.00117604606552165
11.218186495473	1.97105982792128e-05	21.0694428547817	10.5347214273909	FLOT1	anova	0.00118372088381401
11.191433346958	2.0208881247044e-05	21.0225497744886	10.5112748872443	LOC101060038	anova	0.00120810353098767
11.1734734214934	2.05504817302601e-05	20.9910611138997	10.4955305569499	NELL2	anova	0.00122294048551166
11.127986836363	2.14418705705104e-05	20.9112805063764	10.4556402531882	FOS	anova	0.00127021253171549
11.1161340735215	2.16804706953472e-05	20.8904843946787	10.4452421973393	EIF3F	anova	0.00127856181235804
10.9435689592597	2.54729129952e-05	20.5873790411475	10.2936895205738	PKM	anova	0.00149547702660609
10.934688690727	2.56852206672513e-05	20.5717642175171	10.2858821087586	FKBP1A	anova	0.00150120941506988
10.9124393621209	2.62250070879439e-05	20.5326343261315	10.2663171630658	TMEM204	anova	0.00152594574575716
10.8970059431596	2.66061265993546e-05	20.5054854640639	10.252742732032	ZAP70	anova	0.00154109166008507
10.8924085424303	2.67207307393301e-05	20.4973972281176	10.2486986140588	OXNAD1	anova	0.00154109166008507
10.8841505791946	2.69278346029821e-05	20.4828678257931	10.2414339128966	NME2	anova	0.00154622460799229
10.8703884380282	2.72765751974962e-05	20.4586509593167	10.2293254796583	NOP58	anova	0.0015594101418586
10.8071304290991	2.89389658038358e-05	20.3472863137108	10.1736431568554	PLP2	anova	0.00164313045406917
10.8017927037317	2.90838198804307e-05	20.3378854863855	10.1689427431927	RPL13AP5	anova	0.00164313045406917
10.7959577347396	2.92430030398805e-05	20.3276082249105	10.1638041124553	PIH1D1	anova	0.00164313045406917
10.8002200488273	2.912663726722e-05	20.3351156046758	10.1675578023379	GZMH	anova	0.00164313045406917
10.7631938905247	3.0153254449352e-05	20.2698872157991	10.1349436078996	SUN2	anova	0.00167985705213156
10.7638218722691	3.01355424833655e-05	20.2709937619027	10.1354968809513	ITGA1	anova	0.00167985705213156
10.7459772989161	3.06429436428286e-05	20.239547185692	10.119773592846	GLO1	anova	0.00169631075957428
10.7437201626401	3.07077337319817e-05	20.2355690721333	10.1177845360667	CACYBP	anova	0.00169631075957428
10.7386175585806	3.0854710282356e-05	20.2265755382008	10.1132877691004	ABT1	anova	0.00169726834880926
10.7293825888459	3.11225189932258e-05	20.2102971569058	10.1051485784529	OLA1	anova	0.00170483689815612
10.7129501573231	3.160484805309e-05	20.1813274413363	10.0906637206681	PBXIP1	anova	0.00172404446129606
10.6006607176267	3.51084255041945e-05	19.9832131824728	9.99160659123641	RGS18	anova	0.00190721787012827
10.5640743209921	3.63324142294124e-05	19.9186056286332	9.9593028143166	ACAP1	anova	0.00196555358302259
10.5416879187419	3.7102432365258e-05	19.8790597471634	9.93952987358168	IL10RA	anova	0.00199895080051834
10.5067140879179	3.83384250573248e-05	19.8172567837712	9.90862839188562	ATP5O	anova	0.00205707647889548
10.4758927329457	3.94619788695521e-05	19.762770282987	9.8813851414935	DNAJB6	anova	0.00210871929534766
10.4051748274649	4.21667850037857e-05	19.6376779452143	9.81883897260716	RTN4	anova	0.0022350103209294
10.4062113135407	4.2125824420537e-05	19.639512142586	9.81975607129302	ARF1	anova	0.0022350103209294
10.383155580109	4.30464908854871e-05	19.5987066301866	9.7993533150933	PPP1R2	anova	0.00227243813980967
10.3600355356061	4.39900633706219e-05	19.5577759721832	9.77888798609161	SPOP	anova	0.00230830546910198
10.3578930478674	4.40785492877707e-05	19.5539824366728	9.77699121833639	KRTCAP2	anova	0.00230830546910198
10.3498926986748	4.44105543485903e-05	19.5398159828032	9.76990799140159	RPL26	anova	0.00231642620530575
10.3403864627012	4.48083254849776e-05	19.5229812445864	9.76149062229321	SNORD13	anova	0.00232789919543384
10.3312513463679	4.51939458339173e-05	19.5068019201592	9.75340096007959	THEMIS	anova	0.00233137844769167
10.3303671160688	4.52314486490746e-05	19.5052357542181	9.75261787710905	ACTG1	anova	0.00233137844769167
10.3240412584106	4.55006620220655e-05	19.4940307875763	9.74701539378813	RPS4X	anova	0.00233605751840346
10.3128074837556	4.59827255307626e-05	19.4741303523674	9.73706517618368	OST4	anova	0.00235158532284665
10.268556836737	4.79321398134964e-05	19.3957150252177	9.69785751260883	C11orf31	anova	0.00244174153477936
10.236750474303	4.9384520776045e-05	19.3393261547483	9.66966307737417	UBA2	anova	0.00249630172200765
10.2399812361989	4.92349949224955e-05	19.3450548901849	9.67252744509244	EVI2A	anova	0.00249630172200765
10.2152381815994	5.03918716549962e-05	19.3011752392947	9.65058761964737	CDC42EP3	anova	0.00253742455272004
10.1992969026696	5.11516679421517e-05	19.2728978708096	9.63644893540481	ARHGDIB	anova	0.00256581469999483
