Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	45/158	5.16285088292172e-29	1.36299263309133e-26	0	0	11.9481471238938	778.224387073372	RPL5;RPL30;RPL31;MRPL18;RPLP0;RPL36A;MRPL14;RPL10A;RPL8;RPL9;RPL6;RPL7;MRPL11;RPS4X;RPS14;RPL7A;RPS18;RPL14;RPS3;RPL35;RPLP2;RPL38;RPS27A;RPL39;RPL17;RPS13;RPS12;RPL41;RPL21;RPL22;RPS6;RPL35A;RPS3A;RPL23A;RPS26;RPS27;RPS29;RPL27A;RPL37A;RNR2;RPL22L1;RPL26;RPL29;RNR1;RPS23
Coronavirus disease	44/232	1.20974428984099e-20	1.59686246259011e-18	0	0	6.9836691339994	320.280095345008	RPL5;RPL30;RPL31;RPLP0;RPL36A;PIK3CD;PIK3R1;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS18;RPL14;RPS3;RPL35;RPLP2;RPL38;RPS27A;RPL39;RPL17;RPS13;RPS12;JAK1;RPL41;RPL21;RPL22;RPS6;RPL35A;RPS3A;RPL23A;FOS;RPS26;RPS27;RPS29;RPL27A;RPL37A;RPL22L1;RPL26;RPL29;RPS23
Parkinson disease	36/249	2.58368135690461e-13	2.27363959407606e-11	0	0	4.97458712211637	144.185377934883	NDUFB7;UQCRB;ATP8;NDUFB11;PSMD13;ATP6;COX7A2;KLC1;COX7C;UBB;PSMB1;COX3;COX2;COX1;RPS27A;HSPA5;DUSP1;TUBB;ND4L;SDHD;COX6C;PSMA6;PSMA3;PSMA1;PSMC4;NDUFS5;NDUFAB1;UQCRC1;ND1;CYTB;CALM1;ND3;SLC25A5;ND2;ND5;ND4
Prion disease	37/273	9.02263345605338e-13	5.95493808099523e-11	0	0	4.61604807491107	128.02087703881	NDUFB7;UQCRB;ATP8;NDUFB11;PSMD13;ATP6;PIK3CD;COX7A2;PIK3R1;KLC1;COX7C;CCL5;PSMB1;COX3;RAC2;COX2;COX1;PRNP;HSPA5;TUBB;ND4L;SDHD;COX6C;PSMA6;PSMA3;PSMA1;PSMC4;NDUFS5;NDUFAB1;UQCRC1;ND1;CYTB;ND3;SLC25A5;ND2;ND5;ND4
Diabetic cardiomyopathy	31/203	2.77182195984024e-12	1.46352199479565e-10	0	0	5.27552272242372	140.389658732655	NDUFB7;UQCRB;ATP8;NDUFB11;ATP6;ATP2A3;PIK3CD;COX7A2;PIK3R1;COX7C;PPP1CC;COX3;RAC2;COX2;COX1;CTSD;ND4L;SDHD;COX6C;PPP1CA;TGFBR2;NDUFS5;NDUFAB1;UQCRC1;ND1;CYTB;ND3;SLC25A5;ND2;ND5;ND4
Amyotrophic lateral sclerosis	42/364	5.95873579099614e-12	2.6218437480383e-10	0	0	3.85279599702482	99.5799924700954	VCP;NDUFB7;UQCRB;ATP8;NDUFB11;PSMD13;ATP6;COX7A2;KLC1;COX7C;TANK;ACTG1;PSMB1;COX3;COX2;ANXA7;COX1;HNRNPA1;GABARAPL2;SEC13;HSPA5;TUBB;ND4L;SDHD;COX6C;PSMA6;PSMA3;PSMA1;PSMC4;NDUFS5;HNRNPA2B1;NDUFAB1;UQCRC1;BCL2;ND1;CYTB;PFN1;ND3;ND2;SRSF7;ND5;ND4
Oxidative phosphorylation	24/133	2.25694944761862e-11	8.51192363101881e-10	0	0	6.39764604644062	156.834594498967	ATP6V1G1;NDUFB7;UQCRB;ATP8;NDUFB11;ATP6;COX7A2;ND4L;SDHD;COX6C;COX7C;PPA1;NDUFS5;NDUFAB1;UQCRC1;COX3;COX2;ND1;COX1;CYTB;ND3;ND2;ND5;ND4
Antigen processing and presentation	18/78	1.04870083446479e-10	3.46071275373381e-09	0	0	8.66041979010495	199.001713950794	PDIA3;HSP90AA1;HSP90AB1;HLA-DRB4;HSPA5;KLRC4;HLA-C;TAP1;HLA-A;HLA-G;KIR2DL4;TAPBP;IFNG;CD8A;PSME2;CALR;HLA-DRB3;HLA-DRB1
Epstein-Barr virus infection	28/202	3.23006364330276e-10	9.47485335368809e-09	0	0	4.6882205776868	102.45332089085	HDAC2;CDKN1B;PSMD13;HDAC1;PIK3CD;TNFAIP3;CD3G;PIK3R1;CD3E;CCND3;BCL2L11;JAK1;PDIA3;HLA-DRB4;HLA-C;TAP1;HLA-A;HLA-G;RUNX3;TAPBP;PSMC4;CDK4;BCL2;CALR;VIM;HLA-DRB3;HLA-DRB1;CD44
Alzheimer disease	38/369	1.6571900454553e-09	4.12847383128484e-08	0	0	3.36851935729395	68.105204085332	NDUFB7;UQCRB;ATP8;NDUFB11;PSMD13;ATP6;ATP2A3;PIK3CD;COX7A2;PIK3R1;KLC1;COX7C;RTN4;APH1A;PSMB1;COX3;CAPN2;COX2;COX1;TUBB;ND4L;SDHD;COX6C;PSMA6;PSMA3;PSMA1;PSMC4;NDUFS5;NDUFAB1;UQCRC1;ND1;CYTB;CALM1;ND3;SLC25A5;ND2;ND5;ND4
Huntington disease	34/306	1.72019742970202e-09	4.12847383128484e-08	0	0	3.65649001536098	73.7909915789137	HDAC2;NDUFB7;UQCRB;ATP8;NDUFB11;PSMD13;HDAC1;ATP6;COX7A2;KLC1;COX7C;PSMB1;COX3;COX2;COX1;TUBB;ND4L;SDHD;COX6C;SOD2;PSMA6;PSMA3;PSMA1;PSMC4;NDUFS5;NDUFAB1;UQCRC1;ND1;CYTB;ND3;SLC25A5;ND2;ND5;ND4
Pathways of neurodegeneration	42/475	2.14674114698609e-08	4.46799789240235e-07	0	0	2.84838319223904	50.2931323845501	VCP;NDUFB7;UQCRB;ATP8;NDUFB11;PSMD13;ATP6;ATP2A3;COX7A2;KLC1;TANK;COX7C;UBB;PSMB1;COX3;CAPN2;COX2;COX1;RPS27A;GABARAPL2;PRNP;HSPA5;TUBB;ND4L;SDHD;COX6C;PSMA6;PSMA3;PSMA1;PSMC4;NDUFS5;NDUFAB1;UQCRC1;BCL2;ND1;CYTB;ND3;SLC25A5;CALM1;ND2;ND5;ND4
Protein processing in endoplasmic reticulum	23/171	2.20015047731934e-08	4.46799789240235e-07	0	0	4.49947946435862	79.3355192770503	PDIA3;PPP1R15A;VCP;HSP90AA1;SEC13;HSP90AB1;HSPA5;UBE2D2;UBE2D3;RPN1;HSP90B1;HERPUD1;DNAJA1;DNAJB1;OS9;DAD1;SEC61G;LMAN2;CAPN2;BCL2;MAN1A1;CALR;P4HB
Th17 cell differentiation	16/107	7.19198147050107e-07	1.29112465542145e-05	0	0	5.05238259498349	71.4666032107223	HSP90AA1;HLA-DRB4;HSP90AB1;CD3G;FOS;CD3E;IL2RG;TGFBR2;ZAP70;IFNG;LCK;IL2RB;HLA-DRB3;HLA-DRB1;LAT;JAK1
Viral myocarditis	12/60	7.3359355421673e-07	1.29112465542145e-05	0	0	7.15713224368499	101.096716681305	HLA-DRB4;ITGB2;PRF1;RAC2;HLA-C;HLA-A;HLA-DRB3;HLA-G;CD55;EIF4G2;HLA-DRB1;ACTG1
Yersinia infection	18/137	1.05127172681584e-06	1.73459834924613e-05	0	0	4.35321834880879	59.9242705310578	ACTR3;ACTR2;PXN;ARPC5L;WAS;PIK3CD;PIK3R1;FOS;RHOA;ACTG1;PYCARD;CDC42;ZAP70;CD8A;LCK;RAC2;LCP2;LAT
Non-alcoholic fatty liver disease	19/155	1.54968850971015e-06	2.28952417973717e-05	0	0	4.02315182829889	53.8195390133042	NDUFB7;UQCRB;NDUFB11;PIK3CD;COX7A2;SDHD;PIK3R1;FOS;COX6C;COX7C;CDC42;BCL2L11;NDUFS5;NDUFAB1;UQCRC1;COX3;COX2;COX1;CYTB
Thermogenesis	24/232	1.56103921345716e-06	2.28952417973717e-05	0	0	3.33533108344001	44.5939062228877	NDUFB7;UQCRB;ATP8;NDUFB11;RPS6;ATP6;ND4L;COX7A2;SDHD;COX6C;COX7C;ACTG1;NDUFS5;NDUFAB1;UQCRC1;COX3;COX2;COX1;ND1;CYTB;ND3;ND2;ND5;ND4
Cellular senescence	19/156	1.70915014199987e-06	2.3748191446735e-05	0	0	3.99357751912496	53.0327697892497	HLA-C;PIK3CD;HLA-A;PIK3R1;LIN9;HLA-G;KIR2DL4;ZFP36L2;TGFBR2;PPP1CA;RBL2;PPP1CC;CCND3;RBL1;CDK4;RASSF5;CAPN2;CALM1;SLC25A5
T cell receptor signaling pathway	15/104	2.53872558293965e-06	3.35111776948034e-05	0	0	4.83632399798759	62.3104649221077	PIK3CD;CD3G;PIK3R1;FOS;CD3E;RHOA;CDC42;ZAP70;IFNG;CD8A;CDK4;LCK;GRAP2;LCP2;LAT
Th1 and Th2 cell differentiation	14/92	2.85589945865833e-06	3.59027360517047e-05	0	0	5.1457449654171	65.6912168480284	HLA-DRB4;CD3G;FOS;CD3E;IL2RG;RUNX3;ZAP70;IFNG;LCK;IL2RB;HLA-DRB3;HLA-DRB1;LAT;JAK1
Shigellosis	24/246	4.36866867618913e-06	5.24240241142696e-05	0	0	3.12270515598806	38.5374674789955	ACTR3;GABARAPL2;ACTR2;ARF1;UBE2D2;UBE2D3;PXN;ARPC5L;PIK3CD;U2AF1;PIK3R1;RHOA;ACTG1;PYCARD;CDC42;UBB;TNIP1;CCL5;CAPN2;UBE2V2;BCL2;PFN1;RPS27A;CD44
Salmonella infection	24/249	5.3843443983166e-06	6.18029096154601e-05	0	0	3.08058497226425	37.3737030943477	ACTR3;ACTR2;ARF1;HSP90AA1;HSP90AB1;AHNAK;TUBB;LEF1;ARPC5L;M6PR;PIK3CD;GCC2;FOS;KLC1;RHOA;ACTG1;HSP90B1;PYCARD;CDC42;RPS3;BCL2;SNX9;PFN1;S100A10
Human T-cell leukemia virus 1 infection	22/219	6.79659012920681e-06	7.04933074053588e-05	0	0	3.22021881771061	38.3176719960332	HLA-DRB4;ITGB2;HLA-C;PIK3CD;CD3G;HLA-A;PIK3R1;FOS;CD3E;IL2RG;HLA-G;TGFBR2;CCND3;ZFP36;CDK4;LCK;IL2RB;CALR;HLA-DRB3;SLC25A5;HLA-DRB1;JAK1
Hematopoietic cell lineage	14/99	6.9084878496046e-06	7.04933074053588e-05	0	0	4.72025948978697	56.0897096126821	HLA-DRB4;ITGA1;FLT3LG;CD3G;CD3E;CD2;CD8A;CD5;CD37;HLA-DRB3;IL7R;HLA-DRB1;CD44;CD55
Viral carcinogenesis	21/203	6.94252269901261e-06	7.04933074053588e-05	0	0	3.32477988878591	39.4912213357964	GTF2A2;HDAC2;CDKN1B;HDAC1;PXN;HLA-C;PIK3CD;HLA-A;PIK3R1;HLA-G;RHOA;DDB1;RBL2;CDC42;CCND3;HNRNPK;PKM;RBL1;CDK4;REL;JAK1
Human cytomegalovirus infection	21/225	3.32292742142753e-05	0.000324908458984025	0	0	2.96281449326719	30.5527780564721	PDIA3;CCL3L1;PTGER2;IL10RA;PXN;HLA-C;TAP1;PIK3CD;HLA-A;PIK3R1;HLA-G;RHOA;TAPBP;AKAP13;CDK4;CCL5;RAC2;CCL3;CALR;CALM1;JAK1
Allograft rejection	8/38	3.57530417681534e-05	0.000337100108099732	0	0	7.59625800098474	77.7771377200051	HLA-DRB4;IFNG;PRF1;HLA-C;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1
Cardiac muscle contraction	12/87	4.00058742532526e-05	0.000364191406995127	0	0	4.5741456166419	46.3200135821024	TPM4;UQCRB;ATP2A3;UQCRC1;COX3;COX2;COX7A2;COX1;ATP1A1;CYTB;COX6C;COX7C
Graft-versus-host disease	8/42	7.64738275317069e-05	0.000672969682279021	0	0	6.70119037275176	63.5176484181647	HLA-DRB4;IFNG;PRF1;HLA-C;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1
Fluid shear stress and atherosclerosis	15/139	8.60858346576695e-05	0.000733118075794347	0	0	3.46491333654309	32.4321629039676	HSP90AA1;GSTM1;HSP90AB1;DUSP1;PIK3CD;PIK3R1;FOS;RHOA;ACTG1;HSP90B1;IFNG;SUMO2;BCL2;RAC2;CALM1
Type I diabetes mellitus	8/43	9.11619718408946e-05	0.00075208626768738	0	0	6.50939016670184	60.5560282269403	HLA-DRB4;IFNG;PRF1;HLA-C;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1
Leukocyte transendothelial migration	13/114	0.000143940603082876	0.00115152482466301	0	0	3.68019212635549	32.5553837160658	VASP;PXN;ITGB2;MSN;PIK3CD;PIK3R1;RHOA;ACTG1;CDC42;RASSF5;RAC2;EZR;CD99
Proteasome	8/46	0.000149859418116922	0.00116361430537845	0	0	5.99455803467309	52.7869565667175	PSMA6;PSMA3;IFNG;PSMA1;PSMD13;PSMC4;PSMB1;PSME2
Natural killer cell mediated cytotoxicity	14/131	0.000162851832855133	0.00122836811067872	0	0	3.42354184977136	29.8624250042539	ITGB2;PRF1;HLA-C;PIK3CD;HLA-A;PIK3R1;HLA-G;ZAP70;IFNG;LCK;RAC2;CD48;LCP2;LAT
Regulation of actin cytoskeleton	19/218	0.000191451383879519	0.00140397681511647	0	0	2.74045905201684	23.4607319132272	ACTR3;ACTR2;PXN;ITGB2;ITGA1;ARPC5L;MSN;PIK3CD;PIK3R1;RHOA;PPP1CA;ACTG1;CDC42;PPP1CC;TMSB4X;RAC2;MYH9;EZR;PFN1
PD-L1 expression and PD-1 checkpoint pathway in cancer	11/89	0.000226394374519688	0.00161535445603237	0	0	4.02508940120216	33.7835094044103	EML4;ZAP70;IFNG;LCK;PIK3CD;CD3G;FOS;PIK3R1;CD3E;LAT;JAK1
Phagosome	15/152	0.000234383127261247	0.00162834593676235	0	0	3.13400152522061	26.195719372277	ATP6V1G1;HLA-DRB4;TUBB;ITGB2;M6PR;HLA-C;TAP1;HLA-A;HLA-G;CORO1A;ACTG1;SEC61G;CALR;HLA-DRB3;HLA-DRB1
Primary immunodeficiency	7/38	0.000267995443517056	0.0018141230022693	0	0	6.42249500428204	52.8220707837113	ZAP70;CD8A;LCK;TAP1;CD3E;IL2RG;IL7R
Measles	14/139	0.000303435302228523	0.00200267299470825	0	0	3.2030998509687	25.9462047091748	CDKN1B;MSN;PIK3CD;TNFAIP3;CD3G;PIK3R1;FOS;CD3E;IL2RG;CCND3;CDK4;IL2RB;BCL2;JAK1
Rheumatoid arthritis	11/93	0.000334070241338579	0.00215108643203378	0	0	3.82794745603242	30.6395011676768	ATP6V1G1;HLA-DRB4;IFNG;CCL3L1;CCL5;ITGB2;CCL3;FOS;LTB;HLA-DRB3;HLA-DRB1
Human immunodeficiency virus 1 infection	18/212	0.000384380254634867	0.00241610445770488	0	0	2.65984018300128	20.9166593606597	PDIA3;PXN;HLA-C;TAP1;PIK3CD;CD3G;HLA-A;PIK3R1;FOS;RNF7;CD3E;HLA-G;TAPBP;DDB1;RAC2;BCL2;CALR;CALM1
Endocytosis	20/252	0.00045092795705539	0.00276848792238658	0	0	2.47381384495722	19.0587639756905	ACTR3;ACTR2;ARF1;SH3KBP1;ARPC5L;HLA-C;HLA-A;IL2RG;HLA-G;RHOA;TGFBR2;CDC42;RAB10;ACAP1;CAPZB;CHMP1B;IL2RB;LDLRAP1;SMAP1;SNX6
