Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	78/158	6.70544789582778e-109	1.18686427756152e-106	111.501453488372	27772.6543458249	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	79/232	3.15159621759915e-94	2.78916265257524e-92	59.1737568321676	12739.8192839553	RPL22;RPL21;RPL24;RPL23;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Antigen processing and presentation	9/78	5.55301228409728e-07	2.68653632909548e-05	10.6518130976006	153.426107405058	CD74;HSP90AA1;HSPA8;B2M;HLA-C;HLA-A;HLA-B;HLA-E;HSP90AB1	3	KEGG_2021_Human
Salmonella infection	15/249	6.07126854032877e-07	2.68653632909548e-05	5.32351336606656	76.2035815760926	PFN1;ACTB;MYL12A;SKP1;RHOA;PTPRC;ARPC1B;FOS;RPS3;ARPC3;ARPC2;ACTG1;HSP90AA1;GAPDH;HSP90AB1	4	KEGG_2021_Human
Yersinia infection	11/137	1.23712965097103e-06	4.21302204746141e-05	7.16822740253703	97.5073663056892	ACTB;FYB1;ARPC3;ARPC2;ACTG1;RHOA;LAT;ARPC1B;FOS;LCK;RAC2	5	KEGG_2021_Human
Fluid shear stress and atherosclerosis	11/139	1.42814306693607e-06	4.21302204746141e-05	7.05550470711297	94.9609939595415	CALM1;ACTB;CYBA;ACTG1;RHOA;HSP90AA1;DUSP1;FOS;HSP90AB1;SUMO2;RAC2	6	KEGG_2021_Human
Shigellosis	14/246	2.82653410931735e-06	6.28564765312287e-05	4.99072180011689	63.7637539229635	PFN1;ACTB;MYL12A;GABARAP;SKP1;RHOA;ARPC1B;RPS27A;ARPC3;ARPC2;ACTG1;UBC;UBB;UBA52	7	KEGG_2021_Human
Human immunodeficiency virus 1 infection	13/212	2.84097069067701e-06	6.28564765312287e-05	5.38903377647732	68.8253161263878	CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;SKP1;CD3E;CD3D;FOS;CXCR4;RAC2;CFL1	8	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	12/193	5.97036937508519e-06	0.000117417264376675	5.45122800501416	65.5711959013469	CALM1;HLA-C;HLA-A;HLA-B;HLA-E;GABARAP;RPS27A;FOS;ZFP36;UBC;UBB;UBA52	9	KEGG_2021_Human
Viral myocarditis	7/60	9.62928424787255e-06	0.000170438331187344	10.7057224939825	123.658606584492	ACTB;HLA-C;HLA-A;HLA-B;HLA-E;ACTG1;RAC2	10	KEGG_2021_Human
