p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.28470542912859	0.984	0.769	0	10	GZMA
0	1.98686394511338	0.894	0.598	0	10	GNLY
0	1.85599630957388	0.955	0.704	0	10	GZMB
0	1.80376805872165	0.953	0.689	0	10	CD8A
0	1.58588477470494	0.934	0.695	0	10	LAG3
0	1.41070053124938	0.951	0.841	0	10	TIGIT
0	1.39445164863781	0.939	0.712	0	10	CD8B
0	1.37752473302537	0.891	0.688	0	10	CXCL13
0	1.32045161107671	0.86	0.623	0	10	IFNG
0	1.3083992137584	0.892	0.637	0	10	LOC101929531
0	1.29960881744275	0.95	0.875	0	10	ENTPD1
0	1.21957683752757	0.957	0.736	0	10	PRF1
0	1.19710264851217	0.921	0.828	0	10	SIRPG
0	1.1692073961208	0.866	0.77	0	10	HAVCR2
0	1.14896415958691	0.858	0.55	0	10	KLRD1
0	1.13662437043535	0.934	0.84	0	10	CTLA4
0	1.12936791237077	0.98	0.915	0	10	CD7
0	1.12789731812574	0.962	0.842	0	10	ALOX5AP
0	1.11706227554034	0.921	0.754	0	10	CXCR6
0	1.11106046355378	0.982	0.929	0	10	RGS1
0	1.07612862039973	0.821	0.588	0	10	CCL3
0	1.04787570112833	0.977	0.76	0	10	NKG7
0	1.03327716020246	0.907	0.823	0	10	IFI6
0	1.01567108966046	0.896	0.826	0	10	ACP5
0	1.01278133908867	0.968	0.88	0	10	FKBP1A
0	1.01137704068223	0.786	0.624	0	10	KIR2DL4
0	1.0007400918942	0.99	0.933	0	10	TPI1
0	0.993722698137448	0.952	0.869	0	10	BST2
0	0.967785432617363	0.889	0.784	0	10	PDCD1
0	0.927637129128554	0.839	0.639	0	10	KLRC2
0	0.899464023869021	0.878	0.711	0	10	RAB27A
0	0.888500192850666	0.879	0.776	0	10	DUSP4
0	0.88805780204886	0.812	0.768	0	10	LAYN
0	0.858997531920489	0.964	0.867	0	10	CTSD
0	0.835640547197721	0.846	0.547	0	10	KLRC1
0	0.823537122260843	0.797	0.642	0	10	FAM3C
0	0.788192269221555	0.864	0.779	0	10	ITGAE
0	0.785965987426165	0.968	0.899	0	10	PGAM1
0	0.749095100611041	0.972	0.79	0	10	CCL5
0	0.745780411256607	0.787	0.571	0	10	KLRC3
0	0.74353246986612	0.792	0.578	0	10	ANKRD28
0	0.730146091820724	0.985	0.932	0	10	LSP1
0	0.682392662408043	0.832	0.69	0	10	ASB2
0	0.671136785068325	0.998	0.995	0	10	GAPDH
0	0.582151066697907	0.746	0.647	0	10	TNS3
0	0.47933435450119	0.839	0.648	0	10	PON2
0	0.4552117882422	0.825	0.647	0	10	MT1F
0	0.429759810473558	0.847	0.66	0	10	LOC101928173
0	0.427739176631575	0.786	0.716	0	10	ZBED2
0	0.427661169169306	0.842	0.775	0	10	CD38
0	0.39336093074353	0.795	0.605	0	10	GFOD1
0	0.389867367946899	0.761	0.565	0	10	GCNT1
0	0.386070580619658	1	0.998	0	10	ACTB
0	0.380555539631676	0.9	0.825	0	10	MT1E
0	0.345457385148471	0.864	0.643	0	10	CD59
0	0.343597897844061	0.77	0.543	0	10	GTF3C1
0	0.337316786034584	0.896	0.73	0	10	STMN1
0	0.322017801641746	0.746	0.453	0	10	CD109
0	0.272063383100807	0.763	0.548	0	10	REG4
