pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Fatty acid degradation	0.236382322713258	0.842139755877775	0.0835990603684159	-0.47627445890834	-1.14361311871508	44	ACSL6,CPT1A,ACADVL,ALDH1B1,ACSL3,ACAT2,ACAA2,ACAT1,HADHA,ACADM,ECHS1,ACADSB,ADH5,ADH1B,ALDH9A1,ECI2,GCDH,ACSL1
Citrate cycle (TCA cycle)	0.240837696335079	0.842139755877775	0.0835990603684159	-0.503415429983787	-1.16461643803231	30	PDHA1,ACO1,DLAT,FH,OGDH,ACLY,IDH3B,SDHB,SDHD,SUCLG2,CS,SUCLA2,DLD,IDH1
Oxidative phosphorylation	0.241758241758242	0.842139755877775	0.0808589150280032	-0.434515000808203	-1.10071825133813	118	ND2,COX3,ND1,ND3,CYTB,ND5,ATP8,COX1,COX2,ATP6,ND4L,ND6,ND4,NDUFA5,COX7A2L,LHPP,ATP6V1G1,PPA2,NDUFB7,ATP6AP1,SDHB,NDUFC2,SDHD,COX11,ATP6V0E2,COX6A2,NDUFB6,NDUFB4,ATP6V1G2,COX17,NDUFA4,TCIRG1,NDUFS2,UQCRC2,COX7A2
Inositol phosphate metabolism	0.382765531062124	0.842139755877775	0.0580983576873206	-0.423908078140852	-1.05411223894255	73	PLCB1,ISYNA1,PIP4K2A,PLCH2,PIK3CB,PI4KB,MTM1,INPP5E,ITPKB,SACM1L,PLCD1,PLCG1,PIP5K1C,PLCD3,PIP5KL1,PI4KA,IPMK,MTMR4,PIP4K2C,INPP4A,PIK3CG,ALDH6A1,MTMR14,MTMR1,PLCB2,CDIPT
Fatty acid elongation	0.38751345532831	0.842139755877775	0.0609039347452418	-0.471461155192437	-1.06772497161946	26	HSD17B12,THEM4,ELOVL4,PPT1,ELOVL1,ACOT4,ACAA2,HADHA,TECR,ECHS1
Pyruvate metabolism	0.398348813209494	0.842139755877775	0.057609110864425	-0.445369682040609	-1.05379043531548	39	PDHA1,GLO1,ACYP2,DLAT,FH,ACACB,ALDH1B1,ACAT2,ACAT1,ME2
Amino sugar and nucleotide sugar metabolism	0.419816138917262	0.842139755877775	0.0546808488785442	-0.431727876589677	-1.04753823210043	48	UXS1,CYB5R1,CYB5R3,HKDC1,GALE,GNPNAT1,PGM2,CMAS,AMDHD2,HEXB,PMM2,UAP1,GNPDA2,NAGK,GNE,PGM1,FUK,PMM1,NPL,UGP2,HK1
Fatty acid biosynthesis	0.443155452436195	0.842139755877775	0.0580983576873206	-0.508239663499963	-1.03854265009456	13	ACSL6,OXSM,ACACB,ACSL3,MCAT,ACSL1,OLAH,FASN,ACSL5
Propanoate metabolism	0.45681581685744	0.842139755877775	0.05163559644842	-0.439628877304354	-1.02240173461967	32	BCKDHB,ACACB,DBT,ACAT2,ACAT1,ECHDC1,HADHA,SUCLG2,ACADM,ALDH6A1,ECHS1,SUCLA2,DLD,PCCB,LDHC
Starch and sucrose metabolism	0.494824016563147	0.842139755877775	0.0477342401407188	-0.430400252794909	-1.00962029597116	35	GBE1,AGL,HKDC1,GAA,PGM2,GYG1
Glyoxylate and dicarboxylate metabolism	0.545260915867945	0.842139755877775	0.0445961615888961	-0.424605383111427	-0.973353040256926	28	ACO1,GLUL,SHMT1,CAT,ACAT2,ACAT1,CS,DLD,PCCB,HYI,ACO2,GCSH,AMT,MCEE,PCCA,MUT,SHMT2,MDH1
Butanoate metabolism	0.547390841320554	0.842139755877775	0.0444181153081573	-0.423996792288473	-0.971957924341406	28	OXCT1,ACSM3,BDH1,ACAT2,ACAT1,HADHA,L2HGDH,AACS,ECHS1,HMGCS1
Ascorbate and aldarate metabolism	0.603854389721627	0.862649128173753	0.0401660980049421	-0.412218069379994	-0.939056567829838	27	ALDH1B1,ALDH9A1,ALDH2,UGDH
Nitrogen metabolism	0.717366628830874	0.900523560209424	0.0348652196832942	-0.402880887769175	-0.858272046069637	17	CA5B,GLUL,GLUD1
Pentose phosphate pathway	0.751832460732984	0.900523560209424	0.0286449572929609	-0.367668493934964	-0.850575382238543	30	TKT,PGM2,PRPS1,PFKP,PGLS,H6PD,PGM1,PFKL,TALDO1,IDNK,PRPS2
Pentose and glucuronate interconversions	0.776165803108808	0.900523560209424	0.0264649017470855	-0.354097751818116	-0.829963603107094	34	SORD,ISPD,AKR1B1,UGP2,CRYL1,GUSB,AKR1A1
Fructose and mannose metabolism	0.829787234042553	0.900523560209424	0.227987202850442	0.241215804357474	0.846382357566846	31	ALDOC,GMDS,TSTA3,GMPPA,TPI1
Galactose metabolism	0.855497382198953	0.900523560209424	0.0216519363667421	-0.326241293585843	-0.754736447564257	30	HKDC1,GLB1,GALE,GAA,PGM2,PFKP
Sulfur metabolism	0.96969696969697	0.96969696969697	0.0937465422491719	0.240421783550017	0.555684758220618	8	MPST,TST,IMPAD1
Glycolysis / Gluconeogenesis	NA	NA	NA	0.250692690809234	NA	68	GALM,ALDOC,GAPDH,MINPP1,G6PC3,PCK2,PKLR,ALDH3B1,TPI1,GPI
