Gene	Rank
GAPDH	1.18103533861944
TPI1	1.11027921276662
ACOT7	1.03312555481762
TALDO1	0.942784471245275
NDUFS8	0.900850781694011
NDUFB2	0.856886603526518
COX8A	0.817306542074127
NDUFB6	0.812742816973341
COX6C	0.783780785407147
IDH2	0.761808634598887
LDHA	0.75945127883662
ENO1	0.743666251891126
PGAM1	0.742756108975039
COX5A	0.736244000276724
NDUFA1	0.732746797006653
PKM	0.723089051391488
ATP5F1E	0.721363544844471
ATP6V0E1	0.711888339742579
NDUFB1	0.710721944751269
ATP5MC1	0.701343335722648
ACAA2	0.6715019473093
SHMT1	0.65851725871307
GLO1	0.647054449869671
COX7A2	0.646334233836917
SHMT2	0.643738255495793
NDUFB10	0.638197061808806
UQCRQ	0.636283079287104
NDUFB11	0.636081739453366
COX6B1	0.6288138144355
NDUFS5	0.624314392713117
ATP5PF	0.623959727177302
NDUFB9	0.616084244968729
ATP5MC2	0.615768306048916
COX7C	0.614728370915365
PGK1	0.614640970094311
MDH1	0.613878722015227
HACD3	0.61348187974426
UQCR10	0.608933972241207
COX5B	0.600004845887741
PGD	0.599550469911305
UQCR11	0.596015434248293
ACADM	0.594258430751331
ATP5F1C	0.593441276393051
ATP5MF	0.591270248388444
COX7B	0.585616309303284
NDUFAB1	0.576853336194388
NDUFB3	0.576296323548569
ACAT2	0.573226340046781
ATP5MG	0.567581952006181
COX6A1	0.562296703466663
ALDOA	0.561963927543621
ITPK1	0.556575349196606
IDH3G	0.550878173318276
HAGH	0.542583129821703
GRHPR	0.540580038863086
UQCRFS1	0.536319400072903
ATP5F1A	0.533448665313991
MDH2	0.532598165099556
NDUFS6	0.531500398212008
ATP5MC3	0.531046164162344
GPI	0.529939349053167
CYC1	0.529902546169351
HACD4	0.527360497107291
NDUFA12	0.521229160770374
GLA	0.518713915184278
ENO2	0.514299818838416
AKR1B1	0.50783457603919
NDUFA4	0.506691702817296
ATP5ME	0.506324293214839
ADH5	0.505548436104273
ATP6V1F	0.502699603274566
HADH	0.499148823785349
NDUFV1	0.498673841257779
PMM1	0.497296776003608
DCXR	0.492076921113246
NDUFB4	0.487209119008516
COX4I1	0.483688496762265
CYB5R4	0.48359966863802
TKT	0.482327449232262
BDH1	0.480825915721472
ATP5F1D	0.47622033012278
NDUFV2	0.47615919162376
ATP6V0D1	0.46928970074223
NDUFA6	0.463631967347882
ACOT4	0.462430479143841
PFKL	0.46047927289323
UGP2	0.449660360539998
ATP5PB	0.449226561198519
COX7A2L	0.446074170597624
UQCRC2	0.443627283960117
NDUFA13	0.442299481978995
UQCRB	0.441953011548533
SDHB	0.441600657979979
ATP5F1B	0.441235557846462
