p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	8.00799929322815	0.292	0.002	0	SH2D1B	c12
0	7.43811137313863	0.23	0.002	0	KIR2DL3	c12
0	7.05209310421009	0.175	0.002	0	SPRY2	c12
0	6.65688999302843	0.9	0.018	0	KIR2DL4	c12
0	5.90855239423073	0.312	0.008	0	NCR1	c12
0	5.75144008906668	0.865	0.037	0	KLRC2	c12
0	5.68741787234426	0.255	0.005	0	ADRB1	c12
0	5.67461030630142	0.627	0.022	0	AC068775.1	c12
0	5.45512838537283	0.637	0.026	0	LAT2	c12
0	5.42726108321954	0.57	0.025	0	TRDV1	c12
0	5.27001713715352	0.68	0.02	0	TRDC	c12
0	5.23537515855946	0.472	0.011	0	FCER1G	c12
0	5.02379579513692	0.88	0.054	0	KLRC3	c12
0	4.95651619217468	0.382	0.019	0	LYN	c12
0	4.7276996445258	0.36	0.007	0	TYROBP	c12
0	4.39703676578906	0.405	0.026	0	CXXC5	c12
0	4.31657730618281	0.573	0.045	0	ATP8B4	c12
0	4.05319435798787	0.823	0.077	0	CD160	c12
0	3.31057918966778	0.73	0.096	0	XCL2	c12
7.74399756797542e-307	3.1386050765105	0.615	0.071	2.5971819043476e-302	IKZF2	c12
2.48112090865096e-294	4.65122745626246	0.372	0.025	8.3211833034336e-290	FES	c12
1.60305403448521e-273	4.59361466128154	0.468	0.047	5.37632262085648e-269	TRGV4	c12
1.51988535908657e-272	3.2632538336683	0.645	0.092	5.09739151730452e-268	XCL1	c12
1.06167714237962e-270	4.58497747732562	0.238	0.009	3.56065280011276e-266	ADAM28	c12
8.44966114647441e-245	5.76471872738457	0.185	0.005	2.83384735530459e-240	TRDV2	c12
6.83784693852107e-240	3.46679543773612	0.45	0.048	2.2932771062412e-235	ADGRG1	c12
5.06204272851101e-232	2.35179037024575	0.92	0.239	1.69770789028802e-227	KLRD1	c12
1.56744097466522e-215	8.41057872837782	0.102	0.001	5.25688354083222e-211	KIR3DL3	c12
3.98756386891782e-206	2.32943319929673	0.955	0.36	1.33734917035766e-201	HOPX	c12
5.23920000677767e-187	5.915095826229	0.135	0.003	1.75712289827309e-182	B3GNT7	c12
2.1814550100055e-180	5.45582696858251	0.117	0.002	7.31616381255646e-176	KRT86	c12
