pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Inositol phosphate metabolism	8.21627466518162e-07	1.56109218638451e-05	0.659444398037935	0.497997034884742	2.14810597866765	67	PIK3C2B,PIK3CA,IPPK,SYNJ1,MTM1,PIK3CB,IMPAD1,IPMK,PIK3C2A,PI4KA,INPPL1,PI4K2B,MTMR4,IMPA1,PIP4K2B,ISYNA1,PIP4K2A,PLCB3,ITPKB,INPP5F,PLCD1,PIK3CD,SYNJ2,INPP5K,MTMR8,MINPP1,MTMR2,PIKFYVE,PI4K2A,INPP4A,MTMR3,SACM1L,MTMR6,ALDH6A1,IMPA2,INPP1,PIP5K1C,INPP5E,PLCD3,PIK3CG,MTMR1,PLCG1
Nitrogen metabolism	0.0445783132530121	0.250796888685264	0.234392647294686	0.612201378402567	1.59722051395702	7	GLUL,CA5B
Butanoate metabolism	0.0519067796610169	0.250796888685264	0.20207170902116	0.441119125059547	1.48674140272069	17	BDH2,AACS,BDH1,ABAT,L2HGDH,ACAT1,OXCT1,HMGCS1,HADH,ACADS,ALDH5A1
Citrate cycle (TCA cycle)	0.0527993449863713	0.250796888685264	0.321775918075361	-0.240540174887579	-1.43469050483285	26	SDHC,SDHB,ACO2,DLD,MDH1,PDHB,OGDH,SUCLA2,SUCLG2,CS,SDHD,SUCLG1,ACLY,MDH2,IDH3B,IDH3G,DLST,PDHA1,SDHA,IDH2,IDH3A,PCK2,DLAT
Amino sugar and nucleotide sugar metabolism	0.111557788944724	0.42391959798995	0.129442887745046	0.322600092879654	1.31335553932346	44	GNPNAT1,UGP2,UAP1L1,GNPDA2,UGDH,GFPT1,NPL,GALE,NANS,GNE,PMM2,FPGT,GMPPB,UAP1,MPI,NANP,FUK,CYB5R4,CYB5R1,GMPPA,PGM3,HEXA,NAGK,GALK1,AMDHD2,GNPDA1,GMDS,PMM1,HEXB,UXS1,RENBP
Starch and sucrose metabolism	0.235171696149844	0.644535374868004	0.0845557442441281	0.342033626775315	1.19323355986647	19	PGM2L1,UGP2,GYS1,GBE1,GAA,GYG1,GANC,G6PC3
Fructose and mannose metabolism	0.253838280450358	0.644535374868004	0.0795564677235957	0.317708903995779	1.17201870995975	25	PFKFB3,SORD,ALDOC,PMM2,FPGT,GMPPB,MPI,FUK,ENOSF1,GMPPA,ALDOA,TPI1,AKR1B1,PFKP,GMDS,PMM1
Pentose and glucuronate interconversions	0.271383315733897	0.644535374868004	0.0776798560117236	0.349239567711826	1.16470720744915	16	UGP2,SORD,UGDH,CRYL1,RPE
Fatty acid biosynthesis	0.342134213421342	0.679259634888438	0.0679922591544058	0.360842961789161	1.12155656088019	12	OXSM,ACACA,MCAT
Ascorbate and aldarate metabolism	0.363425925925926	0.679259634888438	0.0675188953767744	0.383616086121887	1.08532718155876	9	UGDH,ALDH1B1,ALDH3A2,ALDH9A1
