statistic	p.value	sumsq	meansq	gene	method	p_adjust
36.9901736044112	1.06214895230925e-14	56.8014159421479	28.4007079710739	UQCRB	anova	4.86160749028407e-12
36.3481452191462	1.73344430771938e-14	56.047700151331	28.0238500756655	HLA-C	anova	7.66062836128674e-12
35.4491522263858	3.45355710899844e-14	54.9817194000052	27.4908597000026	TMSB10	anova	1.47535959696413e-11
35.2757859233965	3.94636968953418e-14	54.7747121255297	27.3873560627648	COX3	anova	1.63150561100226e-11
34.1854893528014	9.16292092911115e-14	53.4620383360286	26.7310191680143	EEF1A1	anova	3.66974983210902e-11
33.0948134335542	2.14106161228949e-13	52.1299534920814	26.0649767460407	ANXA1	anova	8.31510473427337e-11
32.2860897823897	4.03329736652502e-13	51.1297444715948	25.5648722357974	LCP1	anova	1.52031585439367e-10
31.399581771797	8.10680672636128e-13	50.0208927833721	25.0104463916861	TPT1	anova	2.96848100014418e-10
30.7451813235589	1.36086179144669e-12	49.1938837271636	24.5969418635818	RPL13AP5	anova	4.71373100518398e-10
30.7452549387876	1.36078232057089e-12	49.1939771688362	24.5969885844181	PCBP1	anova	4.71373100518398e-10
29.973379851532	2.51427522252217e-12	48.2091063394114	24.1045531697057	COX2	anova	8.47972401364318e-10
29.8776088117967	2.7138845808191e-12	48.0861906974544	24.0430953487272	VIM	anova	8.91824225327632e-10
28.6337961153873	7.35284936356226e-12	46.4752577918635	23.2376288959318	RPS14P3	anova	2.35585293608535e-09
28.2309512956465	1.01727609563858e-11	45.9476352224476	22.9738176112238	CALM1	anova	3.17985620529368e-09
28.1968158375311	1.04569018892201e-11	45.9027929636319	22.9513964818159	LTB	anova	3.19084891933916e-09
27.6075624934431	1.6841195503586e-11	45.1254025609786	22.5627012804893	SARAF	anova	5.0068130302794e-09
27.5823093771334	1.7189433000335e-11	45.0919459915426	22.5459729957713	TPM3	anova	5.0068130302794e-09
27.0147574430282	2.72544361671242e-11	44.3369515269277	22.1684757634638	HLA-G	anova	7.76206342039698e-09
25.4510568123764	9.79566937311801e-11	42.2259107457686	21.1129553728843	EMB	anova	2.72915866708436e-08
24.3212141172456	2.49034401397127e-10	40.6717227351354	20.3358613675677	MT2A	anova	6.79069125171401e-08
24.090522193491	3.01573963471438e-10	40.3513492211904	20.1756746105952	HLA-DRB1	anova	8.05202482468738e-08
23.947446892285	3.39642291982909e-10	40.1521301379152	20.0760650689576	STK17A	anova	8.88337880418971e-08
23.8977979247629	3.53956161739229e-10	40.082904662899	20.0414523314495	CTSA	anova	9.07260433769991e-08
23.6667397205637	4.29007363471302e-10	39.7601022272735	19.8800511136368	ZNF683	anova	1.07807026867612e-07
23.2987424840835	5.8311987278303e-10	39.2438079329439	19.6219039664719	PABPC1	anova	1.43716620953602e-07
22.8469370984871	8.50908421363274e-10	38.6062426450759	19.3031213225379	PGAM1	anova	2.05759289211165e-07
22.5888098957902	1.05654456779709e-09	38.2401469873959	19.1200734936979	PDIA4	anova	2.50753244090508e-07
22.4692631056376	1.16810793309584e-09	38.0701407618272	19.0350703809136	ND5	anova	2.72190386737387e-07
22.1023688445847	1.59041481769403e-09	37.5465727552863	18.7732863776432	COX1	anova	3.6397779113512e-07
21.7933675929537	2.0637730999166e-09	37.1034876434612	18.5517438217306	CYTIP	anova	4.56022690491917e-07
21.8005859274571	2.0512370473963e-09	37.1138605486757	18.5569302743378	ND3	anova	4.56022690491917e-07
21.6475279529103	2.33428082257283e-09	36.8936831773346	18.4468415886673	IFITM1	anova	5.07053271560906e-07
21.6199866247153	2.38924671928003e-09	36.8540131042484	18.4270065521242	DDX5	anova	5.10343099238214e-07
21.3794878946924	2.92826819072704e-09	36.5069365356059	18.2534682678029	NR3C1	anova	6.15224346432094e-07
21.2158210937696	3.36374344515932e-09	36.2700545142504	18.1350272571252	NMT1	anova	6.95318322470352e-07
20.8343752193753	4.6497505818239e-09	35.715803772489	17.8579018862445	HMHA1	anova	9.39105248804764e-07
20.8189095968979	4.71127731867379e-09	35.6932675703169	17.8466337851585	SNORD3A	anova	9.39105248804764e-07
20.8060799163304	4.76294016637872e-09	35.674568600104	17.837284300052	LAT	anova	9.39105248804764e-07
20.7172490956484	5.136670069318e-09	35.5450047986786	17.7725023993393	ND2	anova	9.97447933460296e-07
20.6599997474316	5.39306734703655e-09	35.4614160453279	17.7307080226639	CCNI	anova	1.03160524059135e-06
20.5740156114957	5.80262099782427e-09	35.3357423751367	17.6678711875684	RPL12	anova	1.09362339276641e-06
20.2797776294584	7.45681743319447e-09	34.9045041766314	17.4522520883157	ARHGDIB	anova	1.38502278585247e-06
19.9911018598469	9.54221343958012e-09	34.4796307770337	17.2398153885168	PTGER2	anova	1.74704296345227e-06
19.6975823452468	1.22679410279789e-08	34.0458018094649	17.0229009047325	HNRNPA2B1	anova	2.21444974950109e-06
19.5592054754476	1.38132900858162e-08	33.8406352891257	16.9203176445628	PELO	anova	2.42508391424412e-06
19.5607010019449	1.37955807330356e-08	33.8428548601034	16.9214274300517	LOC102723461	anova	2.42508391424412e-06
19.083783897184	2.07835145136697e-08	33.1325882493611	16.5662941246805	ITM2C	anova	3.5994800271242e-06
18.9326426982479	2.36729328348395e-08	32.9064631587706	16.4532315793853	LOC101060038	anova	4.04523076281737e-06
18.6594760883954	2.99630619940358e-08	32.4965047148693	16.2482523574346	SIT1	anova	5.04392005302078e-06
18.6458220700177	3.03184259473058e-08	32.4759702524261	16.237985126213	RPL11	anova	5.04392005302078e-06
18.631414385014	3.06980153039654e-08	32.4542978903664	16.2271489451832	GeneID:102723863	anova	5.04392005302078e-06
18.5825614798771	3.20211539447296e-08	32.3807782215474	16.1903891107737	PTGER4	anova	5.19472289817284e-06
18.4903565752322	3.46772458646509e-08	32.2418738973667	16.1209369486834	RPS15A	anova	5.55529478751707e-06
18.3921320522531	3.77517693302109e-08	32.0936945743999	16.0468472872	B2M	anova	5.9731688362467e-06
18.3129399038289	4.04297350675108e-08	31.9740715752023	15.9870357876012	NKG7	anova	6.31887176372217e-06
18.2580787934646	4.23965034636119e-08	31.891120081263	15.9455600406315	PDIA3	anova	6.54642877577892e-06
18.157146980474	4.62705461138441e-08	31.7383338090401	15.86916690452	TMBIM6	anova	7.05956332136936e-06
17.9276046809769	5.64641157560448e-08	31.3900176795335	15.6950088397667	BTG2	anova	8.513460088582e-06
17.808437472481	6.26210095177529e-08	31.2087245632976	15.6043622816488	KLRB1	anova	9.33198672069211e-06
17.7536923759089	6.56722753883534e-08	31.125332294948	15.562666147474	SRGN	anova	9.67420553307054e-06
17.6224657812309	7.36111835670467e-08	30.9251629645079	15.462581482254	LCP2	anova	1.07204650976735e-05
17.5293524854086	7.98251933182699e-08	30.7828954762873	15.3914477381437	TOB1	anova	1.14948278378309e-05
17.3942759295926	8.97926904398445e-08	30.5761646333987	15.2880823166994	RGS19	anova	1.27864791186339e-05
17.1222429435423	1.13843719639574e-07	30.1585714667699	15.079285733385	MALAT1	anova	1.60331990208876e-05
17.0688898605111	1.19274574686156e-07	30.0764727613959	15.0382363806979	NCL	anova	1.66154668388888e-05
16.9572774456304	1.31495976652916e-07	29.9045157730448	14.9522578865224	PDIA6	anova	1.81209939439115e-05
16.8640926975654	1.42662336322323e-07	29.760731576056	14.880365788028	PGK1	anova	1.94506436415627e-05
16.6374522066466	1.73981256724116e-07	29.4101942682663	14.7050971341332	C8orf59	anova	2.34709872229082e-05
16.4633678345187	2.02678032067968e-07	29.1401413464341	14.5700706732171	RPS27	anova	2.70575172810737e-05
16.4047686312759	2.13375673801751e-07	29.0490804307306	14.5245402153653	IL2RB	anova	2.81919859324046e-05
16.3806397847696	2.17944412508285e-07	29.0115620450933	14.5057810225466	HIST1H4C	anova	2.8213894855618e-05
16.3910109037433	2.15968699144217e-07	29.0276899389128	14.5138449694564	GIMAP7	anova	2.8213894855618e-05
16.2972297993316	2.34511661012235e-07	28.8817624759391	14.4408812379696	JAK1	anova	3.0055014475328e-05
16.2627138628929	2.41733667398951e-07	28.8280028610254	14.4140014305127	HLA-DQB2	anova	3.06738483305441e-05
16.2500558293451	2.44438052401805e-07	28.8082806632156	14.4041403316078	SPOCK2	anova	3.07129223488385e-05
16.1140367932154	2.75497175346647e-07	28.5961175167555	14.2980587583778	ABRACL	anova	3.42793378567245e-05
16.0738339364172	2.8541809107659e-07	28.5333264854761	14.266663242738	FTL	anova	3.51722909157459e-05
15.9760102354474	3.11090023828702e-07	28.3803826472694	14.1901913236347	RPS29	anova	3.79707594798919e-05
15.8720166576649	3.40941440534246e-07	28.2175473174808	14.1087736587404	HSP90AA1	anova	4.04583842767305e-05
15.8747673581311	3.40115812454622e-07	28.2218576793346	14.1109288396673	CLSTN3	anova	4.04583842767305e-05
15.8866632545737	3.36568387470853e-07	28.2404965713371	14.1202482856685	CD74	anova	4.04583842767305e-05
15.8520392839428	3.46998647326327e-07	28.1862373540317	14.0931186770158	FKBP1A	anova	4.07994005883872e-05
15.7612915415633	3.75909543780912e-07	28.0438932942456	14.0219466471228	LINC00674	anova	4.37968792099652e-05
15.6206416494396	4.25596078994185e-07	27.8228922318771	13.9114461159386	IFNG	anova	4.9139093228734e-05
15.5412738032101	4.56505643888285e-07	27.6979772606833	13.8489886303417	PNRC1	anova	5.22372886792166e-05
15.4397401243771	4.99372631793584e-07	27.5379594278035	13.7689797139018	RPL39	anova	5.66368110536865e-05
15.3634745669238	5.34222837643157e-07	27.4176040988866	13.7088020494433	TAX1BP1	anova	6.00578937476728e-05
15.2873698396346	5.71445852725008e-07	27.2973652808258	13.6486826404129	SEPT6	anova	6.36839134654235e-05
15.238593961024	5.966670032088e-07	27.2202314277247	13.6101157138623	CD2	anova	6.59214164924481e-05
15.1423010639245	6.49803373263558e-07	27.0677885571749	13.5338942785874	ITM2B	anova	7.11784618097928e-05
14.9682703865561	7.58246732925217e-07	26.7917176153667	13.3958588076834	RHOH	anova	8.23533061794033e-05
14.8732853718716	8.24957184734625e-07	26.6407345058001	13.3203672529	HLA-DQB1	anova	8.8845809071924e-05
14.8122708666602	8.70901364347879e-07	26.5436351871767	13.2718175935884	TIMP1	anova	9.30122657123535e-05
14.5767444353488	1.07381516578146e-06	26.1679768226984	13.0839884113492	PSIP1	anova	0.000113735662517811
14.4351265168263	1.21814882949014e-06	25.9414567823753	12.9707283911877	EEF1B2	anova	0.000127965536055292
14.3423806511139	1.32312727302192e-06	25.7928456339611	12.8964228169806	U2AF1	anova	0.000137863407569504
14.2259740877084	1.4679031503624e-06	25.6060267752592	12.8030133876296	CD82	anova	0.000151714893347133
14.2024767470656	1.49901184067577e-06	25.5682763967329	12.7841381983664	ATP1A1	anova	0.000153690686000805
14.1765402198581	1.5341225092175e-06	25.5265916834712	12.7632958417356	GPSM3	anova	0.000156042175223266
14.145888011537	1.57668785777654e-06	25.4773069174266	12.7386534587133	CCL5	anova	0.000159108910120191
14.1187799189755	1.61532322528529e-06	25.4337015735154	12.7168507867577	MYH9	anova	0.00016173423793169
14.1003967148706	1.64206552283645e-06	25.404120665759	12.7020603328795	HLA-DRB3	anova	0.000163137300315287
13.9217676212488	1.92634633355805e-06	25.1162545317769	12.5581272658885	RBM3	anova	0.000189908112391384
13.8974546160812	1.96870184499199e-06	25.0770131103354	12.5385065551677	CKLF	anova	0.000192602159125323
13.8803908577637	1.99898824754458e-06	25.0494634013537	12.5247317006768	KLRC4	anova	0.000194083586216147
13.8464718022322	2.06059373053474e-06	24.9946793712797	12.4973396856399	STK17B	anova	0.000198560671056641
13.8312195615346	2.08891627992337e-06	24.970035675872	12.485017837936	ARHGAP9	anova	0.000199787694354462
13.8215614549561	2.10705352384547e-06	24.9544277125225	12.4772138562613	ALOX5AP	anova	0.000200029614530397
13.727890439625	2.29141585064995e-06	24.8029321180713	12.4014660590356	ABCG1	anova	0.000215932246631837
13.7059675718743	2.33686370704456e-06	24.7674448033339	12.383722401667	RASAL3	anova	0.000218607629704256
13.697174463694	2.355346973739e-06	24.7532077710434	12.3766038855217	SSBP1	anova	0.000218740049387239
13.6380563471112	2.48350154187046e-06	24.6574395025523	12.3287197512762	KIAA1551	anova	0.00022898241554397
13.5627880711537	2.65689740580442e-06	24.5353842698195	12.2676921349098	IL32	anova	0.000243219979662782
13.3880805135395	3.10794013053767e-06	24.2515390267388	12.1257695133694	CSTB	anova	0.000282491919950148
13.325146203007	3.28870933845162e-06	24.1491053923003	12.0745526961502	CD8B	anova	0.000296817597757718
13.2603920369594	3.48578512233299e-06	24.043607182795	12.0218035913975	RAC2	anova	0.000312404350544193
13.2175697062006	3.6226139553155e-06	23.9737833669624	11.9868916834812	DENND2D	anova	0.00032241264202308
13.0538358654819	4.19766615671761e-06	23.7063868864825	11.8531934432413	SORBS3	anova	0.000371015789410296
13.0350054456381	4.26944864747807e-06	23.675591766575	11.8377958832875	DAD1	anova	0.0003747757114115
12.9906717967644	4.44337805352094e-06	23.6030539062118	11.8015269531059	SON	anova	0.000387390021319214
12.826288786287	5.15304931685759e-06	23.3336645062447	11.6668322531224	KLRC1	anova	0.000446226216519236
12.7949801753218	5.30065880201705e-06	23.282279470089	11.6411397350445	CSK	anova	0.000455927806756044
12.7786226873324	5.37946732765437e-06	23.2554230736649	11.6277115368324	LOC100132891	anova	0.000459621688474789
12.7605454788983	5.4679366745472e-06	23.2257353535429	11.6128676767715	ARL6IP5	anova	0.000464086598814549
12.7320171930055	5.61054823289712e-06	23.1788674037031	11.5894337018515	GIMAP4	anova	0.000473057803636905
12.7107546066216	5.71927368233919e-06	23.1439226671154	11.5719613335577	SBDS	anova	0.000479073277861824
12.6016757106915	6.31138171855426e-06	22.9644742521405	11.4822371260702	RPLP1	anova	0.000521404057630003
12.5955032714138	6.34667860411053e-06	22.9543108568322	11.4771554284161	WHAMM	anova	0.000521404057630003
12.5972262459898	6.33680585079291e-06	22.9571479634518	11.4785739817259	CDC42	anova	0.000521404057630003
12.4460917884339	7.26457755524515e-06	22.7079999487566	11.3539999743783	VKORC1	anova	0.000593011630242178
12.3399756948646	7.99679296755325e-06	22.5327202933758	11.2663601466879	NR4A2	anova	0.00064865125741875
12.3067473776888	8.24104234315605e-06	22.4777759773278	11.2388879886639	CCNL1	anova	0.00066425911113137
12.2716757484662	8.50700904768327e-06	22.4197532683488	11.2098766341744	CIB1	anova	0.000681411424719429
12.1791926927872	9.25062631982691e-06	22.2665988390629	11.1332994195315	SEPT9	anova	0.000736372837980756
12.1640382581767	9.37858302506878e-06	22.2414819345403	11.1207409672702	CD69	anova	0.000741950123760996
12.1394893252534	9.58966142069954e-06	22.2007822098443	11.1003911049221	TAPBP	anova	0.000750919176120619
12.1372513864379	9.60914051839744e-06	22.1970711629249	11.0985355814625	MAT2A	anova	0.000750919176120619
12.1294637515988	9.67723592077873e-06	22.1841563751549	11.0920781875774	KIR2DL4	anova	0.000751657306428486
12.0970452520695	9.96597433542308e-06	22.1303778607281	11.0651889303641	NACA2	anova	0.000767732460199754
12.0928461270048	1.00040044361235e-05	22.1234100406825	11.0617050203413	CAPN2	anova	0.000767732460199754
11.9179111271494	1.17255012590847e-05	21.8327313274422	10.9163656637211	TSPAN14	anova	0.000884210781610372
11.911147537382	1.17977562153069e-05	21.8214769681808	10.9107384840904	WDR1	anova	0.000884210781610372
11.9281661647808	1.16167977436569e-05	21.8497930896477	10.9248965448238	ENY2	anova	0.000884210781610372
11.9112569638861	1.17965836534434e-05	21.8216590590987	10.9108295295494	RPLP0	anova	0.000884210781610372
11.9039296866279	1.18753593775078e-05	21.8094654430541	10.9047327215271	EID1	anova	0.000884852359198486
11.8036558016875	1.30082781006207e-05	21.6424573210294	10.8212286605147	SNHG9	anova	0.000963665272471415
11.7314753243845	1.38907194277952e-05	21.5220795124859	10.761039756243	NDUFS5	anova	0.00102312333440588
11.7195693032782	1.40419716505769e-05	21.5022105697797	10.7511052848898	HSP90B1	anova	0.00102397784250235
11.7179932495219	1.40621176872982e-05	21.4995801547869	10.7497900773935	METTL9	anova	0.00102397784250235
11.6256876623989	1.52943212916624e-05	21.3454116506381	10.672705825319	TSC22D3	anova	0.0011074125518302
11.6003277091252	1.56515407999333e-05	21.3030170800826	10.6515085400413	RPL36A	anova	0.0011269109375952
11.4632998096969	1.77324821943866e-05	21.073658393678	10.536829196839	NUTF2	anova	0.00126960609945954
11.4354228425778	1.81888624425256e-05	21.0269381963826	10.5134690981913	ATP5EP2	anova	0.00127381672712245
11.4360473754172	1.81785094713996e-05	21.0279850979614	10.5139925489807	LGALS3	anova	0.00127381672712245
11.4399396814985	1.8114119949139e-05	21.034509525392	10.517254762696	WSB1	anova	0.00127381672712245
11.446528848601	1.80056406838011e-05	21.0455536366937	10.5227768183468	EMC4	anova	0.00127381672712245
11.4154340632598	1.85233789509251e-05	20.9934257588457	10.4967128794228	SCP2	anova	0.00129019361214704
11.3327327126124	1.99746550513426e-05	20.8546616856471	10.4273308428236	CCND3	anova	0.00137797285135348
11.3314157922568	1.99986696591563e-05	20.852450597843	10.4262252989215	ANTXR2	anova	0.00137797285135348
11.2889651974712	2.07885713971408e-05	20.7811526134073	10.3905763067036	AHNAK	anova	0.00142473973810565
11.2575925386313	2.1392495635325e-05	20.7284305051054	10.3642152525527	ISCU	anova	0.00145833097905492
11.1979129106039	2.25906170755978e-05	20.628067533628	10.314033766814	NFKBIZ	anova	0.00153185898645959
11.1651822801257	2.32762194950229e-05	20.5729851943141	10.286492597157	CTSW	anova	0.00157004225814849
11.1428074396256	2.37569405589568e-05	20.5353145344212	10.2676572672106	HSPA5	anova	0.00159407827331723
11.1232961774087	2.41843043928258e-05	20.5024543873628	10.2512271936814	CLNS1A	anova	0.00161430231822112
11.0687397318277	2.54208848106254e-05	20.410519709486	10.205259854743	NR4A3	anova	0.00168805212296878
10.9859872300983	2.74194086906714e-05	20.2709225778075	10.1354612889038	ARHGEF1	anova	0.0017940717134456
10.9906427450343	2.73028799742219e-05	20.2787808297735	10.1393904148867	DHRS3	anova	0.0017940717134456
10.9852691771822	2.74374263292243e-05	20.2697104936682	10.1348552468341	XCL2	anova	0.0017940717134456
10.9661945480913	2.79204501104903e-05	20.2375072908931	10.1187536454466	NCF4	anova	0.00181638826708651
10.9362247171981	2.86967545871586e-05	20.1868907547282	10.0934453773641	NDUFA4	anova	0.00185746266055063
10.911559283678	2.93519661716565e-05	20.1452152463737	10.0726076231869	RAP1A	anova	0.00189032562038166
10.8644855626255	3.06446050207098e-05	20.0656336974103	10.0328168487051	PRDX6	anova	0.00196370628972708
10.7935773839249	3.27009605557664e-05	19.9456484519915	9.97282422599575	RBM25	anova	0.00208505229095871
10.7729458129596	3.33250212435074e-05	19.910712512615	9.9553562563075	APBB1IP	anova	0.0021074564597944
10.7711071708038	3.33812157723364e-05	19.9075985519873	9.95379927599365	BHLHE40	anova	0.0021074564597944
10.7546153717951	3.38895478521606e-05	19.8796637394012	9.93983186970061	CNBP	anova	0.00212906100624162
10.7454439837213	3.41756110902414e-05	19.8641255876132	9.93206279380662	LAMP1	anova	0.00213655917918309
10.713047816786	3.52057103387883e-05	19.8092223254972	9.90461116274862	ATXN10	anova	0.00219027370729083
10.6564722307032	3.7080320445866e-05	19.7132747924212	9.85663739621062	PCED1B-AS1	anova	0.00229575549195275
10.6169755423953	3.84484032023465e-05	19.6462416289455	9.82312081447275	LBH	anova	0.00236901315115997
10.596012040309	3.91951006847398e-05	19.6106459724664	9.80532298623322	TMEM14B	anova	0.00240346607835228
10.5787048467348	3.98225743550937e-05	19.5812499163373	9.79062495816867	SLC25A39	anova	0.00243031482349943
10.553030901473	4.07720966578391e-05	19.5376284552603	9.76881422763014	ITGA1	anova	0.00247647009842117
10.5266006661113	4.17734508449065e-05	19.492703810341	9.7463519051705	FKBP5	anova	0.00252532333032227
10.5108288101629	4.2382773172094e-05	19.4658868826854	9.73294344134269	TAF7	anova	0.00255012967593219
10.4135860339228	4.63427624432691e-05	19.300399222703	9.65019961135152	ZNF8	anova	0.00277536842744363
10.4057894270174	4.667598045476e-05	19.2871201110272	9.64356005551359	RHOF	anova	0.00278232263027072
10.3897767414876	4.73679413564437e-05	19.2598423895771	9.62992119478857	ZAP70	anova	0.00280668795866187
10.3862271050385	4.75227283887037e-05	19.253794637775	9.62689731888752	SKAP1	anova	0.00280668795866187
10.2980405271722	5.15364009478576e-05	19.1034378654279	9.55171893271397	RPL18	anova	0.00302977300251258
10.2590055733727	5.34205545255897e-05	19.036817847975	9.51840892398748	HSPA1B	anova	0.00312620012237423
10.2205497392872	5.53446930481535e-05	18.971146535375	9.48557326768752	TNFRSF1B	anova	0.00322407993684152
10.2125134332597	5.57555375074549e-05	18.9574178996267	9.47870894981336	CHMP7	anova	0.00323331660043232
10.1987741850032	5.64650739110709e-05	18.9339427889374	9.46697139446871	PCBP2	anova	0.00325971345605534
10.1766052834202	5.76291962706299e-05	18.8960540193624	9.4480270096812	ATP5J	anova	0.00331199901078203
10.1581930727196	5.86144296692186e-05	18.8645758288387	9.43228791441934	PERP	anova	0.00335358272607458
10.1404100372052	5.95821208050654e-05	18.8341647116167	9.41708235580836	NCOA3	anova	0.00336707195521517
10.139385357552	5.96383687448379e-05	18.8324121296806	9.41620606484029	PA2G4	anova	0.00336707195521517
10.1451599219992	5.93220824296558e-05	18.8422884087509	9.42114420437545	LIX1L	anova	0.00336707195521517
10.1298015963414	6.01670516271166e-05	18.8160189892786	9.40800949463928	FLOT1	anova	0.00336725298538483
10.1322402893509	6.0032075802053e-05	18.820190636017	9.41009531800848	TMEM109	anova	0.00336725298538483
10.1151337648768	6.0985362072859e-05	18.7909247353936	9.39546236769679	CLNK	anova	0.00339821043619896
10.0762169763335	6.32113256094626e-05	18.7243166372607	9.36215831863034	MYL12A	anova	0.00350699718186525
9.99963482779946	6.78338780226659e-05	18.5931240524086	9.29656202620429	CHCHD10	anova	0.00374223059786474
9.99641950930697	6.80352472926408e-05	18.5876124686602	9.29380623433011	UBE3A	anova	0.00374223059786474
9.98759842558185	6.85907960725714e-05	18.5724902610046	9.28624513050228	RGS9	anova	0.00375666513874391
9.942950304471	7.14736974542661e-05	18.495916866327	9.24795843316348	AHR	anova	0.00389790173010159
9.91548747469106	7.33073457093529e-05	18.4487904128372	9.22439520641858	TYROBP	anova	0.00398038620762225
9.91106060841637	7.36073292139882e-05	18.4411919781071	9.22059598905354	NPM1	anova	0.00398038620762225
9.8821548859955	7.55967737794775e-05	18.3915642097496	9.1957821048748	PSMB10	anova	0.00407079097797388
9.8436394830676	7.83321459262781e-05	18.3254028627711	9.16270143138557	LOC100505771	anova	0.00420043841920996
9.83613271799335	7.88767914719648e-05	18.3125031797283	9.15625158986413	HNRNPA1	anova	0.00421202066460292
9.82096189355562	7.99891816119018e-05	18.2864288927252	9.14321444636258	RHOA	anova	0.00425369855410014
9.79581655858479	8.18679025878003e-05	18.2431976548654	9.12159882743269	PPP1CA	anova	0.0043356158659721
9.74722389728335	8.5625528500676e-05	18.1596062660331	9.07980313301654	AKAP9	anova	0.00451595379944306
9.73086226148421	8.69295191455101e-05	18.1314458951366	9.06572294756828	TRAF3IP3	anova	0.00454730088721983
9.73196858674613	8.68407192458083e-05	18.1333502432681	9.06667512163403	RAB7A	anova	0.00454730088721983
9.72306168565699	8.7558241906056e-05	18.1180176128383	9.05900880641914	FTH1	anova	0.00456157084661794
9.70882117016868	8.87178729108245e-05	18.0934990811731	9.04674954058655	ERV3-1	anova	0.00460327230455517
9.68664521773925	9.05546208826874e-05	18.0553068638509	9.02765343192545	CD99	anova	0.00467962911787307
9.67975400620528	9.11331671630038e-05	18.0434358713198	9.02171793565992	THEMIS	anova	0.00469061313398015
9.64953433038194	9.37145778146929e-05	17.991363483449	8.9956817417245	CLEC2D	anova	0.00480418411709242
9.64467040139271	9.41368983090004e-05	17.9829800046741	8.99149000233706	GGNBP2	anova	0.00480660752481334
9.6194690948528	9.63559855084756e-05	17.9395327438116	8.96976637190581	YBX1	anova	0.00490039012014533
9.59669400482371	9.84067879906712e-05	17.900253536833	8.95012676841649	PTPRC	anova	0.0049849066991638
9.54611145651609	0.000103120399888072	17.8129658419685	8.90648292098426	RGL4	anova	0.00518387218047157
9.54586909695493	0.000103143524190094	17.8125474479166	8.90627372395831	SEC62	anova	0.00518387218047157
9.53173419199913	0.000104501266725112	17.7881431007633	8.89407155038167	RPS18P9	anova	0.00523159466542592
9.52355133916373	0.000105295501942489	17.7740126817255	8.88700634086275	TMEM204	anova	0.00525084495289857
9.47818762132072	0.000109810273677925	17.6956442193492	8.84782210967458	EFR3A	anova	0.00545476150176854
9.41394183225532	0.000116540412830518	17.5845604009841	8.79228020049204	HNRNPK	anova	0.00576672560168306
9.39474060727711	0.000118631493153063	17.5513388847406	8.77566944237032	ATP5F1	anova	0.00584762006249868
9.37465022740976	0.000120859930039207	17.5165682507476	8.75828412537378	ABI3	anova	0.0059346393233045
