pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Citrate cycle (TCA cycle)	0.00339582507739762	0.0349724543206128	0.431707695803346	-0.60723351019179	-1.54958136839338	30	SUCLG1,DLST,FH,IDH3B,DLD,SUCLA2,SDHD,SDHB,SDHA,MDH2,ACLY,MDH1,ACO2,PDHA1,PDHB,SUCLG2,SDHC
Oxidative phosphorylation	0.00368131098111713	0.0349724543206128	0.431707695803346	-0.483719872913407	-1.34918998686116	118	PPA2,NDUFB4,NDUFA12,CYC1,COX7A2L,NDUFB6,SDHD,COX6C,SDHB,NDUFS3,ATP6V1B2,UQCRC2,NDUFB11,NDUFA4,SDHA,ATP6V0A1,COX17,NDUFA1,NDUFB9,COX6B1,COX8A,ND2,UQCRC1,UQCRFS1,UQCRH,NDUFA8,ATP6V1B1,NDUFV3,NDUFS4,NDUFS2,NDUFA7,ND1,COX10,COX6A1,SDHC,COX7A2,NDUFC2,CYTB,ATP6V0E1,COX7B,NDUFB3,NDUFA9,ATP6V1E1,COX6A2,NDUFB1,NDUFC1,ND5,ATP6V1G2,NDUFS1,ATP6V1G1,NDUFB2,NDUFB5,NDUFA6,NDUFA5,ATP6V1E2,ATP6V0E2,NDUFB8,LHPP,PPA1,COX3,ATP6V1F,COX7C,COX5A,ATP6V1G3,NDUFS6,NDUFB7,NDUFB10,COX11,ND3,ATP6V0A4,ND4,NDUFA2,UQCRQ,ND4L,COX1
Starch and sucrose metabolism	0.0174293542501277	0.110385910250809	0.352487857583619	-0.542765958773754	-1.41147671430557	35	HKDC1,PYGB,GBE1,PGM2,PGM1,GYG1,AGL,GAA
Pyruvate metabolism	0.0442655935613682	0.210261569416499	0.213927855492356	-0.498017226236681	-1.3113113859034	39	ALDH3A2,GLO1,FH,ACSS1,DLD,ACYP2,MDH2,LDHB,MDH1,ACSS2,PDHA1,PDHB,ACACB,ACAT2,DLAT,HAGH,ACACA
Propanoate metabolism	0.149494949494949	0.507441386340469	0.109684061970549	-0.469227188153458	-1.21259835001484	32	SUCLG1,BCKDHA,ACSS1,DLD,SUCLA2,PCCA,LDHB,ACSS2,SUCLG2,ACADM,ACACB,ACAT2,PCCB,ACACA,MUT,HADHA
Amino sugar and nucleotide sugar metabolism	0.183734939759036	0.507441386340469	0.0965629554309422	-0.436300651913218	-1.16497440597408	48	HKDC1,CMAS,PMM2,PMM1,CYB5R4,GMPPA,AMDHD2,PGM2,PGM1,CYB5R3,GFPT2,CYB5R1,GALE,HEXB,GALK1,GNPNAT1,UXS1
Glyoxylate and dicarboxylate metabolism	0.236788617886179	0.507441386340469	0.0828962134571565	-0.454910835363903	-1.15278737955869	28	HYI,DLD,CAT,PCCA,MDH2,MDH1,SHMT1,ACO2,ACAT2,PCCB,PGP,MUT,AFMID,CS,ACO1
Ascorbate and aldarate metabolism	0.240570846075433	0.507441386340469	0.0822054920415869	-0.459942801725275	-1.15691559516832	27	ALDH3A2
Glycolysis / Gluconeogenesis	0.246246246246246	0.507441386340469	0.0799858801499946	-0.404614862740379	-1.10614455315541	68	HKDC1,ALDH3A2,ENO3,ACSS1,ENO2,DLD,ADH5,PGM2,PGM1,MINPP1,PGAM4,LDHB,PGK1,ACSS2,PDHA1,PDHB,ENO1,ADH1B,DLAT,PFKM
Fatty acid elongation	0.267074413863405	0.507441386340469	0.0766746872490091	-0.453883631538327	-1.13857424230998	26	ACOT7,PPT1,MECR,HADHB,HSD17B12,ACOT4
Fructose and mannose metabolism	0.307692307692308	0.531468531468531	0.069119845655101	-0.432445603721182	-1.11085566033847	31	HKDC1,PMM2,PMM1,ENOSF1,GMPPA,SORD
Pentose phosphate pathway	0.369807497467072	0.585528537656197	0.0602484086158019	-0.420945097378771	-1.07419743651608	30	DERA,PGLS,PRPS2,TALDO1,PGM2,PGM1,PRPS1,RPIA,PFKM,RBKS,IDNK,G6PD,PRPS1L1,ALDOA,FBP1,TKT,TKTL1
Pentose and glucuronate interconversions	0.468149646107179	0.684218713541262	0.0491927521045191	-0.398487309915415	-1.03316862407288	34	DCXR,SORD,DHDH,AKR1A1,CRYL1,GUSB,ISPD,XYLB,AKR1B1,UGP2,KL,RPEL1,UGT2B15,UGT2B17,UGT1A6
Sulfur metabolism	0.508493771234428	0.690098689532438	0.0506004243853618	-0.490508232179664	-0.991618920832283	8	MPST,SUOX,BPNT1,TST,PAPSS1
Fatty acid degradation	0.606030150753769	0.767638190954774	0.0370705393657621	-0.358894209047178	-0.952711307908634	44	ALDH3A2,ECI2,HADHB,ADH5,ACSL3,ACSL4,ACADM,ADH1B,ACAT2,CPT2,ACAA2,ACSL6,HADHA,GCDH
Fatty acid biosynthesis	0.687432867883996	0.816326530612245	0.0342688261591917	-0.393623123277813	-0.880016773761012	13	MCAT,ACSL3,ACSL4,ACACB,ACSL6,ACACA,OXSM,OLAH
Nitrogen metabolism	0.830188679245283	0.892603850050659	0.213927855492356	0.196081782004008	0.776465078299412	17	CA8,CA13,GLUL,GLUD2
Butanoate metabolism	0.851626016260163	0.892603850050659	0.0201218228563507	-0.307156175180138	-0.778362999461055	28	OXCT1,AACS
Galactose metabolism	0.892603850050659	0.892603850050659	0.016838053046391	-0.287715825082535	-0.734213567691629	30	HKDC1,GLB1,PGM2,PGM1,GAA,GALE,GALK1
Inositol phosphate metabolism	NA	NA	NA	0.199697339028745	NA	73	INPP4B,PIK3C2B,ITPKA,PIKFYVE,IPPK,PIP5K1A,ITPKB,SYNJ1,PLCG1,PTEN,PLCG2,PIK3CD,MTMR2,PI4KA,PIK3C3,INPPL1,MTM1,PI4K2A,PIK3CA,PIP5K1C,SYNJ2,PI4K2B
