Gene	Expression
70	JUNB	22.8535013305841
71	RPS7	22.8133929963666
72	RPL6	22.1292060577388
73	RPL8	21.4923067123862
74	H3F3B	21.4751144932163
75	RPLP0	21.2877562338114
76	DUSP1	20.7847224436623
77	S100A6	20.5301380337492
78	FTH1	20.4060960611665
79	EIF1	20.2530102438744
80	RPL3	20.0527773565615
81	RPL15	19.9640168326971
82	RPL14	19.6345529202995
83	RPS6	18.8849265521703
84	RPS29	18.7912321792196
85	SH3BGRL3	17.7547437324769
86	FTL	17.3686097550128
87	GNB2L1	17.2137405795186
88	RPL5	16.7670223810828
89	GAPDH	16.6308467978672
90	SERF2	16.0685488405147
91	RPL24	15.8534940388247
92	HSP90AA1	15.6982553651976
93	BTG1	15.5703228515854
94	VIM	15.3537539262361
95	CFL1	15.3303154886809
96	UBC	15.1322983960712
97	FXYD5	15.0922217287015
98	RPLP2	14.9323161261901
99	RPS9	14.8562713201728
100	RPS5	14.6770399675433
101	NACA	14.3301448525361
102	SCGB3A2	14.0407367656078
103	IL32	13.7465376309936
104	ND1	13.6235171288318
105	HLA-H	13.5428954957042
106	MYL6	13.358795488699
107	ATP5E	13.2781990934778
108	CD3E	13.2349469366859
109	DUSP2	13.1403089656541
110	ARHGDIB	13.0871648424541
111	RPL35	12.9080585105417
112	HSPA1B	12.8453172670188
113	RPL9	12.7754608062082
114	RPS2	12.698139244973
115	ZFP36	12.6272191565399
116	PPIA	12.577951891917
117	SRGN	12.4585885809086
118	COTL1	12.164497736566
119	HSPA8	12.1180669153254
120	S100A4	11.7687401484492
121	MYL12A	11.5473859301327
122	IFITM1	11.4581821476589
123	CRIP1	11.4327433867099
124	RPL23A	11.3059334164255
125	TSC22D3	11.204082816673
126	ZFP36L2	11.0978403755115
127	CD69	11.0969961622705
128	PTPRCAP	11.0894279312282
129	HNRNPA1	10.9128796175439
130	UBB	10.8527130418993
131	RPL22	10.5461179880367
132	RAC2	10.3295146391443
133	RPL37A	10.2563746673962
134	ND2	10.2245679599067
135	RPS16	10.1573528790526
136	RPSA	10.083477958076
137	RPL10A	10.0187360745185
138	SARAF	9.95718331561986
139	MT2A	9.90930822839566
140	GZMA	9.83222308677457
141	COX7C	9.73687897763528
142	DDX5	9.72345405792849
143	UBA52	9.71857117075194
144	EEF1D	9.66176401753516
145	CD3D	9.65521351453011
146	ITM2B	9.31823023459354
147	CORO1A	9.22840792951819
148	RPL27	9.21291840095788
149	PCBP2	9.14802805270976
150	PFDN5	9.06479761329346
151	RPL36AL	9.0007272892999
152	CLIC1	8.97855701508756
153	PPDPF	8.94085211137256
154	TMA7	8.92022754172815
155	ISG20	8.86357698526334
156	PABPC1	8.85238032029798
157	BTF3	8.80531021828738
158	NKG7	8.79473267833454
159	SRP14	8.56178650744754
160	ATP5G2	8.38123657055947
161	MIF	8.26034745170853
162	SAT1	8.09635343416413
163	RPL38	7.99715600196324
164	S100A10	7.93606649782354
165	CD27	7.86911980669535
166	CYBA	7.74679945932352
167	ND5	7.706863219322
168	ARPC3	7.43711266697609
169	ATP5L	7.39425483983148
170	CAPS	7.33945639145885
171	EEF1B2	7.33167134899032
172	RHOA	7.31651666074946
173	SUMO2	7.31210024200467
174	ANXA2	7.25806978266253
175	EEF2	7.23371712829676
176	HCST	7.23049723349631
177	RPL36A	7.08308712325404
178	CST7	7.01304941811727
179	LAPTM5	6.97100375597865
180	COX4I1	6.95504409092452
181	RPL4	6.89029637175453
182	HSP90AB1	6.875274276454
183	CALM2	6.81398751276575
184	PRDX5	6.81046691464364
185	GSTP1	6.71583027467363
186	YWHAZ	6.71492064616559
187	LIMD2	6.70030465116742
188	HINT1	6.69090567363932
189	GYPC	6.66574312770579
190	EEF1G	6.61854483970627
191	KLF6	6.57297420795005
192	HMGB1	6.55146816496491
193	CD99	6.5273788684524
194	MYL12B	6.50951167222785
195	HNRNPA2B1	6.50155181923242
196	TOMM7	6.48037368374626
197	TMBIM6	6.45568779181905
198	CIRBP	6.45523953622895
199	NPM1	6.43666990709961
200	ARPC2	6.39002570431453
201	CHCHD2	6.383488253398
202	CALM1	6.34353890834709
203	CCL5	6.30668227860784
204	S100A11	6.27382137974068
205	PSME1	6.17112509398103
206	LGALS3	6.0510067441829
207	RPL21	6.01499262122319
208	PTPRC	5.9974036135201
209	LOC101929876	5.96347951922731
210	PPP1R15A	5.9498640523101
211	COX6B1	5.90525638152095
212	CCNI	5.89580556275958
213	COX6A1	5.80033038976791
214	OST4	5.79613291067246
215	CLDND1	5.74485880666811
216	DAZAP2	5.73788561879493
217	SSR4	5.73130519331564
218	EVL	5.65114883708973
219	CSTB	5.64250904336169
220	SUB1	5.63333850586312
221	COMMD6	5.5834199838642
222	IGJ	5.57445407659388
223	PNRC1	5.49094808508287
224	RPS11	5.47056628515199
225	GABARAP	5.41272658072491
226	CD37	5.38410591233675
227	ALDOA	5.37599223234527
228	IER2	5.35285305656852
229	PPIB	5.35277926678892
230	EIF3K	5.33114253896155
231	IFITM2	5.31281096099805
232	COX6C	5.30229273518665
233	UBL5	5.23427082058066
234	RN7SK	5.20369575634006
235	PCBP1	5.16961440233148
236	CD2	5.04165138619352
237	ARPC1B	5.02830517346929
238	SOD1	5.01531919533634
239	UQCRB	4.98089821451104
240	PVRIG	4.96929695058097
241	CNN2	4.9198630643148
242	IFITM3	4.90638506517986
243	NDUFA4	4.89371886620911
244	GMFG	4.85452131009801
245	SFTPB	4.82599399157191
246	RPL27A	4.814770371591
247	NUCB2	4.81286922913321
248	CIB1	4.79260475423347
249	IL2RG	4.77799961946688
250	H3F3AP4	4.74971227931633
