p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.04449570501467	0.99	0.861	0	18	FOXP3
0	2.99636904032532	0.972	0.825	0	18	TNFRSF4
0	2.57400488640856	0.987	0.836	0	18	TNFRSF18
0	2.42104928782721	0.963	0.764	0	18	MAGEH1
0	2.28052618083061	0.957	0.682	0	18	LOC101928173
0	2.10433150838811	0.936	0.847	0	18	IL1R2
0	2.01589114087734	0.993	0.799	0	18	BATF
0	2.00297245911795	0.903	0.797	0	18	IL2RA
0	1.89354480136068	0.937	0.837	0	18	NGFRAP1
0	1.79772525790971	0.972	0.882	0	18	CTLA4
0	1.72060698879519	0.977	0.78	0	18	TNFRSF1B
0	1.66045007940033	0.959	0.83	0	18	ACP5
0	1.64041512189852	0.963	0.82	0	18	PIM2
0	1.61271727127058	0.946	0.662	0	18	ICOS
0	1.55081391389885	0.861	0.778	0	18	LAIR2
0	1.5216412054249	0.986	0.852	0	18	CTSC
0	1.51902776505909	0.901	0.884	0	18	RTKN2
0	1.51855225307901	0.964	0.899	0	18	ENTPD1
0	1.45241041025927	0.974	0.866	0	18	TIGIT
0	1.44324956890311	0.999	0.977	0	18	IL32
0	1.43515775842496	0.946	0.815	0	18	SYNGR2
0	1.42312179870227	0.972	0.895	0	18	DNPH1
0	1.40504820294326	0.88	0.761	0	18	TNFRSF9
0	1.39301287388047	0.983	0.867	0	18	PKM
0	1.37136685677757	0.882	0.74	0	18	TBC1D4
0	1.3628699010241	0.898	0.801	0	18	LAYN
0	1.30662123444768	0.945	0.788	0	18	GBP2
0	1.30641003300756	0.887	0.914	0	18	GNG8
0	1.29279502710046	0.958	0.762	0	18	IGFLR1
0	1.27346731947714	0.912	0.737	0	18	MIR4435-1HG
0	1.27123964821314	0.957	0.835	0	18	CARD16
0	1.25488302136719	0.856	0.736	0	18	CCR8
0	1.24914781822363	0.957	0.796	0	18	DUSP4
0	1.24910677906723	0.991	0.904	0	18	SAT1
0	1.21714377651178	0.897	0.728	0	18	TYMP
0	1.21175693083362	0.98	0.882	0	18	CD27
0	1.1999737384737	0.951	0.896	0	18	PMAIP1
0	1.18865449516037	0.934	0.761	0	18	GBP5
0	1.1493386622287	0.954	0.851	0	18	CORO1B
0	1.10972594277615	0.992	0.943	0	18	CD7
0	1.10784302012411	0.882	0.704	0	18	IL21R
0	1.09747116668306	0.925	0.761	0	18	CD4
0	1.0529154166972	0.893	0.865	0	18	ADTRP
0	1.05027113338101	0.877	0.745	0	18	ETV7
0	0.978413075001498	0.807	0.816	0	18	LOC101929450
0	0.912922400562971	0.828	0.721	0	18	SOX4
0	0.879798887981751	0.822	0.7	0	18	F5
0	0.746938110868106	0.824	0.683	0	18	INPP5F
0	0.74592082418736	0.8	0.753	0	18	TBC1D8
0	0.672190318954277	0.856	0.78	0	18	MZB1
0	0.479528386905557	0.812	0.785	0	18	CCL22
0	0.421210838022346	0.795	0.599	0	18	HLF
0	0.32910176961837	0.702	0.267	0	18	LAPTM4B
0	-0.7069097978582	1	1	0	18	RPLP1
0	-1.06875786384671	1	0.999	0	18	RPS12
0	-2.43392613212435	0.527	0.833	0	18	ANXA1
9.5129116202197e-305	1.00232917652662	0.942	0.866	2.85387348606591e-301	18	SIRPG
8.77096403402762e-300	1.17622360434944	0.981	0.906	2.63128921020829e-296	18	LTB
1.30495153126117e-299	0.936010168024153	0.979	0.885	3.91485459378351e-296	18	FKBP1A
1.47392227736584e-299	0.886711098769117	0.779	0.519	4.42176683209751e-296	18	PTP4A3
2.68995420186427e-299	0.815879198567096	0.824	0.874	8.0698626055928e-296	18	EBI3
8.31442946904905e-298	0.863865992120914	0.889	0.681	2.49432884071472e-294	18	TXNDC17
5.62782881593141e-297	0.981136849509413	0.998	0.964	1.68834864477942e-293	18	S100A4
1.91039628796299e-296	0.655622898559277	1	0.998	5.73118886388898e-293	18	ACTB
4.14988212093752e-289	-2.10932215095082	0.9	0.966	1.24496463628126e-285	18	CD69
7.22643727444032e-287	0.893445131848909	0.92	0.725	2.1679311823321e-283	18	IL2RB
3.44177757495945e-285	0.858166034545582	0.842	0.747	1.03253327248784e-281	18	GK
7.43504908342222e-285	1.22843438455551	0.925	0.736	2.23051472502667e-281	18	LAG3
2.35301114252456e-284	0.820629368774804	0.877	0.803	7.05903342757367e-281	18	STAM
1.19856007371541e-277	0.542032501981747	0.8	0.614	3.59568022114622e-274	18	ATP1B1
4.97091658217074e-277	0.337879170849135	0.74	0.543	1.49127497465122e-273	18	FAIM2
6.93398591059909e-277	1.02105650669427	0.852	0.874	2.08019577317973e-273	18	ICA1
5.49785891245037e-276	1.0936716709908	0.96	0.85	1.64935767373511e-272	18	SH2D2A
7.45173265415203e-276	0.893168340002587	0.983	0.922	2.23551979624561e-272	18	ENO1
1.40923305968579e-273	0.493950819027609	0.783	0.603	4.22769917905736e-270	18	CAMK1
5.70955662789396e-272	-1.98325807097555	0.545	0.861	1.71286698836819e-268	18	ALOX5AP
1.48199740272903e-266	-0.876093747444664	1	0.997	4.4459922081871e-263	18	RPS18
7.07141766742159e-264	1.04810947858984	0.983	0.912	2.12142530022648e-260	18	UCP2
3.74724674477505e-261	0.819564217691488	0.904	0.798	1.12417402343251e-257	18	ATOX1
3.89849196846714e-260	0.986892837161501	0.971	0.87	1.16954759054014e-256	18	ZFP36L1
6.12975651606395e-259	-2.71578390011852	0.475	0.817	1.83892695481918e-255	18	GZMA
2.34818213489641e-254	0.889085806162313	0.941	0.841	7.04454640468924e-251	18	GPX1
3.8189356790292e-253	0.655618331612314	0.783	0.584	1.14568070370876e-249	18	GCNT1
7.65307684629637e-247	0.497462694847915	0.775	0.759	2.29592305388891e-243	18	ZBTB32
1.10823572844458e-245	0.750313808902878	0.827	0.667	3.32470718533375e-242	18	CD59
