pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	7.76415822894831e-13	6.52189291231658e-11	0.921426003494898	0.724173738716442	1.56076670197061	113	UQCRB,ND5,ND1,CYTB,ND6,ND2,NDUFB7,COX3,ND4,ND3,ND4L,NDUFC2,ATP8,COX7B,UQCRH,ATP6,ATP6V0C,NDUFS8,NDUFB9,NDUFS5,COX4I1,NDUFB3,NDUFAB1,COX5A,NDUFB2,NDUFA12,NDUFB11,NDUFV2,NDUFB4,NDUFB10,COX6C,ATP6V1G1,NDUFV1,TCIRG1,UQCR11,ATP6V0E1,COX7C,NDUFA6,COX7A2,NDUFB6,ATP6V0D1,NDUFA13,NDUFA3,COX1,NDUFB5,NDUFA1,ATP6V1F,CYC1,NDUFA7,SDHD,UQCRHL,PPA1,UQCRFS1,NDUFC1,NDUFA4,COX6B1,COX5B,COX17,NDUFS2,UQCR10,UQCRC1,NDUFA10,COX8A,COX7A2L,COX6A1,UQCRC2,PPA2,NDUFS4,NDUFS6,NDUFA2,ATP6V1H,NDUFB8,NDUFA9,NDUFA8,NDUFB1,ATP6V0B,NDUFA11,ATP6V0E2,SDHB,COX2,UQCRQ,SDHC,ATP6AP1,SDHA
Arachidonic acid metabolism	1.36855132617773e-05	0.000574791556994648	0.593325476396405	0.723902836420491	1.50492334201289	45	PTGDS,AKR1C3,PTGES3,PLA2G16,TBXAS1,GPX1,PTGES2
Nitrogen metabolism	0.00271936990167501	0.0761423572469003	0.431707695803346	0.790239583261692	1.50804248373925	14	GLUL,GLUD1,CA5B
Drug metabolism - cytochrome P450	0.0102378951274004	0.202126940863238	0.380730400722792	0.634025673935865	1.30830790977461	41	GSTP1,GSTM1,GSTK1,MGST3,GSTM2,ADH5,GSTM4,GSTO1,MGST2
Metabolism of xenobiotics by cytochrome P450	0.0120313655275737	0.202126940863238	0.380730400722792	0.612890127937806	1.2751322811306	46	GSTP1,GSTM1,GSTK1,MGST3,GSTM2,ADH5,AKR7A2,CBR1,GSTM4,GSTO1,MGST2
Glycosaminoglycan biosynthesis - keratan sulfate	0.0169722605500448	0.237611647700627	0.352487857583619	0.735874252019641	1.39534043518578	13	ST3GAL1,CHST2,B3GNT2,B4GALT1,B4GALT4
Glycolysis / Gluconeogenesis	0.028971028971029	0.347652347652348	0.266350657088526	0.580188593191151	1.21775668173098	58	PKM,LDHA,TPI1,GAPDH,PGAM1,ENO1,LDHB,ALDOA,GALM,BPGM,GPI,PGK1,ADH5,ENO2,AKR1A1,ALDH9A1,ACSS1,DLD,PFKP,PDHB,HK1,ADPGK,PDHA1,PFKL
Arginine and proline metabolism	0.046953046953047	0.405594405594406	0.206587922696891	0.590596330107622	1.21804488209614	40	SAT1,ODC1,AMD1,SAT2,SRM,PYCR2,OAT,ALDH9A1,CNDP2,SMS,LAP3
Glutathione metabolism	0.050949050949051	0.405594405594406	0.197822021315103	0.575001654035594	1.19779871015757	49	ODC1,GSTP1,GSTM1,G6PD,GSTK1,SRM,GCLM,GPX1,MGST3,GSTM2,GPX4,IDH2,GSTM4,SMS,LAP3,GSTO1,GGCT,MGST2,GSR,TXNDC12,GSS,GGT7,PGD,RRM1,GGT1,GSTM3
Linoleic acid metabolism	0.0529470529470529	0.405594405594406	0.193813302725311	0.676105121357079	1.3041287283453	16	PLA2G16,PLA2G6,PLA2G12A
