pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Ascorbate and aldarate metabolism	4.66906373488909e-06	9.33812746977819e-05	0.610526878385931	-0.757061845930403	-1.88339691754212	27	RGN,UGT2B17,UGT1A6,ALDH2,UGT2B15,ALDH7A1,UGDH
Nitrogen metabolism	0.00382575905471265	0.0260677457809455	0.431707695803346	-0.694451669836184	-1.60077097791235	17	CA3,CA13,GLUD2,GLUL
Pentose and glucuronate interconversions	0.00391016186714182	0.0260677457809455	0.407017918923954	-0.596306554267777	-1.54390312814994	34	UGT2B17,UGT1A6,UGT2B15,SORD,UGDH,AKR1A1,RPE,KL,DCXR,GUSB
Sulfur metabolism	0.0231148655295811	0.115574327647906	0.352487857583619	-0.749995771997141	-1.45075590195948	8	PAPSS2,SUOX,PAPSS1,IMPAD1,TST,BPNT1
Citrate cycle (TCA cycle)	0.0397725487792924	0.159090195117169	0.321775918075361	0.397317707804855	1.37497763733725	30	IDH2,OGDH,PCK2,MDH2,IDH3G,SUCLG1,PDHB,MDH1,IDH3B,DLD
Fatty acid degradation	0.124597207303974	0.415324024346581	0.126253987849115	-0.466317152972781	-1.24635323458761	44	ACADL,ADH6,ADH1C,ALDH2,EHHADH,ALDH7A1,ACOX1,ACSBG1,ECI1,ACSL3,ALDH3A2,GCDH,HADH
Pyruvate metabolism	0.185423365487674	0.467289719626168	0.0999276973731092	-0.454949434965617	-1.19850389764142	39	ME1,PC,ALDH2,PKLR,ME3,ALDH7A1,HAGH,LDHC,ACYP1,ALDH3A2,ACSS2,GRHPR,ALDH1B1,ME2,DLAT,ACACA
Glycolysis / Gluconeogenesis	0.186915887850467	0.467289719626168	0.09754492162472	-0.4186664676869	-1.16342989974723	68	ADH6,ADH1C,ENO4,ALDH3B1,ALDH2,ALDH3B2,ALDH1A3,PKLR,ALDH3A1,ALDH7A1,MINPP1,PGAM2,FBP1,LDHC,BPGM,ALDH3A2,PFKM,ACSS2,ENO2,AKR1A1,ALDH1B1,PGM1
Glyoxylate and dicarboxylate metabolism	0.248863636363636	0.553030303030303	0.0862865626267245	-0.459341156709757	-1.15566376367185	28	AMT,GLUL,MCEE,AFMID,GCSH,CAT,PGP,GRHPR,MUT,HYI
Inositol phosphate metabolism	0.345641025641026	0.691282051282051	0.0640703750499722	-0.382707825110535	-1.07308062778586	73	PLCB3,OCRL,PLCB4,INPP5J,PLCH1,PLCE1,PIK3CA,ISYNA1,MTMR3,IMPA2,INPP5E,INPP5A,MINPP1,PI4K2B,PIP5K1C,PIP4K2C,CDIPT,IMPAD1,PIP4K2B
Butanoate metabolism	0.384090909090909	0.698347107438017	0.0639271933359996	-0.423703183448507	-1.06600161668781	28	EHHADH,HMGCL,HMGCS1,BDH1,ABAT,HADH,ALDH5A1
Fructose and mannose metabolism	0.483443708609272	0.777466644704332	0.0517405459873163	-0.389089391462566	-0.993750991396929	31	SORD,FBP1,PFKFB2,PFKM,FPGT,PMM1,ENOSF1,GMPPB,TSTA3,PFKP,GMPPA
Amino sugar and nucleotide sugar metabolism	0.505353319057816	0.777466644704332	0.0483117581055019	-0.369276770152874	-0.997936785045111	48	CYB5R2,PGM3,UGDH,CYB5R1,GFPT1,UXS1,CYB5R3,FPGT,HEXA,PMM1,UAP1,GALE,GNPDA2,GMPPB,PGM1,GALT,TSTA3,NANS,GMPPA,AMDHD2
Fatty acid elongation	0.60431654676259	0.863309352517986	0.151148761385484	0.270282442926474	0.913223090715651	26	ELOVL1,ELOVL5,THEM4,ACAA2,ACOT2,ABHD17B
Starch and sucrose metabolism	0.698689956331878	0.873202614379085	0.0342688261591917	-0.340076479446335	-0.88143600392173	35	PYGL,AMY2B,ENPP3,PGM2L1,AGL
Fatty acid biosynthesis	0.715549936788875	0.873202614379085	0.0400031517498194	-0.376666843507575	-0.825999698029773	13	ACSBG1,MCAT,ACSL3,OXSM,ACACA,FASN
Pentose phosphate pathway	0.742222222222222	0.873202614379085	0.0322153154599285	-0.33288376293079	-0.847080287003412	30	RGN,PRPS1L1,RBKS,FBP1,PFKM,IDNK,PGD,RPE,PGM1
Propanoate metabolism	0.821075740944018	0.912306378826686	0.0265350909115755	-0.30309831977031	-0.777599939187256	32	EHHADH,MCEE,LDHC,ACSS2,ABAT,MLYCD,MUT
Oxidative phosphorylation	0.941649899396378	0.99121042041724	0.0120226641890431	-0.259503386810463	-0.74732862726366	118	ND2,ND6,COX6A1,ND3,ND5,NDUFC1,NDUFC2,ND1,ATP6V1E2,NDUFA5,ATP6V1C1,COX3,NDUFB7,ATP6AP1,ATP6V0B,NDUFS7,NDUFS4,ATP6V0A1,ATP6V0C,ATP12A,ND4,NDUFA1,UQCRQ,CYC1,CYTB,COX17,LHPP,NDUFB10,NDUFB9,NDUFS1,ATP8,ATP6,NDUFA7,NDUFA3,NDUFS5,NDUFA13,COX6C,NDUFV3,COX5B,NDUFS6,COX7C,COX10,ATP6V1H,ND4L,UQCR10,NDUFA12,NDUFV2,ATP6V0A2,ATP6V1F,UQCRH,UQCR11,SDHC,SDHA,NDUFA2
Galactose metabolism	0.993333333333333	0.993333333333333	0.0157837626630889	-0.209783389613109	-0.53383010429069	30	B4GALT2,LCT,PFKM,GALE,PGM1,GALT,PFKP,GALK1,AKR1B1,GLA
