Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
E2F Targets	183/200	1.88809735932943e-89	9.44048679664716e-88	0	0	33.2818277962146	6799.29448994731	DCLRE1B;JPT1;NUP107;POP7;MRE11;TFRC;DSCC1;CSE1L;CCP110;BUB1B;SMC6;MKI67;SMC3;SMC4;IPO7;CDC20;PTTG1;WDR90;CHEK2;CHEK1;STMN1;NBN;KPNA2;TMPO;TIPIN;LIG1;CDC25A;CDC25B;ILF3;DDX39A;MELK;MSH2;MTHFD2;CCNE1;ZW10;TIMELESS;SRSF2;TP53;ASF1B;SNRPB;SLBP;NUP205;DNMT1;RNASEH2A;CDCA3;PRKDC;SHMT1;AK2;CDCA8;NOLC1;HMMR;PDS5B;GSPT1;RAD51AP1;CCNB2;PRDX4;ORC6;RACGAP1;UBR7;RAD21;LYAR;PLK4;BARD1;XRCC6;CBX5;HMGA1;NUP153;PA2G4;PAICS;EIF2S1;POLA2;STAG1;DIAPH3;NASP;UBE2S;CDK4;UBE2T;KIF4A;ANP32E;HNRNPD;CDK1;CNOT9;MXD3;EZH2;TOP2A;MCM7;SUV39H1;HMGB2;HMGB3;PSIP1;BRCA1;CTCF;BRCA2;CKS1B;LMNB1;SYNCRIP;XPO1;ING3;MYBL2;TK1;POLE;LBR;DLGAP5;TCF19;HELLS;RFC3;RFC1;EED;RFC2;TUBB;CTPS1;KIF22;TUBG1;SMC1A;NME1;CIT;MMS22L;RAD51C;ESPL1;CKS2;DEPDC1;MCM3;MCM4;BIRC5;KIF2C;MCM5;NAA38;MCM6;DCTPP1;MCM2;PRIM2;PRPS1;PCNA;SRSF1;AURKB;UNG;AURKA;TBRG4;PSMC3IP;POLD3;POLD1;TRA2B;EXOSC8;PPP1R8;POLD2;USP1;PMS2;RBBP7;E2F8;GINS1;NOP56;RANBP1;DUT;CDKN2C;RRM2;SPAG5;CDKN2A;GINS3;GINS4;ATAD2;RPA1;DONSON;RPA2;NAP1L1;DEK;SSRP1;MLH1;POLE4;CENPE;NUDT21;RAD50;WEE1;PHF5A;RPA3;CENPM;NCAPD2;RAD1;TRIP13;SPC24;RAN;MAD2L1;CDKN3;SPC25
Myc Targets V1	170/200	1.00790510569279e-71	2.51976276423198e-70	0	0	17.4578180818906	2853.92846540173	EIF4A1;HDDC2;HNRNPU;HNRNPR;PWP1;PHB2;UBE2L3;RRP9;PSMD8;CDC20;FBL;PSMD7;SNRPD2;TRIM28;SNRPD1;RUVBL2;PSMD3;PSMD1;SNRPD3;TXNL4A;KPNA2;SMARCC1;STARD7;EIF1AX;MRPS18B;ILF2;TUFM;CLNS1A;VDAC3;SRSF2;SNRPG;NHP2;SRSF3;VDAC1;ERH;HPRT1;PPIA;SRSF7;SNRPA;KPNB1;SET;PSMD14;GLO1;CSTF2;NOLC1;PHB;GSPT1;PRDX3;LDHA;PRDX4;PCBP1;G3BP1;PGK1;CYC1;XRCC6;NOP16;CBX3;GOT2;PA2G4;MRPL23;EIF2S2;EIF2S1;SRPK1;LSM2;AIMP2;LSM7;COPS5;CDK4;CDK2;HNRNPD;UBA2;RNPS1;HNRNPC;YWHAE;SLC25A3;HSP90AB1;MCM7;RPLP0;SYNCRIP;XPO1;YWHAQ;C1QBP;DHX15;MRPL9;ACP1;CCT3;TOMM70;CCT2;RFC4;NCBP1;VBP1;NCBP2;CAD;CTPS1;RAD23B;NME1;GNL3;CCNA2;PSMA6;PSMA4;TFDP1;PSMA1;PSMA2;CANX;TCP1;MCM4;SNRPA1;MCM5;ETF1;MCM6;MCM2;PRPS2;HDAC2;PCNA;SF3B3;ODC1;SRSF1;DDX21;U2AF1;TYMS;COX5A;PSMA7;HSPD1;SRM;PPM1G;EXOSC7;CDC45;PSMB2;PSMB3;TRA2B;FAM120A;POLD2;USP1;EIF4H;SNRPB2;RPS2;BUB3;CCT7;HNRNPA1;EIF4E;CCT5;CCT4;NOP56;RANBP1;NPM1;DUT;HNRNPA3;RRM1;SSB;PTGES3;NAP1L1;DEK;HSPE1;PSMC6;XPOT;PSMC4;APEX1;IMPDH2;HNRNPA2B1;SERBP1;NDUFAB1;EIF3J;POLE3;PRPF31;HDGF;SSBP1;ABCE1;RAN;MAD2L1;EIF3B
Oxidative Phosphorylation	159/200	4.74240435308864e-59	7.90400725514773e-58	0	0	11.9116624787469	1599.68834113013	MTRR;ACAA2;ECI1;COX6A1;PHB2;TOMM22;MPC1;PMPCA;ACAA1;PDHX;PHYH;SDHC;SDHD;SDHA;SDHB;COX6B1;AFG3L2;FDX1;UQCRC1;VDAC3;VDAC2;SUCLG1;VDAC1;UQCRC2;COX15;COX17;ATP5MC2;ATP5MC3;HTRA2;COX7A2;MRPL15;UQCRH;MRPL11;ATP5MC1;ACAT1;TIMM50;PRDX3;LDHB;LDHA;GRPEL1;CYC1;NDUFV2;NDUFV1;ATP6V1D;ATP5MG;ATP6V1C1;ATP5MF;COX10;DECR1;ATP6V1F;ATP5ME;HSPA9;PDHA1;IDH1;IDH2;GOT2;CS;GLUD1;UQCRQ;OGDH;CYCS;ACO2;GPI;COX7B;MRPS15;SLC25A3;ALAS1;MRPS11;MRPS12;HCCS;ETFA;ETFB;MRPL34;MRPL35;CASP7;AIFM1;NNT;IDH3B;TIMM17A;UQCRFS1;ACADM;DLAT;IDH3A;COX8A;TOMM70;BCKDHA;ATP6V0B;MRPS22;NDUFC2;NDUFC1;HADHB;SUPV3L1;BDH2;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;SLC25A12;DLD;SLC25A11;SLC25A4;FXN;FH;NDUFB8;ECHS1;NDUFB7;NDUFB6;NDUFB5;TIMM9;NDUFB4;NDUFB3;TIMM13;NDUFB2;ETFDH;NDUFB1;UQCR10;TIMM10;MRPS30;PDHB;COX5B;COX5A;HSD17B10;ATP5F1A;ATP5F1B;POLR2F;SLC25A20;NDUFA9;TIMM8B;ATP5PF;NDUFA8;CYB5A;NQO2;NDUFA7;ATP5PD;NDUFA6;MDH1;NDUFA5;ATP5PB;MTX2;MDH2;NDUFA4;IDH3G;NDUFA3;NDUFA2;NDUFA1;IMMT;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;LRPPRC;SUCLA2;NDUFAB1;ATP5PO;BAX
G2-M Checkpoint	152/200	7.52345442054292e-52	9.40431802567865e-51	0	0	9.70807665982204	1142.79982986981	JPT1;CCNF;HNRNPU;MKI67;SMC4;SMC2;CDC20;MT2A;PTTG1;SNRPD1;CHEK1;STMN1;NUSAP1;NEK2;FBXO5;KMT5A;KPNA2;HMGN2;TMPO;TLE3;SMARCC1;LIG3;KNL1;CDC25A;CDC25B;TRAIP;SAP30;ILF3;DDX39A;EWSR1;DKC1;NCL;SRSF2;KIF20B;KPNB1;TROAP;NOLC1;HMMR;PDS5B;GSPT1;ORC5;CCNB2;ORC6;RACGAP1;RAD21;G3BP1;ABL1;MAP3K20;PLK4;BARD1;HSPA8;STIL;DR1;UBE2C;ODF2;CBX1;HMGA1;CDC7;FANCC;CDC6;NDC80;TPX2;SQLE;STAG1;UCK2;POLA2;NASP;UBE2S;CDK4;KIF4A;HNRNPD;CDK1;MNAT1;EZH2;TOP2A;SUV39H1;HMGB3;KIF11;CTCF;BRCA2;KIF15;LMNB1;CKS1B;SYNCRIP;CHAF1A;XPO1;EXO1;CHMP1A;PBK;MYBL2;LBR;POLE;TNPO2;UPF1;PRMT5;RBM14;KIF23;KIF22;SMC1A;RAD23B;CCNA2;SLC7A5;DBF4;TFDP1;RBL1;ESPL1;INCENP;NUP50;MTF2;CKS2;MCM3;BIRC5;KIF2C;MCM5;MCM6;TOP1;PAFAH1B1;MCM2;PRIM2;DTYMK;ODC1;SRSF1;TTK;CENPA;SLC7A1;AURKB;AURKA;HIRA;WRN;CDC45;TRA2B;KATNA1;NSD2;E2F1;RAD54L;E2F2;E2F3;BUB3;E2F4;SRSF10;BUB1;SLC12A2;GINS2;CASP8AP2;POLQ;CDKN2C;RPA2;CENPE;CENPF;PRC1;MAD2L1;CDKN3
mTORC1 Signaling	138/200	3.73589503418634e-39	3.73589503418634e-38	0	0	6.79773321708806	601.482680807708	ERO1A;TES;TFRC;CCNF;UBE2D3;ARPC5L;SLA;TMEM97;ENO1;IFI30;RRP9;FADS2;PNP;NAMPT;FDXR;FADS1;PSPH;MAP2K3;STARD4;G6PD;CDC25A;ACLY;DDX39A;MTHFD2;PPA1;PSME3;MTHFD2L;HMBS;TRIB3;HPRT1;PPIA;IDI1;NUP205;PSMD12;FKBP2;PSMD14;SHMT2;PSMD13;INSIG1;RPN1;GMPS;DAPP1;AK4;SLC1A4;SLC1A5;CORO1A;ADIPOR2;ACACA;HSP90B1;ATP5MC1;SLC9A3R1;STIP1;LDHA;EBP;PRDX1;PGK1;ATP6V1D;HSPA9;SDF2L1;GOT1;PNO1;HSPA4;SRD5A1;IDH1;ASNS;DHCR24;EIF2S2;DHFR;MLLT11;CCT6A;QDPR;SQLE;GCLC;COPS5;BHLHE40;NMT1;PSMG1;CALR;DHCR7;NFKBIB;GPI;GBE1;SLC2A1;ATP2A2;SLC7A11;PHGDH;SLC37A4;CTSC;ACTR3;TPI1;HMGCS1;SORD;CACYBP;TUBG1;UCHL5;SLC7A5;PSMA3;PSMA4;CANX;MCM4;ETF1;ALDOA;EEF1E1;BCAT1;GAPDH;MCM2;TOMM40;NUFIP1;GLRX;UNG;AURKA;HSPD1;GGA2;PSMB5;NFIL3;YKT6;LDLR;SEC11A;BUB1;CYB5B;RRM2;NFYC;TXNRD1;GSR;CYP51A1;RPA1;IMMT;PDAP1;GTF2H1;HSPE1;PFKL;PSMC6;PSMC4;PSAT1;SCD;PSMC2;TCEA1;POLR3G
Myc Targets V2	50/58	1.66594499289567e-22	1.38828749407972e-21	0	0	18.8178801287208	943.650440487331	PPAN;TMEM97;RABEPK;IPO4;WDR43;RRP9;RRP12;PUS1;PRMT3;SORD;IMP4;TFB2M;PPRC1;GNL3;SUPV3L1;GRWD1;MRTO4;MCM4;MCM5;DCTPP1;NIP7;NOP2;NOLC1;NOC4L;PHB;SRM;TBRG4;HSPD1;UNG;EXOSC5;TCOF1;PES1;UTP20;SLC19A1;PLK4;NOP56;NPM1;NOP16;CBX3;PA2G4;HSPE1;BYSL;RCL1;AIMP2;MYBBP1A;LAS1L;CDK4;NDUFAF4;MPHOSPH10;FARSA
DNA Repair	94/150	2.1525809400801e-22	1.53755781434293e-21	0	0	5.08271973562152	253.577926957379	FEN1;MPG;CETN2;SNAPC5;SEC61A1;PNP;MRPL40;CLP1;GUK1;MPC2;SNAPC4;REV3L;ELOA;DGCR8;TMED2;NELFB;NELFCD;POLH;NELFE;RFC5;RFC3;RFC4;LIG1;NCBP2;RFC2;RBX1;DDB2;NME1;NT5C3A;DDB1;POLR1C;CMPK2;HPRT1;SRSF6;UMPS;TP53;POM121;GTF2A2;RALA;PCNA;GTF3C5;CSTF3;PRIM1;COX17;TAF9;SUPT4H1;AK3;AAAS;TYMS;POLD3;NT5C;DGUOK;POLR2C;POLD1;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;RAE1;SAC3D1;POLR2K;SF3A3;DUT;BRF2;TAF12;TAF13;ALYREF;TAF10;ADRM1;UPF3B;RPA2;GTF2H1;SSRP1;GTF2H3;ZWINT;TARBP2;GTF2H5;POLE4;NUDT9;RAD52;POLA1;NUDT21;POLA2;RAD51;ERCC3;RPA3;IMPDH2;ERCC8;TAF6;ITPA;ADA
Fatty Acid Metabolism	83/158	1.2306113553442e-13	7.69132097090127e-13	0	0	3.33926975771074	99.2634504696018	ACAA2;ECI1;CPOX;UBE2L6;HCCS;ENO3;ALAD;NSDHL;MCEE;LGALS1;CPT2;UROD;IDH3B;NBN;KMT5A;ACADM;ACAA1;HADH;ACADS;YWHAH;CBR1;ACOT8;HSP90AA1;HSDL2;ADSL;HMGCS1;SDHC;ACSL4;SDHD;MIF;SDHA;HADHB;UGDH;ACOX1;GPD2;EHHADH;ACOT2;PSME1;SMS;SUCLG1;ALDOA;DLD;BLVRA;GCDH;IDI1;FH;ECHS1;HPGD;ODC1;ETFDH;HSD17B4;PDHB;HSD17B7;ADIPOR2;HSD17B10;BPHL;ACAT2;PTS;LDHA;HSPH1;NTHL1;TP53INP2;PCBD1;DECR1;S100A10;PDHA1;MDH1;MDH2;IDH3G;IDH1;UROS;NCAPH2;CCDC58;DHCR24;PRDX6;GSTZ1;GRHPR;SUCLA2;FASN;OSTC;APEX1;ACO2;METAP1
Unfolded Protein Response	62/113	1.30772382953282e-11	7.26513238629343e-11	0	0	3.65857843137255	91.6845167098992	ERO1A;EIF4A1;POP4;EIF4A3;RRP9;CKS1B;KHSRP;BANF1;IMP3;DDX10;WIPI1;PDIA6;PDIA5;SLC7A5;MTHFD2;DKC1;NHP2;GEMIN4;PREB;KDELR3;ATP6V0D1;ATF3;GOSR2;CEBPG;PARN;CXXC1;NOLC1;SLC1A4;SDAD1;HSP90B1;EXOSC5;EXOSC4;EXOSC10;EXOSC9;EIF4EBP1;EXOSC2;EIF4E;SEC11A;EXOSC1;HSPA9;NOP56;ZBTB17;NOP14;NPM1;NFYB;EIF2AK3;LSM1;ASNS;EIF2S1;LSM4;YIF1A;SPCS3;CNOT6;SPCS1;XPOT;PSAT1;DNAJA4;SRPRB;HYOU1;CALR;ALDH18A1;EIF4G1
Adipogenesis	93/200	3.91821738995097e-11	1.95910869497548e-10	0	0	2.62228883794745	62.8373809206412	SLC25A1;SCARB1;COX7B;MTCH2;ACAA2;GBE1;GHITM;ETFB;COX6A1;SCP2;AIFM1;CPT2;NKIRAS1;PIM3;ACADM;DLAT;HADH;ACADS;IDH3A;COX8A;BCKDHA;PHYH;JAGN1;TALDO1;ATP1B3;SDHC;SDHB;SLC5A6;ACLY;TST;ACOX1;GPD2;UQCRC1;NDUFS3;SUCLG1;PREB;SLC25A10;ALDOA;TKT;DLD;RTN3;ECHS1;CD151;NDUFB7;ATL2;AK2;ABCB8;MRPL15;UQCR10;SLC1A5;ADIPOR2;AGPAT3;SULT1A1;PRDX3;SAMM50;GRPEL1;DDT;DHRS7B;UCP2;CYC1;SLC19A1;DECR1;ESRRA;PTCD3;CDKN2C;NDUFA5;MDH2;IDH3G;IDH1;SQOR;RMDN3;CHCHD10;IMMT;COQ9;FAH;DNAJC15;PEX14;COQ5;SOD1;CS;QDPR;COQ3;PFKL;UCK1;GPAM;REEP5;UQCRQ;NDUFAB1;NMT1;ATP5PO;PEMT;ACO2;DHCR7
