Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Huntington disease	138/306	5.30292910122076e-24	1.6598168086821e-21	0	0	3.41012107170883	182.761288391309	NDUFA13;NDUFA11;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;PSMD4;CREB3L4;PSMD2;KIF5B;PSMD3;PSMD1;AP2M1;SDHC;SDHD;SDHA;SDHB;COX6B1;UQCRC1;VDAC3;PPIF;TFAM;VDAC2;VDAC1;UQCRC2;TP53;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;PIK3R4;ITPR1;COX7A2;KLC1;UQCRH;NRBF2;CYC1;NDUFV2;NDUFV1;UQCRQ;RCOR1;COX7B;HIP1;CLTB;CLTA;AP2A1;CASP9;TUBA1C;ACTR1A;TUBA1B;SIN3A;CASP3;UQCRFS1;COX8A;TBP;TUBB;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;PSMA5;PSMA6;CREB3;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;PPARG;SLC25A5;DCTN5;NDUFB9;HDAC2;NDUFB8;NDUFB7;DCTN2;NDUFB6;DCTN1;HDAC1;NDUFB5;NDUFB4;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;PSMB5;PSMB2;PSMB3;POLR2B;PSMB1;POLR2D;AP2S1;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;NDUFA9;POLR2J3;NDUFA8;NDUFA7;NDUFA6;NDUFA4;ADRM1;NDUFA2;NDUFA1;COX6C;UQCRHL;SOD1;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;BAX
Parkinson disease	119/249	1.61570317313627e-23	1.92342409989428e-21	0	0	3.79043567052417	198.920877111309	NDUFA13;NDUFA11;NDUFA12;NDUFA10;UBE2L6;CALML4;PARK7;COX6A1;UBE2L3;TXN2;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;PSMD4;PSMD2;KIF5B;PSMD3;PSMD1;SDHC;SDHD;SDHA;SDHB;COX6B1;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;UQCRC2;TP53;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ITPR1;HTRA2;COX7A2;TXN;KLC1;UQCRH;UBE2J1;CYC1;NDUFV2;NDUFV1;TRAP1;EIF2AK3;EIF2S1;UQCRQ;GNAS;CALM3;UBA1;CALM2;COX7B;CASP9;TUBA1C;TUBA1B;CASP3;UQCRFS1;COX8A;TUBB;NDUFC2;NDUFC1;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;SLC25A5;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;GNAI3;NDUFB2;NDUFB1;UQCR10;COX5B;COX5A;PSMA7;GNAI2;PSMB6;PSMB7;PSMB5;PSMB2;PSMB3;PSMB1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA4;ADRM1;NDUFA2;NDUFA1;UBE2G1;COX6C;UQCRHL;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;BAX
Spliceosome	85/150	1.84353747593701e-23	1.92342409989428e-21	0	0	5.38933873144399	282.119869063551	ISY1;TCERG1;DDX46;EIF4A3;HNRNPU;PRPF19;USP39;PQBP1;EFTUD2;SART1;SNRPD2;SNRPD1;SNRNP70;MAGOH;DHX15;SNRPD3;TXNL4A;CTNNBL1;RBM17;NCBP1;NCBP2;BUD31;THOC3;PRPF40A;WBP11;CRNKL1;PRPF4;PRPF6;DDX39B;SNRPG;SRSF2;PPIE;PPIH;SNRPE;SRSF4;SNRPA1;SNRPF;SNRPC;SRSF6;SNRPA;SNRPB;SRSF9;SF3B4;SF3B5;SF3B2;SF3B3;DHX8;SF3B6;DDX23;SRSF1;U2AF1;ZMAT2;PUF60;U2AF2;SNRPB2;HNRNPA1;SMNDC1;SRSF10;SF3A3;HNRNPA3;PPIL1;PRPF38A;SF3A2;CCDC12;ALYREF;CDC5L;CWC15;LSM5;MAGOHB;LSM4;LSM3;U2SURP;CHERP;LSM2;HNRNPM;LSM8;LSM7;SNRNP40;HNRNPK;LSM6;SNW1;PHF5A;PRPF31;HNRNPC;RBMX
Amyotrophic lateral sclerosis	153/364	1.227406360618e-22	9.60445477183582e-21	0	0	3.01396411645227	152.060423425073	NDUFA13;NUP107;NDUFA11;NUP188;NDUFA12;NDUFA10;COX6A1;ACTB;ACTG1;GLE1;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;TBK1;PSMD4;PSMD2;KIF5B;PSMD3;PSMD1;MAP2K3;NUP210;SDHC;SDHD;SDHA;SDHB;COX6B1;NUP93;UQCRC1;VDAC1;UQCRC2;PFN1;TP53;NUP205;SEH1L;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;PIK3R4;COX7A2;KLC1;NUP160;UQCRH;NUP85;TPR;NRBF2;CYC1;NDUFV2;NDUFV1;NUP155;ALYREF;EIF2AK3;NUP153;EIF2S1;UQCRQ;COX7B;NXT2;CASP9;TUBA1C;ACTR1A;TUBA1B;CASP3;NUP62;CASP1;UQCRFS1;RAC1;NEFH;RAB8A;COX8A;NDC1;SEC13;NCBP1;TUBB;SIGMAR1;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS5;NUP50;CAT;NDUFS4;NDUFS3;NDUFS2;NUP54;DCTN5;NDUFB9;NDUFB8;TOMM40;NDUFB7;DCTN2;NDUFB6;DCTN1;NDUFB5;NDUFB4;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX5B;COX5A;TANK;PSMA7;PSMB6;PSMB7;PSMB5;PSMB2;PSMB3;PSMB1;NUP43;HNRNPA1;RAE1;NDUFA9;NDUFA8;HNRNPA3;NDUFA7;NDUFA6;BAD;NDUFA4;ADRM1;NDUFA2;NDUFA1;COX6C;UQCRHL;SOD1;FIG4;MAPK11;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;HNRNPA2B1;NDUFAB1;PSMC2;BAX;NUP35;TARDBP;NUP37
Cell cycle	74/124	1.79643938816139e-22	1.12457105698903e-20	0	0	6.08791355801389	304.828318264216	YWHAE;MCM7;YWHAB;BUB1B;SMC3;CDC20;CDC23;PTTG1;YWHAQ;CHEK2;CDC27;CHEK1;SKP2;YWHAG;YWHAH;ANAPC7;CDC25C;SMC1A;CDC25A;CDC25B;RBX1;CCNA2;DBF4;RBL1;TFDP1;CCNE2;ESPL1;CCNE1;MCM3;MCM4;ANAPC5;MCM5;MCM6;TP53;ANAPC1;MAD1L1;MCM2;HDAC2;PCNA;PRKDC;HDAC1;TTK;PKMYT1;ANAPC11;CCNB2;CCNB1;ORC6;CDC45;ORC1;ORC3;RAD21;E2F1;E2F2;E2F3;BUB3;E2F4;BUB1;SMAD2;ZBTB17;CDKN2C;CDKN2A;PLK1;CDC7;CDC6;MAD2L2;STAG1;WEE1;CDK6;STAG2;CDK4;CDK2;CDK1;MDM2;MAD2L1
DNA replication	34/36	4.52408726247378e-22	2.36006552192382e-20	0	0	69.4242424242424	3412.02491369517	PRIM2;RNASEH2C;FEN1;RNASEH2B;PCNA;RNASEH2A;MCM7;PRIM1;POLD3;RNASEH1;POLD1;POLD2;POLE;RFC5;RFC3;RFC4;LIG1;RFC1;RFC2;RPA1;RPA2;POLE4;POLA1;POLA2;POLE2;RPA3;POLE3;MCM3;MCM4;MCM5;DNA2;MCM6;SSBP1;MCM2
Proteasome	39/46	3.89598843227606e-21	1.74206339900344e-19	0	0	22.7743862460844	1070.26723997768	PSMD11;PSMD14;PSMD13;POMP;PSMA7;PSMB10;PSMB6;PSMD8;PSMB7;PSMD9;PSMD6;PSMB5;PSMD7;PSMB2;PSMD4;PSMB3;PSMD2;PSMB1;PSMD3;PSMD1;ADRM1;PSMB8;PSMB9;PSMA5;PSMA6;PSMA3;PSMC5;PSMA4;PSMC6;IFNG;PSMA1;PSMC3;PSMA2;PSMC4;PSMC1;PSME3;PSMC2;PSME1;PSME2
Prion disease	117/273	2.09175174850771e-18	8.18397871603642e-17	0	0	3.09892039542144	126.152493270398	NDUFA13;NDUFA11;NDUFA12;NCF4;NDUFA10;COX6A1;PSMD8;PSMD9;PSMD6;TUBB6;PSMD7;PSMD4;CREB3L4;PSMD2;KIF5B;PSMD3;PSMD1;CSNK2A1;SDHC;SDHD;SDHA;SDHB;COX6B1;CSNK2B;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;UQCRC2;NOTCH1;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ITPR1;COX7A2;KLC1;UQCRH;STIP1;CYC1;NDUFV2;NDUFV1;EIF2AK3;EIF2S1;UQCRQ;RYR2;COX7B;PIK3CD;CASP9;TUBA1C;TUBA1B;CASP3;RAC2;UQCRFS1;RAC1;COX8A;TUBB;NDUFC2;NDUFC1;PSMA5;PSMA6;CREB3;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;SLC25A5;NDUFB9;NDUFB8;NDUFB7;ATF6B;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;PSMB5;PSMB2;PSMB3;PSMB1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;BAD;NDUFA4;ADRM1;NDUFA2;NDUFA1;COX6C;UQCRHL;SOD1;MAPK11;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;BAX
Oxidative phosphorylation	67/133	2.73586123459845e-15	9.51471740477018e-14	0	0	4.16410250424118	139.632059804019	NDUFA13;COX7B;NDUFA11;NDUFA12;NDUFA10;COX6A1;UQCRFS1;COX8A;ATP6V0B;NDUFC2;SDHC;NDUFC1;SDHD;SDHA;SDHB;COX6B1;NDUFS8;NDUFS7;PPA1;NDUFS6;NDUFS5;NDUFS4;UQCRC1;ATP6V1B2;NDUFS3;NDUFS2;UQCRC2;ATP6V0D1;ATP6V1A;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;COX15;NDUFB11;NDUFB5;NDUFB4;COX17;NDUFB3;NDUFB2;NDUFB1;COX7A2;UQCR10;COX5B;COX5A;UQCRH;ATP6V0A2;ATP6V1H;COX11;CYC1;NDUFV2;ATP6V0E2;NDUFV1;ATP6V1C1;ATP6V1F;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA4;NDUFA2;NDUFA1;COX6C;UQCRHL;UQCRQ;NDUFAB1
RNA transport	82/186	3.80662075710158e-14	1.19147229697279e-12	0	0	3.23901382196046	100.083743848945	POP5;NUP107;POP7;NUP188;GEMIN2;POP4;RPP30;EIF4A3;PHAX;NXT2;GLE1;PNN;XPO1;SUMO1;SUMO3;MAGOH;NUP62;SUMO2;EIF2B1;NDC1;UPF2;EIF5B;PRMT5;UPF1;SEC13;NUP210;NCBP1;EIF1AX;NCBP2;ELAC2;ELAC1;THOC3;TRNT1;THOC5;RANGAP1;THOC7;THOC6;NUP93;DDX39B;CLNS1A;NUP50;GEMIN5;GEMIN6;NUP54;GEMIN7;RPP25;EIF4E2;KPNB1;NUP205;SEH1L;SNORD3A;AAAS;NUP160;NUP85;TPR;EIF4EBP1;NUP43;EIF4E;RAE1;EIF2B3;EIF2B2;UBE2I;NUP155;ALYREF;NUP153;UPF3A;EIF2S2;MAGOHB;EIF2S1;EIF3I;EIF3J;TACC3;NUP35;RNPS1;PABPC1L;EIF3C;TARDBP;EIF4G3;EIF3A;RAN;EIF4G1;NUP37
