Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	74/158	8.01092317296524e-101	1.55411909555526e-98	98.4364177489177	22687.6539503967	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	77/232	1.05089731434632e-90	1.01937039491593e-88	56.2675741189633	11657.6855955998	RPL22;RPL21;RPL24;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS12;RPS11;RPS14;RPS13;JUN;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;NFKBIA;RPL37A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Parkinson disease	21/249	6.41693446610673e-12	3.11221321606176e-10	7.85187313261319	202.359107311285	CALM2;CALM3;CALM1;COX8A;DUSP1;TUBB;ATP5F1E;COX6C;RPS27A;TUBB4B;ATP5F1B;TUBA1B;COX6A1;ATP5MC3;ATP5MC2;UBC;UBB;COX4I1;SLC25A6;UBA52;SLC25A5	3	KEGG_2021_Human
Salmonella infection	21/249	6.41693446610673e-12	3.11221321606176e-10	7.85187313261319	202.359107311285	PFN1;MYL12B;ACTB;S100A10;MYL12A;RHOA;JUN;TUBB;PTPRC;ARPC1B;FOS;TUBB4B;TUBA1B;RPS3;ARPC3;ARPC2;ACTG1;HSP90AA1;NFKBIA;GAPDH;HSP90AB1	3	KEGG_2021_Human
Antigen processing and presentation	12/78	2.33957806284991e-10	9.07756288385764e-09	15.0374331550802	333.468318145267	CD74;HSP90AA1;HSPA8;B2M;HLA-C;HLA-A;HLA-B;HLA-E;CD8A;PSME2;PSME1;HSP90AB1	5	KEGG_2021_Human
Fluid shear stress and atherosclerosis	14/139	2.31264200442892e-09	7.47754248098683e-08	9.3135593220339	185.19896516929	CALM2;CALM3;CALM1;ACTB;CYBA;ACTG1;RHOA;HSP90AA1;JUN;DUSP1;FOS;HSP90AB1;SUMO2;RAC2	6	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	15/193	2.17484540763461e-08	6.02742870115877e-07	7.01840784126225	123.830844967396	CALM2;CALM3;CALM1;HLA-C;HLA-A;HLA-B;HLA-E;JUN;RPS27A;FOS;ZFP36;UBC;UBB;NFKBIA;UBA52	7	KEGG_2021_Human
Prion disease	17/273	6.59331271502281e-08	1.59887833339303e-06	5.55589458154506	91.8646325207452	COX8A;TUBB;ATP5F1E;COX6C;TUBB4B;ATP5F1B;TUBA1B;RAC2;COX6A1;CYBA;ATP5MC3;ATP5MC2;HSPA8;COX4I1;SLC25A6;SLC25A5;CCL5	8	KEGG_2021_Human
Human immunodeficiency virus 1 infection	15/212	7.58454450584683e-08	1.63489070459365e-06	6.33534938978291	103.865317546087	CALM2;CALM3;CALM1;B2M;HLA-C;HLA-A;HLA-B;HLA-E;JUN;CD3E;CD3D;FOS;RAC2;CFL1;NFKBIA	9	KEGG_2021_Human
Shigellosis	16/246	8.92598558491423e-08	1.73164120347336e-06	5.80304719435154	94.193402344862	PFN1;MYL12B;ACTB;MYL12A;RHOA;JUN;ARPC1B;RPS27A;ARPC3;ARPC2;ACTG1;UBC;UBB;NFKBIA;UBA52;CCL5	10	KEGG_2021_Human
Pathogenic Escherichia coli infection	14/197	1.96923467501408e-07	3.47301388138847e-06	6.34291932944336	97.9375330324548	ACTB;RHOA;JUN;TUBB;ARPC1B;FOS;TUBB4B;TUBA1B;RPS3;ARPC3;ARPC2;ACTG1;NFKBIA;GAPDH	11	KEGG_2021_Human
Diabetic cardiomyopathy	14/203	2.84512912446417e-07	4.59962541788374e-06	6.13967357187696	92.5401513117386	COX8A;ATP5F1E;COX6C;ATP5F1B;RAC2;PPP1CA;COX6A1;CYBA;ATP5MC3;ATP5MC2;COX4I1;SLC25A6;SLC25A5;GAPDH	12	KEGG_2021_Human
