Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Protein processing in endoplasmic reticulum	16/171	8.08169872854045e-06	0.000132539859148063	0	0	4.04862919583851	47.4738553747064	PDIA3;HSP90AA1;HSPA5;UBE2D3;DERL2;PDIA6;DDOST;PDIA4;HSP90B1;DNAJA1;DAD1;CAPN2;CAPN1;SEC62;HSPA1B;SKP1
Graft-versus-host disease	8/42	9.17959370546935e-06	0.000141136253221591	0	0	9.13795937536691	105.986874141435	IFNG;HLA-C;KLRC1;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1;HLA-DQB1
Cellular senescence	15/156	1.11154130808209e-05	0.000160846565757761	0	0	4.16702558359893	47.5340019249966	MAP2K3;HLA-C;HLA-A;HLA-G;KIR2DL4;ZFP36L2;TGFBR2;PPP1CA;MAPK11;CCND3;RASSF5;CAPN2;CALM3;CAPN1;CALM1
T cell receptor signaling pathway	12/104	1.34109379205454e-05	0.000183282818247454	0	0	5.09115562942875	57.1199147140657	CDC42;ZAP70;MAPK11;PTPRC;CD8B;IFNG;CD8A;MAP3K8;LCP2;PDCD1;LAT;RHOA
Viral myocarditis	9/60	1.94590571863268e-05	0.00024131887241452	0	0	6.86117647058824	74.4245392172352	ITGB2;RAC2;HLA-C;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1;ACTG1;HLA-DQB1
Human cytomegalovirus infection	18/225	1.96194205215057e-05	0.00024131887241452	0	0	3.41521296378287	37.0174613458453	PTGER4;PDIA3;PTGER2;IL10RA;HLA-C;HLA-A;HLA-G;RHOA;TAPBP;AKAP13;MAPK11;CCL5;RAC2;CALM3;ARHGEF1;CALM1;B2M;JAK1
Allograft rejection	7/38	4.22394502416424e-05	0.000494804988544953	0	0	8.75337360236473	88.1653438695076	IFNG;HLA-C;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1;HLA-DQB1
Yersinia infection	13/137	4.87588130793172e-05	0.000545212182614183	0	0	4.09357114984391	40.643531202773	MAP2K3;ARPC4;RHOA;ACTG1;CDC42;ZAP70;MAPK11;CD8B;CD8A;RAC2;ARHGEF1;LCP2;LAT
Tuberculosis	15/180	5.99441123432748e-05	0.000641141375497635	0	0	3.5564961354435	34.576603576916	HSPA9;CD74;IL10RA;ITGB2;RHOA;MAPK11;LAMP1;IFNG;CALM3;CALM1;HLA-DRB3;HLA-DRB1;JAK1;HLA-DQB1;RAB7A
Epstein-Barr virus infection	16/202	6.33261029811293e-05	0.000649092555556576	0	0	3.36844860302297	32.5635099378409	MAP2K3;PDIA3;HLA-C;TNFAIP3;HLA-A;TYK2;HLA-G;TAPBP;MAPK11;CCND3;VIM;HLA-DRB3;B2M;HLA-DRB1;JAK1;HLA-DQB1
Type I diabetes mellitus	7/43	9.66354471621898e-05	0.000950892800075947	0	0	7.53569057104914	69.6641808232186	IFNG;HLA-C;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1;HLA-DQB1
Cell adhesion molecules	13/148	0.000108073525006742	0.00102254181352533	0	0	3.7578853046595	34.3196345198485	ITGB2;HLA-C;HLA-A;HLA-G;CD2;PTPRC;CD8B;CD8A;PDCD1;HLA-DRB3;CD99;HLA-DRB1;HLA-DQB1
Th1 and Th2 cell differentiation	10/92	0.000116226249801366	0.001058950275968	0	0	4.74338921745931	42.9749727228385	ZAP70;MAPK11;IFNG;IL2RB;TYK2;HLA-DRB3;HLA-DRB1;LAT;JAK1;HLA-DQB1
Natural killer cell mediated cytotoxicity	12/131	0.000132546986817596	0.00116451995561174	0	0	3.93054123057674	35.0941257134889	ZAP70;TYROBP;IFNG;KLRC3;ITGB2;RAC2;HLA-C;LCP2;HLA-A;KLRC1;HLA-G;LAT
Leishmaniasis	9/77	0.000144915057216047	0.00122927945086716	0	0	5.14138235294118	45.4465439086037	EEF1A1;MAPK11;IFNG;ITGB2;NCF4;HLA-DRB3;HLA-DRB1;JAK1;HLA-DQB1
Hematopoietic cell lineage	10/99	0.000214372756021366	0.0017578565993752	0	0	4.3687374749499	36.9061951355714	CD2;CD8B;CD8A;ITGA1;CD37;HLA-DRB3;IL7R;HLA-DRB1;IL9R;HLA-DQB1
Rap1 signaling pathway	15/210	0.000330118068342609	0.00254475303632007	0	0	3.00467144191841	24.0856271134761	MAP2K3;ITGB2;RHOA;ACTG1;APBB1IP;CDC42;MAPK11;RAP1A;RASSF5;RAC2;CALM3;LCP2;CALM1;SKAP1;LAT
Platelet activation	11/124	0.000331024785212367	0.00254475303632007	0	0	3.78785940221061	30.3533192988946	APBB1IP;MAPK11;PTGIR;RAP1A;STIM1;ARHGEF1;LCP2;MYL12A;RHOA;ACTG1;PPP1CA
Human immunodeficiency virus 1 infection	15/212	0.000365182080825952	0.00266469426570665	0	0	2.97385889557944	23.5384335975179	MAP2K3;PDIA3;APOBEC3G;APOBEC3H;HLA-C;HLA-A;TNFRSF1B;HLA-G;TAPBP;MAPK11;RAC2;CALM3;CALM1;B2M;SKP1
Cardiac muscle contraction	9/87	0.000368291077374089	0.00266469426570665	0	0	4.47992307692308	35.4211253838834	COX7A2L;UQCRB;TPM3;COX3;COX2;COX7A2;COX1;ATP1A1;CYTB
Lipid and atherosclerosis	15/215	0.000423758285911413	0.00297841538097736	0	0	2.9287955465587	22.7460435190777	MAP2K3;HSP90AA1;HSPA5;NCF4;RHOA;HSP90B1;CDC42;MAPK11;RAP1A;CCL5;CALM3;ARHGEF1;CALM1;HSPA1B;ABCG1
Phagosome	12/152	0.000525955948776811	0.00359403231664154	0	0	3.33733831560793	25.1978824443727	LAMP1;TUBB;NCF4;ITGB2;HLA-C;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1;ACTG1;HLA-DQB1;RAB7A
Toxoplasmosis	10/112	0.000580873950493872	0.00386202680598629	0	0	3.80938347282801	28.38362779198	MAP2K3;MAPK11;IFNG;IL10RA;TYK2;HLA-DRB3;HLA-DRB1;HSPA1B;JAK1;HLA-DQB1
Non-alcoholic fatty liver disease	12/155	0.000626553478856197	0.0040561093631217	0	0	3.2668176893529	24.0936834922211	CDC42;MAPK11;COX7A2L;UQCRB;NDUFA4;NDUFS5;COX3;COX2;SDHC;COX7A2;COX1;CYTB
Salmonella infection	16/249	0.000681036096325784	0.00429576614605494	0	0	2.68242955018325	19.5599952909768	MAP2K3;HSP90AA1;AHNAK;TUBB;RHOH;ARPC4;MYL12A;RHOA;ACTG1;HSP90B1;CDC42;MAPK11;PTPRC;KIF5B;SKP1;RAB7A
Necroptosis	12/159	0.000785365995469149	0.00483000087213527	0	0	3.17726768775921	22.7154327801831	HSP90AA1;IFNG;FTH1;CAPN2;TNFAIP3;CAPN1;RBCK1;TYK2;PPIA;CHMP7;FTL;JAK1
Fluid shear stress and atherosclerosis	11/139	0.000870327588539568	0.00522196553123741	0	0	3.34138114959839	23.545512999868	MAPK11;HSP90AA1;GSTM1;IFNG;RAC2;CALM3;CALM1;RHOA;KLF2;ACTG1;HSP90B1
Spliceosome	11/150	0.00161724322106136	0.00947242458050226	0	0	3.07520730403629	19.7644566559214	PRPF4;DDX5;RBM25;SF3A1;HNRNPK;PCBP1;RNU5A-1;SRSF2;U2AF1;HNRNPA1;HSPA1B
PD-L1 expression and PD-1 checkpoint pathway in cancer	8/89	0.00193766786849068	0.0110852626895048	0	0	3.82642123161085	23.9008607535823	MAP2K3;EML4;ZAP70;MAPK11;IFNG;PDCD1;LAT;JAK1
Autoimmune thyroid disease	6/53	0.0021987352577308	0.0122929289409494	0	0	4.93481663212216	30.200450902921	HLA-C;HLA-A;HLA-DRB3;HLA-G;HLA-DRB1;HLA-DQB1
Primary immunodeficiency	5/38	0.00262690773222851	0.0143604289361825	0	0	5.8495670995671	34.7578228949961	ZAP70;PTPRC;CD8B;CD8A;IL7R
Inflammatory mediator regulation of TRP channels	8/98	0.00354314182361303	0.0189481062741044	0	0	3.44218230206254	19.4233446670644	MAP2K3;PTGER4;MAPK11;PRKCH;PTGER2;CALM3;CALM1;PPP1CA
Ferroptosis	5/41	0.00368495778103392	0.0192872258326456	0	0	5.36127645502645	30.0418922985673	PRNP;FTH1;PCBP1;PCBP2;FTL
Regulation of actin cytoskeleton	13/218	0.00400273135539708	0.02051399819641	0	0	2.46575531077891	13.612888442549	ITGB2;ITGA1;MSN;ARPC4;MYL12A;RHOA;PPP1CA;ACTG1;CDC42;TMSB4Y;RAC2;MYH9;ARHGEF1
Tight junction	11/169	0.00408643133475611	0.0205155532316327	0	0	2.7027476996594	14.8653372818621	CDC42;SLC9A3R1;RAP1A;PPP2R1A;MSN;MYH9;ARPC4;WHAMM;MYL12A;RHOA;ACTG1
Retrograde endocannabinoid signaling	10/148	0.00466401221164038	0.0229469400812707	0	0	2.81040341552671	15.0859060705873	ND6;MAPK11;NDUFA4;NDUFS5;ND1;ND4L;ND3;ND2;ND5;ND4
Pathways in cancer	24/531	0.00502518409139881	0.0242391232643942	0	0	1.85288842798756	9.80788169881512	PTGER4;FH;HSP90AA1;GSTM1;TPM3;NCOA3;PTGER2;RHOA;HSP90B1;TGFBR2;EML4;CDC42;CCND3;IFNG;RASSF5;TPR;IL2RB;RAC2;CALM3;ARHGEF1;CALM1;IL7R;JAK1;SKP1
Osteoclast differentiation	9/127	0.00522780077734724	0.0247315190620658	0	0	2.95520338983051	15.5259429281157	MAPK11;TYROBP;IFNG;CAMK4;NCF4;LCP2;TYK2;JAK1;TGFBR2
Endocytosis	14/252	0.00538102361467013	0.0249760718718651	0	0	2.28793820558526	11.9541949297848	SH3KBP1;HLA-C;ARPC4;HLA-A;HLA-G;RHOA;TGFBR2;SNX3;CDC42;KIF5B;IL2RB;CHMP7;HSPA1B;RAB7A
Citrate cycle (TCA cycle)	4/30	0.0067231626125347	0.0306277407904359	0	0	5.92993145468393	29.6626830100233	FH;PDHA1;DLST;SDHC
Fc epsilon RI signaling pathway	6/68	0.00762302295791354	0.034095702684486	0	0	3.7380234720708	18.2287790048802	MAP2K3;MAPK11;ALOX5AP;RAC2;LCP2;LAT
Cytokine-cytokine receptor interaction	15/295	0.00891686753972499	0.0391705252637919	0	0	2.08332128397918	9.83288181004418	IL32;IL10RA;CXCR6;TNFRSF1B;IL27RA;TGFBR2;IFNG;CXCR3;CCL5;IL2RB;XCL2;CD27;LTB;IL7R;IL9R
Rheumatoid arthritis	7/93	0.00958908621954225	0.0413844773685508	0	0	3.14636801630687	14.6215801907244	IFNG;CCL5;ITGB2;LTB;HLA-DRB3;HLA-DRB1;HLA-DQB1
Human T-cell leukemia virus 1 infection	12/219	0.0106045236050373	0.0444029244799964	0	0	2.24932201907095	10.226485457756	CCND3;ITGB2;IL2RB;HLA-C;HLA-A;HLA-DRB3;B2M;HLA-G;HLA-DRB1;JAK1;HLA-DQB1;TGFBR2
Shigellosis	13/246	0.0106494818874788	0.0444029244799964	0	0	2.16629170704693	9.83982558889491	UBE2D3;ARPC4;U2AF1;MYL12A;RHOA;ACTG1;CDC42;MAPK11;CCL5;CAPN2;RBCK1;CAPN1;SKP1
Neurotrophin signaling pathway	8/119	0.0111624381108563	0.0457659962545109	0	0	2.78793763823704	12.5323397169125	CDC42;MAPK11;RAP1A;CAMK4;ARHGDIB;CALM3;CALM1;RHOA
Pathogenic Escherichia coli infection	11/197	0.0123653863332137	0.0498669678355833	0	0	2.29255732607851	10.0708699282211	CDC42;SLC9A3R1;MAPK11;TUBB;NCL;MYH9;ARHGEF1;ARPC4;TMBIM6;RHOA;ACTG1
Vascular smooth muscle contraction	8/133	0.0205854293434048	0.0816776712657676	0	0	2.4739001996008	9.60657940916295	PTGIR;PRKCH;MYH9;CALM3;ARHGEF1;CALM1;RHOA;PPP1CA
JAK-STAT signaling pathway	9/162	0.0230918424338598	0.0901681466465001	0	0	2.27505882352941	8.57304925664996	CCND3;IFNG;IL10RA;IL2RB;TYK2;IL7R;IL9R;IL27RA;JAK1
TNF signaling pathway	7/112	0.0244266056363583	0.0938897654147523	0	0	2.57450199203187	9.55676339384593	MAP2K3;MAPK11;CCL5;BCL3;TNFAIP3;MAP3K8;TNFRSF1B
Long-term potentiation	5/67	0.0278238218153277	0.105302464101086	0	0	3.1088389656938	11.1354344104359	RAP1A;CAMK4;CALM3;CALM1;PPP1CA
Proteasome	4/46	0.0291637763746737	0.108701348305602	0	0	3.66789250353607	12.9653686637184	PSMA3;IFNG;PSME2;PSMB10
Influenza A	9/172	0.0322669704750537	0.117753369244962	0	0	2.13438036809816	7.32884568506208	CCND3;IFNG;CCL5;TYK2;HLA-DRB3;HLA-DRB1;ACTG1;JAK1;HLA-DQB1
TGF-beta signaling pathway	6/94	0.0328612225958141	0.117753369244962	0	0	2.63008313753841	8.98294891016872	SMAD1;IFNG;PPP2R1A;RHOA;SKP1;TGFBR2
Focal adhesion	10/201	0.0334888720672077	0.117753369244962	0	0	2.02499239316329	6.87797185973474	CDC42;CCND3;RAP1A;ITGA1;RAC2;CAPN2;MYL12A;RHOA;PPP1CA;ACTG1
Phototransduction	3/28	0.0335070562892169	0.117753369244962	0	0	4.61644268774704	15.6774357983062	CALM3;CALM1;RGS9
Adherens junction	5/71	0.03458142706788	0.119817338854908	0	0	2.91982323232323	9.82356578650053	CDC42;RAC2;RHOA;ACTG1;TGFBR2
NOD-like receptor signaling pathway	9/181	0.0424556265583281	0.143044175366559	0	0	2.02175581395349	6.38732471121889	MAPK11;HSP90AA1;CCL5;TNFAIP3;RBCK1;TYK2;ANTXR2;RHOA;JAK1
Viral protein interaction with cytokine and cytokine receptor	6/100	0.0424724968622497	0.143044175366559	0	0	2.46144410134935	7.77545219080772	CCL5;CXCR3;IL10RA;IL2RB;XCL2;TNFRSF1B
Asthma	3/31	0.0434935406854309	0.143044175366559	0	0	4.12118859401468	12.9205149206587	HLA-DRB3;HLA-DRB1;HLA-DQB1
Oxytocin signaling pathway	8/154	0.0436110290751703	0.143044175366559	0	0	2.11576846307385	6.62752876684063	RGS2;CAMK4;CALM3;EEF2;CALM1;RHOA;ACTG1;PPP1CA
Pertussis	5/76	0.0443444112104597	0.14353585733912	0	0	2.71350324167226	8.4546481793459	MAPK11;ITGB2;CALM3;CALM1;RHOA
Lysosome	7/128	0.0454090058792311	0.145072927873907	0	0	2.23222811234401	6.90214938572306	CTSA;CD164;LAMP1;PSAP;LAPTM5;CTSW;GUSB
Estrogen signaling pathway	7/137	0.0611390498181973	0.19282315711893	0	0	2.07672387373583	5.80362189053125	HSP90AA1;NCOA3;CALM3;CALM1;HSPA1B;FKBP5;HSP90B1
Measles	7/139	0.0650355941110022	0.20251590064945	0	0	2.04504708438971	5.58874671278049	CCND3;IL2RB;MSN;TNFAIP3;TYK2;HSPA1B;JAK1
Mineral absorption	4/60	0.0663322928849984	0.20397180062137	0	0	2.74893917963225	7.45808758869281	MT2A;FTH1;ATP1A1;FTL
Ras signaling pathway	10/232	0.0737119465634	0.223865911785141	0	0	1.73942479553702	4.53570739093075	CDC42;ZAP70;RAP1A;RASSF5;RAC2;CALM3;CALM1;RASAL3;RHOA;LAT
Viral carcinogenesis	9/203	0.0758410301108983	0.223935744890873	0	0	1.79044329896907	4.61776067020298	CDC42;CCND3;HNRNPK;HLA-C;UBE3A;HLA-A;HLA-G;RHOA;JAK1
Various types of N-glycan biosynthesis	3/39	0.0763583194412247	0.223935744890873	0	0	3.20405138339921	8.24183997155514	DAD1;MGAT1;DDOST
Lysine degradation	4/63	0.0764658641090785	0.223935744890873	0	0	2.60875985903675	6.70688904890034	KMT2E;KMT2A;SMYD2;DLST
Inflammatory bowel disease	4/65	0.0836278266858286	0.242028768996633	0	0	2.52296705080344	6.26043735457263	IFNG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Herpes simplex virus 1 infection	18/498	0.087083602483071	0.249060045307707	0	0	1.45196028513238	3.54407051066511	PDIA3;CD74;ZNF10;HLA-C;HLA-A;TYK2;ZNF8;HLA-G;PPP1CA;TAPBP;IFNG;CCL5;SRSF2;HLA-DRB3;B2M;HLA-DRB1;JAK1;HLA-DQB1
GnRH signaling pathway	5/93	0.0886935552492506	0.249060045307707	0	0	2.18738726551227	5.29909450273534	MAP2K3;CDC42;MAPK11;CALM3;CALM1
Adrenergic signaling in cardiomyocytes	7/150	0.0890946503539766	0.249060045307707	0	0	1.88666313765915	4.56205709589999	MAPK11;PPP2R1A;TPM3;CALM3;ATP1A1;CALM1;PPP1CA
IL-17 signaling pathway	5/94	0.0918302050095276	0.25382281384656	0	0	2.16269841269841	5.16412155815034	MAPK11;HSP90AA1;IFNG;TNFAIP3;HSP90B1
Amphetamine addiction	4/69	0.0988915114904454	0.26612681743146	0	0	2.36722010662605	5.47711261170828	CAMK4;CALM3;CALM1;PPP1CA
Renin secretion	4/69	0.0988915114904454	0.26612681743146	0	0	2.36722010662605	5.47711261170828	PTGER4;PTGER2;CALM3;CALM1
cAMP signaling pathway	9/216	0.101508686316283	0.26612681743146	0	0	1.67686956521739	3.83602510313617	RAP1A;PTGER2;CAMK4;RAC2;CALM3;ATP1A1;CALM1;RHOA;PPP1CA
Fc gamma R-mediated phagocytosis	5/97	0.101576855634865	0.26612681743146	0	0	2.09185213940649	4.78393942938913	CDC42;PTPRC;RAC2;ARPC4;LAT
Epithelial cell signaling in Helicobacter pylori infection	4/70	0.102896732211046	0.26612681743146	0	0	2.33123312331233	5.30129264571055	CDC42;MAPK11;CCL5;CSK
RNA transport	8/186	0.103362858854045	0.26612681743146	0	0	1.73253493013972	3.9320046218771	EEF1A1;EIF5;CLNS1A;RNU5A-1;TPR;SNORD3A;PABPC1;KPNB1
Aldosterone synthesis and secretion	5/98	0.104936184109153	0.26612681743146	0	0	2.06925243215566	4.66492865073626	NR4A2;CAMK4;CALM3;ATP1A1;CALM1
mRNA surveillance pathway	5/98	0.104936184109153	0.26612681743146	0	0	2.06925243215566	4.66492865073626	PPP2R1A;PAPOLA;PABPC1;PELO;PPP1CA
Oocyte meiosis	6/129	0.111770177150744	0.279844750298062	0	0	1.87829122824031	4.11591930107188	MAPK11;PPP2R1A;CALM3;CALM1;SKP1;PPP1CA
Protein export	2/23	0.115234301258972	0.279844750298062	0	0	3.65736827275289	7.90279682088154	HSPA5;SEC62
p53 signaling pathway	4/73	0.11534707404412	0.279844750298062	0	0	2.22953077916487	4.81536211539664	CCND3;CD82;PERP;SHISA5
Pyruvate metabolism	3/47	0.117196823379714	0.279844750298062	0	0	2.62041861300755	5.61791679160393	FH;PDHA1;GLO1
Chemokine signaling pathway	8/192	0.118028366894673	0.279844750298062	0	0	1.67551852816107	3.58029873572003	CDC42;RAP1A;CCL5;CXCR3;RAC2;XCL2;CXCR6;RHOA
Transcriptional misregulation in cancer	8/192	0.118028366894673	0.279844750298062	0	0	1.67551852816107	3.58029873572003	SMAD1;DDX5;NR4A3;KMT2A;NFKBIZ;IL2RB;JMJD1C;TGFBR2
Chagas disease	5/102	0.118909769808807	0.279844750298062	0	0	1.98351333660612	4.22367407947536	MAPK11;IFNG;PPP2R1A;CCL5;TGFBR2
Kaposi sarcoma-associated herpesvirus infection	8/193	0.120575644586259	0.279844750298062	0	0	1.66637535739332	3.52518035349259	MAPK11;HLA-C;CALM3;HLA-A;TYK2;CALM1;HLA-G;JAK1
Dopaminergic synapse	6/132	0.121057422112262	0.279844750298062	0	0	1.83328599829594	3.87096557144159	MAPK11;PPP2R1A;KIF5B;CALM3;CALM1;PPP1CA
Intestinal immune network for IgA production	3/48	0.12278085255904	0.279844750298062	0	0	2.56205533596838	5.37353751750883	HLA-DRB3;HLA-DRB1;HLA-DQB1
Hippo signaling pathway	7/163	0.123157996733861	0.279844750298062	0	0	1.72827919092859	3.61951302494702	SMAD1;CCND3;PPP2R1A;ITGB2;ACTG1;TGFBR2;PPP1CA
Thyroid hormone synthesis	4/75	0.123996251148328	0.279844750298062	0	0	2.1665039743411	4.52258559656423	HSPA5;ATP1A1;PDIA4;HSP90B1
C-type lectin receptor signaling pathway	5/104	0.126209060599458	0.282068333992903	0	0	1.94324194324194	4.02215236412282	MAPK11;BCL3;CALM3;CALM1;RHOA
Gastric acid secretion	4/76	0.128421355313842	0.282068333992903	0	0	2.13630363036304	4.3846319957722	CALM3;ATP1A1;CALM1;ACTG1
Pancreatic cancer	4/76	0.128421355313842	0.282068333992903	0	0	2.13630363036304	4.3846319957722	CDC42;RAC2;JAK1;TGFBR2
Bacterial invasion of epithelial cells	4/77	0.132911543870725	0.284661091037867	0	0	2.10693069306931	4.25193669083278	CDC42;ARPC4;RHOA;ACTG1
Parathyroid hormone synthesis, secretion and action	5/106	0.133709065415541	0.284661091037867	0	0	1.90456545654565	3.83215519159725	NR4A2;SLC9A3R1;AKAP13;ARHGEF1;RHOA
Malaria	3/50	0.134230433172327	0.284661091037867	0	0	2.45277941300143	4.925665007924	IFNG;KLRB1;ITGB2
N-Glycan biosynthesis	3/50	0.134230433172327	0.284661091037867	0	0	2.45277941300143	4.925665007924	DAD1;MGAT1;DDOST
Human papillomavirus infection	12/331	0.140331320994418	0.295055597988263	0	0	1.45111420876355	2.8496241834054	PTGER4;CDC42;SLC9A3R1;CCND3;PPP2R1A;ITGA1;HLA-C;UBE3A;HLA-A;TYK2;HLA-G;JAK1
RNA degradation	4/79	0.142081232638575	0.296203247704147	0	0	2.05053465346535	4.00132376384686	HSPA9;BTG2;PABPC1;TOB1
Vitamin B6 metabolism	1/6	0.143324334442231	0.29628391825873	0	0	7.67165354330709	14.9033005015484	PHOSPHO2
Biosynthesis of unsaturated fatty acids	2/27	0.149839853071315	0.304633089715234	0	0	3.07155818540434	5.83039550750124	SCP2;ELOVL5
Fatty acid elongation	2/27	0.149839853071315	0.304633089715234	0	0	3.07155818540434	5.83039550750124	ELOVL5;THEM4
Proteoglycans in cancer	8/205	0.153349131875436	0.309212183945551	0	0	1.56389758553958	2.93236747841494	CDC42;MAPK11;DDX5;MSN;ARHGEF1;RHOA;PPP1CA;ACTG1
Legionellosis	3/57	0.176890946749737	0.353781893499473	0	0	2.13405797101449	3.69666186010124	EEF1A1;ITGB2;HSPA1B
Circadian rhythm	2/31	0.18616758810373	0.369332473173529	0	0	2.64735088077263	4.45048274348274	BHLHE40;SKP1
VEGF signaling pathway	3/59	0.189703682654469	0.373336847463995	0	0	2.05762987012987	3.42038164982565	CDC42;MAPK11;RAC2
Pentose and glucuronate interconversions	2/34	0.214137299890035	0.418077585499592	0	0	2.39879191321499	3.69686908709684	AKR1B1;GUSB
Staphylococcus aureus infection	4/95	0.223087993790508	0.429634244925025	0	0	1.68860842128169	2.53323176939673	ITGB2;HLA-DRB3;HLA-DRB1;HLA-DQB1
