pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	3.42223045560691e-06	0.00028746735827098	0.627256739718528	-0.517781362710892	-1.46920925759844	118	NDUFS8,NDUFS6,NDUFB10,NDUFB7,UQCRQ,NDUFB2,NDUFB3,ATP6V1A,COX5A,NDUFA13,NDUFA7,NDUFA1,NDUFA6,ATP6V0D1,TCIRG1,ATP6V1F,NDUFA12,COX6A1,NDUFV1,NDUFA9,COX17,ATP6V0B,NDUFA8,COX7A2,UQCR11,ATP6V0A2,CYC1,COX7B,NDUFA3,COX8A,UQCRC1,ATP6V1D,NDUFAB1,NDUFA2,ATP6AP1,NDUFB6,COX6B1,NDUFS1,COX6C,NDUFS3,ATP6V1B2,ATP6V1H,UQCR10,NDUFA10,NDUFA4,NDUFS7,SDHB,NDUFB8,NDUFA11,SDHC,ATP6V0E1,UQCRFS1,SDHA,NDUFS5,COX5B,NDUFC2,ATP6V1C1,NDUFS2,NDUFB11,ATP6V0C,NDUFA5,NDUFC1,NDUFB4,UQCRHL
Citrate cycle (TCA cycle)	0.000645701365101155	0.0271194573342485	0.477270815362862	-0.615560318188705	-1.57901786847027	30	IDH2,DLST,IDH3G,PDHA1,PCK2,MDH1,IDH3B,ACLY,SDHB,SUCLA2,IDH1,ACO2,SDHC,SDHA,PDHB,DLD,SUCLG1,FH,ACO1,MDH2,SDHD,DLAT,SUCLG2,IDH3A
N-Glycan biosynthesis	0.00264537459909798	0.0740704887747435	0.431707695803346	-0.527409671643208	-1.4075511369422	49	MAN1A1,DPM2,FUT8,ALG3,RPN2,ALG6,DPAGT1,MGAT1,ALG5,ALG11,RPN1,B4GALT1,DPM1,ALG1,DPM3,MAN1B1,GANAB,DOLPP1,ALG8,ALG9,DDOST,DAD1,MAN1C1,MGAT2,ALG2,ALG12,STT3A,B4GALT3,MGAT4A,MGAT5,ALG10,ALG10B,B4GALT2,MAN1A2,DOLK,MAN2A2
Valine, leucine and isoleucine degradation	0.00874334070676697	0.174682001191933	0.380730400722792	-0.49808010481002	-1.3260224534479	48	ACAA2,HSD17B10,ABAT,BCAT2,ACADS,ECHS1,AUH,ACADM,BCKDHA,HADH,IVD,AACS,ACAA1,OXCT1,HMGCL,OXCT2,ALDH1B1,PCCB,ACAD8,BCAT1,DLD,ACAT1,HMGCS1,ALDH3A2,HADHB
Porphyrin and chlorophyll metabolism	0.0103977381661865	0.174682001191933	0.380730400722792	-0.506260655964361	-1.33239237509082	42	BLVRB,HMBS,GUSB,HMOX1,UROD,HMOX2,FECH,PPOX,HCCS,ALAS1,ALAD,BLVRA,COX15,EARS2,CP,CPOX,UROS,EPRS
Galactose metabolism	0.0247823325992796	0.293706293706294	0.352487857583619	-0.53797969691312	-1.38001025927019	30	G6PC3,GALK1,PGM1,AKR1B1,PFKP,GALM,HK1,PGM2,B4GALT1
Butanoate metabolism	0.0270812437311936	0.293706293706294	0.276500599254472	-0.537725581447243	-1.3630400230044	28	ABAT,ACADS,ECHS1,HADH,AACS,OXCT1,HMGCL,OXCT2,BDH2,ACAT1,HMGCS1
Glycolysis / Gluconeogenesis	0.027972027972028	0.293706293706294	0.271288554688953	-0.462200249195739	-1.26071938474697	68	G6PC3,TPI1,PGAM1,PGM1,GAPDH,PFKP,GALM,ENO1,PDHA1,HK1,PCK2,PGK1,PKM,PGM2,GPI,AKR1A1,PGAM4,MINPP1,ALDH1B1,ADH5,PDHB,DLD,ALDH3A2,ADPGK,LDHA
Starch and sucrose metabolism	0.042	0.383032873806999	0.219250346703755	-0.498676174514005	-1.29557830604058	35	GYG1,G6PC3,PGM1,HK1,PYGB,PGM2,GPI,GBE1
Synthesis and degradation of ketone bodies	0.0455991516436903	0.383032873806999	0.216542836735348	-0.648798879530189	-1.41887540248139	10	OXCT1,HMGCL,OXCT2,BDH2,ACAT1,HMGCS1
Fatty acid degradation	0.050949050949051	0.389065479974571	0.197822021315103	-0.475862698898448	-1.25625255085537	44	ACAA2,ECI2,ACADS,ACSL4,CPT1A,ACADVL,ECHS1,ACADM,HADH,ACSL5,ACAA1,ALDH1B1,ADH5,ACAT1,ALDH3A2,ACOX1,HADHB,ACOX3,GCDH
Sulfur metabolism	0.0656620021528525	0.459634015069968	0.179782316298324	-0.6518271332902	-1.3711040924621	8	MPST,IMPAD1,TST,ETHE1,PAPSS1,BPNT1
Glycosaminoglycan degradation	0.0836693548387097	0.540632754342432	0.152144922367565	-0.530686729829096	-1.29014706480565	19	HEXA,HYAL2,GUSB,GALNS,HEXB,ARSB,HYAL3
Glycosphingolipid biosynthesis - ganglio series	0.0908163265306123	0.544897959183674	0.14641623786055	-0.549613262939571	-1.28973154907496	15	ST3GAL5,HEXA,B3GALT4,HEXB,ST6GALNAC4,ST3GAL1,ST6GALNAC6,ST3GAL2,SLC33A1
Mucin type O-glycan biosynthesis	0.106893106893107	0.592657342657343	0.132147260608774	-0.482029935735487	-1.23648951885586	30	GALNT2,GALNT1,GALNT6,GCNT1,GALNT11,B4GALT5,ST3GAL1,GALNT3,GALNT10,C1GALT1,C1GALT1C1,ST3GAL2
Pentose phosphate pathway	0.112887112887113	0.592657342657343	0.128142916898415	-0.480434032811718	-1.23239575394198	30	G6PD,PGM1,PFKP,PGM2,TALDO1,GPI,PRPS2,H6PD,IDNK,PGD,RPE,ALDOA,DERA,RPIA,GLYCTK,TKT,PRPS1,FBP1,ALDOC,RPEL1,RBKS,PGLS,PFKL
Glyoxylate and dicarboxylate metabolism	0.128385155466399	0.594867146337318	0.119348440591015	-0.477943903471417	-1.21150395603117	28	GLUL,GLDC,GCSH,CAT,SHMT1,MDH1,AFMID,ACO2,PCCB,DLD,ACAT1,ACO1,MDH2,GRHPR,PGP
Phenylalanine metabolism	0.129623520184929	0.594867146337318	0.249246554383295	0.298488664987406	1.0864843828757	17	AOC3,MAOA,GLYAT,ALDH3B2,ALDH1A3,TAT,ALDH3A1,HPD,ALDH3B1,AOC2,PAH,IL4I1,MIF,DDC,GOT2,MAOB,GOT1
Riboflavin metabolism	0.134553283100108	0.594867146337318	0.120985142145252	-0.606854857961288	-1.27650589671109	8	BLVRB,ACP5,ACP2,FLAD1,ACP1
Pyrimidine metabolism	0.160839160839161	0.675524475524475	0.104343952581949	-0.394945770426832	-1.10967975711407	101	POLR2L,TYMP,POLR2G,NT5C,NME7,POLR2E,UCK2,POLD4,POLR2F,UCKL1,NME1,POLR2H,DCTPP1,DCTD,POLR2J,POLR2K,CTPS2,POLR2B,NME6,POLR1A,NT5C2,TK2,POLE4,PNP,CANT1,UCK1,POLR3K,UMPS,POLR2D,NME2,NT5C3B,POLA1,ENTPD1,POLR3C,POLR2C,TK1,RRM2B,POLR3H,TYMS,CAD,CMPK2,ZNRD1,POLR3F,POLD3,UPRT,POLD1,CTPS1,DUT,POLR2I,NUDT2,POLR3D,AK9,POLA2,CMPK1,POLR3GL,TWISTNB,ENTPD6,POLE2,POLE3,CDA,DTYMK,PRIM2,RRM2,NT5C3A,POLR1D,ENTPD5,PNPT1,POLR3A,NT5E,POLD2,POLE,POLR1C,POLR2J3,UPB1,DPYD,NME1-NME2,DHODH,POLR1E,POLR2A,RRM1,DCK,POLR3G,NT5C1A,ENPP1
Neomycin, kanamycin and gentamicin biosynthesis	0.180555555555556	0.719640665175148	0.106323255932708	-0.643434333497559	-1.21997482342205	5	HK1
